score,log2_sf_pred,log2_sf_real,metakey,metaval
67,-5.161,-5.148,,
68,-5.256,-5.243,,
69,-5.353,-5.338,,
70,-5.45,-5.435,,
71,-5.548,-5.532,,
72,-5.647,-5.63,,
73,-5.747,-5.73,,
74,-5.848,-5.83,,
75,-5.951,-5.932,,
76,-6.054,-6.034,,
77,-6.159,-6.138,,
78,-6.264,-6.242,,
79,-6.371,-6.348,,
80,-6.478,-6.454,,
81,-6.587,-6.562,,
82,-6.696,-6.671,,
83,-6.807,-6.781,,
84,-6.919,-6.891,,
85,-7.032,-7.003,,
86,-7.146,-7.116,,
87,-7.261,-7.23,,
88,-7.377,-7.345,,
89,-7.494,-7.461,,
90,-7.612,-7.578,,
91,-7.732,-7.696,,
92,-7.852,-7.815,,
93,-7.974,-7.935,,
94,-8.096,-8.056,,
95,-8.22,-8.179,,
96,-8.344,-8.302,,
97,-8.47,-8.426,,
98,-8.597,-8.552,,
99,-8.725,-8.678,,
100,-8.854,-8.806,,
101,-8.984,-8.934,,
102,-9.115,-9.064,,
103,-9.248,-9.195,,
104,-9.381,-9.327,,
105,-9.516,-9.459,,
106,-9.651,-9.593,,
107,-9.788,-9.728,,
108,-9.926,-9.864,,
109,-10.064,-10.001,,
110,-10.204,-10.139,,
111,-10.345,-10.279,,
112,-10.488,-10.419,,
113,-10.631,-10.56,,
114,-10.775,-10.703,,
115,-10.921,-10.846,,
116,-11.067,-10.991,,
117,-11.215,-11.136,,
118,-11.364,-11.283,,
119,-11.513,-11.43,,
120,-11.664,-11.579,,
121,-11.816,-11.729,,
122,-11.97,-11.88,,
123,-12.124,-12.032,,
124,-12.279,-12.185,,
125,-12.436,-12.339,,
126,-12.593,-12.494,,
127,-12.752,-12.651,,
128,-12.912,-12.808,,
129,-13.073,-12.966,,
130,-13.235,-13.126,,
131,-13.398,-13.286,,
132,-13.562,-13.448,,
133,-13.728,-13.611,,
134,-13.894,-13.774,,
135,-14.062,-13.939,,
136,-14.231,-14.105,,
137,-14.4,-14.272,,
138,-14.571,-14.44,,
139,-14.743,-14.609,,
140,-14.917,-14.779,,
141,-15.091,-14.951,,
142,-15.266,-15.123,,
143,-15.443,-15.297,,
144,-15.621,-15.471,,
145,-15.8,-15.647,,
146,-15.98,-15.823,,
147,-16.161,-16.001,,
148,-16.343,-16.18,,
149,-16.526,-16.359,,
150,-16.711,-16.54,,
151,-16.896,-16.722,,
152,-17.083,-16.905,,
153,-17.271,-17.09,,
154,-17.46,-17.275,,
155,-17.65,-17.461,,
156,-17.841,-17.648,,
157,-18.033,-17.837,,
158,-18.227,-18.026,,
159,-18.421,-18.217,,
160,-18.617,-18.408,,
161,-18.814,-18.601,,
162,-19.012,-18.795,,
163,-19.211,-18.99,,
164,-19.411,-19.186,,
165,-19.612,-19.383,,
166,-19.815,-19.581,,
167,-20.019,-19.78,,
168,-20.223,-19.98,,
169,-20.429,-20.181,,
170,-20.636,-20.383,,
171,-20.844,-20.587,,
172,-21.054,-20.791,,
173,-21.264,-20.996,,
174,-21.476,-21.203,,
175,-21.688,-21.411,,
176,-21.902,-21.619,,
177,-22.117,-21.829,,
178,-22.333,-22.039,,
179,-22.551,-22.251,,
180,-22.769,-22.464,,
181,-22.989,-22.677,,
182,-23.209,-22.892,,
183,-23.431,-23.107,,
184,-23.654,-23.324,,
185,-23.878,-23.542,,
186,-24.103,-23.761,,
187,-24.33,-23.981,,
188,-24.557,-24.202,,
189,-24.786,-24.423,,
190,-25.016,-24.646,,
191,-25.247,-24.87,,
192,-25.479,-25.093,,
193,-25.712,-25.319,,
194,-25.946,-25.545,,
195,-26.182,-25.771,,
196,-26.419,-25.998,,
197,-26.656,-26.227,,
198,-26.895,-26.456,,
199,-27.135,-26.686,,
200,-27.377,-26.916,,
201,-27.619,-27.149,,
202,-27.862,-27.38,,
203,-28.107,-27.614,,
204,-28.353,-27.848,,
205,-28.6,-28.083,,
206,-28.848,-28.32,,
207,-29.097,-28.553,,
208,-29.348,-28.787,,
209,-29.599,-29.022,,
210,-29.852,-29.258,,
211,-30.106,-29.49,,
212,-30.361,-29.726,,
213,-30.617,-29.96,,
214,-30.874,-30.193,,
215,-31.132,-30.432,,
216,-31.392,-30.665,,
217,-31.653,-30.906,,
218,-31.914,-31.146,,
219,-32.177,-31.382,,
220,-32.442,-31.615,,
221,-32.707,-31.84,,
222,-32.973,-32.069,,
223,-33.241,-32.298,,
224,-33.51,-32.516,,
225,-33.78,-32.738,,
226,-34.051,-32.952,,
227,-34.323,-33.171,,
228,-34.596,-33.379,,
229,-34.871,-33.574,,
230,-35.146,-33.754,,
231,-35.423,-33.939,,
232,-35.701,-34.111,,
233,-35.98,-34.305,,
234,-36.26,-34.488,,
234.788,-36.482,-34.641,,
234.789,-36.482,-34.642,,
234.831,-36.494,-34.644,,
234.841,-36.497,-34.645,,
234.851,-36.5,-34.646,,
234.867,-36.504,-34.647,,
234.87,-36.505,-34.648,,
234.879,-36.508,-34.649,,
234.884,-36.509,-34.65,,
234.901,-36.514,-34.651,,
234.903,-36.514,-34.652,,
234.907,-36.516,-34.653,,
234.917,-36.518,-34.655,,
234.926,-36.521,-34.656,,
234.933,-36.523,-34.657,,
234.935,-36.523,-34.658,,
234.938,-36.524,-34.659,,
234.954,-36.529,-34.66,,
234.986,-36.538,-34.661,,
234.994,-36.54,-34.662,,
234.995,-36.54,-34.663,,
234.997,-36.541,-34.665,,
235.005,-36.543,-34.666,,
235.012,-36.545,-34.667,,
235.016,-36.546,-34.668,,
235.026,-36.549,-34.669,,
235.028,-36.55,-34.67,,
235.032,-36.551,-34.671,,
235.046,-36.555,-34.672,,
235.055,-36.557,-34.674,,
235.055,-36.557,-34.675,,
235.063,-36.559,-34.676,,
235.07,-36.561,-34.677,,
235.07,-36.562,-34.678,,
235.083,-36.565,-34.679,,
235.086,-36.566,-34.68,,
235.086,-36.566,-34.681,,
235.088,-36.567,-34.683,,
235.1,-36.57,-34.684,,
235.108,-36.572,-34.685,,
235.11,-36.573,-34.686,,
235.112,-36.573,-34.687,,
235.116,-36.574,-34.688,,
235.119,-36.575,-34.689,,
235.137,-36.58,-34.691,,
235.143,-36.582,-34.692,,
235.15,-36.584,-34.693,,
235.153,-36.585,-34.694,,
235.176,-36.591,-34.695,,
235.177,-36.592,-34.696,,
235.181,-36.593,-34.697,,
235.188,-36.595,-34.699,,
235.192,-36.596,-34.7,,
235.196,-36.597,-34.701,,
235.201,-36.598,-34.702,,
235.204,-36.599,-34.703,,
235.205,-36.6,-34.704,,
235.206,-36.6,-34.705,,
235.208,-36.6,-34.707,,
235.209,-36.601,-34.708,,
235.22,-36.604,-34.709,,
235.227,-36.606,-34.71,,
235.245,-36.611,-34.711,,
235.249,-36.612,-34.712,,
235.263,-36.616,-34.713,,
235.268,-36.617,-34.715,,
235.269,-36.618,-34.716,,
235.272,-36.619,-34.717,,
235.282,-36.621,-34.718,,
235.294,-36.625,-34.719,,
235.295,-36.625,-34.72,,
235.297,-36.626,-34.722,,
235.298,-36.626,-34.723,,
235.3,-36.626,-34.724,,
235.313,-36.63,-34.725,,
235.317,-36.631,-34.726,,
235.352,-36.641,-34.727,,
235.358,-36.643,-34.729,,
235.36,-36.643,-34.73,,
235.365,-36.645,-34.731,,
235.372,-36.647,-34.732,,
235.391,-36.652,-34.733,,
235.392,-36.652,-34.734,,
235.4,-36.655,-34.736,,
235.402,-36.655,-34.737,,
235.414,-36.659,-34.738,,
235.415,-36.659,-34.739,,
235.417,-36.659,-34.74,,
235.418,-36.66,-34.741,,
235.431,-36.663,-34.743,,
235.451,-36.669,-34.744,,
235.454,-36.67,-34.745,,
235.457,-36.671,-34.746,,
235.458,-36.671,-34.747,,
235.46,-36.672,-34.749,,
235.462,-36.672,-34.75,,
235.471,-36.675,-34.751,,
235.479,-36.677,-34.752,,
235.48,-36.677,-34.753,,
235.485,-36.679,-34.754,,
235.488,-36.679,-34.756,,
235.499,-36.683,-34.757,,
235.5,-36.683,-34.758,,
235.501,-36.683,-34.759,,
235.503,-36.684,-34.76,,
235.503,-36.684,-34.762,,
235.507,-36.685,-34.763,,
235.51,-36.686,-34.764,,
235.517,-36.688,-34.765,,
235.518,-36.688,-34.766,,
235.523,-36.689,-34.768,,
235.523,-36.689,-34.769,,
235.524,-36.69,-34.77,,
235.541,-36.695,-34.771,,
235.547,-36.696,-34.772,,
235.556,-36.699,-34.774,,
235.558,-36.699,-34.775,,
235.568,-36.702,-34.776,,
235.579,-36.705,-34.777,,
235.587,-36.707,-34.778,,
235.598,-36.711,-34.78,,
235.6,-36.711,-34.781,,
235.602,-36.712,-34.782,,
235.614,-36.715,-34.783,,
235.623,-36.718,-34.784,,
235.623,-36.718,-34.786,,
235.627,-36.719,-34.787,,
235.637,-36.722,-34.788,,
235.637,-36.722,-34.789,,
235.638,-36.722,-34.791,,
235.642,-36.723,-34.792,,
235.65,-36.725,-34.793,,
235.66,-36.728,-34.794,,
235.67,-36.731,-34.795,,
235.67,-36.731,-34.797,,
235.672,-36.731,-34.798,,
235.672,-36.732,-34.799,,
235.677,-36.733,-34.8,,
235.684,-36.735,-34.802,,
235.695,-36.738,-34.803,,
235.701,-36.74,-34.804,,
235.713,-36.743,-34.805,,
235.718,-36.745,-34.806,,
235.719,-36.745,-34.808,,
235.723,-36.746,-34.809,,
235.727,-36.747,-34.81,,
235.733,-36.749,-34.811,,
235.737,-36.75,-34.813,,
235.745,-36.752,-34.814,,
235.748,-36.753,-34.815,,
235.761,-36.757,-34.816,,
235.77,-36.759,-34.818,,
235.782,-36.763,-34.819,,
235.81,-36.771,-34.82,,
235.813,-36.772,-34.821,,
235.816,-36.772,-34.823,,
235.817,-36.772,-34.824,,
235.819,-36.773,-34.825,,
235.824,-36.774,-34.826,,
235.826,-36.775,-34.828,,
235.826,-36.775,-34.829,,
235.828,-36.776,-34.83,,
235.829,-36.776,-34.831,,
235.839,-36.779,-34.833,,
235.849,-36.782,-34.834,,
235.864,-36.786,-34.835,,
235.876,-36.789,-34.836,,
235.887,-36.792,-34.838,,
235.888,-36.793,-34.839,,
235.891,-36.794,-34.84,,
235.913,-36.8,-34.841,,
235.921,-36.802,-34.843,,
235.923,-36.803,-34.844,,
235.933,-36.805,-34.845,,
235.934,-36.806,-34.846,,
235.941,-36.807,-34.848,,
235.942,-36.808,-34.849,,
235.946,-36.809,-34.85,,
235.956,-36.812,-34.852,,
235.957,-36.812,-34.853,,
235.96,-36.813,-34.854,,
235.962,-36.814,-34.855,,
235.965,-36.814,-34.857,,
235.965,-36.814,-34.858,,
235.965,-36.814,-34.859,,
236.009,-36.827,-34.86,,
236.047,-36.838,-34.862,,
236.064,-36.842,-34.863,,
236.068,-36.844,-34.864,,
236.071,-36.844,-34.866,,
236.076,-36.846,-34.867,,
236.088,-36.849,-34.868,,
236.098,-36.852,-34.869,,
236.114,-36.857,-34.871,,
236.124,-36.859,-34.872,,
236.138,-36.863,-34.873,,
236.143,-36.865,-34.875,,
236.154,-36.868,-34.876,,
236.155,-36.868,-34.877,,
236.168,-36.872,-34.878,,
236.189,-36.878,-34.88,,
236.196,-36.88,-34.881,,
236.2,-36.881,-34.882,,
236.202,-36.881,-34.884,,
236.206,-36.883,-34.885,,
236.21,-36.884,-34.886,,
236.235,-36.891,-34.888,,
236.243,-36.893,-34.889,,
236.252,-36.896,-34.89,,
236.263,-36.899,-34.891,,
236.264,-36.899,-34.893,,
236.264,-36.899,-34.894,,
236.266,-36.9,-34.895,,
236.275,-36.902,-34.897,,
236.275,-36.902,-34.898,,
236.29,-36.906,-34.899,,
236.317,-36.914,-34.901,,
236.342,-36.921,-34.902,,
236.343,-36.922,-34.903,,
236.344,-36.922,-34.905,,
236.358,-36.926,-34.906,,
236.36,-36.926,-34.907,,
236.371,-36.929,-34.909,,
236.377,-36.931,-34.91,,
236.383,-36.933,-34.911,,
236.389,-36.934,-34.913,,
236.408,-36.94,-34.914,,
236.434,-36.947,-34.915,,
236.45,-36.952,-34.917,,
236.456,-36.953,-34.918,,
236.462,-36.955,-34.919,,
236.472,-36.958,-34.921,,
236.479,-36.96,-34.922,,
236.479,-36.96,-34.923,,
236.493,-36.964,-34.925,,
236.522,-36.972,-34.926,,
236.543,-36.978,-34.927,,
236.548,-36.98,-34.929,,
236.563,-36.984,-34.93,,
236.592,-36.992,-34.931,,
236.595,-36.993,-34.933,,
236.597,-36.994,-34.934,,
236.606,-36.996,-34.935,,
236.61,-36.997,-34.937,,
236.614,-36.998,-34.938,,
236.652,-37.009,-34.939,,
236.657,-37.01,-34.941,,
236.673,-37.015,-34.942,,
236.678,-37.017,-34.943,,
236.705,-37.024,-34.945,,
236.714,-37.027,-34.946,,
236.716,-37.027,-34.947,,
236.743,-37.035,-34.949,,
236.747,-37.036,-34.95,,
236.755,-37.038,-34.952,,
236.768,-37.042,-34.953,,
236.774,-37.044,-34.954,,
236.787,-37.047,-34.956,,
236.799,-37.051,-34.957,,
236.801,-37.052,-34.958,,
236.805,-37.053,-34.96,,
236.808,-37.053,-34.961,,
236.811,-37.054,-34.962,,
236.816,-37.056,-34.964,,
236.829,-37.059,-34.965,,
236.83,-37.06,-34.967,,
236.836,-37.061,-34.968,,
236.841,-37.063,-34.969,,
236.843,-37.063,-34.971,,
236.86,-37.068,-34.972,,
236.864,-37.069,-34.973,,
236.866,-37.07,-34.975,,
236.891,-37.077,-34.976,,
236.894,-37.078,-34.978,,
236.898,-37.079,-34.979,,
236.91,-37.082,-34.98,,
236.915,-37.084,-34.982,,
236.941,-37.091,-34.983,,
236.944,-37.092,-34.985,,
236.948,-37.093,-34.986,,
236.949,-37.093,-34.987,,
236.953,-37.095,-34.989,,
236.966,-37.098,-34.99,,
236.993,-37.106,-34.992,,
237.006,-37.11,-34.993,,
237.032,-37.117,-34.994,,
237.04,-37.119,-34.996,,
237.041,-37.12,-34.997,,
237.046,-37.121,-34.999,,
237.063,-37.126,-35.0,,
237.069,-37.128,-35.001,,
237.07,-37.128,-35.003,,
237.072,-37.129,-35.004,,
237.081,-37.131,-35.006,,
237.1,-37.136,-35.007,,
237.101,-37.137,-35.008,,
237.101,-37.137,-35.01,,
237.144,-37.149,-35.011,,
237.159,-37.153,-35.013,,
237.163,-37.154,-35.014,,
237.164,-37.155,-35.016,,
237.175,-37.158,-35.017,,
237.2,-37.165,-35.018,,
237.211,-37.168,-35.02,,
237.212,-37.168,-35.021,,
237.213,-37.168,-35.023,,
237.22,-37.171,-35.024,,
237.229,-37.173,-35.026,,
237.234,-37.175,-35.027,,
237.234,-37.175,-35.028,,
237.237,-37.176,-35.03,,
237.247,-37.178,-35.031,,
237.248,-37.178,-35.033,,
237.264,-37.183,-35.034,,
237.267,-37.184,-35.036,,
237.278,-37.187,-35.037,,
237.296,-37.192,-35.039,,
237.306,-37.195,-35.04,,
237.31,-37.196,-35.041,,
237.32,-37.199,-35.043,,
237.323,-37.2,-35.044,,
237.365,-37.212,-35.046,,
237.366,-37.212,-35.047,,
237.37,-37.213,-35.049,,
237.371,-37.214,-35.05,,
237.381,-37.216,-35.052,,
237.387,-37.218,-35.053,,
237.387,-37.218,-35.055,,
237.388,-37.218,-35.056,,
237.389,-37.219,-35.057,,
237.406,-37.224,-35.059,,
237.411,-37.225,-35.06,,
237.426,-37.229,-35.062,,
237.447,-37.235,-35.063,,
237.451,-37.236,-35.065,,
237.471,-37.242,-35.066,,
237.471,-37.242,-35.068,,
237.473,-37.243,-35.069,,
237.475,-37.243,-35.071,,
237.478,-37.244,-35.072,,
237.481,-37.245,-35.074,,
237.508,-37.252,-35.075,,
237.509,-37.253,-35.077,,
237.52,-37.256,-35.078,,
237.523,-37.257,-35.08,,
237.527,-37.258,-35.081,,
237.535,-37.26,-35.083,,
237.537,-37.261,-35.084,,
237.544,-37.263,-35.086,,
237.548,-37.264,-35.087,,
237.563,-37.268,-35.089,,
237.57,-37.27,-35.09,,
237.581,-37.273,-35.092,,
237.581,-37.274,-35.093,,
237.583,-37.274,-35.095,,
237.592,-37.277,-35.096,,
237.608,-37.281,-35.098,,
237.616,-37.283,-35.099,,
237.623,-37.285,-35.101,,
237.627,-37.286,-35.102,,
237.629,-37.287,-35.104,,
237.647,-37.292,-35.105,,
237.652,-37.294,-35.107,,
237.654,-37.294,-35.108,,
237.667,-37.298,-35.11,,
237.668,-37.298,-35.111,,
237.682,-37.302,-35.113,,
237.686,-37.303,-35.114,,
237.688,-37.304,-35.116,,
237.696,-37.306,-35.117,,
237.709,-37.31,-35.119,,
237.719,-37.313,-35.12,,
237.733,-37.317,-35.122,,
237.746,-37.32,-35.123,,
237.772,-37.328,-35.125,,
237.785,-37.332,-35.127,,
237.796,-37.335,-35.128,,
237.797,-37.335,-35.13,,
237.804,-37.337,-35.131,,
237.805,-37.337,-35.133,,
237.809,-37.338,-35.134,,
237.849,-37.35,-35.136,,
237.872,-37.356,-35.137,,
237.889,-37.361,-35.139,,
237.893,-37.362,-35.14,,
237.905,-37.366,-35.142,,
237.907,-37.366,-35.144,,
237.909,-37.367,-35.145,,
237.929,-37.373,-35.147,,
237.943,-37.377,-35.148,,
237.952,-37.379,-35.15,,
237.969,-37.384,-35.151,,
237.969,-37.384,-35.153,,
237.981,-37.388,-35.155,,
237.993,-37.391,-35.156,,
238.004,-37.394,-35.158,,
238.005,-37.394,-35.159,,
238.022,-37.399,-35.161,,
238.032,-37.402,-35.162,,
238.06,-37.41,-35.164,,
238.065,-37.412,-35.166,,
238.086,-37.417,-35.167,,
238.115,-37.426,-35.169,,
238.144,-37.434,-35.17,,
238.15,-37.436,-35.172,,
238.169,-37.441,-35.173,,
238.192,-37.448,-35.175,,
238.194,-37.448,-35.177,,
238.196,-37.449,-35.178,,
238.212,-37.453,-35.18,,
238.214,-37.454,-35.181,,
238.218,-37.455,-35.183,,
238.222,-37.456,-35.185,,
238.246,-37.463,-35.186,,
238.254,-37.465,-35.188,,
238.268,-37.47,-35.189,,
238.271,-37.47,-35.191,,
238.276,-37.472,-35.193,,
238.305,-37.48,-35.194,,
238.368,-37.498,-35.196,,
238.369,-37.498,-35.197,,
238.401,-37.507,-35.199,,
238.405,-37.508,-35.201,,
238.417,-37.512,-35.202,,
238.426,-37.514,-35.204,,
238.435,-37.517,-35.206,,
238.436,-37.517,-35.207,,
238.463,-37.525,-35.209,,
238.474,-37.528,-35.21,,
238.482,-37.531,-35.212,,
238.487,-37.532,-35.214,,
238.495,-37.534,-35.215,,
238.547,-37.549,-35.217,,
238.56,-37.553,-35.219,,
238.562,-37.554,-35.22,,
238.563,-37.554,-35.222,,
238.567,-37.555,-35.224,,
238.584,-37.56,-35.225,,
238.601,-37.565,-35.227,,
238.604,-37.565,-35.229,,
238.604,-37.566,-35.23,,
238.606,-37.566,-35.232,,
238.62,-37.57,-35.233,,
238.632,-37.573,-35.235,,
238.651,-37.579,-35.237,,
238.654,-37.58,-35.238,,
238.654,-37.58,-35.24,,
238.668,-37.584,-35.242,,
238.691,-37.59,-35.243,,
238.71,-37.596,-35.245,,
238.773,-37.614,-35.247,,
238.774,-37.614,-35.248,,
238.807,-37.624,-35.25,,
238.834,-37.631,-35.252,,
238.837,-37.632,-35.253,,
238.854,-37.637,-35.255,,
238.872,-37.642,-35.257,,
238.879,-37.644,-35.259,,
238.882,-37.645,-35.26,,
238.887,-37.646,-35.262,,
238.891,-37.648,-35.264,,
238.902,-37.651,-35.265,,
238.913,-37.654,-35.267,,
238.914,-37.654,-35.269,,
238.917,-37.655,-35.27,,
238.939,-37.661,-35.272,,
238.94,-37.662,-35.274,,
238.948,-37.664,-35.275,,
238.956,-37.666,-35.277,,
238.958,-37.667,-35.279,,
238.977,-37.672,-35.281,,
238.983,-37.674,-35.282,,
238.983,-37.674,-35.284,,
238.991,-37.676,-35.286,,
238.995,-37.677,-35.287,,
238.997,-37.678,-35.289,,
239.003,-37.68,-35.291,,
239.015,-37.683,-35.293,,
239.041,-37.691,-35.294,,
239.053,-37.694,-35.296,,
239.063,-37.697,-35.298,,
239.064,-37.697,-35.3,,
239.07,-37.699,-35.301,,
239.083,-37.703,-35.303,,
239.114,-37.712,-35.305,,
239.139,-37.719,-35.307,,
239.142,-37.719,-35.308,,
239.149,-37.722,-35.31,,
239.15,-37.722,-35.312,,
239.153,-37.723,-35.313,,
239.165,-37.726,-35.315,,
239.166,-37.726,-35.317,,
239.168,-37.727,-35.319,,
239.174,-37.729,-35.321,,
239.176,-37.729,-35.322,,
239.189,-37.733,-35.324,,
239.197,-37.735,-35.326,,
239.217,-37.741,-35.328,,
239.227,-37.744,-35.329,,
239.232,-37.745,-35.331,,
239.242,-37.748,-35.333,,
239.253,-37.751,-35.335,,
239.259,-37.753,-35.336,,
239.275,-37.758,-35.338,,
239.278,-37.759,-35.34,,
239.284,-37.76,-35.342,,
239.286,-37.761,-35.344,,
239.289,-37.762,-35.345,,
239.292,-37.763,-35.347,,
239.296,-37.764,-35.349,,
239.298,-37.764,-35.351,,
239.3,-37.765,-35.353,,
239.301,-37.765,-35.354,,
239.322,-37.771,-35.356,,
239.325,-37.772,-35.358,,
239.344,-37.778,-35.36,,
239.347,-37.778,-35.362,,
239.351,-37.779,-35.363,,
239.373,-37.786,-35.365,,
239.376,-37.787,-35.367,,
239.377,-37.787,-35.369,,
239.405,-37.795,-35.371,,
239.418,-37.799,-35.372,,
239.428,-37.802,-35.374,,
239.431,-37.802,-35.376,,
239.448,-37.807,-35.378,,
239.457,-37.81,-35.38,,
239.46,-37.811,-35.382,,
239.461,-37.811,-35.383,,
239.473,-37.815,-35.385,,
239.484,-37.818,-35.387,,
239.52,-37.828,-35.389,,
239.545,-37.835,-35.391,,
239.547,-37.836,-35.393,,
239.555,-37.838,-35.395,,
239.599,-37.851,-35.396,,
239.604,-37.852,-35.398,,
239.627,-37.859,-35.4,,
239.639,-37.862,-35.402,,
239.64,-37.862,-35.404,,
239.659,-37.868,-35.406,,
239.662,-37.869,-35.408,,
239.675,-37.873,-35.409,,
239.692,-37.877,-35.411,,
239.73,-37.889,-35.413,,
239.74,-37.891,-35.415,,
239.755,-37.896,-35.417,,
239.755,-37.896,-35.419,,
239.772,-37.901,-35.421,,
239.783,-37.904,-35.423,,
239.796,-37.907,-35.424,,
239.803,-37.91,-35.426,,
239.804,-37.91,-35.428,,
239.81,-37.911,-35.43,,
239.827,-37.916,-35.432,,
239.835,-37.919,-35.434,,
239.844,-37.921,-35.436,,
239.859,-37.925,-35.438,,
239.885,-37.933,-35.44,,
239.885,-37.933,-35.442,,
239.9,-37.937,-35.443,,
239.909,-37.94,-35.445,,
239.914,-37.941,-35.447,,
239.922,-37.944,-35.449,,
239.925,-37.944,-35.451,,
239.931,-37.946,-35.453,,
239.935,-37.947,-35.455,,
239.935,-37.947,-35.457,,
239.937,-37.948,-35.459,,
239.939,-37.949,-35.461,,
239.976,-37.959,-35.463,,
239.979,-37.96,-35.465,,
239.988,-37.963,-35.467,,
240.0,-37.966,-35.469,,
240.012,-37.97,-35.471,,
240.014,-37.97,-35.473,,
240.027,-37.974,-35.474,,
240.033,-37.976,-35.476,,
240.04,-37.978,-35.478,,
240.086,-37.991,-35.48,,
240.108,-37.997,-35.482,,
240.116,-37.999,-35.484,,
240.135,-38.005,-35.486,,
240.177,-38.017,-35.488,,
240.179,-38.018,-35.49,,
240.182,-38.019,-35.492,,
240.231,-38.033,-35.494,,
240.249,-38.038,-35.496,,
240.274,-38.045,-35.498,,
240.283,-38.047,-35.5,,
240.303,-38.053,-35.502,,
240.312,-38.056,-35.504,,
240.328,-38.061,-35.506,,
240.348,-38.066,-35.508,,
240.378,-38.075,-35.51,,
240.387,-38.077,-35.512,,
240.398,-38.081,-35.514,,
240.4,-38.081,-35.516,,
240.425,-38.088,-35.518,,
240.446,-38.095,-35.52,,
240.454,-38.097,-35.522,,
240.481,-38.105,-35.524,,
240.482,-38.105,-35.526,,
240.484,-38.105,-35.528,,
240.5,-38.11,-35.53,,
240.515,-38.114,-35.532,,
240.517,-38.115,-35.534,,
240.522,-38.116,-35.536,,
240.551,-38.125,-35.539,,
240.582,-38.134,-35.541,,
240.663,-38.157,-35.543,,
240.704,-38.169,-35.545,,
240.707,-38.17,-35.547,,
240.714,-38.172,-35.549,,
240.714,-38.172,-35.551,,
240.727,-38.176,-35.553,,
240.789,-38.193,-35.555,,
240.815,-38.201,-35.557,,
240.83,-38.205,-35.559,,
240.837,-38.207,-35.561,,
240.841,-38.208,-35.563,,
240.85,-38.211,-35.565,,
240.859,-38.214,-35.567,,
240.866,-38.216,-35.57,,
240.871,-38.217,-35.572,,
240.88,-38.22,-35.574,,
240.881,-38.22,-35.576,,
240.896,-38.224,-35.578,,
240.899,-38.225,-35.58,,
240.901,-38.226,-35.582,,
240.903,-38.226,-35.584,,
240.987,-38.251,-35.586,,
241.022,-38.261,-35.588,,
241.028,-38.263,-35.591,,
241.03,-38.263,-35.593,,
241.068,-38.274,-35.595,,
241.075,-38.276,-35.597,,
241.079,-38.277,-35.599,,
241.092,-38.281,-35.601,,
241.094,-38.282,-35.603,,
241.102,-38.284,-35.606,,
241.103,-38.284,-35.608,,
241.142,-38.295,-35.61,,
241.143,-38.296,-35.612,,
241.145,-38.296,-35.614,,
241.185,-38.308,-35.616,,
241.195,-38.311,-35.618,,
241.232,-38.321,-35.621,,
241.281,-38.336,-35.623,,
241.283,-38.336,-35.625,,
241.285,-38.337,-35.627,,
241.301,-38.341,-35.629,,
241.317,-38.346,-35.631,,
241.317,-38.346,-35.634,,
241.342,-38.353,-35.636,,
241.364,-38.36,-35.638,,
241.385,-38.366,-35.64,,
241.386,-38.366,-35.642,,
241.423,-38.377,-35.645,,
241.446,-38.383,-35.647,,
241.456,-38.386,-35.649,,
