score,cdf_pred,cdf_real,metakey,metaval
412.504,0.0,0.085,,
414.81,0.0,0.086,,
417.912,0.0,0.087,,
421.182,0.0,0.088,,
424.53,0.0,0.089,,
428.318,0.0,0.09,,
431.555,0.0,0.091,,
435.036,0.0,0.092,,
438.165,0.0,0.093,,
440.315,0.0,0.094,,
443.083,0.0,0.095,,
445.847,0.0,0.096,,
449.282,0.0,0.097,,
452.674,0.0,0.098,,
455.307,0.0,0.099,,
457.138,0.0,0.1,,
459.962,0.0,0.101,,
462.421,0.0,0.102,,
464.798,0.0,0.103,,
467.902,0.0,0.104,,
470.011,0.0,0.105,,
473.854,0.0,0.105,,
476.174,0.0,0.106,,
479.171,0.0,0.107,,
482.055,0.0,0.108,,
484.448,0.0,0.109,,
486.738,0.0,0.11,,
489.365,0.0,0.111,,
492.181,0.0,0.112,,
494.49,0.0,0.113,,
497.347,0.0,0.114,,
499.485,0.0,0.115,,
501.223,0.0,0.116,,
503.689,0.0,0.117,,
505.569,0.0,0.118,,
507.474,0.0,0.119,,
510.156,0.0,0.12,,
512.523,0.0,0.121,,
515.459,0.0,0.122,,
517.369,0.0,0.123,,
519.479,0.0,0.124,,
521.862,0.0,0.125,,
524.07,0.0,0.126,,
525.835,0.0,0.127,,
527.718,0.0,0.128,,
530.329,0.0,0.129,,
533.097,0.0,0.13,,
535.695,0.0,0.131,,
538.673,0.0,0.132,,
541.319,0.0,0.133,,
543.267,0.0,0.134,,
544.895,0.0,0.135,,
547.913,0.0,0.136,,
549.43,0.0,0.137,,
552.167,0.0,0.138,,
554.099,0.0,0.139,,
556.079,0.0,0.14,,
558.27,0.0,0.141,,
560.401,0.0,0.142,,
562.53,0.0,0.143,,
564.946,0.0,0.144,,
566.969,0.0,0.145,,
569.059,0.0,0.146,,
572.136,0.0,0.147,,
574.553,0.0,0.147,,
577.052,0.0,0.148,,
578.728,0.0,0.149,,
581.438,0.0,0.15,,
583.597,0.0,0.151,,
586.932,0.0,0.152,,
589.478,0.0,0.153,,
590.826,0.0,0.154,,
593.669,0.0,0.155,,
596.033,0.0,0.156,,
597.957,0.0,0.157,,
600.089,0.0,0.158,,
603.195,0.0,0.159,,
606.051,0.0,0.16,,
608.934,0.0,0.161,,
611.687,0.0,0.162,,
614.595,0.0,0.163,,
616.792,0.0,0.164,,
618.214,0.0,0.165,,
619.887,0.0,0.166,,
621.983,0.0,0.167,,
624.417,0.0,0.168,,
627.052,0.0,0.169,,
629.097,0.0,0.17,,
630.948,0.0,0.171,,
633.178,0.0,0.172,,
635.233,0.0,0.173,,
637.688,0.0,0.174,,
639.863,0.0,0.175,,
642.354,0.0,0.176,,
644.613,0.0,0.177,,
646.644,0.0,0.178,,
648.42,0.0,0.179,,
650.452,0.0,0.18,,
652.708,0.0,0.181,,
654.713,0.0,0.182,,
656.369,0.0,0.183,,
658.496,0.0,0.184,,
660.716,0.0,0.185,,
664.085,0.0,0.186,,
666.172,0.0,0.187,,
668.319,0.0,0.188,,
670.869,0.0,0.189,,
673.173,0.0,0.189,,
674.492,0.0,0.19,,
676.385,0.0,0.191,,
678.03,0.0,0.192,,
679.849,0.0,0.193,,
682.193,0.0,0.194,,
684.769,0.0,0.195,,
686.762,0.0,0.196,,
689.194,0.0,0.197,,
691.47,0.0,0.198,,
693.115,0.0,0.199,,
695.725,0.0,0.2,,
697.897,0.0,0.201,,
699.99,0.0,0.202,,
702.267,0.0,0.203,,
704.338,0.0,0.204,,
706.764,0.0,0.205,,
708.53,0.0,0.206,,
710.195,0.0,0.207,,
711.986,0.0,0.208,,
713.787,0.0,0.209,,
716.062,0.0,0.21,,
717.797,0.0,0.211,,
719.809,0.0,0.212,,
721.896,0.0,0.213,,
723.63,0.0,0.214,,
725.748,0.0,0.215,,
727.38,0.0,0.216,,
729.443,0.0,0.217,,
731.43,0.0,0.218,,
732.977,0.0,0.219,,
735.524,0.0,0.22,,
737.84,0.0,0.221,,
740.06,0.0,0.222,,
742.182,0.0,0.223,,
744.578,0.0,0.224,,
746.009,0.0,0.225,,
747.444,0.0,0.226,,
749.203,0.0,0.227,,
750.939,0.0,0.228,,
752.97,0.0,0.229,,
754.371,0.0,0.23,,
755.586,0.0,0.23,,
757.576,0.0,0.231,,
759.555,0.0,0.232,,
761.448,0.0,0.233,,
763.421,0.0,0.234,,
765.591,0.0,0.235,,
767.582,0.0,0.236,,
769.383,0.0,0.237,,
771.306,0.0,0.238,,
773.446,0.0,0.239,,
775.108,0.0,0.24,,
777.047,0.0,0.241,,
779.42,0.0,0.242,,
781.554,0.0,0.243,,
784.105,0.0,0.244,,
786.779,0.0,0.245,,
789.147,0.0,0.246,,
791.798,0.0,0.247,,
793.862,0.0,0.248,,
796.125,0.0,0.249,,
797.608,0.0,0.25,,
800.027,0.0,0.251,,
801.716,0.0,0.252,,
803.421,0.0,0.253,,
805.781,0.0,0.254,,
807.528,0.0,0.255,,
809.55,0.0,0.256,,
811.471,0.0,0.257,,
813.335,0.0,0.258,,
814.913,0.0,0.259,,
817.154,0.0,0.26,,
819.078,0.0,0.261,,
820.672,0.0,0.262,,
823.615,0.0,0.263,,
825.646,0.0,0.264,,
827.297,0.0,0.265,,
829.851,0.0,0.266,,
832.02,0.0,0.267,,
833.961,0.0,0.268,,
835.957,0.0,0.269,,
838.186,0.0,0.27,,
840.523,0.0,0.271,,
843.03,0.0,0.272,,
845.248,0.0,0.272,,
846.928,0.0,0.273,,
848.535,0.0,0.274,,
850.676,0.0,0.275,,
852.323,0.0,0.276,,
854.848,0.0,0.277,,
857.064,0.0,0.278,,
859.176,0.0,0.279,,
861.12,0.0,0.28,,
863.438,0.0,0.281,,
865.131,0.0,0.282,,
866.736,0.0,0.283,,
869.604,0.0,0.284,,
871.168,0.0,0.285,,
873.428,0.0,0.286,,
875.25,0.0,0.287,,
877.558,0.0,0.288,,
879.388,0.0,0.289,,
881.801,0.0,0.29,,
883.714,0.0,0.291,,
885.674,0.0,0.292,,
887.698,0.0,0.293,,
889.679,0.0,0.294,,
891.34,0.0,0.295,,
893.214,0.0,0.296,,
895.089,0.0,0.297,,
896.659,0.0,0.298,,
898.328,0.0,0.299,,
899.771,0.0,0.3,,
902.147,0.0,0.301,,
904.079,0.001,0.302,,
906.382,0.001,0.303,,
908.503,0.001,0.304,,
910.798,0.001,0.305,,
912.542,0.001,0.306,,
914.765,0.001,0.307,,
917.229,0.001,0.308,,
918.746,0.001,0.309,,
921.306,0.001,0.31,,
922.946,0.001,0.311,,
925.413,0.001,0.312,,
927.643,0.001,0.313,,
929.308,0.001,0.314,,
931.125,0.001,0.314,,
932.314,0.001,0.315,,
934.022,0.001,0.316,,
935.922,0.001,0.317,,
937.727,0.001,0.318,,
939.455,0.001,0.319,,
941.348,0.001,0.32,,
943.667,0.001,0.321,,
945.669,0.001,0.322,,
947.688,0.001,0.323,,
949.905,0.001,0.324,,
951.71,0.001,0.325,,
954.129,0.001,0.326,,
956.215,0.001,0.327,,
958.176,0.001,0.328,,
960.247,0.001,0.329,,
963.109,0.001,0.33,,
964.952,0.001,0.331,,
966.674,0.001,0.332,,
968.75,0.001,0.333,,
970.976,0.001,0.334,,
973.574,0.002,0.335,,
975.265,0.002,0.336,,
977.51,0.002,0.337,,
979.784,0.002,0.338,,
981.335,0.002,0.339,,
983.387,0.002,0.34,,
985.619,0.002,0.341,,
987.725,0.002,0.342,,
989.685,0.002,0.343,,
991.574,0.002,0.344,,
994.025,0.002,0.345,,
995.822,0.002,0.346,,
998.182,0.002,0.347,,
1000.989,0.002,0.348,,
1003.252,0.002,0.349,,
1005.297,0.003,0.35,,
1007.259,0.003,0.351,,
1010.42,0.003,0.352,,
1012.467,0.003,0.353,,
1014.734,0.003,0.354,,
1016.721,0.003,0.355,,
1018.355,0.003,0.355,,
1020.158,0.003,0.356,,
1022.257,0.003,0.357,,
1023.973,0.003,0.358,,
1026.104,0.003,0.359,,
1028.695,0.004,0.36,,
1030.482,0.004,0.361,,
1032.594,0.004,0.362,,
1034.439,0.004,0.363,,
1036.482,0.004,0.364,,
1038.665,0.004,0.365,,
1040.466,0.004,0.366,,
1043.593,0.004,0.367,,
1045.792,0.004,0.368,,
1048.004,0.005,0.369,,
1049.953,0.005,0.37,,
1052.243,0.005,0.371,,
1054.496,0.005,0.372,,
1056.359,0.005,0.373,,
1058.302,0.005,0.374,,
1060.777,0.005,0.375,,
1062.748,0.006,0.376,,
1064.601,0.006,0.377,,
1066.445,0.006,0.378,,
1069.454,0.006,0.379,,
1071.652,0.006,0.38,,
1073.596,0.007,0.381,,
1075.906,0.007,0.382,,
1077.62,0.007,0.383,,
1079.834,0.007,0.384,,
1081.719,0.007,0.385,,
1084.233,0.007,0.386,,
1087.112,0.008,0.387,,
1089.422,0.008,0.388,,
1091.766,0.008,0.389,,
1093.979,0.009,0.39,,
1095.887,0.009,0.391,,
1098.316,0.009,0.392,,
1101.181,0.009,0.393,,
1103.177,0.01,0.394,,
1105.782,0.01,0.395,,
1107.93,0.01,0.396,,
1109.975,0.01,0.397,,
1112.533,0.011,0.397,,
1114.286,0.011,0.398,,
1116.972,0.011,0.399,,
1119.686,0.012,0.4,,
1121.91,0.012,0.401,,
1123.747,0.012,0.402,,
1125.283,0.013,0.403,,
1127.003,0.013,0.404,,
1128.995,0.013,0.405,,
1131.054,0.014,0.406,,
1132.7,0.014,0.407,,
1134.166,0.014,0.408,,
1136.725,0.014,0.409,,
1139.209,0.015,0.41,,
1141.278,0.015,0.411,,
1143.749,0.016,0.412,,
1145.696,0.016,0.413,,
1147.89,0.017,0.414,,
1150.077,0.017,0.415,,
1152.668,0.017,0.416,,
1155.367,0.018,0.417,,
1157.661,0.019,0.418,,
1159.553,0.019,0.419,,
1162.058,0.019,0.42,,
1163.686,0.02,0.421,,
1166.21,0.02,0.422,,
1168.479,0.021,0.423,,
1170.528,0.021,0.424,,
1173.296,0.022,0.425,,
1174.933,0.023,0.426,,
1177.408,0.023,0.427,,
1179.453,0.024,0.428,,
1181.621,0.024,0.429,,
1182.743,0.025,0.43,,
1184.983,0.025,0.431,,
1186.88,0.026,0.432,,
1189.046,0.026,0.433,,
1191.465,0.027,0.434,,
1193.04,0.028,0.435,,
1194.541,0.028,0.436,,
1196.739,0.029,0.437,,
1199.201,0.029,0.438,,
1200.799,0.03,0.439,,
1203.823,0.031,0.439,,
1206.14,0.032,0.44,,
1209.163,0.033,0.441,,
1211.601,0.034,0.442,,
1214.215,0.035,0.443,,
1217.622,0.036,0.444,,
1219.314,0.036,0.445,,
1221.416,0.037,0.446,,
1224.497,0.038,0.447,,
1227.352,0.04,0.448,,
1229.46,0.04,0.449,,
1231.691,0.041,0.45,,
1233.498,0.042,0.451,,
1236.38,0.043,0.452,,
1238.576,0.044,0.453,,
1240.827,0.045,0.454,,
1242.796,0.046,0.455,,
1244.429,0.047,0.456,,
1246.318,0.048,0.457,,
1248.417,0.049,0.458,,
1250.16,0.05,0.459,,
1252.398,0.051,0.46,,
1254.273,0.052,0.461,,
1256.177,0.053,0.462,,
1258.396,0.054,0.463,,
1260.164,0.055,0.464,,
1261.761,0.056,0.465,,
1263.814,0.057,0.466,,
1266.426,0.058,0.467,,
1268.091,0.059,0.468,,
1270.945,0.061,0.469,,
1273.082,0.062,0.47,,
1274.501,0.063,0.471,,
1277.216,0.064,0.472,,
1280.455,0.066,0.473,,
1282.856,0.068,0.474,,
1285.606,0.069,0.475,,
1287.333,0.071,0.476,,
1289.269,0.072,0.477,,
1291.477,0.073,0.478,,
1294.172,0.075,0.479,,
1296.31,0.076,0.48,,
1297.927,0.078,0.48,,
1299.974,0.079,0.481,,
1301.926,0.08,0.482,,
1303.778,0.082,0.483,,
1306.379,0.084,0.484,,
1308.572,0.085,0.485,,
1311.37,0.087,0.486,,
1313.608,0.089,0.487,,
1315.681,0.09,0.488,,
1318.214,0.092,0.489,,
1319.877,0.094,0.49,,
1321.888,0.095,0.491,,
1324.909,0.098,0.492,,
1326.78,0.099,0.493,,
1329.65,0.102,0.494,,
1332.231,0.104,0.495,,
1335.158,0.106,0.496,,
1337.54,0.109,0.497,,
1339.976,0.111,0.498,,
1342.887,0.113,0.499,,
1345.292,0.115,0.5,,
1347.962,0.118,0.501,,
1351.086,0.121,0.502,,
1353.317,0.123,0.503,,
1355.831,0.125,0.504,,
1358.061,0.128,0.505,,
1360.407,0.13,0.506,,
1362.306,0.132,0.507,,
1365.058,0.135,0.508,,
1366.603,0.136,0.509,,
1369.008,0.139,0.51,,
1372.195,0.142,0.511,,
1374.628,0.145,0.512,,
1377.342,0.148,0.513,,
1379.713,0.15,0.514,,
1381.326,0.152,0.515,,
1383.969,0.155,0.516,,
1387.099,0.159,0.517,,
1389.933,0.162,0.518,,
1392.734,0.165,0.519,,
1395.172,0.168,0.52,,
1397.606,0.171,0.521,,
1400.09,0.174,0.522,,
1402.148,0.176,0.522,,
1404.703,0.18,0.523,,
1407.417,0.183,0.524,,
1409.738,0.186,0.525,,
1411.901,0.189,0.526,,
1413.735,0.191,0.527,,
1415.775,0.194,0.528,,
1418.435,0.197,0.529,,
1420.64,0.2,0.53,,
1423.327,0.204,0.531,,
1426.298,0.208,0.532,,
1428.636,0.211,0.533,,
1430.722,0.214,0.534,,
1432.864,0.217,0.535,,
1435.577,0.22,0.536,,
1438.593,0.225,0.537,,
1440.561,0.227,0.538,,
1443.598,0.232,0.539,,
1446.208,0.236,0.54,,
1448.624,0.239,0.541,,
1450.899,0.242,0.542,,
1453.608,0.246,0.543,,
1456.972,0.252,0.544,,
1459.786,0.256,0.545,,
1462.113,0.259,0.546,,
1464.897,0.264,0.547,,
1467.557,0.268,0.548,,
1470.411,0.272,0.549,,
1472.759,0.276,0.55,,
1475.249,0.28,0.551,,
1478.098,0.284,0.552,,
1480.55,0.288,0.553,,
1485.227,0.296,0.554,,
1488.343,0.301,0.555,,
1490.773,0.305,0.556,,
1492.793,0.308,0.557,,
1495.589,0.313,0.558,,
1498.924,0.319,0.559,,
1501.576,0.323,0.56,,
1503.686,0.327,0.561,,
1505.653,0.33,0.562,,
1508.376,0.335,0.563,,
1510.351,0.338,0.564,,
1513.168,0.343,0.564,,
1515.673,0.347,0.565,,
1518.25,0.352,0.566,,
1521.125,0.357,0.567,,
1523.956,0.362,0.568,,
1527.118,0.368,0.569,,
1530.135,0.373,0.57,,
1532.404,0.377,0.571,,
1534.341,0.381,0.572,,
1536.356,0.384,0.573,,
1539.022,0.389,0.574,,
1541.299,0.393,0.575,,
1543.345,0.397,0.576,,
1545.651,0.401,0.577,,
1548.918,0.407,0.578,,
1550.793,0.411,0.579,,
1553.173,0.415,0.58,,
1556.071,0.42,0.581,,
1558.543,0.425,0.582,,
1560.694,0.429,0.583,,
1564.07,0.435,0.584,,
1567.111,0.441,0.585,,
1569.449,0.445,0.586,,
1571.91,0.45,0.587,,
1573.985,0.454,0.588,,
1576.427,0.458,0.589,,
1578.61,0.462,0.59,,
1581.926,0.469,0.591,,
1584.844,0.474,0.592,,
1588.203,0.48,0.593,,
1591.52,0.487,0.594,,
1593.515,0.49,0.595,,
1596.024,0.495,0.596,,
1598.251,0.499,0.597,,
1600.606,0.504,0.598,,
1603.885,0.51,0.599,,
1606.148,0.514,0.6,,
1609.51,0.521,0.601,,
1612.675,0.527,0.602,,
1615.195,0.531,0.603,,
1618.133,0.537,0.604,,
1620.578,0.541,0.605,,
1622.801,0.546,0.605,,
1626.214,0.552,0.606,,
1628.921,0.557,0.607,,
1631.132,0.561,0.608,,
1633.622,0.566,0.609,,
1637.037,0.572,0.61,,
1639.69,0.577,0.611,,
1642.874,0.583,0.612,,
1646.121,0.589,0.613,,
1649.163,0.594,0.614,,
1652.274,0.6,0.615,,
1655.168,0.605,0.616,,
1657.404,0.61,0.617,,
1659.982,0.614,0.618,,
1663.187,0.62,0.619,,
1665.584,0.624,0.62,,
1668.529,0.63,0.621,,
1671.067,0.634,0.622,,
1674.347,0.64,0.623,,
1678.341,0.647,0.624,,
1680.83,0.651,0.625,,
1683.065,0.655,0.626,,
1685.52,0.659,0.627,,
1688.739,0.665,0.628,,
1691.706,0.67,0.629,,
1694.347,0.675,0.63,,
1696.792,0.679,0.631,,
1699.758,0.684,0.632,,
1702.891,0.689,0.633,,
1705.876,0.694,0.634,,
1709.821,0.701,0.635,,
1713.074,0.706,0.636,,
1715.435,0.71,0.637,,
1718.552,0.715,0.638,,
1722.169,0.721,0.639,,
1724.921,0.725,0.64,,
1728.613,0.731,0.641,,
1732.274,0.736,0.642,,
1735.951,0.742,0.643,,
1738.842,0.746,0.644,,
1741.375,0.75,0.645,,
1742.956,0.753,0.646,,
1745.839,0.757,0.647,,
1748.972,0.761,0.647,,
1751.909,0.766,0.648,,
1754.907,0.77,0.649,,
1757.737,0.774,0.65,,
1761.104,0.779,0.651,,
1763.269,0.782,0.652,,
1766.252,0.786,0.653,,
1770.072,0.791,0.654,,
1772.646,0.795,0.655,,
1775.595,0.799,0.656,,
1778.851,0.803,0.657,,
1782.455,0.808,0.658,,
1785.952,0.812,0.659,,
1789.537,0.817,0.66,,
1791.863,0.82,0.661,,
1796.078,0.825,0.662,,
1799.495,0.829,0.663,,
1802.812,0.833,0.664,,
1806.262,0.837,0.665,,
1809.07,0.84,0.666,,
1811.783,0.843,0.667,,
1815.531,0.848,0.668,,
1818.126,0.85,0.669,,
1820.2,0.853,0.67,,
1823.067,0.856,0.671,,
1825.936,0.859,0.672,,
1830.103,0.863,0.673,,
1832.828,0.866,0.674,,
1835.862,0.869,0.675,,
1839.303,0.872,0.676,,
1842.759,0.876,0.677,,
1844.618,0.878,0.678,,
1847.125,0.88,0.679,,
1850.21,0.883,0.68,,
1853.719,0.886,0.681,,
1856.384,0.889,0.682,,
1859.641,0.891,0.683,,
1863.774,0.895,0.684,,
1866.901,0.898,0.685,,
1870.885,0.901,0.686,,
1873.618,0.903,0.687,,
1876.542,0.906,0.688,,
1880.093,0.908,0.689,,
1883.17,0.911,0.689,,
1887.394,0.914,0.69,,
1890.43,0.916,0.691,,
1893.744,0.919,0.692,,
1898.185,0.922,0.693,,
1900.671,0.923,0.694,,
1903.356,0.925,0.695,,
1906.486,0.927,0.696,,
1909.825,0.929,0.697,,
1913.725,0.932,0.698,,
1917.363,0.934,0.699,,
1920.343,0.936,0.7,,
1923.957,0.938,0.701,,
1927.06,0.94,0.702,,
1931.197,0.942,0.703,,
1934.007,0.944,0.704,,
1937.999,0.946,0.705,,
1941.953,0.948,0.706,,
1946.823,0.95,0.707,,
1950.979,0.952,0.708,,
1954.271,0.954,0.709,,
1959.125,0.956,0.71,,
1964.046,0.958,0.711,,
1966.773,0.959,0.712,,
1969.993,0.96,0.713,,
1973.505,0.962,0.714,,
1978.126,0.964,0.715,,
1982.135,0.965,0.716,,
1985.263,0.966,0.717,,
1988.856,0.968,0.718,,
1993.023,0.969,0.719,,
1995.955,0.97,0.72,,
1999.289,0.971,0.721,,
2003.136,0.972,0.722,,
2006.006,0.973,0.723,,
2009.656,0.974,0.724,,
2013.729,0.975,0.725,,
2018.028,0.976,0.726,,
2021.421,0.977,0.727,,
2026.484,0.978,0.728,,
2029.693,0.979,0.729,,
2033.637,0.98,0.73,,
2038.471,0.981,0.73,,
2041.436,0.982,0.731,,
2045.858,0.983,0.732,,
2049.927,0.984,0.733,,
2054.093,0.984,0.734,,
2059.512,0.985,0.735,,
2062.823,0.986,0.736,,
2067.038,0.987,0.737,,
2070.62,0.987,0.738,,
2075.009,0.988,0.739,,
2078.219,0.988,0.74,,
2081.987,0.989,0.741,,
2086.433,0.989,0.742,,
2089.65,0.99,0.743,,
2092.996,0.99,0.744,,
2097.011,0.991,0.745,,
2102.171,0.991,0.746,,
2106.32,0.992,0.747,,
2111.547,0.992,0.748,,
2115.23,0.993,0.749,,
2119.694,0.993,0.75,,
2122.989,0.993,0.751,,
2127.185,0.994,0.752,,
2131.414,0.994,0.753,,
2136.004,0.994,0.754,,
2139.834,0.995,0.755,,
2145.209,0.995,0.756,,
2148.715,0.995,0.757,,
2154.611,0.996,0.758,,
2159.375,0.996,0.759,,
2163.473,0.996,0.76,,
2168.297,0.996,0.761,,
2172.901,0.997,0.762,,
2176.428,0.997,0.763,,
2180.842,0.997,0.764,,
2186.797,0.997,0.765,,
2191.643,0.997,0.766,,
2196.481,0.998,0.767,,
2202.735,0.998,0.768,,
2205.727,0.998,0.769,,
2210.156,0.998,0.77,,
2215.378,0.998,0.771,,
2218.792,0.998,0.772,,
2223.125,0.998,0.772,,
2229.038,0.999,0.773,,
2235.321,0.999,0.774,,
2239.924,0.999,0.775,,
2245.096,0.999,0.776,,
2249.612,0.999,0.777,,
2253.12,0.999,0.778,,
2258.609,0.999,0.779,,
2263.406,0.999,0.78,,
2268.37,0.999,0.781,,
2273.513,0.999,0.782,,
2279.254,0.999,0.783,,
2284.197,0.999,0.784,,
2287.702,0.999,0.785,,
2292.255,0.999,0.786,,
2296.722,1.0,0.787,,
2302.064,1.0,0.788,,
2306.983,1.0,0.789,,
2312.319,1.0,0.79,,
2317.014,1.0,0.791,,
2323.06,1.0,0.792,,
2329.648,1.0,0.793,,
2335.772,1.0,0.794,,
2340.109,1.0,0.795,,
2344.774,1.0,0.796,,
2348.465,1.0,0.797,,
2353.047,1.0,0.798,,
2357.119,1.0,0.799,,
2362.605,1.0,0.8,,
2367.589,1.0,0.801,,
2372.364,1.0,0.802,,
2379.012,1.0,0.803,,
2384.465,1.0,0.804,,
2389.499,1.0,0.805,,
2394.418,1.0,0.806,,
2401.666,1.0,0.807,,
2407.798,1.0,0.808,,
2413.421,1.0,0.809,,
2417.435,1.0,0.81,,
2423.62,1.0,0.811,,
2427.922,1.0,0.812,,
2433.398,1.0,0.813,,
2437.994,1.0,0.814,,
2444.16,1.0,0.814,,
2450.702,1.0,0.815,,
2456.394,1.0,0.816,,
2462.642,1.0,0.817,,
2469.42,1.0,0.818,,
2473.3,1.0,0.819,,
2480.169,1.0,0.82,,
2490.297,1.0,0.821,,
2494.821,1.0,0.822,,
2499.402,1.0,0.823,,
2505.331,1.0,0.824,,
2510.739,1.0,0.825,,
2516.197,1.0,0.826,,
2522.848,1.0,0.827,,
2530.02,1.0,0.828,,
2536.49,1.0,0.829,,
2540.828,1.0,0.83,,
2547.626,1.0,0.831,,
2555.629,1.0,0.832,,
2562.128,1.0,0.833,,
2570.477,1.0,0.834,,
2575.926,1.0,0.835,,
2582.599,1.0,0.836,,
2590.316,1.0,0.837,,
2595.128,1.0,0.838,,
2602.392,1.0,0.839,,
2608.678,1.0,0.84,,
2613.95,1.0,0.841,,
2620.264,1.0,0.842,,
2625.569,1.0,0.843,,
2632.591,1.0,0.844,,
2640.489,1.0,0.845,,
2647.376,1.0,0.846,,
2653.3,1.0,0.847,,
2661.801,1.0,0.848,,
2669.003,1.0,0.849,,
2676.033,1.0,0.85,,
2682.467,1.0,0.851,,
2688.454,1.0,0.852,,
2695.227,1.0,0.853,,
2701.586,1.0,0.854,,
2708.924,1.0,0.855,,
2715.4,1.0,0.855,,
2721.25,1.0,0.856,,
2726.759,1.0,0.857,,
2733.893,1.0,0.858,,
2742.084,1.0,0.859,,
2749.375,1.0,0.86,,
2755.271,1.0,0.861,,
2763.548,1.0,0.862,,
2769.609,1.0,0.863,,
2775.713,1.0,0.864,,
2782.384,1.0,0.865,,
2790.44,1.0,0.866,,
2798.173,1.0,0.867,,
2804.844,1.0,0.868,,
2811.856,1.0,0.869,,
2819.102,1.0,0.87,,
2828.226,1.0,0.871,,
2835.651,1.0,0.872,,
2844.45,1.0,0.873,,
2853.95,1.0,0.874,,
2863.199,1.0,0.875,,
2873.912,1.0,0.876,,
2881.434,1.0,0.877,,
2887.429,1.0,0.878,,
2896.719,1.0,0.879,,
2902.822,1.0,0.88,,
2908.458,1.0,0.881,,
2917.053,1.0,0.882,,
2930.954,1.0,0.883,,
2942.182,1.0,0.884,,
2955.52,1.0,0.885,,
2964.514,1.0,0.886,,
2974.244,1.0,0.887,,
2984.474,1.0,0.888,,
2993.245,1.0,0.889,,
3002.343,1.0,0.89,,
3009.864,1.0,0.891,,
3018.92,1.0,0.892,,
3027.467,1.0,0.893,,
3036.304,1.0,0.894,,
3048.381,1.0,0.895,,
3058.897,1.0,0.896,,
3067.304,1.0,0.897,,
3076.733,1.0,0.897,,
3086.281,1.0,0.898,,
3091.827,1.0,0.899,,
3100.598,1.0,0.9,,
3107.928,1.0,0.901,,
3118.015,1.0,0.902,,
3128.711,1.0,0.903,,
3141.408,1.0,0.904,,
3151.776,1.0,0.905,,
3161.551,1.0,0.906,,
3173.909,1.0,0.907,,
3181.599,1.0,0.908,,
3192.397,1.0,0.909,,
3201.891,1.0,0.91,,
3211.674,1.0,0.911,,
3221.63,1.0,0.912,,
3234.645,1.0,0.913,,
3247.427,1.0,0.914,,
3260.577,1.0,0.915,,
3276.402,1.0,0.916,,
3294.862,1.0,0.917,,
3307.849,1.0,0.918,,
