score,log2_sf_pred,log2_sf_real,metakey,metaval
422,-8.875,-8.866,,
423,-8.906,-8.897,,
424,-8.937,-8.927,,
425,-8.968,-8.958,,
426,-8.999,-8.989,,
427,-9.03,-9.02,,
428,-9.061,-9.051,,
429,-9.092,-9.082,,
430,-9.123,-9.114,,
431,-9.155,-9.145,,
432,-9.186,-9.176,,
433,-9.218,-9.207,,
434,-9.249,-9.239,,
435,-9.281,-9.27,,
436,-9.312,-9.302,,
437,-9.344,-9.334,,
438,-9.376,-9.365,,
439,-9.408,-9.397,,
440,-9.439,-9.429,,
441,-9.471,-9.461,,
442,-9.503,-9.493,,
443,-9.535,-9.524,,
444,-9.567,-9.557,,
445,-9.6,-9.589,,
446,-9.632,-9.621,,
447,-9.664,-9.653,,
448,-9.697,-9.685,,
449,-9.729,-9.718,,
450,-9.761,-9.75,,
451,-9.794,-9.783,,
452,-9.827,-9.815,,
453,-9.859,-9.848,,
454,-9.892,-9.88,,
455,-9.925,-9.913,,
456,-9.958,-9.946,,
457,-9.991,-9.979,,
458,-10.024,-10.012,,
459,-10.057,-10.044,,
460,-10.09,-10.077,,
461,-10.123,-10.111,,
462,-10.156,-10.144,,
463,-10.189,-10.177,,
464,-10.223,-10.21,,
465,-10.256,-10.244,,
466,-10.29,-10.277,,
467,-10.323,-10.31,,
468,-10.357,-10.344,,
469,-10.39,-10.377,,
470,-10.424,-10.411,,
471,-10.458,-10.445,,
472,-10.492,-10.479,,
473,-10.526,-10.512,,
474,-10.56,-10.546,,
475,-10.594,-10.58,,
476,-10.628,-10.614,,
477,-10.662,-10.648,,
478,-10.696,-10.682,,
479,-10.73,-10.717,,
480,-10.765,-10.751,,
481,-10.799,-10.785,,
482,-10.834,-10.819,,
483,-10.868,-10.854,,
484,-10.903,-10.888,,
485,-10.937,-10.923,,
486,-10.972,-10.958,,
487,-11.007,-10.992,,
488,-11.042,-11.027,,
489,-11.077,-11.062,,
490,-11.112,-11.097,,
491,-11.147,-11.132,,
492,-11.182,-11.167,,
493,-11.217,-11.202,,
494,-11.252,-11.237,,
495,-11.287,-11.272,,
496,-11.323,-11.307,,
497,-11.358,-11.343,,
498,-11.393,-11.378,,
499,-11.429,-11.413,,
500,-11.465,-11.449,,
501,-11.5,-11.484,,
502,-11.536,-11.52,,
503,-11.572,-11.556,,
504,-11.608,-11.591,,
505,-11.643,-11.627,,
506,-11.679,-11.663,,
507,-11.715,-11.699,,
508,-11.751,-11.735,,
509,-11.788,-11.771,,
510,-11.824,-11.807,,
511,-11.86,-11.843,,
512,-11.896,-11.879,,
513,-11.933,-11.916,,
514,-11.969,-11.952,,
515,-12.006,-11.988,,
516,-12.042,-12.025,,
517,-12.079,-12.061,,
518,-12.116,-12.098,,
519,-12.152,-12.135,,
520,-12.189,-12.171,,
521,-12.226,-12.208,,
522,-12.263,-12.245,,
523,-12.3,-12.282,,
524,-12.337,-12.319,,
525,-12.374,-12.356,,
526,-12.412,-12.393,,
527,-12.449,-12.43,,
528,-12.486,-12.467,,
529,-12.524,-12.505,,
530,-12.561,-12.542,,
531,-12.599,-12.58,,
532,-12.636,-12.617,,
533,-12.674,-12.655,,
534,-12.711,-12.692,,
535,-12.749,-12.73,,
536,-12.787,-12.767,,
537,-12.825,-12.805,,
538,-12.863,-12.843,,
539,-12.901,-12.881,,
540,-12.939,-12.919,,
541,-12.977,-12.957,,
542,-13.015,-12.995,,
543,-13.054,-13.033,,
544,-13.092,-13.071,,
545,-13.13,-13.11,,
546,-13.169,-13.148,,
547,-13.207,-13.186,,
548,-13.246,-13.225,,
549,-13.285,-13.263,,
550,-13.323,-13.302,,
551,-13.362,-13.341,,
552,-13.401,-13.379,,
553,-13.44,-13.418,,
554,-13.479,-13.457,,
555,-13.518,-13.496,,
556,-13.557,-13.535,,
557,-13.596,-13.574,,
558,-13.635,-13.613,,
559,-13.674,-13.652,,
560,-13.714,-13.691,,
561,-13.753,-13.731,,
562,-13.793,-13.77,,
563,-13.832,-13.809,,
564,-13.872,-13.849,,
565,-13.911,-13.888,,
566,-13.951,-13.928,,
567,-13.991,-13.968,,
568,-14.031,-14.007,,
569,-14.071,-14.047,,
570,-14.111,-14.087,,
571,-14.151,-14.127,,
572,-14.191,-14.167,,
573,-14.231,-14.207,,
574,-14.271,-14.247,,
575,-14.311,-14.287,,
576,-14.352,-14.327,,
577,-14.392,-14.368,,
578,-14.433,-14.408,,
579,-14.473,-14.448,,
580,-14.514,-14.489,,
581,-14.554,-14.529,,
582,-14.595,-14.57,,
583,-14.636,-14.61,,
584,-14.677,-14.651,,
585,-14.718,-14.692,,
586,-14.759,-14.733,,
587,-14.8,-14.774,,
588,-14.841,-14.815,,
589,-14.882,-14.856,,
590,-14.923,-14.897,,
591,-14.964,-14.938,,
592,-15.006,-14.979,,
593,-15.047,-15.02,,
594,-15.089,-15.062,,
595,-15.13,-15.103,,
596,-15.172,-15.145,,
597,-15.213,-15.186,,
598,-15.255,-15.228,,
599,-15.297,-15.269,,
600,-15.339,-15.311,,
601,-15.381,-15.353,,
602,-15.423,-15.395,,
603,-15.465,-15.437,,
604,-15.507,-15.479,,
605,-15.549,-15.521,,
606,-15.591,-15.563,,
607,-15.634,-15.605,,
608,-15.676,-15.647,,
609,-15.718,-15.689,,
610,-15.761,-15.732,,
611,-15.803,-15.774,,
612,-15.846,-15.817,,
613,-15.889,-15.859,,
614,-15.931,-15.902,,
615,-15.974,-15.944,,
616,-16.017,-15.987,,
617,-16.06,-16.03,,
618,-16.103,-16.073,,
619,-16.146,-16.116,,
620,-16.189,-16.159,,
621,-16.232,-16.202,,
622,-16.276,-16.245,,
623,-16.319,-16.288,,
624,-16.362,-16.331,,
625,-16.406,-16.374,,
626,-16.449,-16.418,,
627,-16.493,-16.461,,
628,-16.536,-16.505,,
629,-16.58,-16.548,,
630,-16.624,-16.592,,
631,-16.668,-16.635,,
632,-16.712,-16.679,,
633,-16.756,-16.723,,
634,-16.8,-16.767,,
635,-16.844,-16.811,,
636,-16.888,-16.855,,
637,-16.932,-16.899,,
638,-16.976,-16.943,,
639,-17.021,-16.987,,
640,-17.065,-17.031,,
641,-17.109,-17.075,,
642,-17.154,-17.12,,
643,-17.198,-17.164,,
644,-17.243,-17.209,,
645,-17.288,-17.253,,
646,-17.333,-17.298,,
647,-17.377,-17.342,,
648,-17.422,-17.387,,
649,-17.467,-17.432,,
650,-17.512,-17.477,,
651,-17.557,-17.522,,
652,-17.603,-17.567,,
653,-17.648,-17.612,,
654,-17.693,-17.657,,
655,-17.738,-17.702,,
656,-17.784,-17.747,,
657,-17.829,-17.793,,
658,-17.875,-17.838,,
659,-17.92,-17.883,,
660,-17.966,-17.929,,
661,-18.012,-17.974,,
662,-18.057,-18.02,,
663,-18.103,-18.066,,
664,-18.149,-18.111,,
665,-18.195,-18.157,,
666,-18.241,-18.203,,
667,-18.287,-18.249,,
668,-18.334,-18.295,,
669,-18.38,-18.341,,
670,-18.426,-18.387,,
671,-18.472,-18.433,,
672,-18.519,-18.48,,
673,-18.565,-18.526,,
674,-18.612,-18.572,,
675,-18.658,-18.619,,
676,-18.705,-18.665,,
677,-18.752,-18.712,,
678,-18.799,-18.758,,
679,-18.846,-18.805,,
680,-18.893,-18.852,,
681,-18.94,-18.898,,
682,-18.987,-18.945,,
683,-19.034,-18.992,,
684,-19.081,-19.039,,
685,-19.128,-19.086,,
686,-19.175,-19.133,,
687,-19.223,-19.181,,
688,-19.27,-19.228,,
689,-19.318,-19.275,,
690,-19.365,-19.323,,
691,-19.413,-19.37,,
692,-19.461,-19.418,,
693,-19.508,-19.465,,
694,-19.556,-19.513,,
695,-19.604,-19.56,,
696,-19.652,-19.608,,
697,-19.7,-19.656,,
698,-19.748,-19.704,,
699,-19.796,-19.752,,
700,-19.845,-19.8,,
701,-19.893,-19.848,,
702,-19.941,-19.896,,
703,-19.99,-19.944,,
704,-20.038,-19.993,,
705,-20.087,-20.041,,
706,-20.135,-20.089,,
707,-20.184,-20.138,,
708,-20.232,-20.186,,
709,-20.281,-20.235,,
710,-20.33,-20.283,,
711,-20.379,-20.332,,
712,-20.428,-20.381,,
713,-20.477,-20.43,,
714,-20.526,-20.479,,
715,-20.575,-20.528,,
716,-20.624,-20.577,,
717,-20.674,-20.626,,
718,-20.723,-20.675,,
719,-20.773,-20.724,,
720,-20.822,-20.774,,
721,-20.872,-20.823,,
722,-20.921,-20.872,,
723,-20.971,-20.922,,
724,-21.021,-20.971,,
725,-21.07,-21.021,,
726,-21.12,-21.07,,
727,-21.17,-21.12,,
728,-21.22,-21.17,,
729,-21.27,-21.22,,
730,-21.32,-21.27,,
731,-21.371,-21.32,,
732,-21.421,-21.37,,
733,-21.471,-21.42,,
734,-21.522,-21.47,,
735,-21.572,-21.52,,
736,-21.622,-21.57,,
737,-21.673,-21.621,,
738,-21.724,-21.671,,
739,-21.774,-21.722,,
740,-21.825,-21.772,,
741,-21.876,-21.823,,
742,-21.927,-21.874,,
743,-21.978,-21.924,,
744,-22.029,-21.975,,
745,-22.08,-22.026,,
746,-22.131,-22.077,,
747,-22.182,-22.128,,
748,-22.234,-22.179,,
749,-22.285,-22.23,,
750,-22.336,-22.281,,
751,-22.388,-22.332,,
752,-22.439,-22.384,,
753,-22.491,-22.435,,
754,-22.543,-22.486,,
755,-22.594,-22.538,,
756,-22.646,-22.589,,
757,-22.698,-22.641,,
758,-22.75,-22.692,,
759,-22.802,-22.744,,
760,-22.854,-22.796,,
761,-22.906,-22.848,,
762,-22.958,-22.9,,
763,-23.01,-22.952,,
764,-23.063,-23.004,,
765,-23.115,-23.056,,
766,-23.167,-23.109,,
767,-23.22,-23.161,,
768,-23.273,-23.213,,
769,-23.325,-23.265,,
770,-23.378,-23.318,,
771,-23.431,-23.37,,
772,-23.483,-23.422,,
773,-23.536,-23.475,,
774,-23.589,-23.528,,
775,-23.642,-23.58,,
776,-23.695,-23.633,,
777,-23.748,-23.686,,
778,-23.802,-23.739,,
779,-23.855,-23.792,,
780,-23.908,-23.845,,
781,-23.962,-23.898,,
782,-24.015,-23.951,,
783,-24.069,-24.005,,
784,-24.122,-24.058,,
785,-24.176,-24.112,,
786,-24.23,-24.165,,
787,-24.283,-24.219,,
788,-24.337,-24.272,,
789,-24.391,-24.326,,
790,-24.445,-24.379,,
791,-24.499,-24.433,,
792,-24.553,-24.487,,
793,-24.607,-24.54,,
794,-24.662,-24.594,,
795,-24.716,-24.648,,
796,-24.77,-24.702,,
797,-24.825,-24.756,,
798,-24.879,-24.81,,
799,-24.934,-24.865,,
800,-24.988,-24.919,,
801,-25.043,-24.974,,
802,-25.098,-25.027,,
803,-25.153,-25.082,,
804,-25.207,-25.137,,
805,-25.262,-25.191,,
806,-25.317,-25.246,,
807,-25.372,-25.301,,
808,-25.428,-25.355,,
809,-25.483,-25.41,,
810,-25.538,-25.465,,
811,-25.593,-25.519,,
812,-25.649,-25.574,,
813,-25.704,-25.629,,
814,-25.76,-25.684,,
815,-25.815,-25.738,,
816,-25.871,-25.794,,
817,-25.927,-25.85,,
818,-25.982,-25.904,,
819,-26.038,-25.96,,
820,-26.094,-26.016,,
821,-26.15,-26.072,,
822,-26.206,-26.128,,
823,-26.262,-26.184,,
824,-26.318,-26.241,,
825,-26.375,-26.296,,
826,-26.431,-26.352,,
827,-26.487,-26.408,,
828,-26.544,-26.464,,
829,-26.6,-26.52,,
830,-26.657,-26.577,,
831,-26.713,-26.634,,
832,-26.77,-26.691,,
833,-26.827,-26.748,,
834,-26.883,-26.804,,
835,-26.94,-26.861,,
836,-26.997,-26.917,,
837,-27.054,-26.974,,
838,-27.111,-27.03,,
839,-27.168,-27.087,,
840,-27.226,-27.144,,
841,-27.283,-27.2,,
842,-27.34,-27.257,,
843,-27.398,-27.313,,
844,-27.455,-27.37,,
845,-27.512,-27.427,,
846,-27.57,-27.484,,
847,-27.628,-27.542,,
848,-27.685,-27.598,,
849,-27.743,-27.655,,
850,-27.801,-27.713,,
851,-27.859,-27.771,,
852,-27.917,-27.828,,
853,-27.975,-27.886,,
854,-28.033,-27.943,,
855,-28.091,-28.001,,
856,-28.149,-28.06,,
857,-28.208,-28.117,,
858,-28.266,-28.175,,
859,-28.324,-28.232,,
860,-28.383,-28.289,,
861,-28.441,-28.346,,
862,-28.5,-28.403,,
863,-28.559,-28.463,,
864,-28.617,-28.52,,
865,-28.676,-28.579,,
866,-28.735,-28.637,,
867,-28.794,-28.697,,
868,-28.853,-28.756,,
869,-28.912,-28.814,,
870,-28.971,-28.873,,
871,-29.03,-28.931,,
872,-29.09,-28.99,,
873,-29.149,-29.048,,
874,-29.208,-29.105,,
875,-29.268,-29.167,,
876,-29.327,-29.223,,
877,-29.387,-29.281,,
878,-29.446,-29.342,,
879,-29.506,-29.403,,
880,-29.566,-29.464,,
881,-29.626,-29.523,,
882,-29.686,-29.582,,
883,-29.746,-29.643,,
884,-29.806,-29.703,,
885,-29.866,-29.763,,
886,-29.926,-29.823,,
887,-29.986,-29.884,,
888,-30.046,-29.944,,
889,-30.107,-30.002,,
890,-30.167,-30.064,,
891,-30.228,-30.124,,
892,-30.288,-30.183,,
893,-30.349,-30.242,,
894,-30.41,-30.304,,
895,-30.47,-30.364,,
896,-30.531,-30.423,,
897,-30.592,-30.484,,
898,-30.653,-30.547,,
899,-30.714,-30.606,,
900,-30.775,-30.667,,
901,-30.836,-30.729,,
902,-30.897,-30.791,,
903,-30.958,-30.85,,
904,-31.02,-30.911,,
905,-31.081,-30.971,,
906,-31.143,-31.035,,
907,-31.204,-31.098,,
908,-31.266,-31.163,,
909,-31.327,-31.222,,
910,-31.389,-31.286,,
911,-31.451,-31.352,,
912,-31.513,-31.407,,
913,-31.575,-31.465,,
914,-31.637,-31.528,,
915,-31.699,-31.592,,
916,-31.761,-31.658,,
917,-31.823,-31.715,,
918,-31.885,-31.781,,
919,-31.947,-31.841,,
920,-32.01,-31.9,,
921,-32.072,-31.959,,
922,-32.135,-32.019,,
923,-32.197,-32.079,,
924,-32.26,-32.139,,
925,-32.322,-32.201,,
926,-32.385,-32.258,,
927,-32.448,-32.314,,
928,-32.511,-32.377,,
929,-32.574,-32.44,,
930,-32.637,-32.5,,
931,-32.7,-32.559,,
932,-32.763,-32.625,,
933,-32.826,-32.695,,
934,-32.889,-32.756,,
935,-32.953,-32.822,,
936,-33.016,-32.891,,
937,-33.08,-32.956,,
938,-33.143,-33.019,,
939,-33.207,-33.081,,
940,-33.27,-33.155,,
941,-33.334,-33.218,,
942,-33.398,-33.284,,
943,-33.462,-33.347,,
944,-33.526,-33.415,,
945,-33.59,-33.478,,
946,-33.654,-33.547,,
947,-33.718,-33.605,,
948,-33.782,-33.668,,
949,-33.846,-33.734,,
950,-33.91,-33.804,,
951,-33.975,-33.877,,
952,-34.039,-33.938,,
953,-34.104,-34.007,,
954,-34.168,-34.075,,
955,-34.233,-34.144,,
956,-34.298,-34.202,,
957,-34.362,-34.274,,
958,-34.427,-34.345,,
959,-34.492,-34.394,,
960,-34.557,-34.464,,
961,-34.622,-34.52,,
962,-34.687,-34.593,,
963,-34.752,-34.651,,
964,-34.817,-34.722,,
965,-34.883,-34.768,,
966,-34.948,-34.834,,
967,-35.013,-34.905,,
968,-35.079,-34.972,,
969,-35.144,-35.026,,
970,-35.21,-35.09,,
971,-35.276,-35.15,,
972,-35.341,-35.22,,
973,-35.407,-35.277,,
974,-35.473,-35.347,,
975,-35.539,-35.406,,
976,-35.605,-35.478,,
977,-35.671,-35.528,,
978,-35.737,-35.595,,
979,-35.803,-35.66,,
980,-35.869,-35.715,,
981,-35.936,-35.778,,
982,-36.002,-35.84,,
983,-36.069,-35.894,,
984,-36.135,-35.915,,
985,-36.202,-35.967,,
986,-36.268,-36.037,,
987,-36.335,-36.111,,
988,-36.402,-36.189,,
989,-36.468,-36.252,,
989.2,-36.482,-36.272,,
