score,cdf_pred,cdf_real,metakey,metaval
933.459,0.0,0.065,,
940.906,0.0,0.066,,
949.868,0.0,0.067,,
956.98,0.0,0.068,,
964.706,0.0,0.069,,
972.707,0.0,0.07,,
983.069,0.0,0.071,,
989.718,0.0,0.072,,
998.604,0.0,0.073,,
1007.978,0.0,0.074,,
1016.316,0.0,0.075,,
1023.996,0.0,0.076,,
1031.27,0.0,0.077,,
1038.003,0.0,0.078,,
1045.942,0.0,0.079,,
1054.398,0.0,0.08,,
1061.141,0.0,0.081,,
1067.593,0.0,0.082,,
1074.635,0.0,0.083,,
1082.928,0.0,0.084,,
1091.335,0.0,0.085,,
1096.849,0.0,0.086,,
1105.723,0.0,0.087,,
1112.906,0.0,0.088,,
1120.5,0.0,0.089,,
1126.983,0.0,0.09,,
1132.38,0.0,0.091,,
1141.284,0.0,0.092,,
1149.782,0.0,0.093,,
1154.86,0.0,0.094,,
1162.595,0.0,0.095,,
1168.329,0.0,0.096,,
1177.102,0.0,0.097,,
1184.402,0.0,0.098,,
1189.751,0.0,0.099,,
1198.403,0.0,0.1,,
1204.24,0.0,0.101,,
1210.595,0.0,0.102,,
1217.324,0.0,0.103,,
1224.67,0.0,0.104,,
1231.624,0.0,0.105,,
1237.706,0.0,0.105,,
1245.269,0.0,0.106,,
1251.02,0.0,0.107,,
1257.651,0.0,0.108,,
1264.04,0.0,0.109,,
1271.397,0.0,0.11,,
1280.799,0.0,0.111,,
1286.704,0.0,0.112,,
1292.676,0.0,0.113,,
1297.911,0.0,0.114,,
1303.324,0.0,0.115,,
1309.099,0.0,0.116,,
1312.648,0.0,0.117,,
1316.216,0.0,0.118,,
1325.146,0.0,0.119,,
1330.828,0.0,0.12,,
1337.38,0.0,0.121,,
1343.086,0.0,0.122,,
1347.857,0.0,0.123,,
1353.678,0.0,0.124,,
1360.495,0.0,0.125,,
1368.185,0.0,0.126,,
1374.236,0.0,0.127,,
1381.761,0.0,0.128,,
1386.304,0.0,0.129,,
1393.003,0.0,0.13,,
1400.119,0.0,0.131,,
1407.047,0.0,0.132,,
1412.741,0.0,0.133,,
1417.386,0.0,0.134,,
1423.633,0.0,0.135,,
1427.647,0.0,0.136,,
1434.241,0.0,0.137,,
1439.576,0.0,0.138,,
1444.65,0.0,0.139,,
1449.605,0.0,0.14,,
1454.546,0.0,0.141,,
1460.629,0.0,0.142,,
1466.55,0.0,0.143,,
1474.228,0.0,0.144,,
1480.619,0.0,0.145,,
1488.292,0.0,0.146,,
1493.844,0.0,0.147,,
1498.219,0.0,0.147,,
1503.497,0.0,0.148,,
1508.929,0.0,0.149,,
1515.702,0.0,0.15,,
1520.499,0.0,0.151,,
1526.642,0.0,0.152,,
1533.002,0.0,0.153,,
1538.644,0.0,0.154,,
1544.002,0.0,0.155,,
1547.956,0.0,0.156,,
1552.369,0.0,0.157,,
1558.344,0.0,0.158,,
1564.896,0.0,0.159,,
1571.583,0.0,0.16,,
1577.716,0.0,0.161,,
1585.363,0.0,0.162,,
1590.209,0.0,0.163,,
1597.885,0.0,0.164,,
1601.428,0.0,0.165,,
1606.086,0.0,0.166,,
1611.739,0.0,0.167,,
1617.182,0.0,0.168,,
1622.661,0.0,0.169,,
1628.516,0.0,0.17,,
1634.11,0.0,0.171,,
1641.116,0.0,0.172,,
1649.175,0.0,0.173,,
1654.359,0.0,0.174,,
1659.626,0.0,0.175,,
1665.216,0.0,0.176,,
1670.034,0.0,0.177,,
1675.965,0.0,0.178,,
1681.952,0.0,0.179,,
1688.216,0.0,0.18,,
1694.964,0.0,0.181,,
1700.397,0.0,0.182,,
1705.33,0.0,0.183,,
1709.995,0.0,0.184,,
1715.028,0.0,0.185,,
1721.509,0.0,0.186,,
1728.144,0.0,0.187,,
1735.638,0.0,0.188,,
1739.958,0.0,0.189,,
1745.762,0.0,0.189,,
1751.4,0.0,0.19,,
1757.182,0.0,0.191,,
1761.816,0.0,0.192,,
1766.555,0.0,0.193,,
1771.517,0.0,0.194,,
1776.559,0.0,0.195,,
1780.438,0.0,0.196,,
1787.179,0.0,0.197,,
1791.171,0.0,0.198,,
1795.859,0.0,0.199,,
1801.119,0.0,0.2,,
1806.836,0.0,0.201,,
1812.356,0.0,0.202,,
1817.751,0.0,0.203,,
1821.918,0.0,0.204,,
1826.915,0.0,0.205,,
1830.841,0.0,0.206,,
1837.476,0.0,0.207,,
1842.358,0.0,0.208,,
1846.718,0.0,0.209,,
1851.514,0.0,0.21,,
1855.349,0.0,0.211,,
1860.963,0.0,0.212,,
1865.889,0.0,0.213,,
1871.683,0.0,0.214,,
1875.953,0.0,0.215,,
1882.898,0.0,0.216,,
1889.602,0.0,0.217,,
1893.99,0.0,0.218,,
1900.146,0.0,0.219,,
1905.049,0.0,0.22,,
1910.222,0.0,0.221,,
1915.281,0.0,0.222,,
1919.747,0.0,0.223,,
1924.428,0.0,0.224,,
1929.759,0.0,0.225,,
1934.571,0.0,0.226,,
1940.213,0.0,0.227,,
1946.139,0.0,0.228,,
1950.757,0.0,0.229,,
1957.662,0.0,0.23,,
1962.994,0.0,0.23,,
1967.613,0.0,0.231,,
1971.152,0.0,0.232,,
1977.048,0.0,0.233,,
1982.824,0.0,0.234,,
1986.869,0.0,0.235,,
1990.93,0.0,0.236,,
1996.889,0.0,0.237,,
2002.535,0.0,0.238,,
2006.867,0.0,0.239,,
2011.664,0.0,0.24,,
2018.664,0.0,0.241,,
2023.314,0.0,0.242,,
2027.066,0.0,0.243,,
2031.993,0.0,0.244,,
2037.082,0.0,0.245,,
2041.561,0.0,0.246,,
2046.115,0.0,0.247,,
2051.992,0.0,0.248,,
2057.968,0.0,0.249,,
2063.16,0.0,0.25,,
2069.842,0.0,0.251,,
2075.59,0.0,0.252,,
2081.142,0.0,0.253,,
2086.509,0.0,0.254,,
2093.502,0.0,0.255,,
2097.913,0.0,0.256,,
2104.944,0.0,0.257,,
2110.861,0.0,0.258,,
2116.085,0.0,0.259,,
2120.356,0.0,0.26,,
2125.301,0.0,0.261,,
2130.383,0.0,0.262,,
2135.576,0.0,0.263,,
2140.74,0.0,0.264,,
2145.63,0.0,0.265,,
2152.353,0.0,0.266,,
2156.688,0.0,0.267,,
2162.535,0.0,0.268,,
2168.877,0.0,0.269,,
2174.179,0.0,0.27,,
2178.704,0.0,0.271,,
2185.341,0.0,0.272,,
2190.582,0.0,0.272,,
2194.659,0.0,0.273,,
2200.436,0.0,0.274,,
2204.683,0.0,0.275,,
2211.698,0.0,0.276,,
2219.13,0.0,0.277,,
2225.89,0.0,0.278,,
2232.002,0.0,0.279,,
2236.529,0.0,0.28,,
2242.999,0.0,0.281,,
2248.462,0.0,0.282,,
2253.807,0.0,0.283,,
2258.988,0.0,0.284,,
2262.713,0.0,0.285,,
2268.011,0.0,0.286,,
2273.586,0.0,0.287,,
2279.903,0.0,0.288,,
2285.627,0.0,0.289,,
2290.11,0.0,0.29,,
2296.178,0.0,0.291,,
2302.383,0.0,0.292,,
2307.775,0.0,0.293,,
2312.091,0.0,0.294,,
2319.384,0.0,0.295,,
2325.29,0.0,0.296,,
2330.372,0.0,0.297,,
2335.073,0.0,0.298,,
2340.409,0.0,0.299,,
2344.972,0.0,0.3,,
2348.613,0.0,0.301,,
2353.796,0.0,0.302,,
2358.696,0.0,0.303,,
2364.742,0.0,0.304,,
2370.717,0.0,0.305,,
2375.761,0.0,0.306,,
2380.978,0.0,0.307,,
2386.322,0.0,0.308,,
2391.365,0.0,0.309,,
2396.843,0.0,0.31,,
2402.215,0.0,0.311,,
2407.71,0.0,0.312,,
2413.391,0.0,0.313,,
2419.4,0.0,0.314,,
2425.82,0.0,0.314,,
2429.541,0.0,0.315,,
2434.639,0.0,0.316,,
2440.504,0.0,0.317,,
2445.333,0.0,0.318,,
2450.563,0.0,0.319,,
2455.583,0.0,0.32,,
2459.334,0.0,0.321,,
2465.207,0.0,0.322,,
2470.336,0.0,0.323,,
2475.516,0.0,0.324,,
2480.134,0.0,0.325,,
2486.895,0.0,0.326,,
2493.271,0.0,0.327,,
2500.121,0.0,0.328,,
2505.308,0.0,0.329,,
2510.204,0.0,0.33,,
2514.819,0.0,0.331,,
2520.855,0.0,0.332,,
2525.73,0.0,0.333,,
2529.619,0.0,0.334,,
2534.851,0.0,0.335,,
2541.638,0.0,0.336,,
2546.148,0.0,0.337,,
2552.728,0.0,0.338,,
2559.402,0.0,0.339,,
2563.092,0.0,0.34,,
2568.305,0.0,0.341,,
2574.139,0.0,0.342,,
2578.137,0.0,0.343,,
2584.117,0.0,0.344,,
2588.712,0.0,0.345,,
2594.06,0.0,0.346,,
2599.195,0.0,0.347,,
2605.293,0.0,0.348,,
2609.669,0.0,0.349,,
2615.681,0.0,0.35,,
2622.305,0.0,0.351,,
2627.361,0.0,0.352,,
2633.719,0.0,0.353,,
2639.728,0.0,0.354,,
2644.526,0.0,0.355,,
2650.055,0.0,0.355,,
2655.484,0.0,0.356,,
2661.292,0.0,0.357,,
2666.217,0.0,0.358,,
2670.854,0.0,0.359,,
2676.115,0.0,0.36,,
2681.454,0.0,0.361,,
2686.502,0.0,0.362,,
2693.026,0.0,0.363,,
2697.896,0.0,0.364,,
2703.721,0.0,0.365,,
2707.47,0.0,0.366,,
2713.713,0.0,0.367,,
2720.119,0.0,0.368,,
2726.125,0.0,0.369,,
2731.322,0.0,0.37,,
2737.949,0.0,0.371,,
2742.697,0.0,0.372,,
2749.047,0.0,0.373,,
2753.142,0.0,0.374,,
2759.624,0.0,0.375,,
2765.034,0.0,0.376,,
2771.723,0.0,0.377,,
2776.024,0.0,0.378,,
2781.719,0.0,0.379,,
2787.813,0.0,0.38,,
2794.144,0.0,0.381,,
2798.916,0.0,0.382,,
2804.374,0.0,0.383,,
2810.044,0.0,0.384,,
2815.048,0.0,0.385,,
2820.559,0.0,0.386,,
2825.623,0.0,0.387,,
2831.294,0.0,0.388,,
2838.839,0.0,0.389,,
2844.569,0.0,0.39,,
2849.241,0.0,0.391,,
2855.508,0.0,0.392,,
2861.1,0.0,0.393,,
2865.996,0.0,0.394,,
2871.975,0.001,0.395,,
2878.051,0.001,0.396,,
2883.496,0.001,0.397,,
2888.489,0.001,0.397,,
2894.61,0.001,0.398,,
2903.119,0.001,0.399,,
2908.331,0.001,0.4,,
2915.514,0.001,0.401,,
2923.065,0.001,0.402,,
2929.506,0.001,0.403,,
2933.985,0.001,0.404,,
2941.479,0.001,0.405,,
2946.385,0.001,0.406,,
2953.235,0.001,0.407,,
2959.81,0.001,0.408,,
2964.081,0.001,0.409,,
2971.734,0.001,0.41,,
2976.623,0.001,0.411,,
2981.937,0.001,0.412,,
2986.347,0.001,0.413,,
2991.95,0.001,0.414,,
2997.603,0.001,0.415,,
3003.007,0.001,0.416,,
3008.162,0.002,0.417,,
3012.842,0.002,0.418,,
3017.499,0.002,0.419,,
3023.822,0.002,0.42,,
3031.23,0.002,0.421,,
3037.926,0.002,0.422,,
3042.765,0.002,0.423,,
3048.813,0.002,0.424,,
3053.593,0.002,0.425,,
3059.231,0.002,0.426,,
3065.462,0.002,0.427,,
3070.817,0.002,0.428,,
3075.889,0.002,0.429,,
3079.886,0.003,0.43,,
3086.367,0.003,0.431,,
3092.1,0.003,0.432,,
3097.528,0.003,0.433,,
3103.447,0.003,0.434,,
3110.389,0.003,0.435,,
3118.088,0.003,0.436,,
3122.356,0.003,0.437,,
3127.593,0.004,0.438,,
3134.578,0.004,0.439,,
3138.571,0.004,0.439,,
3143.545,0.004,0.44,,
3150.153,0.004,0.441,,
3155.545,0.004,0.442,,
3161.643,0.005,0.443,,
3167.904,0.005,0.444,,
3174.189,0.005,0.445,,
3180.885,0.005,0.446,,
3188.368,0.005,0.447,,
3193.536,0.006,0.448,,
3198.156,0.006,0.449,,
3206.155,0.006,0.45,,
3211.192,0.006,0.451,,
3219.445,0.007,0.452,,
3226.066,0.007,0.453,,
3234.102,0.007,0.454,,
3239.752,0.008,0.455,,
3246.221,0.008,0.456,,
3252.857,0.008,0.457,,
3259.079,0.009,0.458,,
3265.052,0.009,0.459,,
3270.929,0.009,0.46,,
3278.264,0.01,0.461,,
3282.654,0.01,0.462,,
3287.88,0.01,0.463,,
3294.549,0.011,0.464,,
3300.043,0.011,0.465,,
3305.999,0.011,0.466,,
3312.664,0.012,0.467,,
3320.331,0.012,0.468,,
3326.31,0.013,0.469,,
3334.458,0.013,0.47,,
3339.151,0.014,0.471,,
3345.958,0.014,0.472,,
3351.371,0.015,0.473,,
3355.984,0.015,0.474,,
3362.112,0.016,0.475,,
3368.642,0.016,0.476,,
3373.295,0.017,0.477,,
3378.141,0.017,0.478,,
3382.86,0.018,0.479,,
3389.626,0.019,0.48,,
3396.509,0.019,0.48,,
3403.316,0.02,0.481,,
3408.323,0.021,0.482,,
3415.1,0.021,0.483,,
3421.754,0.022,0.484,,
3427.459,0.023,0.485,,
3432.918,0.024,0.486,,
3439.792,0.024,0.487,,
3445.001,0.025,0.488,,
3452.579,0.026,0.489,,
3459.422,0.027,0.49,,
3463.718,0.028,0.491,,
3470.519,0.029,0.492,,
3476.472,0.03,0.493,,
3482.121,0.031,0.494,,
3487.283,0.031,0.495,,
3493.362,0.032,0.496,,
3500.851,0.034,0.497,,
3507.236,0.035,0.498,,
3514.752,0.036,0.499,,
3521.487,0.037,0.5,,
3526.052,0.038,0.501,,
3533.34,0.04,0.502,,
3539.732,0.041,0.503,,
3545.397,0.042,0.504,,
3552.708,0.044,0.505,,
3559.484,0.045,0.506,,
3565.41,0.046,0.507,,
3569.812,0.047,0.508,,
3575.639,0.049,0.509,,
3581.391,0.05,0.51,,
3587.869,0.052,0.511,,
3594.661,0.053,0.512,,
3600.574,0.055,0.513,,
3606.252,0.056,0.514,,
3613.523,0.058,0.515,,
3619.002,0.06,0.516,,
3623.648,0.061,0.517,,
3631.187,0.063,0.518,,
3637.207,0.065,0.519,,
3641.645,0.066,0.52,,
3649.302,0.068,0.521,,
3656.27,0.071,0.522,,
3662.832,0.073,0.522,,
3669.12,0.075,0.523,,
3675.72,0.077,0.524,,
3681.681,0.079,0.525,,
3687.81,0.081,0.526,,
3694.95,0.083,0.527,,
3703.129,0.086,0.528,,
3710.315,0.089,0.529,,
3715.761,0.091,0.53,,
3721.835,0.093,0.531,,
3728.176,0.096,0.532,,
3731.58,0.097,0.533,,
3738.024,0.1,0.534,,
3744.695,0.102,0.535,,
3750.597,0.105,0.536,,
3758.279,0.108,0.537,,
3765.419,0.111,0.538,,
3771.863,0.114,0.539,,
3780.562,0.118,0.54,,
3786.18,0.121,0.541,,
3792.279,0.123,0.542,,
3798.103,0.126,0.543,,
3803.429,0.129,0.544,,
3810.101,0.132,0.545,,
3816.623,0.135,0.546,,
3823.707,0.139,0.547,,
3831.411,0.143,0.548,,
3838.644,0.147,0.549,,
3846.05,0.15,0.55,,
3853.07,0.154,0.551,,
3861.067,0.159,0.552,,
3866.672,0.162,0.553,,
3872.709,0.165,0.554,,
3879.816,0.169,0.555,,
3887.873,0.174,0.556,,
3894.063,0.178,0.557,,
3901.756,0.182,0.558,,
3909.986,0.188,0.559,,
3917.924,0.192,0.56,,
3924.46,0.197,0.561,,
3932.008,0.201,0.562,,
3938.311,0.206,0.563,,
3946.096,0.211,0.564,,
3953.437,0.216,0.564,,
3961.478,0.221,0.565,,
3967.43,0.225,0.566,,
3975.719,0.231,0.567,,
3982.506,0.236,0.568,,
3990.799,0.242,0.569,,
3998.22,0.247,0.57,,
4007.064,0.254,0.571,,
4014.129,0.259,0.572,,
4021.188,0.264,0.573,,
4028.084,0.269,0.574,,
4036.608,0.276,0.575,,
4044.179,0.282,0.576,,
4051.556,0.287,0.577,,
4059.688,0.294,0.578,,
4066.99,0.3,0.579,,
4074.952,0.306,0.58,,
4081.227,0.311,0.581,,
4087.079,0.316,0.582,,
4095.5,0.323,0.583,,
4102.367,0.329,0.584,,
4108.019,0.333,0.585,,
4115.047,0.339,0.586,,
4122.32,0.345,0.587,,
4128.288,0.35,0.588,,
4135.075,0.356,0.589,,
4141.062,0.361,0.59,,
4149.641,0.369,0.591,,
4158.238,0.376,0.592,,
4166.993,0.384,0.593,,
4171.457,0.388,0.594,,
4180.064,0.395,0.595,,
4186.856,0.402,0.596,,
4192.569,0.407,0.597,,
4200.591,0.414,0.598,,
4211.108,0.423,0.599,,
4216.418,0.428,0.6,,
4225.379,0.436,0.601,,
4236.056,0.446,0.602,,
4243.872,0.453,0.603,,
4252.683,0.461,0.604,,
4260.068,0.468,0.605,,
4267.369,0.475,0.605,,
4275.487,0.482,0.606,,
4282.351,0.488,0.607,,
4294.5,0.499,0.608,,
4302.593,0.507,0.609,,
4311.479,0.515,0.61,,
4321.42,0.524,0.611,,
4327.846,0.53,0.612,,
4336.592,0.538,0.613,,
4344.738,0.545,0.614,,
4355.452,0.555,0.615,,
4364.599,0.564,0.616,,
4372.083,0.57,0.617,,
4379.861,0.577,0.618,,
4387.191,0.584,0.619,,
4395.08,0.591,0.62,,
4402.736,0.598,0.621,,
4409.461,0.604,0.622,,
4418.64,0.612,0.623,,
4426.441,0.619,0.624,,
4434.191,0.626,0.625,,
4441.053,0.632,0.626,,
4448.469,0.638,0.627,,
4456.336,0.645,0.628,,
4463.755,0.651,0.629,,
4474.134,0.66,0.63,,
4485.192,0.669,0.631,,
4494.607,0.677,0.632,,
4501.28,0.683,0.633,,
4509.889,0.69,0.634,,
4516.187,0.695,0.635,,
4524.251,0.701,0.636,,
4533.49,0.708,0.637,,
4541.711,0.715,0.638,,
4549.082,0.721,0.639,,
4557.389,0.727,0.64,,
4565.516,0.733,0.641,,
4573.805,0.74,0.642,,
4580.761,0.745,0.643,,
4588.817,0.751,0.644,,
4598.328,0.758,0.645,,
4607.562,0.764,0.646,,
4618.572,0.772,0.647,,
4627.038,0.778,0.647,,
4635.368,0.783,0.648,,
4644.985,0.79,0.649,,
4654.562,0.796,0.65,,
4661.566,0.801,0.651,,
4670.334,0.806,0.652,,
4679.554,0.812,0.653,,
4688.138,0.817,0.654,,
4696.915,0.823,0.655,,
4703.936,0.827,0.656,,
4710.393,0.831,0.657,,
4720.691,0.836,0.658,,
4729.512,0.841,0.659,,
4738.809,0.847,0.66,,
4748.611,0.852,0.661,,
4758.807,0.857,0.662,,
4766.893,0.861,0.663,,
4776.204,0.866,0.664,,
4785.56,0.871,0.665,,
4793.03,0.874,0.666,,
4804.688,0.88,0.667,,
4812.66,0.883,0.668,,
4821.936,0.887,0.669,,
4832.121,0.892,0.67,,
4840.77,0.896,0.671,,
4852.621,0.9,0.672,,
4866.054,0.906,0.673,,
4872.915,0.908,0.674,,
4882.345,0.912,0.675,,
4891.218,0.915,0.676,,
4904.455,0.92,0.677,,
4915.018,0.923,0.678,,
4925.323,0.927,0.679,,
4932.514,0.929,0.68,,
4942.611,0.932,0.681,,
4952.834,0.935,0.682,,
4961.657,0.938,0.683,,
4972.565,0.941,0.684,,
4983.089,0.943,0.685,,
4994.684,0.946,0.686,,
5004.111,0.949,0.687,,
5013.235,0.951,0.688,,
5023.221,0.953,0.689,,
5029.464,0.955,0.689,,
5039.555,0.957,0.69,,
5051.927,0.959,0.691,,
5061.678,0.961,0.692,,
5069.847,0.963,0.693,,
5080.922,0.965,0.694,,
5092.101,0.967,0.695,,
5103.496,0.969,0.696,,
5114.098,0.97,0.697,,
5124.232,0.972,0.698,,
5133.452,0.973,0.699,,
5143.407,0.975,0.7,,
5155.243,0.976,0.701,,
5165.902,0.978,0.702,,
5178.303,0.979,0.703,,
5187.176,0.98,0.704,,
5195.811,0.981,0.705,,
5203.322,0.982,0.706,,
5213.113,0.983,0.707,,
5221.414,0.984,0.708,,
5232.062,0.985,0.709,,
5243.913,0.986,0.71,,
5252.363,0.986,0.711,,
5261.267,0.987,0.712,,
5272.253,0.988,0.713,,
5283.842,0.989,0.714,,
5293.526,0.989,0.715,,
5308.49,0.99,0.716,,
5317.97,0.991,0.717,,
5332.169,0.992,0.718,,
5342.783,0.992,0.719,,
5350.746,0.992,0.72,,
5359.939,0.993,0.721,,
5369.094,0.993,0.722,,
5381.29,0.994,0.723,,
5390.177,0.994,0.724,,
5400.155,0.995,0.725,,
5409.797,0.995,0.726,,
5423.36,0.995,0.727,,
5432.088,0.996,0.728,,
5441.023,0.996,0.729,,
5452.112,0.996,0.73,,
5462.277,0.996,0.73,,
5473.969,0.997,0.731,,
5485.697,0.997,0.732,,
5494.823,0.997,0.733,,
5504.4,0.997,0.734,,
5514.754,0.998,0.735,,
5526.467,0.998,0.736,,
5539.307,0.998,0.737,,
5550.107,0.998,0.738,,
5561.484,0.998,0.739,,
5574.681,0.998,0.74,,
5584.987,0.999,0.741,,
5595.971,0.999,0.742,,
5610.502,0.999,0.743,,
5620.779,0.999,0.744,,
5633.016,0.999,0.745,,
5644.042,0.999,0.746,,
5654.3,0.999,0.747,,
5662.555,0.999,0.748,,
5673.859,0.999,0.749,,
5684.286,0.999,0.75,,
5694.125,0.999,0.751,,
5709.287,0.999,0.752,,
5721.22,0.999,0.753,,
5730.143,1.0,0.754,,
5739.922,1.0,0.755,,
5752.398,1.0,0.756,,
5766.546,1.0,0.757,,
5774.265,1.0,0.758,,
5786.86,1.0,0.759,,
5798.833,1.0,0.76,,
5811.897,1.0,0.761,,
5824.452,1.0,0.762,,
5841.886,1.0,0.763,,
5854.729,1.0,0.764,,
5862.882,1.0,0.765,,
5875.844,1.0,0.766,,
5892.488,1.0,0.767,,
5904.779,1.0,0.768,,
5913.621,1.0,0.769,,
5925.207,1.0,0.77,,
5936.735,1.0,0.771,,
5951.631,1.0,0.772,,
5966.125,1.0,0.772,,
5978.369,1.0,0.773,,
5990.134,1.0,0.774,,
6005.301,1.0,0.775,,
6018.464,1.0,0.776,,
6032.427,1.0,0.777,,
6053.373,1.0,0.778,,
6065.956,1.0,0.779,,
6076.665,1.0,0.78,,
6088.608,1.0,0.781,,
6102.805,1.0,0.782,,
6118.86,1.0,0.783,,
6136.709,1.0,0.784,,
6146.601,1.0,0.785,,
6159.679,1.0,0.786,,
6171.444,1.0,0.787,,
6188.615,1.0,0.788,,
6200.32,1.0,0.789,,
6213.663,1.0,0.79,,
6228.95,1.0,0.791,,
6242.538,1.0,0.792,,
6255.01,1.0,0.793,,
6268.388,1.0,0.794,,
6282.653,1.0,0.795,,
6293.063,1.0,0.796,,
6304.847,1.0,0.797,,
6315.468,1.0,0.798,,
6332.443,1.0,0.799,,
6347.648,1.0,0.8,,
6363.683,1.0,0.801,,
6374.713,1.0,0.802,,
6394.255,1.0,0.803,,
6409.319,1.0,0.804,,
6420.252,1.0,0.805,,
6432.526,1.0,0.806,,
6453.391,1.0,0.807,,
6465.522,1.0,0.808,,
6481.201,1.0,0.809,,
6500.296,1.0,0.81,,
6518.808,1.0,0.811,,
6530.336,1.0,0.812,,
6548.07,1.0,0.813,,
6561.324,1.0,0.814,,
6580.253,1.0,0.814,,
6599.81,1.0,0.815,,
6612.354,1.0,0.816,,
6626.477,1.0,0.817,,
6641.078,1.0,0.818,,
6663.835,1.0,0.819,,
6684.0,1.0,0.82,,
6704.49,1.0,0.821,,
6720.256,1.0,0.822,,
6738.504,1.0,0.823,,
6754.805,1.0,0.824,,
6769.937,1.0,0.825,,
6780.558,1.0,0.826,,
6795.296,1.0,0.827,,
6818.722,1.0,0.828,,
6833.512,1.0,0.829,,
6850.689,1.0,0.83,,
6867.931,1.0,0.831,,
6887.043,1.0,0.832,,
6913.237,1.0,0.833,,
6935.758,1.0,0.834,,
6951.083,1.0,0.835,,
6968.232,1.0,0.836,,
6986.284,1.0,0.837,,
7002.538,1.0,0.838,,
7022.037,1.0,0.839,,
7036.086,1.0,0.84,,
7058.927,1.0,0.841,,
7075.945,1.0,0.842,,
7092.028,1.0,0.843,,
7114.611,1.0,0.844,,
7135.771,1.0,0.845,,
7154.102,1.0,0.846,,
7175.223,1.0,0.847,,
7200.008,1.0,0.848,,
7218.784,1.0,0.849,,
7243.309,1.0,0.85,,
7262.891,1.0,0.851,,
7285.188,1.0,0.852,,
7301.888,1.0,0.853,,
7335.536,1.0,0.854,,
7356.383,1.0,0.855,,
7376.983,1.0,0.855,,
7395.444,1.0,0.856,,
7413.366,1.0,0.857,,
7428.697,1.0,0.858,,
7444.307,1.0,0.859,,
7466.353,1.0,0.86,,
7486.611,1.0,0.861,,
7513.459,1.0,0.862,,
7538.557,1.0,0.863,,
7566.004,1.0,0.864,,
7594.862,1.0,0.865,,
7621.185,1.0,0.866,,
7645.541,1.0,0.867,,
7674.452,1.0,0.868,,
7690.382,1.0,0.869,,
7718.422,1.0,0.87,,
7740.396,1.0,0.871,,
7765.561,1.0,0.872,,
7790.186,1.0,0.873,,
7812.328,1.0,0.874,,
7835.7,1.0,0.875,,
7849.445,1.0,0.876,,
7875.556,1.0,0.877,,
7896.565,1.0,0.878,,
7926.23,1.0,0.879,,
7946.521,1.0,0.88,,
7972.221,1.0,0.881,,
7998.374,1.0,0.882,,
8035.44,1.0,0.883,,
8072.299,1.0,0.884,,
8090.962,1.0,0.885,,
8114.317,1.0,0.886,,
8138.635,1.0,0.887,,
8164.032,1.0,0.888,,
8185.3,1.0,0.889,,
8219.043,1.0,0.89,,
8246.318,1.0,0.891,,
8266.012,1.0,0.892,,
8293.928,1.0,0.893,,
8315.02,1.0,0.894,,
8340.265,1.0,0.895,,
8370.854,1.0,0.896,,
8399.042,1.0,0.897,,
8420.831,1.0,0.897,,
8451.639,1.0,0.898,,
8487.874,1.0,0.899,,
8525.629,1.0,0.9,,
