-1.25, 	 61324, 	 54113, 	 61560
-1.24, 	 61908, 	 54391, 	 61944
-1.23, 	 62517, 	 54313, 	 62518
-1.22, 	 62442, 	 54633, 	 62118
-1.21, 	 62460, 	 54867, 	 62873
-1.20, 	 63370, 	 55087, 	 63392
-1.19, 	 63949, 	 55052, 	 63862
-1.18, 	 64037, 	 55306, 	 64248
-1.17, 	 64516, 	 55441, 	 63824
-1.16, 	 64459, 	 56134, 	 64485
-1.15, 	 65068, 	 56111, 	 64748
-1.14, 	 64872, 	 55916, 	 64969
-1.13, 	 65266, 	 56493, 	 65904
-1.12, 	 66389, 	 56089, 	 66010
-1.11, 	 66321, 	 56541, 	 66314
-1.10, 	 66365, 	 56740, 	 66111
-1.09, 	 67054, 	 56887, 	 66471
-1.08, 	 67387, 	 56697, 	 66722
-1.07, 	 67546, 	 56853, 	 67151
-1.06, 	 67683, 	 57213, 	 67255
-1.05, 	 67954, 	 57320, 	 68063
-1.04, 	 68242, 	 57591, 	 68269
-1.03, 	 69255, 	 57794, 	 68863
-1.02, 	 69220, 	 57839, 	 68475
-1.01, 	 69235, 	 58217, 	 69874
-1.00, 	 69638, 	 58305, 	 69864
-0.99, 	 69806, 	 58339, 	 69967
-0.98, 	 70508, 	 58505, 	 70356
-0.97, 	 70836, 	 58288, 	 70692
-0.96, 	 71841, 	 58832, 	 70881
-0.95, 	 70736, 	 58947, 	 70337
-0.94, 	 71165, 	 59510, 	 71516
-0.93, 	 71834, 	 59105, 	 72196
-0.92, 	 71824, 	 59106, 	 71727
-0.91, 	 72121, 	 59347, 	 72102
-0.90, 	 72301, 	 59825, 	 71790
-0.89, 	 72723, 	 60054, 	 72696
-0.88, 	 72949, 	 60203, 	 72958
-0.87, 	 72737, 	 60019, 	 73288
-0.86, 	 73357, 	 60476, 	 73474
-0.85, 	 73281, 	 60550, 	 73860
-0.84, 	 73558, 	 61027, 	 73520
-0.83, 	 73709, 	 60521, 	 73656
-0.82, 	 74240, 	 60684, 	 74038
-0.81, 	 74194, 	 61170, 	 74065
-0.80, 	 74344, 	 61006, 	 74366
-0.79, 	 74854, 	 61131, 	 74422
-0.78, 	 74806, 	 61519, 	 74450
-0.77, 	 74658, 	 61770, 	 74987
-0.76, 	 74578, 	 61261, 	 75088
-0.75, 	 75196, 	 62202, 	 75058
-0.74, 	 75228, 	 61493, 	 75548
-0.73, 	 75337, 	 62207, 	 75937
-0.72, 	 75163, 	 62412, 	 75439
-0.71, 	 75636, 	 62169, 	 75388
-0.70, 	 75883, 	 62633, 	 76805
-0.69, 	 75808, 	 62875, 	 75864
-0.68, 	 76159, 	 63030, 	 76281
-0.67, 	 76134, 	 63528, 	 76050
-0.66, 	 76459, 	 63195, 	 76319
-0.65, 	 76725, 	 63737, 	 76465
-0.64, 	 76917, 	 63769, 	 77010
-0.63, 	 76522, 	 63992, 	 76902
-0.62, 	 76343, 	 64176, 	 77099
-0.61, 	 76512, 	 64557, 	 77361
-0.60, 	 77335, 	 64458, 	 77317
-0.59, 	 77112, 	 64495, 	 77317
-0.58, 	 77073, 	 64779, 	 77616
-0.57, 	 77566, 	 64641, 	 78028
-0.56, 	 77934, 	 64782, 	 77574
-0.55, 	 77558, 	 65150, 	 78066
-0.54, 	 77996, 	 65330, 	 77843
-0.53, 	 78191, 	 65449, 	 77919
-0.52, 	 77871, 	 65702, 	 78610
-0.51, 	 77850, 	 65788, 	 78094
-0.50, 	 78020, 	 66174, 	 78692
-0.49, 	 78676, 	 66101, 	 78513
-0.48, 	 78641, 	 66268, 	 78493
-0.47, 	 78828, 	 66743, 	 78317
-0.46, 	 78714, 	 66525, 	 78284
-0.45, 	 78679, 	 66699, 	 78496
-0.44, 	 78873, 	 67016, 	 78704
-0.43, 	 79244, 	 67576, 	 78903
-0.42, 	 78886, 	 67259, 	 78984
-0.41, 	 78749, 	 67423, 	 79616
-0.40, 	 79379, 	 67798, 	 79379
-0.39, 	 79493, 	 68360, 	 79556
-0.38, 	 78749, 	 68127, 	 79077
-0.37, 	 78908, 	 68623, 	 79397
-0.36, 	 79289, 	 68073, 	 79438
-0.35, 	 79470, 	 68629, 	 79020
-0.34, 	 79035, 	 68424, 	 79494
-0.33, 	 78891, 	 68472, 	 79032
-0.32, 	 79446, 	 68835, 	 79561
-0.31, 	 79544, 	 69188, 	 79479
-0.30, 	 79941, 	 69463, 	 79496
-0.29, 	 79243, 	 69654, 	 79327
-0.28, 	 80140, 	 68910, 	 80022
-0.27, 	 79824, 	 69719, 	 79447
-0.26, 	 79609, 	 70197, 	 79683
-0.25, 	 80237, 	 70656, 	 79980
-0.24, 	 80248, 	 69984, 	 79811
-0.23, 	 79892, 	 70167, 	 79656
-0.22, 	 79925, 	 70792, 	 80383
-0.21, 	 80718, 	 70838, 	 80206
-0.20, 	 79865, 	 71292, 	 80154
-0.19, 	 79703, 	 71531, 	 80325
-0.18, 	 79647, 	 71166, 	 80010
-0.17, 	 79640, 	 71575, 	 80101
-0.16, 	 79638, 	 72033, 	 80300
-0.15, 	 79901, 	 72191, 	 80546
-0.14, 	 80145, 	 72038, 	 79975
-0.13, 	 80174, 	 72432, 	 80039
-0.12, 	 80200, 	 72821, 	 81071
-0.11, 	 80798, 	 72967, 	 80325
-0.10, 	 80998, 	 73400, 	 80189
-0.09, 	 80112, 	 73073, 	 80178
-0.08, 	 80868, 	 73516, 	 80920
-0.07, 	 79896, 	 73635, 	 80339
-0.06, 	 80624, 	 73614, 	 80478
-0.05, 	 80652, 	 73872, 	 80309
-0.04, 	 80542, 	 73901, 	 80358
-0.03, 	 81017, 	 74783, 	 80767
-0.02, 	 80527, 	 74253, 	 80407
-0.01, 	 80528, 	 74433, 	 80631
0.00, 	 80827, 	 77521, 	 80663
0.01, 	 80578, 	 74648, 	 80023
0.02, 	 80946, 	 75169, 	 79978
0.03, 	 80529, 	 75820, 	 80866
0.04, 	 80578, 	 75959, 	 80801
0.05, 	 80534, 	 75803, 	 80875
0.06, 	 80734, 	 76096, 	 80534
0.07, 	 80130, 	 76527, 	 80930
0.08, 	 80106, 	 76298, 	 80375
0.09, 	 80656, 	 76199, 	 80380
0.10, 	 79753, 	 77224, 	 80338
0.11, 	 80450, 	 76314, 	 80707
0.12, 	 80728, 	 76757, 	 79964
0.13, 	 80241, 	 77013, 	 80226
0.14, 	 80232, 	 77705, 	 80610
0.15, 	 79995, 	 77989, 	 79930
0.16, 	 80052, 	 77726, 	 80437
0.17, 	 80117, 	 78013, 	 79364
0.18, 	 79878, 	 78724, 	 79972
0.19, 	 80585, 	 78563, 	 80341
0.20, 	 79832, 	 78924, 	 79987
0.21, 	 80657, 	 79307, 	 80045
0.22, 	 79820, 	 79277, 	 79808
0.23, 	 79926, 	 79512, 	 80055
0.24, 	 79431, 	 79486, 	 80343
0.25, 	 79974, 	 79736, 	 79926
0.26, 	 79719, 	 79935, 	 80030
0.27, 	 79984, 	 79905, 	 80016
0.28, 	 79438, 	 80793, 	 79831
0.29, 	 80043, 	 80378, 	 79921
0.30, 	 79552, 	 81587, 	 79695
0.31, 	 79631, 	 80631, 	 79644
0.32, 	 79527, 	 81540, 	 79694
0.33, 	 79292, 	 81525, 	 79368
0.34, 	 79622, 	 82024, 	 80239
0.35, 	 78604, 	 82273, 	 79263
0.36, 	 79655, 	 82079, 	 79677
0.37, 	 79355, 	 82148, 	 79609
0.38, 	 79422, 	 82871, 	 78847
0.39, 	 79270, 	 83054, 	 79328
0.40, 	 79108, 	 82976, 	 79056
0.41, 	 78574, 	 82774, 	 79036
0.42, 	 78251, 	 83636, 	 79275
0.43, 	 78990, 	 84063, 	 79032
0.44, 	 79114, 	 83559, 	 78932
0.45, 	 78500, 	 84580, 	 78740
0.46, 	 78769, 	 84344, 	 78622
0.47, 	 78336, 	 84799, 	 78416
0.48, 	 78654, 	 85080, 	 78092
0.49, 	 78428, 	 85103, 	 78089
0.50, 	 78035, 	 85819, 	 78335
0.51, 	 78251, 	 86078, 	 77942
0.52, 	 77803, 	 85646, 	 77575
0.53, 	 78047, 	 85970, 	 77643
0.54, 	 77535, 	 86777, 	 77680
0.55, 	 77762, 	 85904, 	 77666
0.56, 	 77647, 	 87000, 	 77903
0.57, 	 77332, 	 87289, 	 77572
0.58, 	 77689, 	 87359, 	 77416
0.59, 	 77520, 	 87428, 	 77693
0.60, 	 77305, 	 87984, 	 76987
0.61, 	 77171, 	 88387, 	 76884
0.62, 	 76962, 	 88580, 	 77482
0.63, 	 76978, 	 88388, 	 76238
0.64, 	 76654, 	 89486, 	 76802
0.65, 	 76427, 	 89055, 	 76675
0.66, 	 76252, 	 89321, 	 76578
0.67, 	 76025, 	 89223, 	 76034
0.68, 	 75806, 	 89805, 	 76165
0.69, 	 76024, 	 89969, 	 75921
0.70, 	 75740, 	 90111, 	 75559
0.71, 	 75424, 	 90484, 	 75583
0.72, 	 75569, 	 91458, 	 75256
0.73, 	 75886, 	 90888, 	 75606
0.74, 	 75735, 	 91145, 	 75552
0.75, 	 74872, 	 91786, 	 74915
0.76, 	 74871, 	 91821, 	 75014
0.77, 	 74662, 	 92307, 	 74257
0.78, 	 74576, 	 92669, 	 75006
0.79, 	 74814, 	 92874, 	 74436
0.80, 	 73747, 	 93431, 	 74181
0.81, 	 74503, 	 93563, 	 74402
0.82, 	 73858, 	 94293, 	 73724
0.83, 	 73429, 	 94405, 	 73809
0.84, 	 72861, 	 94800, 	 73406
0.85, 	 73064, 	 95192, 	 73036
0.86, 	 73009, 	 95215, 	 72856
0.87, 	 73075, 	 94935, 	 72899
0.88, 	 72543, 	 95673, 	 72627
0.89, 	 72303, 	 96203, 	 72670
0.90, 	 72069, 	 96028, 	 72195
0.91, 	 72163, 	 96557, 	 71859
0.92, 	 71624, 	 97294, 	 71443
0.93, 	 71655, 	 97602, 	 71415
0.94, 	 70774, 	 98093, 	 71648
0.95, 	 71389, 	 98030, 	 71039
0.96, 	 70852, 	 98374, 	 70983
0.97, 	 70513, 	 98455, 	 70308
0.98, 	 70761, 	 98871, 	 70349
0.99, 	 70195, 	 99182, 	 70545
1.00, 	 69835, 	 100269, 	 69657
1.01, 	 69097, 	 99129, 	 69537
1.02, 	 69173, 	 98793, 	 69140
1.03, 	 68913, 	 98332, 	 68491
1.04, 	 68441, 	 97849, 	 68455
1.05, 	 67941, 	 96932, 	 67884
1.06, 	 67352, 	 97216, 	 67462
1.07, 	 67291, 	 96625, 	 67288
1.08, 	 66815, 	 96499, 	 66895
1.09, 	 66850, 	 95692, 	 66450
1.10, 	 66695, 	 94799, 	 66344
1.11, 	 65843, 	 94171, 	 66388
1.12, 	 65794, 	 93614, 	 65846
1.13, 	 65404, 	 93384, 	 65435
1.14, 	 65211, 	 92671, 	 64996
1.15, 	 65151, 	 91788, 	 64598
1.16, 	 64720, 	 91654, 	 64815
1.17, 	 64557, 	 90243, 	 64324
1.18, 	 63812, 	 89876, 	 63629
1.19, 	 63746, 	 89711, 	 63412
1.20, 	 63290, 	 89096, 	 63294
1.21, 	 63343, 	 88829, 	 62902
1.22, 	 62292, 	 87677, 	 62238
