score,log2_sf_pred,log2_sf_real,metakey,metaval
81.0,-37.449,-31.278,,
82.0,-38.295,-31.666,,
83.0,-39.149,-32.06,,
84.0,-40.014,-32.429,,
85.0,-40.889,-32.8,,
87.001,-42.67,-33.508,,
88.0,-43.575,-33.876,,
88.504,-44.034,-34.031,,
89.08,-44.563,-34.225,,
89.497,-44.948,-34.375,,
90.023,-45.435,-34.543,,
90.557,-45.933,-34.732,,
91.211,-46.548,-34.95,,
91.597,-46.912,-35.074,,
91.985,-47.28,-35.21,,
92.441,-47.714,-35.36,,
92.701,-47.962,-35.442,,
93.022,-48.27,-35.528,,
93.271,-48.51,-35.621,,
93.558,-48.786,-35.719,,
93.832,-49.051,-35.825,,
94.178,-49.387,-35.939,,
94.181,-49.389,-35.942,,
94.612,-49.81,-36.066,,
94.98,-50.169,-36.202,,
95.488,-50.668,-36.353,,
96.079,-51.252,-36.52,,
97.401,-52.571,-36.923,,
98.17,-53.346,-37.18,,
99.034,-54.223,-37.492,,
99.831,-55.04,-37.891,,
101.868,-57.155,-38.461,,
101.945,-57.236,-38.476,,
102.03,-57.325,-38.492,,
102.058,-57.355,-38.508,,
102.201,-57.505,-38.524,,
102.262,-57.569,-38.541,,
102.273,-57.581,-38.557,,
102.404,-57.718,-38.574,,
102.483,-57.802,-38.591,,
102.641,-57.969,-38.608,,
102.653,-57.981,-38.625,,
102.68,-58.01,-38.642,,
102.69,-58.021,-38.66,,
102.734,-58.067,-38.678,,
102.756,-58.091,-38.696,,
102.825,-58.163,-38.715,,
102.843,-58.182,-38.733,,
102.883,-58.225,-38.752,,
103.253,-58.617,-38.771,,
103.307,-58.675,-38.791,,
103.316,-58.684,-38.81,,
103.332,-58.702,-38.83,,
103.351,-58.722,-38.85,,
103.437,-58.813,-38.871,,
103.446,-58.823,-38.891,,
103.458,-58.835,-38.913,,
103.465,-58.843,-38.934,,
103.476,-58.854,-38.956,,
103.491,-58.87,-38.978,,
103.547,-58.931,-39.0,,
103.748,-59.145,-39.023,,
103.845,-59.248,-39.046,,
103.871,-59.276,-39.069,,
104.073,-59.492,-39.093,,
104.155,-59.58,-39.117,,
104.274,-59.707,-39.142,,
104.293,-59.728,-39.167,,
104.297,-59.732,-39.193,,
104.427,-59.872,-39.219,,
104.467,-59.914,-39.245,,
104.498,-59.948,-39.272,,
104.616,-60.075,-39.3,,
104.693,-60.158,-39.328,,
104.75,-60.219,-39.356,,
104.815,-60.29,-39.385,,
105.043,-60.536,-39.415,,
105.266,-60.776,-39.445,,
105.681,-61.227,-39.476,,
105.856,-61.418,-39.508,,
106.181,-61.772,-39.541,,
106.202,-61.794,-39.574,,
106.203,-61.796,-39.608,,
106.213,-61.807,-39.642,,
106.341,-61.947,-39.678,,
106.542,-62.167,-39.715,,
106.63,-62.263,-39.752,,
106.641,-62.276,-39.791,,
106.987,-62.655,-39.83,,
107.086,-62.764,-39.871,,
107.676,-63.416,-39.913,,
107.726,-63.472,-39.956,,
107.972,-63.744,-40.0,,
108.156,-63.948,-40.046,,
108.318,-64.128,-40.093,,
108.325,-64.137,-40.142,,
108.397,-64.216,-40.193,,
108.559,-64.397,-40.245,,
108.759,-64.621,-40.3,,
108.856,-64.729,-40.356,,
108.86,-64.733,-40.415,,
108.977,-64.864,-40.476,,
108.992,-64.881,-40.541,,
109.243,-65.163,-40.608,,
109.644,-65.614,-40.678,,
109.663,-65.635,-40.752,,
110.23,-66.276,-40.83,,
110.258,-66.308,-40.913,,
110.587,-66.681,-41.0,,
110.874,-67.007,-41.093,,
111.919,-68.203,-41.193,,
112.487,-68.858,-41.3,,
112.871,-69.302,-41.415,,
113.233,-69.723,-41.541,,
113.419,-69.939,-41.678,,
113.43,-69.952,-41.83,,
114.772,-71.525,-42.0,,
114.864,-71.633,-42.193,,
116.395,-73.45,-42.415,,
117.027,-74.207,-42.678,,
117.485,-74.758,-43.0,,
119.997,-77.819,-43.415,,
120.559,-78.512,-44.0,,
