score,cdf_pred,cdf_real,metakey,metaval
190.702,1.0,0.959,,
191.472,1.0,0.96,,
192.476,1.0,0.961,,
193.419,1.0,0.962,,
194.149,1.0,0.963,,
195.053,1.0,0.964,,
196.372,1.0,0.965,,
197.471,1.0,0.966,,
198.489,1.0,0.967,,
199.749,1.0,0.968,,
200.892,1.0,0.969,,
202.287,1.0,0.97,,
203.94,1.0,0.971,,
205.235,1.0,0.972,,
206.326,1.0,0.973,,
207.665,1.0,0.974,,
209.278,1.0,0.975,,
210.76,1.0,0.976,,
212.242,1.0,0.977,,
213.874,1.0,0.978,,
215.503,1.0,0.979,,
217.145,1.0,0.98,,
218.54,1.0,0.98,,
220.677,1.0,0.981,,
222.635,1.0,0.982,,
224.58,1.0,0.983,,
226.986,1.0,0.984,,
229.11,1.0,0.985,,
231.551,1.0,0.986,,
234.847,1.0,0.987,,
238.388,1.0,0.988,,
241.236,1.0,0.989,,
244.917,1.0,0.99,,
248.792,1.0,0.991,,
252.501,1.0,0.992,,
256.203,1.0,0.993,,
262.124,1.0,0.994,,
268.214,1.0,0.995,,
279.533,1.0,0.996,,
288.462,1.0,0.997,,
303.948,1.0,0.998,,
324.462,1.0,0.999,,
