score,cdf_pred,cdf_real,metakey,metaval
172.76,0.0,0.101,,
174.425,0.0,0.102,,
175.387,0.0,0.103,,
176.401,0.0,0.104,,
177.12,0.0,0.105,,
178.006,0.0,0.105,,
179.536,0.0,0.106,,
180.446,0.0,0.107,,
181.948,0.0,0.108,,
183.312,0.0,0.109,,
184.253,0.0,0.11,,
185.323,0.0,0.111,,
186.096,0.0,0.112,,
187.071,0.0,0.113,,
188.148,0.0,0.114,,
189.385,0.0,0.115,,
190.509,0.0,0.116,,
191.613,0.0,0.117,,
192.788,0.0,0.118,,
193.568,0.0,0.119,,
194.63,0.0,0.12,,
195.423,0.0,0.121,,
196.488,0.0,0.122,,
197.666,0.0,0.123,,
198.864,0.0,0.124,,
199.941,0.0,0.125,,
200.577,0.0,0.126,,
201.646,0.0,0.127,,
202.731,0.0,0.128,,
203.708,0.0,0.129,,
204.644,0.0,0.13,,
205.66,0.0,0.131,,
206.802,0.0,0.132,,
207.694,0.0,0.133,,
208.74,0.0,0.134,,
209.869,0.0,0.135,,
210.723,0.0,0.136,,
211.611,0.0,0.137,,
212.375,0.0,0.138,,
213.277,0.0,0.139,,
214.414,0.0,0.14,,
215.205,0.0,0.141,,
216.234,0.0,0.142,,
217.165,0.0,0.143,,
218.135,0.0,0.144,,
219.375,0.0,0.145,,
220.328,0.0,0.146,,
221.138,0.0,0.147,,
222.157,0.0,0.147,,
222.838,0.0,0.148,,
223.83,0.0,0.149,,
224.799,0.0,0.15,,
225.787,0.0,0.151,,
226.621,0.0,0.152,,
227.683,0.0,0.153,,
228.639,0.0,0.154,,
229.906,0.0,0.155,,
230.69,0.0,0.156,,
231.67,0.0,0.157,,
232.937,0.0,0.158,,
233.706,0.0,0.159,,
234.382,0.0,0.16,,
235.284,0.0,0.161,,
236.44,0.0,0.162,,
237.137,0.0,0.163,,
237.859,0.0,0.164,,
238.75,0.0,0.165,,
239.407,0.0,0.166,,
240.396,0.0,0.167,,
241.31,0.0,0.168,,
242.318,0.0,0.169,,
243.236,0.0,0.17,,
243.863,0.0,0.171,,
244.76,0.0,0.172,,
245.75,0.0,0.173,,
246.529,0.0,0.174,,
247.631,0.0,0.175,,
248.322,0.0,0.176,,
249.218,0.0,0.177,,
250.04,0.0,0.178,,
251.14,0.0,0.179,,
251.903,0.0,0.18,,
252.668,0.0,0.181,,
253.635,0.0,0.182,,
254.432,0.0,0.183,,
255.246,0.0,0.184,,
256.107,0.0,0.185,,
256.679,0.001,0.186,,
257.687,0.001,0.187,,
258.747,0.001,0.188,,
259.5,0.001,0.189,,
260.386,0.001,0.189,,
261.325,0.001,0.19,,
261.951,0.001,0.191,,
262.61,0.001,0.192,,
263.501,0.001,0.193,,
264.233,0.001,0.194,,
264.978,0.001,0.195,,
265.782,0.001,0.196,,
266.469,0.001,0.197,,
267.62,0.001,0.198,,
268.29,0.001,0.199,,
269.093,0.001,0.2,,
270.066,0.001,0.201,,
270.973,0.001,0.202,,
272.152,0.001,0.203,,
272.99,0.001,0.204,,
273.777,0.001,0.205,,
274.559,0.001,0.206,,
275.465,0.001,0.207,,
276.437,0.001,0.208,,
277.047,0.001,0.209,,
277.985,0.001,0.21,,
278.623,0.001,0.211,,
279.876,0.001,0.212,,
280.748,0.001,0.213,,
281.357,0.001,0.214,,
282.374,0.001,0.215,,
283.162,0.001,0.216,,
284.223,0.001,0.217,,
285.048,0.001,0.218,,
285.888,0.001,0.219,,
286.698,0.001,0.22,,
287.371,0.001,0.221,,
288.456,0.001,0.222,,
289.121,0.001,0.223,,
290.084,0.002,0.224,,
290.776,0.002,0.225,,
291.613,0.002,0.226,,
292.312,0.002,0.227,,
293.205,0.002,0.228,,
294.065,0.002,0.229,,
294.973,0.002,0.23,,
295.847,0.002,0.23,,
296.644,0.002,0.231,,
297.549,0.002,0.232,,
298.634,0.002,0.233,,
299.445,0.002,0.234,,
300.024,0.002,0.235,,
301.14,0.002,0.236,,
301.895,0.002,0.237,,
302.803,0.002,0.238,,
303.491,0.002,0.239,,
304.245,0.002,0.24,,
305.01,0.002,0.241,,
305.581,0.002,0.242,,
306.455,0.003,0.243,,
307.228,0.003,0.244,,
307.862,0.003,0.245,,
308.552,0.003,0.246,,
309.156,0.003,0.247,,
309.904,0.003,0.248,,
310.919,0.003,0.249,,
311.845,0.003,0.25,,
312.661,0.003,0.251,,
313.392,0.003,0.252,,
314.262,0.003,0.253,,
314.764,0.003,0.254,,
315.438,0.003,0.255,,
316.129,0.003,0.256,,
316.775,0.003,0.257,,
317.686,0.004,0.258,,
318.352,0.004,0.259,,
319.01,0.004,0.26,,
319.751,0.004,0.261,,
320.32,0.004,0.262,,
320.965,0.004,0.263,,
321.69,0.004,0.264,,
322.524,0.004,0.265,,
323.388,0.004,0.266,,
324.357,0.004,0.267,,
325.339,0.004,0.268,,
326.328,0.005,0.269,,
327.12,0.005,0.27,,
328.04,0.005,0.271,,
328.876,0.005,0.272,,
329.71,0.005,0.272,,
330.622,0.005,0.273,,
331.475,0.005,0.274,,
332.092,0.005,0.275,,
332.715,0.005,0.276,,
333.58,0.006,0.277,,
334.404,0.006,0.278,,
335.638,0.006,0.279,,
336.518,0.006,0.28,,
337.182,0.006,0.281,,
337.922,0.006,0.282,,
338.53,0.006,0.283,,
339.134,0.006,0.284,,
339.909,0.007,0.285,,
340.877,0.007,0.286,,
341.514,0.007,0.287,,
342.132,0.007,0.288,,
342.842,0.007,0.289,,
343.568,0.007,0.29,,
344.4,0.007,0.291,,
344.944,0.008,0.292,,
345.537,0.008,0.293,,
346.29,0.008,0.294,,
347.137,0.008,0.295,,
347.726,0.008,0.296,,
348.54,0.008,0.297,,
349.287,0.008,0.298,,
350.001,0.009,0.299,,
350.405,0.009,0.3,,
351.227,0.009,0.301,,
352.063,0.009,0.302,,
352.854,0.009,0.303,,
353.629,0.01,0.304,,
354.372,0.01,0.305,,
355.444,0.01,0.306,,
356.065,0.01,0.307,,
356.926,0.01,0.308,,
357.705,0.011,0.309,,
358.578,0.011,0.31,,
359.241,0.011,0.311,,
360.132,0.011,0.312,,
360.628,0.011,0.313,,
361.284,0.012,0.314,,
361.98,0.012,0.314,,
362.808,0.012,0.315,,
363.637,0.012,0.316,,
364.561,0.013,0.317,,
365.461,0.013,0.318,,
366.035,0.013,0.319,,
366.952,0.013,0.32,,
367.92,0.014,0.321,,
368.724,0.014,0.322,,
369.378,0.014,0.323,,
370.267,0.014,0.324,,
371.114,0.015,0.325,,
372.163,0.015,0.326,,
373.118,0.016,0.327,,
373.972,0.016,0.328,,
374.569,0.016,0.329,,
375.246,0.016,0.33,,
375.925,0.017,0.331,,
376.713,0.017,0.332,,
377.597,0.017,0.333,,
378.504,0.018,0.334,,
379.261,0.018,0.335,,
379.947,0.018,0.336,,
381.107,0.019,0.337,,
381.681,0.019,0.338,,
382.35,0.019,0.339,,
383.246,0.02,0.34,,
384.021,0.02,0.341,,
384.535,0.02,0.342,,
385.239,0.021,0.343,,
386.078,0.021,0.344,,
386.754,0.022,0.345,,
387.579,0.022,0.346,,
388.553,0.022,0.347,,
389.388,0.023,0.348,,
389.956,0.023,0.349,,
390.7,0.024,0.35,,
391.511,0.024,0.351,,
392.078,0.024,0.352,,
392.636,0.025,0.353,,
393.474,0.025,0.354,,
393.983,0.025,0.355,,
394.692,0.026,0.355,,
395.395,0.026,0.356,,
396.239,0.027,0.357,,
397.023,0.027,0.358,,
397.699,0.028,0.359,,
398.325,0.028,0.36,,
399.096,0.028,0.361,,
399.85,0.029,0.362,,
400.591,0.029,0.363,,
401.299,0.03,0.364,,
401.977,0.03,0.365,,
402.59,0.031,0.366,,
403.386,0.031,0.367,,
404.08,0.032,0.368,,
404.724,0.032,0.369,,
405.519,0.033,0.37,,
406.457,0.033,0.371,,
407.353,0.034,0.372,,
408.204,0.035,0.373,,
408.971,0.035,0.374,,
409.791,0.036,0.375,,
410.525,0.037,0.376,,
411.162,0.037,0.377,,
411.786,0.038,0.378,,
412.563,0.038,0.379,,
413.13,0.039,0.38,,
414.015,0.039,0.381,,
414.522,0.04,0.382,,
415.483,0.041,0.383,,
416.181,0.041,0.384,,
417.167,0.042,0.385,,
417.988,0.043,0.386,,
419.231,0.044,0.387,,
420.059,0.045,0.388,,
420.964,0.045,0.389,,
421.767,0.046,0.39,,
422.367,0.047,0.391,,
422.974,0.047,0.392,,
423.819,0.048,0.393,,
424.726,0.049,0.394,,
425.542,0.05,0.395,,
426.231,0.05,0.396,,
426.965,0.051,0.397,,
427.554,0.052,0.397,,
428.338,0.053,0.398,,
429.163,0.054,0.399,,
429.971,0.054,0.4,,
430.935,0.055,0.401,,
431.579,0.056,0.402,,
432.586,0.057,0.403,,
433.494,0.058,0.404,,
434.286,0.059,0.405,,
435.002,0.06,0.406,,
435.633,0.061,0.407,,
436.603,0.062,0.408,,
437.283,0.063,0.409,,
438.363,0.064,0.41,,
439.251,0.065,0.411,,
439.823,0.066,0.412,,
440.608,0.067,0.413,,
441.663,0.068,0.414,,
442.398,0.069,0.415,,
443.247,0.07,0.416,,
443.841,0.071,0.417,,
444.518,0.072,0.418,,
445.446,0.073,0.419,,
446.638,0.075,0.42,,
447.63,0.076,0.421,,
448.498,0.077,0.422,,
449.413,0.079,0.423,,
450.143,0.08,0.424,,
450.759,0.08,0.425,,
451.751,0.082,0.426,,
452.706,0.083,0.427,,
453.695,0.085,0.428,,
454.856,0.087,0.429,,
455.71,0.088,0.43,,
456.652,0.089,0.431,,
457.482,0.091,0.432,,
458.19,0.092,0.433,,
459.258,0.094,0.434,,
459.897,0.095,0.435,,
461.049,0.096,0.436,,
461.7,0.098,0.437,,
462.425,0.099,0.438,,
463.234,0.1,0.439,,
463.87,0.101,0.439,,
464.444,0.102,0.44,,
465.306,0.104,0.441,,
466.037,0.105,0.442,,
466.845,0.106,0.443,,
467.607,0.108,0.444,,
468.533,0.109,0.445,,
469.177,0.111,0.446,,
470.001,0.112,0.447,,
470.641,0.113,0.448,,
471.571,0.115,0.449,,
472.173,0.116,0.45,,
472.907,0.118,0.451,,
473.947,0.12,0.452,,
475.057,0.122,0.453,,
475.854,0.123,0.454,,
476.657,0.125,0.455,,
477.381,0.126,0.456,,
478.455,0.129,0.457,,
479.236,0.13,0.458,,
479.988,0.132,0.459,,
481.025,0.134,0.46,,
481.786,0.136,0.461,,
482.485,0.137,0.462,,
483.366,0.139,0.463,,
484.186,0.141,0.464,,
484.907,0.142,0.465,,
485.666,0.144,0.466,,
486.458,0.146,0.467,,
487.567,0.148,0.468,,
488.348,0.15,0.469,,
489.283,0.152,0.47,,
490.404,0.155,0.471,,
491.197,0.156,0.472,,
492.17,0.159,0.473,,
493.01,0.161,0.474,,
493.78,0.163,0.475,,
494.915,0.165,0.476,,
495.556,0.167,0.477,,
496.31,0.169,0.478,,
497.078,0.171,0.479,,
497.829,0.172,0.48,,
498.416,0.174,0.48,,
499.478,0.177,0.481,,
500.31,0.179,0.482,,
501.121,0.181,0.483,,
501.852,0.183,0.484,,
502.864,0.185,0.485,,
503.533,0.187,0.486,,
504.375,0.189,0.487,,
505.294,0.192,0.488,,
505.835,0.193,0.489,,
506.876,0.196,0.49,,
507.641,0.198,0.491,,
508.507,0.2,0.492,,
509.47,0.203,0.493,,
510.371,0.205,0.494,,
511.41,0.208,0.495,,
512.309,0.211,0.496,,
513.204,0.213,0.497,,
514.038,0.216,0.498,,
514.78,0.218,0.499,,
515.874,0.221,0.5,,
516.669,0.223,0.501,,
517.659,0.226,0.502,,
518.534,0.229,0.503,,
519.409,0.231,0.504,,
520.231,0.234,0.505,,
521.325,0.237,0.506,,
522.229,0.24,0.507,,
523.202,0.242,0.508,,
524.151,0.245,0.509,,
525.245,0.249,0.51,,
526.154,0.252,0.511,,
527.134,0.255,0.512,,
528.012,0.257,0.513,,
528.771,0.26,0.514,,
529.632,0.262,0.515,,
530.447,0.265,0.516,,
531.392,0.268,0.517,,
532.109,0.27,0.518,,
532.997,0.273,0.519,,
533.627,0.275,0.52,,
534.519,0.278,0.521,,
535.531,0.281,0.522,,
536.479,0.285,0.522,,
537.146,0.287,0.523,,
538.088,0.29,0.524,,
538.871,0.292,0.525,,
539.761,0.295,0.526,,
540.755,0.299,0.527,,
541.756,0.302,0.528,,
542.582,0.305,0.529,,
543.525,0.308,0.53,,
544.352,0.311,0.531,,
545.291,0.314,0.532,,
546.43,0.318,0.533,,
547.352,0.321,0.534,,
548.183,0.324,0.535,,
549.117,0.328,0.536,,
550.14,0.331,0.537,,
550.987,0.334,0.538,,
551.783,0.337,0.539,,
552.763,0.34,0.54,,
553.857,0.344,0.541,,
554.664,0.347,0.542,,
555.525,0.35,0.543,,
556.292,0.353,0.544,,
557.058,0.356,0.545,,
557.983,0.359,0.546,,
559.066,0.363,0.547,,
559.927,0.366,0.548,,
560.608,0.369,0.549,,
561.445,0.372,0.55,,
562.149,0.374,0.551,,
562.889,0.377,0.552,,
563.875,0.381,0.553,,
565.01,0.385,0.554,,
565.695,0.388,0.555,,
566.428,0.39,0.556,,
567.361,0.394,0.557,,
568.3,0.397,0.558,,
569.428,0.402,0.559,,
570.062,0.404,0.56,,
570.895,0.407,0.561,,
571.669,0.41,0.562,,
572.638,0.414,0.563,,
573.486,0.417,0.564,,
574.193,0.42,0.564,,
575.189,0.423,0.565,,
576.145,0.427,0.566,,
577.141,0.431,0.567,,
577.959,0.434,0.568,,
578.849,0.437,0.569,,
579.969,0.442,0.57,,
580.631,0.444,0.571,,
581.87,0.449,0.572,,
582.923,0.453,0.573,,
583.964,0.457,0.574,,
584.863,0.46,0.575,,
585.771,0.464,0.576,,
586.805,0.468,0.577,,
587.86,0.472,0.578,,
588.843,0.476,0.579,,
589.895,0.48,0.58,,
590.919,0.484,0.581,,
591.722,0.487,0.582,,
592.838,0.491,0.583,,
593.792,0.495,0.584,,
594.817,0.499,0.585,,
595.73,0.502,0.586,,
596.787,0.506,0.587,,
597.516,0.509,0.588,,
598.353,0.513,0.589,,
599.35,0.516,0.59,,
600.247,0.52,0.591,,
601.248,0.524,0.592,,
602.531,0.529,0.593,,
603.375,0.532,0.594,,
604.17,0.535,0.595,,
605.258,0.539,0.596,,
606.401,0.544,0.597,,
607.622,0.548,0.598,,
608.737,0.553,0.599,,
609.657,0.556,0.6,,
610.911,0.561,0.601,,
612.088,0.565,0.602,,
612.858,0.568,0.603,,
613.778,0.572,0.604,,
614.733,0.576,0.605,,
615.726,0.579,0.605,,
616.905,0.584,0.606,,
618.053,0.588,0.607,,
619.124,0.592,0.608,,
620.004,0.596,0.609,,
620.982,0.599,0.61,,
622.192,0.604,0.611,,
623.209,0.608,0.612,,
624.36,0.612,0.613,,
625.17,0.615,0.614,,
625.938,0.618,0.615,,
627.337,0.623,0.616,,
628.379,0.627,0.617,,
629.386,0.63,0.618,,
630.607,0.635,0.619,,
631.654,0.639,0.62,,
632.551,0.642,0.621,,
633.668,0.646,0.622,,
634.636,0.649,0.623,,
635.946,0.654,0.624,,
636.939,0.658,0.625,,
637.954,0.661,0.626,,
638.944,0.665,0.627,,
640.268,0.67,0.628,,
641.262,0.673,0.629,,
642.112,0.676,0.63,,
643.079,0.679,0.631,,
644.032,0.683,0.632,,
645.154,0.687,0.633,,
646.23,0.69,0.634,,
647.27,0.694,0.635,,
648.316,0.697,0.636,,
649.593,0.702,0.637,,
650.576,0.705,0.638,,
651.739,0.709,0.639,,
652.825,0.712,0.64,,
654.376,0.718,0.641,,
655.12,0.72,0.642,,
656.338,0.724,0.643,,
657.215,0.727,0.644,,
658.474,0.731,0.645,,
659.436,0.734,0.646,,
660.262,0.737,0.647,,
661.263,0.74,0.647,,
662.287,0.743,0.648,,
663.626,0.747,0.649,,
664.57,0.75,0.65,,
666.39,0.756,0.651,,
667.601,0.759,0.652,,
668.811,0.763,0.653,,
669.782,0.766,0.654,,
671.06,0.77,0.655,,
672.281,0.773,0.656,,
673.633,0.777,0.657,,
674.801,0.781,0.658,,
676.017,0.784,0.659,,
676.964,0.787,0.66,,
677.869,0.789,0.661,,
678.903,0.792,0.662,,
679.886,0.795,0.663,,
681.104,0.798,0.664,,
682.288,0.801,0.665,,
683.537,0.805,0.666,,
684.975,0.809,0.667,,
685.924,0.811,0.668,,
686.889,0.814,0.669,,
688.164,0.817,0.67,,
689.338,0.82,0.671,,
690.696,0.823,0.672,,
691.807,0.826,0.673,,
692.758,0.829,0.674,,
693.628,0.831,0.675,,
694.776,0.833,0.676,,
696.272,0.837,0.677,,
697.131,0.839,0.678,,
698.212,0.842,0.679,,
699.095,0.844,0.68,,
700.37,0.847,0.681,,
701.352,0.849,0.682,,
702.324,0.851,0.683,,
703.8,0.854,0.684,,
704.737,0.856,0.685,,
705.744,0.859,0.686,,
706.94,0.861,0.687,,
708.174,0.864,0.688,,
709.225,0.866,0.689,,
710.836,0.869,0.689,,
712.009,0.872,0.69,,
712.852,0.874,0.691,,
714.166,0.876,0.692,,
715.419,0.879,0.693,,
716.413,0.881,0.694,,
718.091,0.884,0.695,,
719.552,0.887,0.696,,
720.752,0.889,0.697,,
722.072,0.891,0.698,,
723.492,0.894,0.699,,
724.871,0.896,0.7,,
726.5,0.899,0.701,,
728.202,0.902,0.702,,
729.377,0.904,0.703,,
730.796,0.906,0.704,,
732.074,0.908,0.705,,
733.639,0.911,0.706,,
734.767,0.913,0.707,,
736.057,0.914,0.708,,
737.462,0.917,0.709,,
738.551,0.918,0.71,,
739.751,0.92,0.711,,
740.825,0.921,0.712,,
742.037,0.923,0.713,,
743.307,0.925,0.714,,
744.41,0.926,0.715,,
745.474,0.928,0.716,,
746.801,0.93,0.717,,
748.085,0.931,0.718,,
749.477,0.933,0.719,,
751.129,0.935,0.72,,
752.488,0.937,0.721,,
753.682,0.938,0.722,,
754.904,0.94,0.723,,
756.665,0.942,0.724,,
757.847,0.943,0.725,,
759.555,0.945,0.726,,
760.849,0.946,0.727,,
762.411,0.948,0.728,,
764.226,0.95,0.729,,
765.725,0.951,0.73,,
766.723,0.952,0.73,,
767.979,0.953,0.731,,
769.282,0.955,0.732,,
770.603,0.956,0.733,,
772.28,0.957,0.734,,
773.63,0.959,0.735,,
775.027,0.96,0.736,,
776.171,0.961,0.737,,
777.77,0.962,0.738,,
779.409,0.963,0.739,,
780.41,0.964,0.74,,
781.747,0.965,0.741,,
783.241,0.966,0.742,,
784.671,0.967,0.743,,
786.4,0.968,0.744,,
787.5,0.969,0.745,,
788.93,0.97,0.746,,
790.407,0.971,0.747,,
791.826,0.972,0.748,,
793.061,0.973,0.749,,
794.651,0.974,0.75,,
796.441,0.975,0.751,,
797.883,0.976,0.752,,
798.855,0.976,0.753,,
800.284,0.977,0.754,,
801.835,0.978,0.755,,
803.169,0.978,0.756,,
804.652,0.979,0.757,,
805.95,0.98,0.758,,
807.637,0.98,0.759,,
809.27,0.981,0.76,,
810.957,0.982,0.761,,
812.976,0.983,0.762,,
814.539,0.983,0.763,,
816.024,0.984,0.764,,
817.642,0.985,0.765,,
819.667,0.985,0.766,,
821.159,0.986,0.767,,
822.871,0.987,0.768,,
824.387,0.987,0.769,,
826.614,0.988,0.77,,
828.037,0.988,0.771,,
829.568,0.989,0.772,,
831.048,0.989,0.772,,
832.444,0.989,0.773,,
834.411,0.99,0.774,,
836.046,0.99,0.775,,
837.612,0.991,0.776,,
839.706,0.991,0.777,,
841.026,0.992,0.778,,
843.043,0.992,0.779,,
845.421,0.992,0.78,,
847.232,0.993,0.781,,
848.526,0.993,0.782,,
850.49,0.993,0.783,,
852.673,0.994,0.784,,
854.739,0.994,0.785,,
856.078,0.994,0.786,,
857.386,0.995,0.787,,
859.032,0.995,0.788,,
861.257,0.995,0.789,,
862.779,0.995,0.79,,
864.684,0.996,0.791,,
866.703,0.996,0.792,,
868.224,0.996,0.793,,
870.173,0.996,0.794,,
872.029,0.996,0.795,,
873.782,0.997,0.796,,
875.677,0.997,0.797,,
877.4,0.997,0.798,,
879.928,0.997,0.799,,
881.823,0.997,0.8,,
883.678,0.997,0.801,,
885.438,0.998,0.802,,
887.124,0.998,0.803,,
888.63,0.998,0.804,,
890.21,0.998,0.805,,
892.032,0.998,0.806,,
894.631,0.998,0.807,,
896.718,0.998,0.808,,
898.958,0.998,0.809,,
900.362,0.998,0.81,,
902.747,0.999,0.811,,
904.16,0.999,0.812,,
905.96,0.999,0.813,,
907.919,0.999,0.814,,
909.436,0.999,0.814,,
911.15,0.999,0.815,,
912.812,0.999,0.816,,
915.131,0.999,0.817,,
917.552,0.999,0.818,,
919.742,0.999,0.819,,
921.87,0.999,0.82,,
923.635,0.999,0.821,,
926.042,0.999,0.822,,
927.962,0.999,0.823,,
929.854,0.999,0.824,,
931.667,0.999,0.825,,
933.165,0.999,0.826,,
934.87,1.0,0.827,,
937.634,1.0,0.828,,
939.316,1.0,0.829,,
941.456,1.0,0.83,,
943.818,1.0,0.831,,
945.59,1.0,0.832,,
947.73,1.0,0.833,,
949.981,1.0,0.834,,
951.838,1.0,0.835,,
954.293,1.0,0.836,,
956.703,1.0,0.837,,
959.295,1.0,0.838,,
961.41,1.0,0.839,,
964.017,1.0,0.84,,
965.894,1.0,0.841,,
968.506,1.0,0.842,,
971.7,1.0,0.843,,
975.503,1.0,0.844,,
977.099,1.0,0.845,,
979.451,1.0,0.846,,
981.918,1.0,0.847,,
983.998,1.0,0.848,,
986.603,1.0,0.849,,
988.915,1.0,0.85,,
990.805,1.0,0.851,,
993.268,1.0,0.852,,
995.27,1.0,0.853,,
997.537,1.0,0.854,,
999.601,1.0,0.855,,
1002.735,1.0,0.855,,
1005.605,1.0,0.856,,
1007.696,1.0,0.857,,
1009.704,1.0,0.858,,
1011.953,1.0,0.859,,
1014.156,1.0,0.86,,
1016.456,1.0,0.861,,
1019.357,1.0,0.862,,
1022.431,1.0,0.863,,
1025.448,1.0,0.864,,
1028.921,1.0,0.865,,
1031.254,1.0,0.866,,
1034.802,1.0,0.867,,
1038.045,1.0,0.868,,
1040.825,1.0,0.869,,
1043.116,1.0,0.87,,
1045.775,1.0,0.871,,
1048.205,1.0,0.872,,
1051.007,1.0,0.873,,
1053.709,1.0,0.874,,
1057.325,1.0,0.875,,
1059.474,1.0,0.876,,
1062.926,1.0,0.877,,
1064.917,1.0,0.878,,
1067.937,1.0,0.879,,
1070.776,1.0,0.88,,
1075.095,1.0,0.881,,
1078.037,1.0,0.882,,
1081.211,1.0,0.883,,
1084.139,1.0,0.884,,
1087.906,1.0,0.885,,
1091.999,1.0,0.886,,
1094.901,1.0,0.887,,
1098.581,1.0,0.888,,
1101.512,1.0,0.889,,
1104.844,1.0,0.89,,
1107.185,1.0,0.891,,
1110.205,1.0,0.892,,
1114.063,1.0,0.893,,
1119.183,1.0,0.894,,
1123.205,1.0,0.895,,
1127.709,1.0,0.896,,
1131.17,1.0,0.897,,
1133.87,1.0,0.897,,
1136.767,1.0,0.898,,
1139.82,1.0,0.899,,
1143.737,1.0,0.9,,
1146.642,1.0,0.901,,
1149.45,1.0,0.902,,
1153.444,1.0,0.903,,
1157.045,1.0,0.904,,
1160.946,1.0,0.905,,
1163.981,1.0,0.906,,
1167.391,1.0,0.907,,
1170.583,1.0,0.908,,
1174.868,1.0,0.909,,
1179.421,1.0,0.91,,
1183.644,1.0,0.911,,
1188.751,1.0,0.912,,
1192.927,1.0,0.913,,
1196.627,1.0,0.914,,
1200.552,1.0,0.915,,
1204.208,1.0,0.916,,
1208.734,1.0,0.917,,
1213.647,1.0,0.918,,
1218.582,1.0,0.919,,
1223.748,1.0,0.92,,
1228.81,1.0,0.921,,
1233.739,1.0,0.922,,
1237.512,1.0,0.923,,
1242.161,1.0,0.924,,
1247.174,1.0,0.925,,
1251.834,1.0,0.926,,
1257.078,1.0,0.927,,
1262.384,1.0,0.928,,
1267.198,1.0,0.929,,
1272.911,1.0,0.93,,
1277.436,1.0,0.931,,
1283.208,1.0,0.932,,
1288.353,1.0,0.933,,
1293.732,1.0,0.934,,
1298.768,1.0,0.935,,
1304.374,1.0,0.936,,
1310.909,1.0,0.937,,
1315.935,1.0,0.938,,
1321.367,1.0,0.939,,
1326.342,1.0,0.939,,
1332.59,1.0,0.94,,
1337.398,1.0,0.941,,
1342.849,1.0,0.942,,
1352.353,1.0,0.943,,
1358.751,1.0,0.944,,
1364.957,1.0,0.945,,
1372.806,1.0,0.946,,
1377.849,1.0,0.947,,
1383.451,1.0,0.948,,
1390.099,1.0,0.949,,
1396.646,1.0,0.95,,
1403.1,1.0,0.951,,
1411.926,1.0,0.952,,
