score,log2_sf_pred,log2_sf_real,metakey,metaval
87,-22.456,-21.741,,
88,-22.905,-22.156,,
89,-23.358,-22.576,,
90,-23.816,-22.997,,
91,-24.279,-23.421,,
92,-24.747,-23.847,,
93,-25.219,-24.276,,
94,-25.696,-24.706,,
95,-26.179,-25.138,,
96,-26.665,-25.569,,
97,-27.157,-26.0,,
98,-27.654,-26.432,,
99,-28.155,-26.86,,
100,-28.661,-27.286,,
101,-29.172,-27.716,,
102,-29.688,-28.138,,
103,-30.209,-28.556,,
104,-30.734,-28.965,,
105,-31.265,-29.366,,
106,-31.8,-29.761,,
107,-32.34,-30.143,,
108,-32.885,-30.521,,
109,-33.434,-30.882,,
110,-33.989,-31.23,,
111,-34.548,-31.561,,
112,-35.113,-31.88,,
113,-35.682,-32.188,,
114,-36.256,-32.486,,
114.393,-36.483,-32.602,,
114.394,-36.483,-32.602,,
114.394,-36.483,-32.602,,
114.397,-36.485,-32.602,,
114.398,-36.485,-32.603,,
114.4,-36.486,-32.603,,
114.402,-36.488,-32.603,,
114.402,-36.488,-32.603,,
114.402,-36.488,-32.604,,
114.402,-36.488,-32.604,,
114.402,-36.488,-32.604,,
114.403,-36.488,-32.604,,
114.403,-36.488,-32.605,,
114.404,-36.489,-32.605,,
114.404,-36.489,-32.605,,
114.405,-36.49,-32.606,,
114.406,-36.49,-32.606,,
114.407,-36.491,-32.606,,
114.408,-36.491,-32.606,,
114.408,-36.491,-32.607,,
114.408,-36.491,-32.607,,
114.408,-36.491,-32.607,,
114.408,-36.491,-32.607,,
114.409,-36.492,-32.608,,
114.41,-36.492,-32.608,,
114.41,-36.493,-32.608,,
114.411,-36.493,-32.608,,
114.413,-36.494,-32.609,,
114.417,-36.496,-32.609,,
114.417,-36.497,-32.609,,
114.418,-36.497,-32.61,,
114.419,-36.498,-32.61,,
114.42,-36.498,-32.61,,
114.42,-36.498,-32.61,,
114.422,-36.499,-32.611,,
114.422,-36.499,-32.611,,
114.423,-36.5,-32.611,,
114.424,-36.5,-32.611,,
114.424,-36.501,-32.612,,
114.425,-36.501,-32.612,,
114.425,-36.501,-32.612,,
114.426,-36.502,-32.613,,
114.427,-36.502,-32.613,,
114.427,-36.502,-32.613,,
114.428,-36.503,-32.613,,
114.429,-36.503,-32.614,,
114.429,-36.504,-32.614,,
114.429,-36.504,-32.614,,
114.433,-36.506,-32.614,,
114.435,-36.507,-32.615,,
114.435,-36.507,-32.615,,
114.435,-36.507,-32.615,,
114.435,-36.507,-32.615,,
114.435,-36.507,-32.616,,
114.436,-36.508,-32.616,,
114.437,-36.508,-32.616,,
114.438,-36.508,-32.617,,
114.438,-36.508,-32.617,,
114.438,-36.508,-32.617,,
114.438,-36.509,-32.617,,
114.438,-36.509,-32.618,,
114.441,-36.511,-32.618,,
114.443,-36.511,-32.618,,
114.443,-36.511,-32.618,,
114.443,-36.512,-32.619,,
114.444,-36.512,-32.619,,
114.445,-36.512,-32.619,,
114.447,-36.514,-32.62,,
114.448,-36.514,-32.62,,
114.45,-36.515,-32.62,,
114.45,-36.515,-32.62,,
114.451,-36.516,-32.621,,
114.451,-36.516,-32.621,,
114.451,-36.516,-32.621,,
114.452,-36.517,-32.621,,
114.455,-36.518,-32.622,,
114.459,-36.52,-32.622,,
114.459,-36.521,-32.622,,
114.459,-36.521,-32.623,,
114.459,-36.521,-32.623,,
114.46,-36.521,-32.623,,
114.461,-36.522,-32.623,,
114.462,-36.522,-32.624,,
114.462,-36.522,-32.624,,
114.463,-36.523,-32.624,,
114.463,-36.523,-32.624,,
114.463,-36.523,-32.625,,
114.464,-36.523,-32.625,,
114.464,-36.524,-32.625,,
114.465,-36.524,-32.626,,
114.466,-36.525,-32.626,,
114.466,-36.525,-32.626,,
114.467,-36.525,-32.626,,
114.468,-36.526,-32.627,,
114.469,-36.526,-32.627,,
114.469,-36.527,-32.627,,
114.47,-36.527,-32.627,,
114.472,-36.528,-32.628,,
114.472,-36.529,-32.628,,
114.473,-36.529,-32.628,,
114.473,-36.529,-32.628,,
114.473,-36.529,-32.629,,
114.477,-36.531,-32.629,,
114.478,-36.532,-32.629,,
114.479,-36.532,-32.63,,
114.479,-36.532,-32.63,,
114.48,-36.533,-32.63,,
114.48,-36.533,-32.63,,
114.48,-36.533,-32.631,,
114.48,-36.533,-32.631,,
114.48,-36.533,-32.631,,
114.48,-36.533,-32.631,,
114.481,-36.534,-32.632,,
114.481,-36.534,-32.632,,
114.483,-36.535,-32.632,,
114.485,-36.536,-32.633,,
114.485,-36.536,-32.633,,
114.485,-36.536,-32.633,,
114.487,-36.537,-32.633,,
114.488,-36.537,-32.634,,
114.488,-36.537,-32.634,,
114.488,-36.537,-32.634,,
114.489,-36.538,-32.634,,
114.489,-36.538,-32.635,,
114.489,-36.538,-32.635,,
114.491,-36.539,-32.635,,
114.491,-36.539,-32.636,,
114.492,-36.54,-32.636,,
114.492,-36.54,-32.636,,
114.493,-36.54,-32.636,,
114.494,-36.541,-32.637,,
114.494,-36.541,-32.637,,
114.496,-36.542,-32.637,,
114.496,-36.542,-32.638,,
114.497,-36.543,-32.638,,
114.497,-36.543,-32.638,,
114.499,-36.544,-32.638,,
114.499,-36.544,-32.639,,
114.499,-36.544,-32.639,,
114.501,-36.545,-32.639,,
114.501,-36.545,-32.639,,
114.501,-36.545,-32.64,,
114.502,-36.546,-32.64,,
114.503,-36.546,-32.64,,
114.503,-36.546,-32.641,,
114.505,-36.547,-32.641,,
114.505,-36.547,-32.641,,
114.506,-36.548,-32.641,,
114.506,-36.548,-32.642,,
114.508,-36.549,-32.642,,
114.509,-36.549,-32.642,,
114.511,-36.551,-32.642,,
114.513,-36.552,-32.643,,
114.514,-36.553,-32.643,,
114.515,-36.553,-32.643,,
114.515,-36.553,-32.644,,
114.516,-36.554,-32.644,,
114.519,-36.555,-32.644,,
114.519,-36.555,-32.644,,
114.519,-36.555,-32.645,,
114.519,-36.556,-32.645,,
114.52,-36.556,-32.645,,
114.523,-36.558,-32.645,,
114.523,-36.558,-32.646,,
114.523,-36.558,-32.646,,
114.526,-36.559,-32.646,,
114.526,-36.56,-32.647,,
114.53,-36.562,-32.647,,
114.531,-36.562,-32.647,,
114.532,-36.563,-32.647,,
114.533,-36.563,-32.648,,
114.534,-36.564,-32.648,,
114.534,-36.564,-32.648,,
114.536,-36.566,-32.649,,
114.537,-36.566,-32.649,,
114.537,-36.566,-32.649,,
114.538,-36.567,-32.649,,
114.539,-36.567,-32.65,,
114.539,-36.567,-32.65,,
114.539,-36.567,-32.65,,
114.539,-36.567,-32.65,,
114.544,-36.57,-32.651,,
114.546,-36.571,-32.651,,
114.546,-36.571,-32.651,,
114.546,-36.571,-32.652,,
114.549,-36.573,-32.652,,
114.551,-36.574,-32.652,,
114.551,-36.574,-32.652,,
114.552,-36.575,-32.653,,
114.555,-36.576,-32.653,,
114.555,-36.576,-32.653,,
114.556,-36.577,-32.653,,
114.556,-36.577,-32.654,,
114.557,-36.577,-32.654,,
114.557,-36.578,-32.654,,
114.564,-36.582,-32.655,,
114.568,-36.584,-32.655,,
114.568,-36.584,-32.655,,
114.569,-36.584,-32.655,,
114.569,-36.584,-32.656,,
114.57,-36.585,-32.656,,
114.571,-36.585,-32.656,,
114.571,-36.586,-32.657,,
114.571,-36.586,-32.657,,
114.573,-36.587,-32.657,,
114.575,-36.588,-32.657,,
114.577,-36.589,-32.658,,
114.578,-36.589,-32.658,,
114.578,-36.59,-32.658,,
114.579,-36.59,-32.658,,
114.58,-36.591,-32.659,,
114.58,-36.591,-32.659,,
114.582,-36.592,-32.659,,
114.585,-36.594,-32.66,,
114.586,-36.594,-32.66,,
114.586,-36.594,-32.66,,
114.587,-36.595,-32.66,,
114.587,-36.595,-32.661,,
114.588,-36.595,-32.661,,
114.589,-36.596,-32.661,,
114.591,-36.597,-32.662,,
114.594,-36.599,-32.662,,
114.595,-36.599,-32.662,,
114.595,-36.599,-32.662,,
114.597,-36.601,-32.663,,
114.597,-36.601,-32.663,,
114.597,-36.601,-32.663,,
114.598,-36.601,-32.663,,
114.599,-36.602,-32.664,,
114.603,-36.604,-32.664,,
114.604,-36.605,-32.664,,
114.605,-36.605,-32.665,,
114.607,-36.606,-32.665,,
114.608,-36.607,-32.665,,
114.609,-36.608,-32.665,,
114.609,-36.608,-32.666,,
114.61,-36.608,-32.666,,
114.611,-36.609,-32.666,,
114.612,-36.609,-32.667,,
114.612,-36.609,-32.667,,
114.612,-36.61,-32.667,,
114.613,-36.61,-32.667,,
114.614,-36.61,-32.668,,
114.615,-36.611,-32.668,,
114.616,-36.612,-32.668,,
114.617,-36.612,-32.669,,
114.618,-36.613,-32.669,,
114.619,-36.613,-32.669,,
114.621,-36.614,-32.669,,
114.622,-36.615,-32.67,,
114.622,-36.615,-32.67,,
114.623,-36.616,-32.67,,
114.624,-36.616,-32.67,,
114.624,-36.616,-32.671,,
114.625,-36.617,-32.671,,
114.625,-36.617,-32.671,,
114.626,-36.617,-32.672,,
114.626,-36.618,-32.672,,
114.627,-36.618,-32.672,,
114.627,-36.618,-32.672,,
114.627,-36.618,-32.673,,
114.628,-36.619,-32.673,,
114.629,-36.619,-32.673,,
114.631,-36.62,-32.674,,
114.631,-36.62,-32.674,,
114.632,-36.621,-32.674,,
114.633,-36.621,-32.674,,
114.634,-36.622,-32.675,,
114.635,-36.623,-32.675,,
114.636,-36.623,-32.675,,
114.638,-36.624,-32.676,,
114.639,-36.625,-32.676,,
114.64,-36.626,-32.676,,
114.641,-36.626,-32.676,,
114.643,-36.627,-32.677,,
114.643,-36.627,-32.677,,
114.644,-36.628,-32.677,,
114.644,-36.628,-32.678,,
114.644,-36.628,-32.678,,
114.645,-36.629,-32.678,,
114.645,-36.629,-32.678,,
114.648,-36.63,-32.679,,
114.648,-36.63,-32.679,,
114.648,-36.63,-32.679,,
114.649,-36.631,-32.679,,
114.65,-36.631,-32.68,,
114.65,-36.631,-32.68,,
114.653,-36.633,-32.68,,
114.653,-36.633,-32.681,,
114.654,-36.634,-32.681,,
114.655,-36.634,-32.681,,
114.656,-36.635,-32.681,,
114.657,-36.635,-32.682,,
114.658,-36.636,-32.682,,
114.659,-36.636,-32.682,,
114.659,-36.636,-32.683,,
114.663,-36.639,-32.683,,
114.663,-36.639,-32.683,,
114.665,-36.64,-32.683,,
114.665,-36.64,-32.684,,
114.67,-36.643,-32.684,,
114.67,-36.643,-32.684,,
114.672,-36.644,-32.685,,
114.672,-36.644,-32.685,,
114.673,-36.645,-32.685,,
114.674,-36.645,-32.685,,
114.675,-36.646,-32.686,,
114.676,-36.646,-32.686,,
114.676,-36.646,-32.686,,
114.676,-36.646,-32.687,,
114.679,-36.648,-32.687,,
114.679,-36.648,-32.687,,
114.68,-36.649,-32.687,,
114.681,-36.649,-32.688,,
114.682,-36.65,-32.688,,
114.683,-36.65,-32.688,,
114.683,-36.65,-32.689,,
114.683,-36.65,-32.689,,
114.684,-36.651,-32.689,,
114.686,-36.652,-32.689,,
114.686,-36.652,-32.69,,
114.687,-36.653,-32.69,,
114.688,-36.653,-32.69,,
114.689,-36.654,-32.691,,
114.691,-36.655,-32.691,,
114.692,-36.655,-32.691,,
114.692,-36.656,-32.691,,
114.693,-36.656,-32.692,,
114.694,-36.657,-32.692,,
114.696,-36.658,-32.692,,
114.696,-36.658,-32.693,,
114.697,-36.658,-32.693,,
114.7,-36.66,-32.693,,
114.7,-36.66,-32.693,,
114.701,-36.661,-32.694,,
114.703,-36.662,-32.694,,
114.703,-36.662,-32.694,,
114.704,-36.663,-32.695,,
114.705,-36.663,-32.695,,
114.705,-36.663,-32.695,,
114.707,-36.664,-32.695,,
114.708,-36.665,-32.696,,
114.709,-36.665,-32.696,,
114.709,-36.665,-32.696,,
114.71,-36.666,-32.697,,
114.713,-36.668,-32.697,,
114.714,-36.668,-32.697,,
114.714,-36.669,-32.697,,
114.716,-36.669,-32.698,,
114.717,-36.67,-32.698,,
114.718,-36.671,-32.698,,
114.719,-36.671,-32.699,,
114.72,-36.672,-32.699,,
114.724,-36.674,-32.699,,
114.724,-36.674,-32.699,,
114.725,-36.675,-32.7,,
114.726,-36.675,-32.7,,
114.727,-36.676,-32.7,,
114.729,-36.677,-32.701,,
114.729,-36.677,-32.701,,
114.729,-36.677,-32.701,,
114.73,-36.677,-32.701,,
114.731,-36.678,-32.702,,
114.732,-36.679,-32.702,,
114.733,-36.68,-32.702,,
114.734,-36.68,-32.703,,
114.734,-36.68,-32.703,,
114.735,-36.681,-32.703,,
114.735,-36.681,-32.703,,
114.737,-36.682,-32.704,,
114.737,-36.682,-32.704,,
114.737,-36.682,-32.704,,
114.737,-36.682,-32.705,,
114.738,-36.682,-32.705,,
114.739,-36.683,-32.705,,
114.739,-36.683,-32.705,,
114.74,-36.683,-32.706,,
114.741,-36.684,-32.706,,
114.742,-36.685,-32.706,,
114.743,-36.685,-32.707,,
114.745,-36.686,-32.707,,
114.745,-36.686,-32.707,,
114.745,-36.687,-32.707,,
114.746,-36.687,-32.708,,
114.747,-36.688,-32.708,,
114.748,-36.688,-32.708,,
114.749,-36.689,-32.709,,
114.749,-36.689,-32.709,,
114.749,-36.689,-32.709,,
114.75,-36.689,-32.709,,
114.751,-36.69,-32.71,,
114.751,-36.69,-32.71,,
114.754,-36.692,-32.71,,
114.756,-36.693,-32.711,,
114.758,-36.694,-32.711,,
114.759,-36.695,-32.711,,
114.76,-36.695,-32.711,,
114.76,-36.695,-32.712,,
114.76,-36.695,-32.712,,
114.761,-36.695,-32.712,,
114.762,-36.696,-32.713,,
114.763,-36.697,-32.713,,
114.765,-36.698,-32.713,,
114.765,-36.698,-32.713,,
114.767,-36.699,-32.714,,
114.767,-36.699,-32.714,,
114.768,-36.7,-32.714,,
114.769,-36.7,-32.715,,
114.769,-36.7,-32.715,,
114.769,-36.7,-32.715,,
114.77,-36.701,-32.715,,
114.772,-36.702,-32.716,,
114.773,-36.702,-32.716,,
114.773,-36.703,-32.716,,
114.774,-36.703,-32.717,,
114.774,-36.703,-32.717,,
114.774,-36.703,-32.717,,
114.776,-36.704,-32.717,,
114.777,-36.705,-32.718,,
114.777,-36.705,-32.718,,
114.777,-36.705,-32.718,,
114.778,-36.705,-32.719,,
114.781,-36.707,-32.719,,
114.781,-36.707,-32.719,,
114.782,-36.708,-32.72,,
114.782,-36.708,-32.72,,
114.784,-36.709,-32.72,,
114.785,-36.71,-32.72,,
114.787,-36.711,-32.721,,
114.788,-36.711,-32.721,,
114.79,-36.713,-32.721,,
114.792,-36.713,-32.722,,
114.793,-36.714,-32.722,,
114.793,-36.714,-32.722,,
114.793,-36.714,-32.722,,
114.793,-36.715,-32.723,,
114.795,-36.715,-32.723,,
114.796,-36.716,-32.723,,
114.797,-36.717,-32.724,,
114.798,-36.717,-32.724,,
114.799,-36.718,-32.724,,
114.8,-36.718,-32.724,,
114.801,-36.719,-32.725,,
114.802,-36.72,-32.725,,
114.803,-36.72,-32.725,,
114.805,-36.721,-32.726,,
114.808,-36.723,-32.726,,
114.809,-36.723,-32.726,,
114.809,-36.724,-32.726,,
114.81,-36.724,-32.727,,
114.81,-36.724,-32.727,,
114.811,-36.725,-32.727,,
114.811,-36.725,-32.728,,
114.811,-36.725,-32.728,,
114.812,-36.725,-32.728,,
114.813,-36.726,-32.729,,
114.817,-36.728,-32.729,,
114.817,-36.728,-32.729,,
114.817,-36.728,-32.729,,
114.819,-36.729,-32.73,,
114.819,-36.729,-32.73,,
114.819,-36.729,-32.73,,
114.828,-36.735,-32.731,,
114.829,-36.735,-32.731,,
114.83,-36.736,-32.731,,
114.831,-36.736,-32.731,,
114.831,-36.737,-32.732,,
114.832,-36.737,-32.732,,
114.833,-36.737,-32.732,,
114.833,-36.738,-32.733,,
114.833,-36.738,-32.733,,
114.834,-36.738,-32.733,,
114.835,-36.739,-32.734,,
114.837,-36.739,-32.734,,
114.837,-36.74,-32.734,,
114.838,-36.74,-32.734,,
114.839,-36.741,-32.735,,
114.84,-36.741,-32.735,,
114.84,-36.741,-32.735,,
114.841,-36.742,-32.736,,
114.841,-36.742,-32.736,,
114.842,-36.743,-32.736,,
114.843,-36.743,-32.736,,
114.844,-36.744,-32.737,,
114.844,-36.744,-32.737,,
114.845,-36.744,-32.737,,
114.845,-36.745,-32.738,,
114.847,-36.745,-32.738,,
114.847,-36.745,-32.738,,
114.847,-36.746,-32.738,,
114.848,-36.746,-32.739,,
114.848,-36.746,-32.739,,
114.85,-36.747,-32.739,,
114.85,-36.748,-32.74,,
114.852,-36.748,-32.74,,
114.853,-36.749,-32.74,,
114.853,-36.749,-32.741,,
114.854,-36.75,-32.741,,
114.856,-36.751,-32.741,,
114.856,-36.751,-32.741,,
114.857,-36.751,-32.742,,
114.857,-36.751,-32.742,,
114.858,-36.752,-32.742,,
114.859,-36.752,-32.743,,
114.859,-36.753,-32.743,,
114.863,-36.755,-32.743,,
114.863,-36.755,-32.743,,
114.865,-36.756,-32.744,,
114.865,-36.756,-32.744,,
114.866,-36.756,-32.744,,
114.869,-36.759,-32.745,,
114.87,-36.759,-32.745,,
114.872,-36.76,-32.745,,
114.872,-36.76,-32.746,,
114.874,-36.761,-32.746,,
114.875,-36.762,-32.746,,
114.877,-36.763,-32.746,,
114.879,-36.764,-32.747,,
114.879,-36.764,-32.747,,
114.879,-36.764,-32.747,,
114.88,-36.764,-32.748,,
114.881,-36.765,-32.748,,
114.881,-36.765,-32.748,,
114.882,-36.766,-32.749,,
114.883,-36.767,-32.749,,
114.883,-36.767,-32.749,,
114.884,-36.767,-32.749,,
114.884,-36.767,-32.75,,
114.884,-36.767,-32.75,,
114.886,-36.768,-32.75,,
114.887,-36.769,-32.751,,
114.887,-36.769,-32.751,,
114.887,-36.769,-32.751,,
114.888,-36.77,-32.751,,
114.888,-36.77,-32.752,,
114.891,-36.771,-32.752,,
114.891,-36.771,-32.752,,
114.892,-36.772,-32.753,,
114.893,-36.772,-32.753,,
114.895,-36.773,-32.753,,
114.895,-36.774,-32.754,,
114.897,-36.774,-32.754,,
114.898,-36.775,-32.754,,
114.899,-36.776,-32.754,,
114.899,-36.776,-32.755,,
114.902,-36.778,-32.755,,
114.903,-36.778,-32.755,,
114.903,-36.778,-32.756,,
114.905,-36.779,-32.756,,
114.908,-36.781,-32.756,,
114.908,-36.781,-32.757,,
114.909,-36.782,-32.757,,
114.911,-36.783,-32.757,,
114.911,-36.783,-32.757,,
114.911,-36.783,-32.758,,
114.912,-36.783,-32.758,,
114.914,-36.784,-32.758,,
114.915,-36.785,-32.759,,
114.915,-36.785,-32.759,,
114.917,-36.786,-32.759,,
114.918,-36.787,-32.76,,
114.918,-36.787,-32.76,,
114.923,-36.79,-32.76,,
114.925,-36.791,-32.76,,
114.926,-36.791,-32.761,,
114.926,-36.791,-32.761,,
114.927,-36.792,-32.761,,
114.929,-36.793,-32.762,,
114.93,-36.794,-32.762,,
114.931,-36.794,-32.762,,
114.931,-36.794,-32.762,,
114.933,-36.795,-32.763,,
114.934,-36.796,-32.763,,
114.935,-36.797,-32.763,,
114.935,-36.797,-32.764,,
114.937,-36.798,-32.764,,
114.939,-36.799,-32.764,,
114.94,-36.8,-32.765,,
114.943,-36.801,-32.765,,
114.943,-36.801,-32.765,,
114.944,-36.802,-32.765,,
114.945,-36.803,-32.766,,
114.946,-36.803,-32.766,,
114.947,-36.803,-32.766,,
114.947,-36.804,-32.767,,
114.948,-36.804,-32.767,,
114.948,-36.804,-32.767,,
114.951,-36.806,-32.768,,
114.951,-36.806,-32.768,,
114.953,-36.807,-32.768,,
114.953,-36.807,-32.768,,
114.955,-36.808,-32.769,,
114.955,-36.808,-32.769,,
114.956,-36.809,-32.769,,
114.957,-36.809,-32.77,,
114.958,-36.81,-32.77,,
114.962,-36.813,-32.77,,
114.963,-36.813,-32.771,,
114.964,-36.813,-32.771,,
114.965,-36.814,-32.771,,
114.966,-36.815,-32.771,,
114.967,-36.815,-32.772,,
114.968,-36.816,-32.772,,
114.97,-36.817,-32.772,,
114.971,-36.818,-32.773,,
114.974,-36.82,-32.773,,
114.975,-36.82,-32.773,,
114.979,-36.822,-32.774,,
114.979,-36.822,-32.774,,
114.98,-36.823,-32.774,,
114.981,-36.823,-32.774,,
114.984,-36.825,-32.775,,
114.985,-36.825,-32.775,,
114.985,-36.826,-32.775,,
114.986,-36.826,-32.776,,
114.986,-36.826,-32.776,,
114.987,-36.827,-32.776,,
114.987,-36.827,-32.777,,
114.988,-36.827,-32.777,,
114.989,-36.828,-32.777,,
114.991,-36.829,-32.778,,
114.992,-36.83,-32.778,,
114.993,-36.83,-32.778,,
114.993,-36.83,-32.778,,
114.995,-36.832,-32.779,,
114.999,-36.834,-32.779,,
114.999,-36.834,-32.779,,
115.0,-36.834,-32.78,,
115.002,-36.836,-32.78,,
115.003,-36.836,-32.78,,
115.004,-36.837,-32.781,,
115.004,-36.837,-32.781,,
115.006,-36.838,-32.781,,
115.006,-36.838,-32.781,,
115.008,-36.839,-32.782,,
115.008,-36.839,-32.782,,
115.008,-36.839,-32.782,,
115.009,-36.84,-32.783,,
115.012,-36.841,-32.783,,
115.013,-36.842,-32.783,,
115.013,-36.842,-32.784,,
115.014,-36.842,-32.784,,
115.015,-36.843,-32.784,,
115.016,-36.844,-32.784,,
115.017,-36.845,-32.785,,
115.019,-36.845,-32.785,,
115.02,-36.846,-32.785,,
115.021,-36.847,-32.786,,
115.022,-36.847,-32.786,,
115.022,-36.847,-32.786,,
115.025,-36.849,-32.787,,
115.029,-36.852,-32.787,,
115.03,-36.852,-32.787,,
115.032,-36.853,-32.788,,
115.035,-36.855,-32.788,,
115.036,-36.855,-32.788,,
115.036,-36.855,-32.788,,
115.039,-36.857,-32.789,,
115.041,-36.858,-32.789,,
115.043,-36.859,-32.789,,
115.044,-36.86,-32.79,,
115.044,-36.86,-32.79,,
115.046,-36.861,-32.79,,
115.047,-36.862,-32.791,,
115.048,-36.862,-32.791,,
115.049,-36.863,-32.791,,
115.049,-36.863,-32.791,,
115.05,-36.863,-32.792,,
115.051,-36.864,-32.792,,
115.051,-36.864,-32.792,,
115.051,-36.864,-32.793,,
115.052,-36.865,-32.793,,
115.052,-36.865,-32.793,,
115.053,-36.865,-32.794,,
115.053,-36.865,-32.794,,
115.054,-36.866,-32.794,,
115.054,-36.866,-32.795,,
115.057,-36.867,-32.795,,
115.057,-36.867,-32.795,,
115.059,-36.869,-32.795,,
115.063,-36.871,-32.796,,
115.064,-36.871,-32.796,,
115.064,-36.872,-32.796,,
115.064,-36.872,-32.797,,
115.064,-36.872,-32.797,,
115.064,-36.872,-32.797,,
115.065,-36.872,-32.798,,
115.067,-36.873,-32.798,,
115.069,-36.875,-32.798,,
115.069,-36.875,-32.798,,
115.07,-36.875,-32.799,,
115.07,-36.875,-32.799,,
115.071,-36.876,-32.799,,
115.071,-36.876,-32.8,,
115.072,-36.876,-32.8,,
115.072,-36.876,-32.8,,
115.072,-36.876,-32.801,,
115.073,-36.877,-32.801,,
115.073,-36.877,-32.801,,
115.074,-36.877,-32.802,,
115.074,-36.877,-32.802,,
115.077,-36.879,-32.802,,
115.077,-36.879,-32.802,,
115.079,-36.88,-32.803,,
115.081,-36.881,-32.803,,
115.082,-36.882,-32.803,,
115.083,-36.883,-32.804,,
115.083,-36.883,-32.804,,
115.084,-36.883,-32.804,,
115.084,-36.883,-32.805,,
115.084,-36.883,-32.805,,
115.09,-36.887,-32.805,,
115.091,-36.887,-32.806,,
115.092,-36.888,-32.806,,
115.093,-36.889,-32.806,,
115.093,-36.889,-32.806,,
115.094,-36.889,-32.807,,
115.095,-36.89,-32.807,,
115.097,-36.891,-32.807,,
115.099,-36.892,-32.808,,
115.1,-36.892,-32.808,,
115.103,-36.894,-32.808,,
115.104,-36.895,-32.809,,
115.105,-36.896,-32.809,,
115.106,-36.896,-32.809,,
115.107,-36.897,-32.81,,
115.108,-36.897,-32.81,,
115.113,-36.9,-32.81,,
115.113,-36.9,-32.81,,
115.114,-36.901,-32.811,,
115.115,-36.901,-32.811,,
115.115,-36.901,-32.811,,
115.115,-36.901,-32.812,,
115.115,-36.901,-32.812,,
115.116,-36.902,-32.812,,
115.116,-36.902,-32.813,,
115.116,-36.902,-32.813,,
115.118,-36.903,-32.813,,
115.118,-36.903,-32.814,,
115.118,-36.903,-32.814,,
115.12,-36.904,-32.814,,
115.122,-36.905,-32.815,,
115.124,-36.906,-32.815,,
115.125,-36.907,-32.815,,
115.127,-36.908,-32.815,,
115.127,-36.908,-32.816,,
115.127,-36.909,-32.816,,
115.129,-36.91,-32.816,,
115.129,-36.91,-32.817,,
115.131,-36.91,-32.817,,
115.131,-36.911,-32.817,,
115.136,-36.914,-32.818,,
115.138,-36.915,-32.818,,
115.138,-36.915,-32.818,,
115.138,-36.915,-32.819,,
115.138,-36.915,-32.819,,
115.139,-36.915,-32.819,,
115.144,-36.918,-32.819,,
115.144,-36.918,-32.82,,
115.144,-36.918,-32.82,,
115.145,-36.919,-32.82,,
115.146,-36.92,-32.821,,
115.147,-36.92,-32.821,,
115.148,-36.921,-32.821,,
115.149,-36.921,-32.822,,
115.15,-36.922,-32.822,,
