score,log2_sf_pred,log2_sf_real,metakey,metaval
245,-20.85,-20.709,,
246,-20.996,-20.853,,
247,-21.143,-20.997,,
248,-21.29,-21.143,,
249,-21.437,-21.288,,
250,-21.586,-21.435,,
251,-21.734,-21.581,,
252,-21.884,-21.729,,
253,-22.034,-21.876,,
254,-22.184,-22.025,,
255,-22.335,-22.174,,
256,-22.487,-22.323,,
257,-22.639,-22.473,,
258,-22.791,-22.624,,
259,-22.945,-22.775,,
260,-23.098,-22.927,,
261,-23.253,-23.079,,
262,-23.408,-23.232,,
263,-23.563,-23.385,,
264,-23.719,-23.539,,
265,-23.876,-23.693,,
266,-24.033,-23.848,,
267,-24.19,-24.003,,
268,-24.349,-24.159,,
269,-24.507,-24.315,,
270,-24.667,-24.471,,
271,-24.827,-24.628,,
272,-24.987,-24.786,,
273,-25.148,-24.944,,
274,-25.31,-25.103,,
275,-25.472,-25.263,,
276,-25.634,-25.423,,
277,-25.797,-25.583,,
278,-25.961,-25.743,,
279,-26.126,-25.905,,
280,-26.29,-26.066,,
281,-26.456,-26.228,,
282,-26.622,-26.39,,
283,-26.788,-26.554,,
284,-26.956,-26.716,,
285,-27.123,-26.88,,
286,-27.291,-27.044,,
287,-27.46,-27.21,,
288,-27.63,-27.376,,
289,-27.8,-27.54,,
290,-27.97,-27.707,,
291,-28.141,-27.873,,
292,-28.313,-28.04,,
293,-28.485,-28.206,,
294,-28.657,-28.373,,
295,-28.831,-28.541,,
296,-29.004,-28.711,,
297,-29.179,-28.878,,
298,-29.354,-29.048,,
299,-29.529,-29.216,,
300,-29.705,-29.388,,
301,-29.882,-29.558,,
302,-30.059,-29.726,,
303,-30.237,-29.899,,
304,-30.415,-30.069,,
305,-30.594,-30.239,,
306,-30.773,-30.411,,
307,-30.953,-30.587,,
308,-31.134,-30.756,,
309,-31.315,-30.928,,
310,-31.496,-31.102,,
311,-31.679,-31.274,,
312,-31.861,-31.452,,
313,-32.045,-31.621,,
314,-32.229,-31.79,,
315,-32.413,-31.96,,
316,-32.598,-32.134,,
317,-32.784,-32.304,,
318,-32.97,-32.476,,
319,-33.156,-32.639,,
320,-33.344,-32.807,,
321,-33.531,-32.98,,
322,-33.72,-33.16,,
323,-33.909,-33.316,,
324,-34.098,-33.48,,
325,-34.288,-33.649,,
326,-34.479,-33.803,,
327,-34.67,-33.96,,
328,-34.862,-34.117,,
329,-35.054,-34.276,,
330,-35.247,-34.436,,
331,-35.44,-34.584,,
332,-35.634,-34.731,,
333,-35.828,-34.88,,
334,-36.024,-35.046,,
335,-36.219,-35.186,,
336,-36.415,-35.326,,
337.053,-36.623,-35.443,,
337.736,-36.757,-35.53,,
338.514,-36.911,-35.623,,
339.286,-37.064,-35.722,,
340.049,-37.216,-35.828,,
340.814,-37.368,-35.942,,
341.854,-37.575,-36.066,,
342.866,-37.778,-36.202,,
344.057,-38.017,-36.353,,
345.359,-38.279,-36.52,,
346.89,-38.588,-36.71,,
349.145,-39.047,-36.929,,
349.167,-39.051,-36.934,,
349.178,-39.053,-36.939,,
349.178,-39.053,-36.945,,
349.279,-39.074,-36.95,,
349.342,-39.087,-36.956,,
349.368,-39.092,-36.961,,
349.39,-39.097,-36.967,,
349.4,-39.099,-36.972,,
349.413,-39.101,-36.978,,
349.495,-39.118,-36.983,,
349.546,-39.128,-36.989,,
349.548,-39.129,-36.994,,
349.62,-39.144,-37.0,,
349.753,-39.171,-37.006,,
349.791,-39.178,-37.011,,
349.816,-39.183,-37.017,,
349.891,-39.199,-37.023,,
349.902,-39.201,-37.028,,
350.101,-39.242,-37.034,,
350.142,-39.25,-37.04,,
350.201,-39.262,-37.046,,
350.204,-39.263,-37.052,,
350.213,-39.265,-37.057,,
350.214,-39.265,-37.063,,
350.315,-39.286,-37.069,,
350.418,-39.307,-37.075,,
350.43,-39.309,-37.081,,
350.46,-39.315,-37.087,,
350.72,-39.369,-37.093,,
350.732,-39.371,-37.099,,
350.741,-39.373,-37.105,,
350.804,-39.386,-37.111,,
350.827,-39.39,-37.117,,
350.856,-39.396,-37.123,,
350.86,-39.397,-37.13,,
351.017,-39.429,-37.136,,
351.024,-39.431,-37.142,,
351.123,-39.451,-37.148,,
351.19,-39.465,-37.155,,
351.239,-39.475,-37.161,,
351.416,-39.511,-37.167,,
351.456,-39.519,-37.173,,
351.589,-39.547,-37.18,,
351.686,-39.566,-37.186,,
351.812,-39.592,-37.193,,
351.979,-39.627,-37.199,,
352.015,-39.634,-37.206,,
352.017,-39.634,-37.212,,
352.105,-39.652,-37.219,,
352.135,-39.659,-37.225,,
352.17,-39.666,-37.232,,
352.187,-39.669,-37.238,,
352.319,-39.696,-37.245,,
352.462,-39.726,-37.252,,
352.495,-39.733,-37.259,,
352.544,-39.743,-37.265,,
352.568,-39.748,-37.272,,
352.701,-39.775,-37.279,,
352.736,-39.782,-37.286,,
353.023,-39.842,-37.293,,
353.157,-39.869,-37.3,,
353.265,-39.891,-37.307,,
353.303,-39.899,-37.313,,
353.335,-39.906,-37.321,,
353.385,-39.916,-37.328,,
353.462,-39.932,-37.335,,
353.534,-39.947,-37.342,,
353.576,-39.956,-37.349,,
353.631,-39.967,-37.356,,
353.675,-39.976,-37.363,,
353.898,-40.022,-37.371,,
353.955,-40.034,-37.378,,
354.033,-40.05,-37.385,,
354.056,-40.055,-37.393,,
354.145,-40.073,-37.4,,
354.203,-40.085,-37.408,,
354.263,-40.097,-37.415,,
354.44,-40.134,-37.423,,
354.533,-40.153,-37.43,,
354.544,-40.156,-37.438,,
354.565,-40.16,-37.445,,
354.571,-40.161,-37.453,,
354.684,-40.185,-37.461,,
354.756,-40.199,-37.469,,
354.813,-40.211,-37.476,,
354.834,-40.215,-37.484,,
354.872,-40.223,-37.492,,
354.953,-40.24,-37.5,,
354.97,-40.244,-37.508,,
355.071,-40.265,-37.516,,
355.268,-40.305,-37.524,,
355.341,-40.32,-37.532,,
355.524,-40.359,-37.541,,
355.603,-40.375,-37.549,,
355.627,-40.38,-37.557,,
355.887,-40.434,-37.565,,
356.154,-40.489,-37.574,,
356.159,-40.49,-37.582,,
356.162,-40.491,-37.591,,
356.18,-40.495,-37.599,,
356.463,-40.554,-37.608,,
356.464,-40.554,-37.616,,
356.586,-40.579,-37.625,,
356.587,-40.579,-37.634,,
356.67,-40.597,-37.642,,
356.738,-40.611,-37.651,,
356.8,-40.624,-37.66,,
357.216,-40.71,-37.669,,
357.349,-40.738,-37.678,,
357.358,-40.74,-37.687,,
357.396,-40.748,-37.696,,
357.421,-40.753,-37.705,,
357.483,-40.766,-37.715,,
357.508,-40.771,-37.724,,
357.617,-40.794,-37.733,,
358.021,-40.878,-37.743,,
358.137,-40.903,-37.752,,
358.367,-40.951,-37.762,,
358.399,-40.957,-37.771,,
358.531,-40.985,-37.781,,
358.876,-41.057,-37.791,,
358.91,-41.064,-37.8,,
358.979,-41.079,-37.81,,
359.023,-41.088,-37.82,,
359.038,-41.091,-37.83,,
359.146,-41.114,-37.84,,
359.167,-41.118,-37.85,,
359.179,-41.121,-37.86,,
359.249,-41.135,-37.871,,
359.254,-41.136,-37.881,,
359.261,-41.138,-37.891,,
359.519,-41.192,-37.902,,
359.521,-41.192,-37.913,,
359.549,-41.198,-37.923,,
359.66,-41.221,-37.934,,
360.04,-41.301,-37.945,,
360.247,-41.344,-37.956,,
360.309,-41.358,-37.967,,
360.476,-41.393,-37.978,,
361.385,-41.584,-37.989,,
361.416,-41.591,-38.0,,
361.491,-41.606,-38.011,,
361.619,-41.633,-38.023,,
362.128,-41.741,-38.034,,
362.177,-41.751,-38.046,,
362.207,-41.757,-38.057,,
362.304,-41.778,-38.069,,
362.366,-41.791,-38.081,,
362.647,-41.85,-38.093,,
362.656,-41.852,-38.105,,
363.161,-41.959,-38.117,,
363.361,-42.002,-38.13,,
363.637,-42.06,-38.142,,
363.852,-42.106,-38.155,,
364.105,-42.159,-38.167,,
364.118,-42.162,-38.18,,
364.173,-42.174,-38.193,,
364.386,-42.219,-38.206,,
364.519,-42.247,-38.219,,
364.572,-42.258,-38.232,,
364.617,-42.268,-38.245,,
364.623,-42.269,-38.259,,
365.168,-42.385,-38.272,,
365.447,-42.445,-38.286,,
365.635,-42.485,-38.3,,
365.667,-42.492,-38.313,,
366.874,-42.749,-38.328,,
367.298,-42.84,-38.342,,
367.426,-42.867,-38.356,,
367.675,-42.921,-38.371,,
367.723,-42.931,-38.385,,
368.257,-43.046,-38.4,,
368.433,-43.083,-38.415,,
368.598,-43.119,-38.43,,
369.463,-43.305,-38.445,,
370.111,-43.444,-38.461,,
370.139,-43.45,-38.476,,
370.382,-43.503,-38.492,,
370.659,-43.563,-38.508,,
371.051,-43.647,-38.524,,
371.569,-43.759,-38.541,,
371.699,-43.788,-38.557,,
371.917,-43.835,-38.574,,
371.993,-43.851,-38.591,,
372.0,-43.853,-38.608,,
372.015,-43.856,-38.625,,
372.118,-43.878,-38.642,,
372.263,-43.91,-38.66,,
372.628,-43.989,-38.678,,
372.845,-44.036,-38.696,,
372.873,-44.042,-38.715,,
373.734,-44.229,-38.733,,
374.706,-44.441,-38.752,,
374.984,-44.502,-38.771,,
375.118,-44.531,-38.791,,
375.467,-44.608,-38.81,,
375.774,-44.675,-38.83,,
376.122,-44.751,-38.85,,
376.156,-44.758,-38.871,,
376.192,-44.766,-38.891,,
376.47,-44.827,-38.913,,
377.803,-45.12,-38.934,,
378.154,-45.197,-38.956,,
378.558,-45.286,-38.978,,
379.58,-45.512,-39.0,,
380.047,-45.615,-39.023,,
380.706,-45.761,-39.046,,
381.791,-46.002,-39.069,,
381.992,-46.046,-39.093,,
382.323,-46.12,-39.117,,
382.766,-46.219,-39.142,,
382.771,-46.22,-39.167,,
383.161,-46.307,-39.193,,
383.465,-46.375,-39.219,,
383.474,-46.376,-39.245,,
383.854,-46.461,-39.272,,
384.752,-46.662,-39.3,,
385.544,-46.84,-39.328,,
385.659,-46.865,-39.356,,
385.687,-46.872,-39.385,,
386.245,-46.997,-39.415,,
387.008,-47.169,-39.445,,
389.163,-47.655,-39.476,,
389.222,-47.669,-39.508,,
390.238,-47.899,-39.541,,
391.318,-48.144,-39.574,,
392.147,-48.333,-39.608,,
393.417,-48.623,-39.642,,
394.469,-48.864,-39.678,,
395.335,-49.063,-39.715,,
395.558,-49.115,-39.752,,
395.737,-49.156,-39.791,,
396.008,-49.218,-39.83,,
396.293,-49.284,-39.871,,
396.345,-49.296,-39.913,,
396.745,-49.388,-39.956,,
398.539,-49.803,-40.0,,
398.56,-49.808,-40.046,,
399.366,-49.994,-40.093,,
401.965,-50.6,-40.142,,
402.136,-50.64,-40.193,,
402.472,-50.718,-40.245,,
403.877,-51.047,-40.3,,
407.075,-51.801,-40.356,,
407.632,-51.933,-40.415,,
408.064,-52.035,-40.476,,
411.78,-52.92,-40.541,,
411.888,-52.946,-40.608,,
412.228,-53.027,-40.678,,
412.356,-53.058,-40.752,,
413.663,-53.371,-40.83,,
417.941,-54.404,-40.913,,
418.059,-54.432,-41.0,,
418.606,-54.565,-41.093,,
420.686,-55.072,-41.193,,
421.36,-55.237,-41.3,,
425.468,-56.246,-41.415,,
430.035,-57.38,-41.541,,
430.911,-57.598,-41.678,,
439.699,-59.817,-41.83,,
442.237,-60.465,-42.0,,
446.752,-61.629,-42.193,,
450.989,-62.731,-42.415,,
457.429,-64.425,-42.678,,
458.791,-64.787,-43.0,,
465.607,-66.611,-43.415,,
465.986,-66.714,-44.0,,
