score,log2_sf_pred,log2_sf_real,metakey,metaval
80,-1.337,-1.337,,
81,-1.341,-1.342,,
82,-1.346,-1.346,,
83,-1.351,-1.351,,
84,-1.355,-1.356,,
85,-1.36,-1.36,,
86,-1.365,-1.365,,
87,-1.369,-1.37,,
88,-1.374,-1.374,,
89,-1.379,-1.379,,
90,-1.384,-1.384,,
91,-1.388,-1.389,,
92,-1.393,-1.393,,
93,-1.398,-1.398,,
94,-1.403,-1.403,,
95,-1.407,-1.408,,
96,-1.412,-1.412,,
97,-1.417,-1.417,,
98,-1.422,-1.422,,
99,-1.427,-1.427,,
100,-1.432,-1.432,,
101,-1.436,-1.437,,
102,-1.441,-1.441,,
103,-1.446,-1.446,,
104,-1.451,-1.451,,
105,-1.456,-1.456,,
106,-1.461,-1.461,,
107,-1.466,-1.466,,
108,-1.471,-1.471,,
109,-1.476,-1.476,,
110,-1.481,-1.481,,
111,-1.486,-1.486,,
112,-1.491,-1.491,,
113,-1.496,-1.496,,
114,-1.501,-1.501,,
115,-1.506,-1.506,,
116,-1.511,-1.511,,
117,-1.516,-1.516,,
118,-1.521,-1.521,,
119,-1.526,-1.526,,
120,-1.531,-1.531,,
121,-1.536,-1.536,,
122,-1.541,-1.541,,
123,-1.546,-1.546,,
124,-1.551,-1.551,,
125,-1.556,-1.557,,
126,-1.561,-1.562,,
127,-1.567,-1.567,,
128,-1.572,-1.572,,
129,-1.577,-1.577,,
130,-1.582,-1.582,,
131,-1.587,-1.587,,
132,-1.593,-1.593,,
133,-1.598,-1.598,,
134,-1.603,-1.603,,
135,-1.608,-1.608,,
136,-1.613,-1.614,,
137,-1.619,-1.619,,
138,-1.624,-1.624,,
139,-1.629,-1.629,,
140,-1.635,-1.635,,
141,-1.64,-1.64,,
142,-1.645,-1.645,,
143,-1.651,-1.651,,
144,-1.656,-1.656,,
145,-1.661,-1.661,,
146,-1.667,-1.667,,
147,-1.672,-1.672,,
148,-1.677,-1.677,,
149,-1.683,-1.683,,
150,-1.688,-1.688,,
151,-1.694,-1.694,,
152,-1.699,-1.699,,
153,-1.704,-1.705,,
154,-1.71,-1.71,,
155,-1.715,-1.716,,
156,-1.721,-1.721,,
157,-1.726,-1.726,,
158,-1.732,-1.732,,
159,-1.737,-1.737,,
160,-1.743,-1.743,,
161,-1.748,-1.749,,
162,-1.754,-1.754,,
163,-1.759,-1.76,,
164,-1.765,-1.765,,
165,-1.771,-1.771,,
166,-1.776,-1.776,,
167,-1.782,-1.782,,
168,-1.787,-1.788,,
169,-1.793,-1.793,,
170,-1.799,-1.799,,
171,-1.804,-1.805,,
172,-1.81,-1.81,,
173,-1.816,-1.816,,
174,-1.821,-1.822,,
175,-1.827,-1.827,,
176,-1.833,-1.833,,
177,-1.839,-1.839,,
178,-1.844,-1.844,,
179,-1.85,-1.85,,
180,-1.856,-1.856,,
181,-1.862,-1.862,,
182,-1.867,-1.867,,
183,-1.873,-1.873,,
184,-1.879,-1.879,,
185,-1.885,-1.885,,
186,-1.891,-1.891,,
187,-1.896,-1.897,,
188,-1.902,-1.902,,
189,-1.908,-1.908,,
190,-1.914,-1.914,,
191,-1.92,-1.92,,
192,-1.926,-1.926,,
193,-1.932,-1.932,,
194,-1.938,-1.938,,
195,-1.944,-1.944,,
196,-1.949,-1.95,,
197,-1.955,-1.956,,
198,-1.961,-1.962,,
199,-1.967,-1.967,,
200,-1.973,-1.973,,
201,-1.979,-1.979,,
202,-1.985,-1.986,,
203,-1.991,-1.992,,
204,-1.997,-1.998,,
205,-2.003,-2.004,,
206,-2.01,-2.01,,
207,-2.016,-2.016,,
208,-2.022,-2.022,,
209,-2.028,-2.028,,
210,-2.034,-2.034,,
211,-2.04,-2.04,,
212,-2.046,-2.046,,
213,-2.052,-2.052,,
214,-2.058,-2.059,,
215,-2.065,-2.065,,
216,-2.071,-2.071,,
217,-2.077,-2.077,,
218,-2.083,-2.083,,
219,-2.089,-2.09,,
220,-2.096,-2.096,,
221,-2.102,-2.102,,
222,-2.108,-2.108,,
223,-2.114,-2.115,,
224,-2.121,-2.121,,
225,-2.127,-2.127,,
226,-2.133,-2.133,,
227,-2.14,-2.14,,
228,-2.146,-2.146,,
229,-2.152,-2.152,,
230,-2.159,-2.159,,
231,-2.165,-2.165,,
232,-2.171,-2.172,,
233,-2.178,-2.178,,
234,-2.184,-2.184,,
235,-2.191,-2.191,,
236,-2.197,-2.197,,
237,-2.203,-2.204,,
238,-2.21,-2.21,,
239,-2.216,-2.216,,
240,-2.223,-2.223,,
241,-2.229,-2.229,,
242,-2.236,-2.236,,
243,-2.242,-2.242,,
244,-2.249,-2.249,,
245,-2.255,-2.255,,
246,-2.262,-2.262,,
247,-2.269,-2.269,,
248,-2.275,-2.275,,
249,-2.282,-2.282,,
250,-2.288,-2.288,,
251,-2.295,-2.295,,
252,-2.301,-2.302,,
253,-2.308,-2.308,,
254,-2.315,-2.315,,
255,-2.321,-2.321,,
256,-2.328,-2.328,,
257,-2.335,-2.335,,
258,-2.341,-2.342,,
259,-2.348,-2.348,,
260,-2.355,-2.355,,
261,-2.362,-2.362,,
262,-2.368,-2.368,,
263,-2.375,-2.375,,
264,-2.382,-2.382,,
265,-2.389,-2.389,,
266,-2.395,-2.396,,
267,-2.402,-2.402,,
268,-2.409,-2.409,,
269,-2.416,-2.416,,
270,-2.423,-2.423,,
271,-2.43,-2.43,,
272,-2.436,-2.437,,
273,-2.443,-2.443,,
274,-2.45,-2.45,,
275,-2.457,-2.457,,
276,-2.464,-2.464,,
277,-2.471,-2.471,,
278,-2.478,-2.478,,
279,-2.485,-2.485,,
280,-2.492,-2.492,,
281,-2.499,-2.499,,
282,-2.506,-2.506,,
283,-2.513,-2.513,,
284,-2.52,-2.52,,
285,-2.527,-2.527,,
286,-2.534,-2.534,,
287,-2.541,-2.541,,
288,-2.548,-2.548,,
289,-2.555,-2.555,,
290,-2.562,-2.562,,
291,-2.569,-2.569,,
292,-2.576,-2.576,,
293,-2.584,-2.584,,
294,-2.591,-2.591,,
295,-2.598,-2.598,,
296,-2.605,-2.605,,
297,-2.612,-2.612,,
298,-2.619,-2.619,,
299,-2.627,-2.627,,
300,-2.634,-2.634,,
301,-2.641,-2.641,,
302,-2.648,-2.648,,
303,-2.655,-2.655,,
304,-2.663,-2.663,,
305,-2.67,-2.67,,
306,-2.677,-2.677,,
307,-2.685,-2.685,,
308,-2.692,-2.692,,
309,-2.699,-2.699,,
310,-2.707,-2.707,,
311,-2.714,-2.714,,
312,-2.721,-2.721,,
313,-2.729,-2.729,,
314,-2.736,-2.736,,
315,-2.743,-2.743,,
316,-2.751,-2.751,,
317,-2.758,-2.758,,
318,-2.766,-2.766,,
319,-2.773,-2.773,,
320,-2.781,-2.781,,
321,-2.788,-2.788,,
322,-2.796,-2.796,,
323,-2.803,-2.803,,
324,-2.811,-2.811,,
325,-2.818,-2.818,,
326,-2.826,-2.826,,
327,-2.833,-2.833,,
328,-2.841,-2.841,,
329,-2.848,-2.848,,
330,-2.856,-2.856,,
331,-2.864,-2.864,,
332,-2.871,-2.871,,
333,-2.879,-2.879,,
334,-2.887,-2.886,,
335,-2.894,-2.894,,
336,-2.902,-2.902,,
337,-2.91,-2.91,,
338,-2.917,-2.917,,
339,-2.925,-2.925,,
340,-2.933,-2.933,,
341,-2.94,-2.94,,
342,-2.948,-2.948,,
343,-2.956,-2.956,,
344,-2.964,-2.964,,
345,-2.972,-2.971,,
346,-2.979,-2.979,,
347,-2.987,-2.987,,
348,-2.995,-2.995,,
349,-3.003,-3.003,,
350,-3.011,-3.011,,
351,-3.018,-3.018,,
352,-3.026,-3.026,,
353,-3.034,-3.034,,
354,-3.042,-3.042,,
355,-3.05,-3.05,,
356,-3.058,-3.058,,
357,-3.066,-3.066,,
358,-3.074,-3.074,,
359,-3.082,-3.082,,
360,-3.09,-3.09,,
361,-3.098,-3.098,,
362,-3.106,-3.106,,
363,-3.114,-3.114,,
364,-3.122,-3.122,,
365,-3.13,-3.13,,
366,-3.138,-3.138,,
367,-3.146,-3.146,,
368,-3.154,-3.154,,
369,-3.162,-3.162,,
370,-3.17,-3.17,,
371,-3.178,-3.178,,
372,-3.187,-3.186,,
373,-3.195,-3.195,,
374,-3.203,-3.203,,
375,-3.211,-3.211,,
376,-3.219,-3.219,,
377,-3.227,-3.227,,
378,-3.236,-3.235,,
379,-3.244,-3.244,,
380,-3.252,-3.252,,
381,-3.26,-3.26,,
382,-3.269,-3.268,,
383,-3.277,-3.277,,
384,-3.285,-3.285,,
385,-3.294,-3.293,,
386,-3.302,-3.302,,
387,-3.31,-3.31,,
388,-3.318,-3.318,,
389,-3.327,-3.327,,
390,-3.335,-3.335,,
391,-3.344,-3.343,,
392,-3.352,-3.352,,
393,-3.36,-3.36,,
394,-3.369,-3.369,,
395,-3.377,-3.377,,
396,-3.386,-3.385,,
397,-3.394,-3.394,,
398,-3.403,-3.402,,
399,-3.411,-3.411,,
400,-3.42,-3.419,,
401,-3.428,-3.428,,
402,-3.437,-3.436,,
403,-3.445,-3.445,,
404,-3.454,-3.453,,
405,-3.462,-3.462,,
406,-3.471,-3.471,,
407,-3.479,-3.479,,
408,-3.488,-3.488,,
409,-3.497,-3.496,,
410,-3.505,-3.505,,
411,-3.514,-3.514,,
412,-3.523,-3.522,,
413,-3.531,-3.531,,
414,-3.54,-3.54,,
415,-3.549,-3.548,,
416,-3.557,-3.557,,
417,-3.566,-3.566,,
418,-3.575,-3.575,,
419,-3.584,-3.583,,
420,-3.592,-3.592,,
421,-3.601,-3.601,,
422,-3.61,-3.61,,
423,-3.619,-3.618,,
424,-3.628,-3.627,,
425,-3.636,-3.636,,
426,-3.645,-3.645,,
427,-3.654,-3.654,,
428,-3.663,-3.663,,
429,-3.672,-3.671,,
430,-3.681,-3.68,,
431,-3.69,-3.689,,
432,-3.699,-3.698,,
433,-3.707,-3.707,,
434,-3.716,-3.716,,
435,-3.725,-3.725,,
436,-3.734,-3.734,,
437,-3.743,-3.743,,
438,-3.752,-3.752,,
439,-3.761,-3.761,,
440,-3.77,-3.77,,
441,-3.779,-3.779,,
442,-3.788,-3.788,,
443,-3.798,-3.797,,
444,-3.807,-3.806,,
445,-3.816,-3.815,,
446,-3.825,-3.824,,
447,-3.834,-3.834,,
448,-3.843,-3.843,,
449,-3.852,-3.852,,
450,-3.861,-3.861,,
451,-3.871,-3.87,,
452,-3.88,-3.879,,
453,-3.889,-3.889,,
454,-3.898,-3.898,,
455,-3.907,-3.907,,
456,-3.917,-3.916,,
457,-3.926,-3.925,,
458,-3.935,-3.935,,
459,-3.944,-3.944,,
460,-3.954,-3.953,,
461,-3.963,-3.963,,
462,-3.972,-3.972,,
463,-3.982,-3.981,,
464,-3.991,-3.991,,
465,-4.0,-4.0,,
466,-4.01,-4.009,,
467,-4.019,-4.019,,
468,-4.029,-4.028,,
469,-4.038,-4.037,,
470,-4.047,-4.047,,
471,-4.057,-4.056,,
472,-4.066,-4.066,,
473,-4.076,-4.075,,
474,-4.085,-4.085,,
475,-4.095,-4.094,,
476,-4.104,-4.104,,
477,-4.114,-4.113,,
478,-4.123,-4.123,,
479,-4.133,-4.132,,
480,-4.142,-4.142,,
481,-4.152,-4.151,,
482,-4.162,-4.161,,
483,-4.171,-4.171,,
484,-4.181,-4.18,,
485,-4.19,-4.19,,
486,-4.2,-4.199,,
487,-4.21,-4.209,,
488,-4.219,-4.219,,
489,-4.229,-4.228,,
490,-4.239,-4.238,,
491,-4.248,-4.248,,
492,-4.258,-4.258,,
493,-4.268,-4.267,,
494,-4.278,-4.277,,
495,-4.287,-4.287,,
496,-4.297,-4.297,,
497,-4.307,-4.306,,
498,-4.317,-4.316,,
499,-4.327,-4.326,,
500,-4.336,-4.336,,
501,-4.346,-4.346,,
502,-4.356,-4.356,,
503,-4.366,-4.365,,
504,-4.376,-4.375,,
505,-4.386,-4.385,,
506,-4.396,-4.395,,
507,-4.406,-4.405,,
508,-4.416,-4.415,,
509,-4.426,-4.425,,
510,-4.436,-4.435,,
511,-4.446,-4.445,,
512,-4.456,-4.455,,
513,-4.466,-4.465,,
514,-4.476,-4.475,,
515,-4.486,-4.485,,
516,-4.496,-4.495,,
517,-4.506,-4.505,,
518,-4.516,-4.515,,
519,-4.526,-4.525,,
520,-4.536,-4.535,,
521,-4.546,-4.545,,
522,-4.556,-4.555,,
523,-4.566,-4.566,,
524,-4.577,-4.576,,
525,-4.587,-4.586,,
526,-4.597,-4.596,,
527,-4.607,-4.606,,
528,-4.617,-4.616,,
529,-4.628,-4.627,,
530,-4.638,-4.637,,
531,-4.648,-4.647,,
532,-4.658,-4.657,,
533,-4.669,-4.668,,
534,-4.679,-4.678,,
535,-4.689,-4.688,,
536,-4.699,-4.699,,
537,-4.71,-4.709,,
538,-4.72,-4.719,,
539,-4.731,-4.73,,
540,-4.741,-4.74,,
541,-4.751,-4.75,,
542,-4.762,-4.761,,
543,-4.772,-4.771,,
544,-4.783,-4.782,,
545,-4.793,-4.792,,
546,-4.803,-4.803,,
547,-4.814,-4.813,,
548,-4.824,-4.823,,
549,-4.835,-4.834,,
550,-4.845,-4.844,,
551,-4.856,-4.855,,
552,-4.866,-4.866,,
553,-4.877,-4.876,,
554,-4.888,-4.887,,
555,-4.898,-4.897,,
556,-4.909,-4.908,,
557,-4.919,-4.918,,
558,-4.93,-4.929,,
559,-4.941,-4.94,,
560,-4.951,-4.95,,
561,-4.962,-4.961,,
562,-4.973,-4.972,,
563,-4.983,-4.982,,
564,-4.994,-4.993,,
565,-5.005,-5.004,,
566,-5.016,-5.014,,
567,-5.026,-5.025,,
568,-5.037,-5.036,,
569,-5.048,-5.047,,
570,-5.059,-5.058,,
571,-5.069,-5.068,,
572,-5.08,-5.079,,
573,-5.091,-5.09,,
574,-5.102,-5.101,,
575,-5.113,-5.112,,
576,-5.124,-5.123,,
577,-5.135,-5.133,,
578,-5.145,-5.144,,
579,-5.156,-5.155,,
580,-5.167,-5.166,,
581,-5.178,-5.177,,
582,-5.189,-5.188,,
583,-5.2,-5.199,,
584,-5.211,-5.21,,
585,-5.222,-5.221,,
586,-5.233,-5.232,,
587,-5.244,-5.243,,
588,-5.255,-5.254,,
589,-5.266,-5.265,,
590,-5.277,-5.276,,
591,-5.288,-5.287,,
592,-5.299,-5.298,,
593,-5.311,-5.309,,
594,-5.322,-5.32,,
595,-5.333,-5.332,,
596,-5.344,-5.343,,
597,-5.355,-5.354,,
598,-5.366,-5.365,,
599,-5.377,-5.376,,
600,-5.389,-5.387,,
601,-5.4,-5.399,,
602,-5.411,-5.41,,
603,-5.422,-5.421,,
604,-5.434,-5.432,,
605,-5.445,-5.444,,
606,-5.456,-5.455,,
607,-5.468,-5.466,,
608,-5.479,-5.478,,
609,-5.49,-5.489,,
610,-5.502,-5.5,,
611,-5.513,-5.512,,
612,-5.524,-5.523,,
613,-5.536,-5.534,,
614,-5.547,-5.546,,
615,-5.558,-5.557,,
616,-5.57,-5.568,,
617,-5.581,-5.58,,
618,-5.593,-5.591,,
619,-5.604,-5.603,,
620,-5.616,-5.614,,
621,-5.627,-5.626,,
622,-5.639,-5.637,,
623,-5.65,-5.649,,
624,-5.662,-5.66,,
625,-5.673,-5.672,,
626,-5.685,-5.683,,
627,-5.696,-5.695,,
628,-5.708,-5.707,,
629,-5.72,-5.718,,
630,-5.731,-5.73,,
631,-5.743,-5.741,,
632,-5.755,-5.753,,
633,-5.766,-5.765,,
634,-5.778,-5.776,,
635,-5.79,-5.788,,
636,-5.801,-5.8,,
637,-5.813,-5.811,,
638,-5.825,-5.823,,
639,-5.837,-5.835,,
640,-5.848,-5.847,,
641,-5.86,-5.858,,
642,-5.872,-5.87,,
643,-5.884,-5.882,,
644,-5.895,-5.894,,
645,-5.907,-5.906,,
646,-5.919,-5.918,,
647,-5.931,-5.929,,
648,-5.943,-5.941,,
649,-5.955,-5.953,,
650,-5.967,-5.965,,
651,-5.979,-5.977,,
652,-5.991,-5.989,,
653,-6.002,-6.001,,
654,-6.014,-6.013,,
655,-6.026,-6.025,,
656,-6.038,-6.037,,
657,-6.05,-6.049,,
658,-6.062,-6.061,,
659,-6.074,-6.073,,
660,-6.086,-6.085,,
661,-6.099,-6.097,,
662,-6.111,-6.109,,
663,-6.123,-6.121,,
664,-6.135,-6.133,,
665,-6.147,-6.145,,
666,-6.159,-6.157,,
667,-6.171,-6.169,,
668,-6.183,-6.182,,
669,-6.196,-6.194,,
670,-6.208,-6.206,,
671,-6.22,-6.218,,
672,-6.232,-6.23,,
673,-6.244,-6.242,,
674,-6.257,-6.255,,
675,-6.269,-6.267,,
676,-6.281,-6.279,,
677,-6.293,-6.291,,
678,-6.306,-6.304,,
679,-6.318,-6.316,,
680,-6.33,-6.328,,
681,-6.343,-6.341,,
682,-6.355,-6.353,,
683,-6.367,-6.365,,
684,-6.38,-6.378,,
685,-6.392,-6.39,,
686,-6.405,-6.403,,
687,-6.417,-6.415,,
688,-6.429,-6.427,,
689,-6.442,-6.44,,
690,-6.454,-6.452,,
691,-6.467,-6.465,,
692,-6.479,-6.477,,
693,-6.492,-6.49,,
694,-6.504,-6.502,,
695,-6.517,-6.515,,
696,-6.529,-6.527,,
697,-6.542,-6.54,,
698,-6.555,-6.552,,
699,-6.567,-6.565,,
700,-6.58,-6.578,,
701,-6.592,-6.59,,
702,-6.605,-6.603,,
703,-6.618,-6.616,,
704,-6.63,-6.628,,
705,-6.643,-6.641,,
706,-6.656,-6.654,,
707,-6.668,-6.666,,
708,-6.681,-6.679,,
709,-6.694,-6.692,,
710,-6.707,-6.704,,
711,-6.719,-6.717,,
712,-6.732,-6.73,,
713,-6.745,-6.743,,
714,-6.758,-6.756,,
715,-6.771,-6.768,,
716,-6.783,-6.781,,
717,-6.796,-6.794,,
718,-6.809,-6.807,,
719,-6.822,-6.82,,
720,-6.835,-6.833,,
721,-6.848,-6.845,,
722,-6.861,-6.858,,
723,-6.874,-6.871,,
724,-6.887,-6.884,,
725,-6.9,-6.897,,
726,-6.913,-6.91,,
727,-6.926,-6.923,,
728,-6.939,-6.936,,
729,-6.952,-6.949,,
730,-6.965,-6.962,,
731,-6.978,-6.975,,
732,-6.991,-6.988,,
733,-7.004,-7.001,,
734,-7.017,-7.014,,
735,-7.03,-7.028,,
736,-7.043,-7.041,,
737,-7.056,-7.054,,
738,-7.069,-7.067,,
739,-7.083,-7.08,,
740,-7.096,-7.093,,
741,-7.109,-7.106,,
742,-7.122,-7.12,,
743,-7.135,-7.133,,
744,-7.149,-7.146,,
745,-7.162,-7.159,,
746,-7.175,-7.172,,
747,-7.188,-7.186,,
748,-7.202,-7.199,,
749,-7.215,-7.212,,
750,-7.228,-7.226,,
751,-7.242,-7.239,,
752,-7.255,-7.252,,
753,-7.268,-7.266,,
754,-7.282,-7.279,,
755,-7.295,-7.292,,
756,-7.309,-7.306,,
757,-7.322,-7.319,,
758,-7.335,-7.333,,
759,-7.349,-7.346,,
760,-7.362,-7.359,,
761,-7.376,-7.373,,
762,-7.389,-7.386,,
763,-7.403,-7.4,,
764,-7.416,-7.413,,
765,-7.43,-7.427,,
766,-7.443,-7.441,,
767,-7.457,-7.454,,
768,-7.47,-7.468,,
769,-7.484,-7.481,,
770,-7.498,-7.495,,
771,-7.511,-7.508,,
772,-7.525,-7.522,,
773,-7.539,-7.536,,
774,-7.552,-7.549,,
775,-7.566,-7.563,,
776,-7.58,-7.577,,
777,-7.593,-7.59,,
778,-7.607,-7.604,,
779,-7.621,-7.618,,
780,-7.635,-7.632,,
781,-7.648,-7.645,,
782,-7.662,-7.659,,
783,-7.676,-7.673,,
784,-7.69,-7.687,,
785,-7.703,-7.7,,
786,-7.717,-7.714,,
787,-7.731,-7.728,,
788,-7.745,-7.742,,
789,-7.759,-7.756,,
790,-7.773,-7.77,,
791,-7.787,-7.784,,
792,-7.801,-7.797,,
793,-7.815,-7.811,,
794,-7.829,-7.825,,
795,-7.842,-7.839,,
796,-7.856,-7.853,,
797,-7.87,-7.867,,
798,-7.884,-7.881,,
799,-7.898,-7.895,,
800,-7.913,-7.909,,
801,-7.927,-7.923,,
802,-7.941,-7.937,,
803,-7.955,-7.951,,
804,-7.969,-7.966,,
805,-7.983,-7.98,,
806,-7.997,-7.994,,
807,-8.011,-8.008,,
808,-8.025,-8.022,,
809,-8.04,-8.036,,
810,-8.054,-8.05,,
811,-8.068,-8.064,,
812,-8.082,-8.079,,
813,-8.096,-8.093,,
814,-8.111,-8.107,,
815,-8.125,-8.121,,
816,-8.139,-8.136,,
817,-8.153,-8.15,,
818,-8.168,-8.164,,
819,-8.182,-8.178,,
820,-8.196,-8.193,,
821,-8.211,-8.207,,
822,-8.225,-8.221,,
823,-8.239,-8.236,,
824,-8.254,-8.25,,
825,-8.268,-8.265,,
826,-8.283,-8.279,,
827,-8.297,-8.293,,
828,-8.311,-8.308,,
829,-8.326,-8.322,,
830,-8.34,-8.337,,
831,-8.355,-8.351,,
832,-8.369,-8.366,,
833,-8.384,-8.38,,
834,-8.398,-8.395,,
835,-8.413,-8.409,,
836,-8.427,-8.424,,
837,-8.442,-8.438,,
838,-8.457,-8.453,,
839,-8.471,-8.467,,
840,-8.486,-8.482,,
841,-8.5,-8.497,,
842,-8.515,-8.511,,
843,-8.53,-8.526,,
844,-8.544,-8.541,,
845,-8.559,-8.555,,
846,-8.574,-8.57,,
847,-8.589,-8.585,,
848,-8.603,-8.599,,
849,-8.618,-8.614,,
850,-8.633,-8.629,,
851,-8.648,-8.644,,
852,-8.662,-8.658,,
853,-8.677,-8.673,,
854,-8.692,-8.688,,
855,-8.707,-8.703,,
856,-8.722,-8.718,,
857,-8.736,-8.732,,
858,-8.751,-8.747,,
859,-8.766,-8.762,,
860,-8.781,-8.777,,
861,-8.796,-8.792,,
862,-8.811,-8.807,,
863,-8.826,-8.822,,
864,-8.841,-8.837,,
865,-8.856,-8.852,,
866,-8.871,-8.867,,
867,-8.886,-8.882,,
868,-8.901,-8.897,,
869,-8.916,-8.912,,
870,-8.931,-8.927,,
871,-8.946,-8.942,,
872,-8.961,-8.957,,
873,-8.976,-8.972,,
874,-8.991,-8.987,,
875,-9.006,-9.002,,
876,-9.022,-9.017,,
877,-9.037,-9.032,,
878,-9.052,-9.048,,
879,-9.067,-9.063,,
880,-9.082,-9.078,,
881,-9.097,-9.093,,
882,-9.113,-9.108,,
883,-9.128,-9.124,,
884,-9.143,-9.139,,
885,-9.158,-9.154,,
886,-9.174,-9.169,,
887,-9.189,-9.185,,
888,-9.204,-9.2,,
889,-9.22,-9.215,,
890,-9.235,-9.23,,
891,-9.25,-9.246,,
892,-9.266,-9.261,,
893,-9.281,-9.277,,
894,-9.297,-9.292,,
895,-9.312,-9.307,,
896,-9.327,-9.323,,
897,-9.343,-9.338,,
898,-9.358,-9.354,,
899,-9.374,-9.369,,
900,-9.389,-9.385,,
901,-9.405,-9.4,,
902,-9.42,-9.415,,
903,-9.436,-9.431,,
904,-9.451,-9.447,,
905,-9.467,-9.462,,
906,-9.482,-9.478,,
907,-9.498,-9.493,,
908,-9.514,-9.509,,
909,-9.529,-9.524,,
910,-9.545,-9.54,,
911,-9.561,-9.556,,
912,-9.576,-9.571,,
913,-9.592,-9.587,,
914,-9.608,-9.603,,
915,-9.623,-9.618,,
916,-9.639,-9.634,,
917,-9.655,-9.65,,
918,-9.67,-9.665,,
919,-9.686,-9.681,,
920,-9.702,-9.697,,
921,-9.718,-9.713,,
922,-9.734,-9.729,,
923,-9.749,-9.744,,
924,-9.765,-9.76,,
925,-9.781,-9.776,,
926,-9.797,-9.792,,
927,-9.813,-9.808,,
928,-9.829,-9.824,,
929,-9.845,-9.839,,
930,-9.861,-9.855,,
931,-9.877,-9.871,,
932,-9.892,-9.887,,
933,-9.908,-9.903,,
934,-9.924,-9.919,,
935,-9.94,-9.935,,
936,-9.956,-9.951,,
937,-9.972,-9.967,,
938,-9.989,-9.983,,
939,-10.005,-9.999,,
940,-10.021,-10.015,,
941,-10.037,-10.031,,
942,-10.053,-10.047,,
943,-10.069,-10.063,,
944,-10.085,-10.08,,
945,-10.101,-10.096,,
946,-10.117,-10.112,,
947,-10.134,-10.128,,
948,-10.15,-10.144,,
949,-10.166,-10.16,,
950,-10.182,-10.177,,
951,-10.198,-10.193,,
952,-10.215,-10.209,,
953,-10.231,-10.225,,
954,-10.247,-10.242,,
955,-10.263,-10.258,,
956,-10.28,-10.274,,
957,-10.296,-10.29,,
958,-10.312,-10.307,,
959,-10.329,-10.323,,
960,-10.345,-10.339,,
961,-10.362,-10.356,,
962,-10.378,-10.372,,
963,-10.394,-10.388,,
964,-10.411,-10.405,,
965,-10.427,-10.421,,
966,-10.444,-10.438,,
967,-10.46,-10.454,,
968,-10.477,-10.471,,
969,-10.493,-10.487,,
970,-10.51,-10.504,,
971,-10.526,-10.52,,
972,-10.543,-10.537,,
973,-10.559,-10.553,,
974,-10.576,-10.57,,
975,-10.592,-10.586,,
976,-10.609,-10.603,,
977,-10.626,-10.619,,
978,-10.642,-10.636,,
979,-10.659,-10.653,,
980,-10.675,-10.669,,
981,-10.692,-10.686,,
982,-10.709,-10.703,,
983,-10.726,-10.719,,
984,-10.742,-10.736,,
985,-10.759,-10.753,,
986,-10.776,-10.769,,
987,-10.793,-10.786,,
988,-10.809,-10.803,,
989,-10.826,-10.82,,
990,-10.843,-10.837,,
