score,cdf_pred,cdf_real,metakey,metaval
113.777,0.015,0.231,,
114.063,0.015,0.232,,
114.421,0.015,0.233,,
114.79,0.016,0.234,,
115.114,0.016,0.235,,
115.427,0.016,0.236,,
115.753,0.017,0.237,,
116.064,0.017,0.238,,
116.348,0.017,0.239,,
116.664,0.017,0.24,,
117.076,0.018,0.241,,
117.451,0.018,0.242,,
117.835,0.018,0.243,,
118.093,0.019,0.244,,
118.449,0.019,0.245,,
118.831,0.019,0.246,,
119.02,0.019,0.247,,
119.39,0.02,0.248,,
119.693,0.02,0.249,,
120.081,0.02,0.25,,
120.394,0.021,0.251,,
120.701,0.021,0.252,,
121.034,0.021,0.253,,
121.385,0.022,0.254,,
121.732,0.022,0.255,,
122.042,0.022,0.256,,
122.322,0.023,0.257,,
122.601,0.023,0.258,,
122.972,0.023,0.259,,
123.307,0.024,0.26,,
123.661,0.024,0.261,,
123.912,0.025,0.262,,
124.246,0.025,0.263,,
124.521,0.025,0.264,,
124.771,0.026,0.265,,
125.005,0.026,0.266,,
125.367,0.026,0.267,,
125.694,0.027,0.268,,
126.002,0.027,0.269,,
126.231,0.027,0.27,,
126.441,0.028,0.271,,
126.733,0.028,0.272,,
127.038,0.028,0.272,,
127.412,0.029,0.273,,
127.772,0.029,0.274,,
128.063,0.03,0.275,,
128.363,0.03,0.276,,
128.75,0.031,0.277,,
129.055,0.031,0.278,,
129.288,0.031,0.279,,
129.586,0.032,0.28,,
129.803,0.032,0.281,,
130.09,0.033,0.282,,
130.449,0.033,0.283,,
130.806,0.034,0.284,,
131.131,0.034,0.285,,
131.47,0.035,0.286,,
131.687,0.035,0.287,,
132.06,0.036,0.288,,
132.374,0.036,0.289,,
132.86,0.037,0.29,,
133.178,0.037,0.291,,
133.472,0.038,0.292,,
133.81,0.038,0.293,,
134.124,0.039,0.294,,
134.422,0.039,0.295,,
134.665,0.04,0.296,,
134.903,0.04,0.297,,
135.122,0.041,0.298,,
135.458,0.041,0.299,,
135.74,0.042,0.3,,
135.994,0.042,0.301,,
136.2,0.042,0.302,,
136.41,0.043,0.303,,
136.675,0.043,0.304,,
136.971,0.044,0.305,,
137.232,0.044,0.306,,
137.576,0.045,0.307,,
137.924,0.046,0.308,,
138.174,0.046,0.309,,
138.448,0.047,0.31,,
138.748,0.047,0.311,,
139.198,0.048,0.312,,
139.518,0.049,0.313,,
139.889,0.05,0.314,,
140.209,0.05,0.314,,
140.472,0.051,0.315,,
140.813,0.052,0.316,,
141.166,0.052,0.317,,
141.413,0.053,0.318,,
141.637,0.053,0.319,,
142.021,0.054,0.32,,
142.303,0.055,0.321,,
142.737,0.056,0.322,,
143.138,0.057,0.323,,
143.428,0.057,0.324,,
143.747,0.058,0.325,,
144.048,0.059,0.326,,
144.36,0.059,0.327,,
144.643,0.06,0.328,,
144.876,0.061,0.329,,
145.23,0.061,0.33,,
145.478,0.062,0.331,,
145.835,0.063,0.332,,
146.092,0.064,0.333,,
146.349,0.064,0.334,,
146.654,0.065,0.335,,
146.941,0.066,0.336,,
147.291,0.067,0.337,,
147.568,0.067,0.338,,
147.861,0.068,0.339,,
148.163,0.069,0.34,,
148.461,0.07,0.341,,
148.807,0.071,0.342,,
149.004,0.071,0.343,,
149.28,0.072,0.344,,
149.457,0.072,0.345,,
149.722,0.073,0.346,,
150.029,0.074,0.347,,
150.299,0.075,0.348,,
150.65,0.076,0.349,,
150.919,0.077,0.35,,
151.166,0.077,0.351,,
151.386,0.078,0.352,,
151.624,0.079,0.353,,
152.065,0.08,0.354,,
152.399,0.081,0.355,,
152.676,0.082,0.355,,
152.929,0.082,0.356,,
153.156,0.083,0.357,,
153.471,0.084,0.358,,
153.739,0.085,0.359,,
154.066,0.086,0.36,,
154.344,0.087,0.361,,
154.592,0.088,0.362,,
154.869,0.089,0.363,,
155.161,0.089,0.364,,
155.482,0.091,0.365,,
155.78,0.091,0.366,,
156.047,0.092,0.367,,
156.26,0.093,0.368,,
156.536,0.094,0.369,,
156.835,0.095,0.37,,
157.066,0.096,0.371,,
157.345,0.097,0.372,,
157.59,0.098,0.373,,
157.858,0.098,0.374,,
158.141,0.099,0.375,,
158.442,0.101,0.376,,
158.725,0.102,0.377,,
158.962,0.102,0.378,,
159.208,0.103,0.379,,
159.626,0.105,0.38,,
160.027,0.106,0.381,,
160.392,0.108,0.382,,
160.654,0.109,0.383,,
161.028,0.11,0.384,,
161.363,0.111,0.385,,
161.648,0.112,0.386,,
161.882,0.113,0.387,,
162.135,0.114,0.388,,
162.505,0.116,0.389,,
162.718,0.116,0.39,,
162.915,0.117,0.391,,
163.185,0.118,0.392,,
163.528,0.12,0.393,,
163.852,0.121,0.394,,
164.134,0.122,0.395,,
164.446,0.123,0.396,,
164.732,0.124,0.397,,
164.969,0.125,0.397,,
165.296,0.127,0.398,,
165.693,0.128,0.399,,
165.982,0.13,0.4,,
166.359,0.131,0.401,,
166.644,0.132,0.402,,
166.995,0.134,0.403,,
167.335,0.135,0.404,,
167.743,0.137,0.405,,
168.176,0.139,0.406,,
168.547,0.141,0.407,,
168.871,0.142,0.408,,
169.131,0.143,0.409,,
169.41,0.145,0.41,,
169.658,0.146,0.411,,
170.009,0.147,0.412,,
170.418,0.149,0.413,,
170.644,0.15,0.414,,
170.902,0.152,0.415,,
171.204,0.153,0.416,,
171.534,0.155,0.417,,
171.855,0.156,0.418,,
172.186,0.158,0.419,,
172.384,0.159,0.42,,
172.646,0.16,0.421,,
172.992,0.162,0.422,,
173.275,0.163,0.423,,
173.565,0.164,0.424,,
173.829,0.166,0.425,,
174.153,0.167,0.426,,
174.477,0.169,0.427,,
174.753,0.17,0.428,,
175.026,0.172,0.429,,
175.271,0.173,0.43,,
175.466,0.174,0.431,,
175.727,0.175,0.432,,
176.065,0.177,0.433,,
176.305,0.178,0.434,,
176.55,0.18,0.435,,
176.866,0.181,0.436,,
177.223,0.183,0.437,,
177.625,0.185,0.438,,
178.006,0.187,0.439,,
178.394,0.189,0.439,,
178.748,0.191,0.44,,
179.139,0.193,0.441,,
179.522,0.195,0.442,,
179.865,0.197,0.443,,
180.265,0.2,0.444,,
180.551,0.201,0.445,,
180.768,0.202,0.446,,
181.041,0.204,0.447,,
181.366,0.206,0.448,,
181.67,0.208,0.449,,
182.018,0.21,0.45,,
182.359,0.212,0.451,,
182.593,0.213,0.452,,
182.897,0.215,0.453,,
183.149,0.216,0.454,,
183.405,0.218,0.455,,
183.754,0.22,0.456,,
183.989,0.221,0.457,,
184.353,0.223,0.458,,
184.607,0.225,0.459,,
184.92,0.227,0.46,,
185.301,0.229,0.461,,
185.702,0.231,0.462,,
186.084,0.234,0.463,,
186.353,0.235,0.464,,
186.712,0.238,0.465,,
186.951,0.239,0.466,,
187.335,0.241,0.467,,
187.653,0.243,0.468,,
187.975,0.245,0.469,,
188.247,0.247,0.47,,
188.448,0.248,0.471,,
188.823,0.251,0.472,,
189.107,0.253,0.473,,
189.368,0.254,0.474,,
189.695,0.256,0.475,,
190.024,0.258,0.476,,
190.326,0.26,0.477,,
190.708,0.263,0.478,,
190.96,0.264,0.479,,
191.417,0.267,0.48,,
191.702,0.269,0.48,,
192.022,0.271,0.481,,
192.342,0.274,0.482,,
192.655,0.276,0.483,,
193.004,0.278,0.484,,
193.379,0.281,0.485,,
193.566,0.282,0.486,,
193.932,0.284,0.487,,
194.299,0.287,0.488,,
194.568,0.289,0.489,,
194.98,0.291,0.49,,
195.425,0.294,0.491,,
195.804,0.297,0.492,,
196.124,0.299,0.493,,
196.399,0.301,0.494,,
196.725,0.303,0.495,,
197.029,0.306,0.496,,
197.354,0.308,0.497,,
197.685,0.31,0.498,,
197.943,0.312,0.499,,
198.212,0.314,0.5,,
198.527,0.316,0.501,,
198.777,0.318,0.502,,
199.025,0.32,0.503,,
199.378,0.322,0.504,,
199.653,0.324,0.505,,
199.989,0.327,0.506,,
200.318,0.329,0.507,,
200.631,0.331,0.508,,
200.948,0.334,0.509,,
201.258,0.336,0.51,,
201.559,0.338,0.511,,
201.87,0.34,0.512,,
202.194,0.343,0.513,,
202.55,0.345,0.514,,
202.931,0.348,0.515,,
203.274,0.351,0.516,,
203.585,0.353,0.517,,
203.904,0.355,0.518,,
204.337,0.358,0.519,,
204.701,0.361,0.52,,
205.072,0.364,0.521,,
205.359,0.366,0.522,,
205.683,0.369,0.522,,
205.943,0.371,0.523,,
206.223,0.373,0.524,,
206.535,0.375,0.525,,
206.801,0.377,0.526,,
207.197,0.38,0.527,,
207.48,0.382,0.528,,
207.742,0.384,0.529,,
208.173,0.387,0.53,,
208.547,0.39,0.531,,
208.873,0.393,0.532,,
209.214,0.395,0.533,,
209.521,0.398,0.534,,
209.759,0.4,0.535,,
210.026,0.402,0.536,,
210.35,0.404,0.537,,
210.63,0.406,0.538,,
210.961,0.409,0.539,,
211.32,0.412,0.54,,
211.618,0.414,0.541,,
211.878,0.416,0.542,,
212.203,0.419,0.543,,
212.501,0.421,0.544,,
212.777,0.423,0.545,,
213.048,0.425,0.546,,
213.336,0.427,0.547,,
213.68,0.43,0.548,,
213.985,0.433,0.549,,
214.254,0.435,0.55,,
214.601,0.437,0.551,,
214.967,0.44,0.552,,
215.378,0.443,0.553,,
215.728,0.446,0.554,,
215.986,0.448,0.555,,
216.388,0.451,0.556,,
216.673,0.454,0.557,,
217.068,0.457,0.558,,
217.471,0.46,0.559,,
217.821,0.463,0.56,,
218.142,0.465,0.561,,
218.441,0.468,0.562,,
218.841,0.471,0.563,,
219.303,0.475,0.564,,
219.587,0.477,0.564,,
219.889,0.479,0.565,,
220.165,0.481,0.566,,
220.524,0.484,0.567,,
220.882,0.487,0.568,,
221.313,0.491,0.569,,
221.636,0.493,0.57,,
221.932,0.495,0.571,,
222.231,0.498,0.572,,
222.582,0.501,0.573,,
222.947,0.504,0.574,,
223.205,0.506,0.575,,
223.528,0.508,0.576,,
223.874,0.511,0.577,,
224.22,0.514,0.578,,
224.625,0.517,0.579,,
224.996,0.52,0.58,,
225.384,0.523,0.581,,
225.721,0.526,0.582,,
226.072,0.528,0.583,,
226.593,0.533,0.584,,
227.026,0.536,0.585,,
227.421,0.539,0.586,,
227.812,0.542,0.587,,
228.146,0.545,0.588,,
228.455,0.547,0.589,,
228.795,0.55,0.59,,
229.087,0.552,0.591,,
229.523,0.556,0.592,,
229.883,0.559,0.593,,
230.196,0.561,0.594,,
230.558,0.564,0.595,,
231.012,0.567,0.596,,
231.439,0.571,0.597,,
231.805,0.574,0.598,,
232.154,0.576,0.599,,
232.478,0.579,0.6,,
232.854,0.582,0.601,,
233.255,0.585,0.602,,
233.785,0.589,0.603,,
234.124,0.592,0.604,,
234.426,0.594,0.605,,
234.804,0.597,0.605,,
235.202,0.6,0.606,,
235.535,0.603,0.607,,
235.804,0.605,0.608,,
236.157,0.607,0.609,,
236.44,0.61,0.61,,
236.745,0.612,0.611,,
237.196,0.615,0.612,,
237.631,0.619,0.613,,
237.979,0.621,0.614,,
238.46,0.625,0.615,,
238.819,0.628,0.616,,
239.202,0.631,0.617,,
239.478,0.633,0.618,,
239.856,0.635,0.619,,
240.137,0.638,0.62,,
240.476,0.64,0.621,,
240.854,0.643,0.622,,
241.302,0.646,0.623,,
241.674,0.649,0.624,,
241.978,0.651,0.625,,
242.385,0.654,0.626,,
242.816,0.657,0.627,,
243.181,0.66,0.628,,
243.503,0.662,0.629,,
243.788,0.665,0.63,,
244.172,0.667,0.631,,
244.537,0.67,0.632,,
245.003,0.673,0.633,,
245.323,0.676,0.634,,
245.672,0.678,0.635,,
246.052,0.681,0.636,,
246.425,0.684,0.637,,
246.831,0.686,0.638,,
247.273,0.69,0.639,,
247.63,0.692,0.64,,
248.139,0.696,0.641,,
248.565,0.699,0.642,,
248.831,0.7,0.643,,
249.156,0.703,0.644,,
249.489,0.705,0.645,,
249.855,0.707,0.646,,
250.402,0.711,0.647,,
250.816,0.714,0.647,,
251.204,0.717,0.648,,
251.571,0.719,0.649,,
252.043,0.722,0.65,,
252.482,0.725,0.651,,
252.969,0.728,0.652,,
253.4,0.731,0.653,,
253.895,0.735,0.654,,
254.296,0.737,0.655,,
254.688,0.74,0.656,,
255.062,0.742,0.657,,
255.48,0.745,0.658,,
256.023,0.748,0.659,,
256.375,0.751,0.66,,
256.71,0.753,0.661,,
257.028,0.755,0.662,,
257.517,0.758,0.663,,
257.915,0.76,0.664,,
258.31,0.763,0.665,,
258.76,0.765,0.666,,
259.271,0.769,0.667,,
259.67,0.771,0.668,,
260.199,0.774,0.669,,
260.577,0.776,0.67,,
260.996,0.779,0.671,,
261.431,0.781,0.672,,
261.754,0.783,0.673,,
262.159,0.786,0.674,,
262.468,0.787,0.675,,
262.979,0.79,0.676,,
263.334,0.792,0.677,,
263.815,0.795,0.678,,
264.23,0.798,0.679,,
264.657,0.8,0.68,,
265.049,0.802,0.681,,
265.507,0.805,0.682,,
265.921,0.807,0.683,,
266.194,0.808,0.684,,
266.621,0.811,0.685,,
267.009,0.813,0.686,,
267.423,0.815,0.687,,
267.868,0.817,0.688,,
268.274,0.82,0.689,,
268.682,0.822,0.689,,
268.964,0.823,0.69,,
269.451,0.826,0.691,,
269.99,0.828,0.692,,
270.465,0.831,0.693,,
270.973,0.833,0.694,,
271.298,0.835,0.695,,
271.788,0.837,0.696,,
272.094,0.839,0.697,,
272.372,0.84,0.698,,
272.873,0.843,0.699,,
273.27,0.845,0.7,,
273.774,0.847,0.701,,
274.267,0.849,0.702,,
274.902,0.852,0.703,,
275.404,0.855,0.704,,
275.861,0.857,0.705,,
276.192,0.858,0.706,,
276.733,0.86,0.707,,
277.187,0.862,0.708,,
277.603,0.864,0.709,,
278.252,0.867,0.71,,
278.664,0.869,0.711,,
279.153,0.871,0.712,,
279.616,0.873,0.713,,
280.027,0.875,0.714,,
280.496,0.876,0.715,,
280.896,0.878,0.716,,
281.488,0.88,0.717,,
281.917,0.882,0.718,,
282.33,0.884,0.719,,
282.84,0.886,0.72,,
283.336,0.888,0.721,,
283.844,0.89,0.722,,
284.319,0.891,0.723,,
284.851,0.893,0.724,,
285.231,0.895,0.725,,
285.805,0.897,0.726,,
286.461,0.899,0.727,,
286.887,0.901,0.728,,
287.334,0.902,0.729,,
287.79,0.904,0.73,,
288.203,0.905,0.73,,
288.645,0.907,0.731,,
289.028,0.908,0.732,,
289.581,0.91,0.733,,
290.069,0.911,0.734,,
290.832,0.914,0.735,,
291.285,0.915,0.736,,
291.918,0.917,0.737,,
292.449,0.919,0.738,,
292.899,0.92,0.739,,
293.425,0.922,0.74,,
293.982,0.923,0.741,,
294.266,0.924,0.742,,
294.776,0.925,0.743,,
295.212,0.927,0.744,,
295.693,0.928,0.745,,
296.216,0.929,0.746,,
296.648,0.931,0.747,,
297.198,0.932,0.748,,
297.859,0.934,0.749,,
298.58,0.936,0.75,,
299.126,0.937,0.751,,
299.612,0.938,0.752,,
300.352,0.94,0.753,,
300.907,0.941,0.754,,
301.305,0.942,0.755,,
301.764,0.943,0.756,,
302.326,0.944,0.757,,
302.942,0.946,0.758,,
303.409,0.947,0.759,,
304.029,0.948,0.76,,
304.373,0.949,0.761,,
304.834,0.95,0.762,,
305.402,0.951,0.763,,
306.099,0.952,0.764,,
306.642,0.953,0.765,,
307.175,0.954,0.766,,
307.699,0.955,0.767,,
308.254,0.957,0.768,,
308.751,0.957,0.769,,
309.296,0.958,0.77,,
310.011,0.96,0.771,,
310.748,0.961,0.772,,
311.345,0.962,0.772,,
311.983,0.963,0.773,,
312.552,0.964,0.774,,
313.087,0.965,0.775,,
313.601,0.965,0.776,,
314.243,0.966,0.777,,
314.835,0.967,0.778,,
315.332,0.968,0.779,,
315.921,0.969,0.78,,
316.376,0.97,0.781,,
316.8,0.97,0.782,,
317.53,0.971,0.783,,
318.089,0.972,0.784,,
318.71,0.973,0.785,,
319.433,0.973,0.786,,
319.945,0.974,0.787,,
320.622,0.975,0.788,,
321.235,0.976,0.789,,
321.748,0.976,0.79,,
322.252,0.977,0.791,,
323.005,0.978,0.792,,
323.897,0.979,0.793,,
324.249,0.979,0.794,,
324.837,0.979,0.795,,
325.482,0.98,0.796,,
326.08,0.981,0.797,,
326.717,0.981,0.798,,
327.426,0.982,0.799,,
327.946,0.982,0.8,,
328.681,0.983,0.801,,
329.202,0.983,0.802,,
329.98,0.984,0.803,,
330.659,0.985,0.804,,
331.103,0.985,0.805,,
331.584,0.985,0.806,,
332.232,0.986,0.807,,
333.012,0.986,0.808,,
333.784,0.987,0.809,,
334.317,0.987,0.81,,
334.873,0.988,0.811,,
335.444,0.988,0.812,,
336.289,0.988,0.813,,
336.86,0.989,0.814,,
337.66,0.989,0.814,,
338.32,0.99,0.815,,
338.851,0.99,0.816,,
339.61,0.99,0.817,,
340.426,0.991,0.818,,
341.061,0.991,0.819,,
341.763,0.991,0.82,,
342.382,0.992,0.821,,
342.849,0.992,0.822,,
343.536,0.992,0.823,,
344.219,0.992,0.824,,
344.999,0.993,0.825,,
345.857,0.993,0.826,,
346.344,0.993,0.827,,
347.104,0.994,0.828,,
347.982,0.994,0.829,,
348.696,0.994,0.83,,
349.529,0.994,0.831,,
350.183,0.995,0.832,,
351.053,0.995,0.833,,
351.842,0.995,0.834,,
352.617,0.995,0.835,,
353.509,0.996,0.836,,
354.246,0.996,0.837,,
354.915,0.996,0.838,,
355.694,0.996,0.839,,
356.288,0.996,0.84,,
357.066,0.996,0.841,,
357.837,0.997,0.842,,
358.766,0.997,0.843,,
359.427,0.997,0.844,,
359.991,0.997,0.845,,
360.993,0.997,0.846,,
361.511,0.997,0.847,,
362.176,0.997,0.848,,
363.149,0.998,0.849,,
363.921,0.998,0.85,,
364.866,0.998,0.851,,
365.714,0.998,0.852,,
366.564,0.998,0.853,,
367.68,0.998,0.854,,
368.383,0.998,0.855,,
369.302,0.998,0.855,,
370.09,0.998,0.856,,
370.938,0.998,0.857,,
371.713,0.999,0.858,,
372.799,0.999,0.859,,
373.875,0.999,0.86,,
374.668,0.999,0.861,,
375.823,0.999,0.862,,
376.673,0.999,0.863,,
377.542,0.999,0.864,,
378.58,0.999,0.865,,
379.585,0.999,0.866,,
380.534,0.999,0.867,,
381.595,0.999,0.868,,
382.415,0.999,0.869,,
383.505,0.999,0.87,,
384.485,0.999,0.871,,
385.477,0.999,0.872,,
386.523,0.999,0.873,,
387.24,0.999,0.874,,
388.105,1.0,0.875,,
388.981,1.0,0.876,,
390.108,1.0,0.877,,
391.039,1.0,0.878,,
392.21,1.0,0.879,,
393.316,1.0,0.88,,
394.242,1.0,0.881,,
395.3,1.0,0.882,,
396.196,1.0,0.883,,
397.316,1.0,0.884,,
398.317,1.0,0.885,,
399.537,1.0,0.886,,
400.435,1.0,0.887,,
401.565,1.0,0.888,,
402.848,1.0,0.889,,
403.91,1.0,0.89,,
404.973,1.0,0.891,,
406.273,1.0,0.892,,
407.52,1.0,0.893,,
408.78,1.0,0.894,,
409.97,1.0,0.895,,
411.797,1.0,0.896,,
413.001,1.0,0.897,,
413.974,1.0,0.897,,
415.169,1.0,0.898,,
416.525,1.0,0.899,,
417.459,1.0,0.9,,
418.953,1.0,0.901,,
419.724,1.0,0.902,,
420.906,1.0,0.903,,
421.946,1.0,0.904,,
423.053,1.0,0.905,,
424.288,1.0,0.906,,
425.351,1.0,0.907,,
427.414,1.0,0.908,,
429.11,1.0,0.909,,
430.76,1.0,0.91,,
432.055,1.0,0.911,,
433.506,1.0,0.912,,
434.76,1.0,0.913,,
435.747,1.0,0.914,,
437.291,1.0,0.915,,
438.634,1.0,0.916,,
439.99,1.0,0.917,,
441.477,1.0,0.918,,
443.003,1.0,0.919,,
445.189,1.0,0.92,,
447.02,1.0,0.921,,
448.358,1.0,0.922,,
450.494,1.0,0.923,,
452.866,1.0,0.924,,
454.189,1.0,0.925,,
455.484,1.0,0.926,,
457.064,1.0,0.927,,
458.505,1.0,0.928,,
460.52,1.0,0.929,,
462.628,1.0,0.93,,
464.046,1.0,0.931,,
465.765,1.0,0.932,,
467.462,1.0,0.933,,
468.964,1.0,0.934,,
471.1,1.0,0.935,,
473.066,1.0,0.936,,
475.194,1.0,0.937,,
476.925,1.0,0.938,,
478.796,1.0,0.939,,
480.975,1.0,0.939,,
483.531,1.0,0.94,,
485.885,1.0,0.941,,
488.379,1.0,0.942,,
491.092,1.0,0.943,,
492.681,1.0,0.944,,
494.511,1.0,0.945,,
496.535,1.0,0.946,,
499.052,1.0,0.947,,
501.055,1.0,0.948,,
502.967,1.0,0.949,,
505.112,1.0,0.95,,
506.862,1.0,0.951,,
508.785,1.0,0.952,,
511.135,1.0,0.953,,
513.894,1.0,0.954,,
516.623,1.0,0.955,,
519.445,1.0,0.956,,
521.49,1.0,0.957,,
524.876,1.0,0.958,,
528.344,1.0,0.959,,
