-3.18,	 15568,	 11385
-3.17,	 15667,	 11409
-3.16,	 15930,	 11806
-3.15,	 15971,	 11509
-3.14,	 16490,	 11764
-3.13,	 16301,	 12002
-3.12,	 16305,	 12492
-3.11,	 16786,	 12338
-3.10,	 16804,	 12440
-3.09,	 16720,	 12501
-3.08,	 17067,	 12746
-3.07,	 17356,	 12960
-3.06,	 17454,	 12886
-3.05,	 17745,	 13041
-3.04,	 17821,	 13259
-3.03,	 18253,	 13389
-3.02,	 18314,	 13500
-3.01,	 18593,	 13842
-3.00,	 18513,	 13873
-2.99,	 18317,	 13755
-2.98,	 18941,	 14207
-2.97,	 18775,	 14183
-2.96,	 19441,	 14272
-2.95,	 19638,	 14792
-2.94,	 19626,	 14801
-2.93,	 19903,	 14976
-2.92,	 20237,	 15476
-2.91,	 20277,	 15668
-2.90,	 20165,	 15881
-2.89,	 20407,	 16034
-2.88,	 20739,	 16321
-2.87,	 21102,	 16449
-2.86,	 21307,	 16924
-2.85,	 21460,	 17271
-2.84,	 21725,	 17530
-2.83,	 21931,	 18193
-2.82,	 21886,	 18535
-2.81,	 22163,	 18677
-2.80,	 22345,	 19020
-2.79,	 22730,	 19395
-2.78,	 22656,	 19817
-2.77,	 23073,	 20394
-2.76,	 22970,	 20504
-2.75,	 23233,	 21180
-2.74,	 23544,	 21172
-2.73,	 23766,	 21694
-2.72,	 23962,	 22099
-2.71,	 23974,	 22407
-2.70,	 24491,	 23251
-2.69,	 24578,	 23396
-2.68,	 24804,	 23613
-2.67,	 24680,	 24314
-2.66,	 25060,	 24588
-2.65,	 25578,	 24986
-2.64,	 25639,	 25334
-2.63,	 25674,	 25731
-2.62,	 25937,	 25991
-2.61,	 26045,	 26508
-2.60,	 26672,	 26581
-2.59,	 26716,	 26953
-2.58,	 27100,	 27587
-2.57,	 27202,	 27716
-2.56,	 27401,	 28165
-2.55,	 27339,	 28692
-2.54,	 27853,	 28924
-2.53,	 27886,	 29156
-2.52,	 28034,	 29732
-2.51,	 28196,	 30191
-2.50,	 28551,	 30297
-2.49,	 28975,	 30855
-2.48,	 28899,	 31195
-2.47,	 29592,	 31473
-2.46,	 29290,	 31594
-2.45,	 29806,	 32156
-2.44,	 29984,	 32769
-2.43,	 30027,	 33169
-2.42,	 30466,	 33721
-2.41,	 30568,	 33706
-2.40,	 31196,	 34363
-2.39,	 31134,	 34503
-2.38,	 31345,	 35093
-2.37,	 31389,	 35335
-2.36,	 31784,	 35609
-2.35,	 31761,	 36129
-2.34,	 32293,	 36533
-2.33,	 32346,	 36969
-2.32,	 32824,	 37083
-2.31,	 33000,	 37550
-2.30,	 33270,	 37767
-2.29,	 33725,	 38260
-2.28,	 33638,	 38477
-2.27,	 33997,	 38511
-2.26,	 34016,	 39478
-2.25,	 34827,	 39537
-2.24,	 34864,	 40079
-2.23,	 34979,	 40375
-2.22,	 35370,	 40397
-2.21,	 35338,	 41037
-2.20,	 35612,	 41535
-2.19,	 36201,	 41820
-2.18,	 36240,	 42295
-2.17,	 36580,	 42622
-2.16,	 36895,	 43259
-2.15,	 36821,	 43216
-2.14,	 37318,	 43921
-2.13,	 37395,	 44071
-2.12,	 37365,	 44295
-2.11,	 38116,	 45046
-2.10,	 38036,	 45313
-2.09,	 38464,	 45435
-2.08,	 38896,	 46130
-2.07,	 39264,	 46340
-2.06,	 39517,	 46528
-2.05,	 39851,	 46921
-2.04,	 39708,	 47773
-2.03,	 40479,	 47868
-2.02,	 40659,	 48249
-2.01,	 40898,	 48776
-2.00,	 41064,	 49110
-1.99,	 41489,	 49279
-1.98,	 41452,	 49973
-1.97,	 41848,	 49988
-1.96,	 42125,	 50423
-1.95,	 42553,	 50308
-1.94,	 42765,	 50661
-1.93,	 43226,	 50885
-1.92,	 43179,	 50984
-1.91,	 43422,	 51673
-1.90,	 43716,	 52235
-1.89,	 43881,	 52166
-1.88,	 44097,	 52256
-1.87,	 44649,	 52532
-1.86,	 44691,	 53262
-1.85,	 45205,	 53124
-1.84,	 45390,	 53319
-1.83,	 45434,	 53531
-1.82,	 45973,	 54002
-1.81,	 46249,	 54353
-1.80,	 46129,	 53998
-1.79,	 46543,	 54367
-1.78,	 46918,	 54804
-1.77,	 47157,	 54554
-1.76,	 47595,	 55234
-1.75,	 47665,	 55218
-1.74,	 48492,	 55360
-1.73,	 48091,	 55550
-1.72,	 48712,	 55752
-1.71,	 48633,	 55911
-1.70,	 49087,	 56354
-1.69,	 49111,	 56604
-1.68,	 49045,	 56508
-1.67,	 49718,	 56647
-1.66,	 49789,	 56775
-1.65,	 50384,	 56800
-1.64,	 50223,	 57141
-1.63,	 50758,	 57421
-1.62,	 51022,	 57797
-1.61,	 51291,	 57511
-1.60,	 51737,	 57555
-1.59,	 51714,	 58108
-1.58,	 51788,	 58462
-1.57,	 52523,	 58377
-1.56,	 52308,	 58295
-1.55,	 52132,	 58394
-1.54,	 53034,	 58911
-1.53,	 53093,	 59256
-1.52,	 53202,	 59311
-1.51,	 53477,	 59369
-1.50,	 54247,	 59291
-1.49,	 54143,	 59175
-1.48,	 54479,	 59694
-1.47,	 55044,	 59943
-1.46,	 54485,	 60298
-1.45,	 55260,	 59580
-1.44,	 55390,	 60204
-1.43,	 55554,	 60440
-1.42,	 55746,	 60447
-1.41,	 56073,	 60686
-1.40,	 56173,	 60639
-1.39,	 56014,	 60758
-1.38,	 56305,	 60772
-1.37,	 56613,	 60848
-1.36,	 57215,	 60973
-1.35,	 57062,	 61245
-1.34,	 57357,	 61467
-1.33,	 57615,	 61188
-1.32,	 57640,	 61687
-1.31,	 58397,	 61841
-1.30,	 57972,	 61745
-1.29,	 58255,	 61388
-1.28,	 58516,	 62483
-1.27,	 58976,	 62129
-1.26,	 59249,	 62003
-1.25,	 59689,	 62269
-1.24,	 59304,	 62891
-1.23,	 60233,	 62428
-1.22,	 59779,	 62467
-1.21,	 60398,	 62435
-1.20,	 60203,	 62694
-1.19,	 60969,	 63196
-1.18,	 60571,	 62952
-1.17,	 60425,	 63373
-1.16,	 61365,	 63053
-1.15,	 61914,	 63185
-1.14,	 61272,	 62890
-1.13,	 61434,	 63680
-1.12,	 61891,	 63568
-1.11,	 62145,	 63871
-1.10,	 61977,	 63475
-1.09,	 62532,	 64184
-1.08,	 62882,	 63751
-1.07,	 63104,	 63864
-1.06,	 62606,	 63951
-1.05,	 63558,	 64150
-1.04,	 63908,	 63475
-1.03,	 63686,	 64638
-1.02,	 63703,	 64340
-1.01,	 64222,	 64313
-1.00,	 64794,	 64385
-0.99,	 64721,	 64553
-0.98,	 64600,	 64685
-0.97,	 64713,	 64488
-0.96,	 65028,	 64200
-0.95,	 65162,	 64604
-0.94,	 65183,	 64604
-0.93,	 65387,	 65306
-0.92,	 65656,	 65086
-0.91,	 66206,	 64984
-0.90,	 66072,	 65107
-0.89,	 66046,	 65589
-0.88,	 66529,	 65286
-0.87,	 66419,	 64692
-0.86,	 67242,	 65652
-0.85,	 67106,	 65243
-0.84,	 67127,	 65507
-0.83,	 67200,	 65966
-0.82,	 67637,	 65722
-0.81,	 68116,	 65890
-0.80,	 67558,	 65867
-0.79,	 68083,	 65786
-0.78,	 67981,	 65937
-0.77,	 68479,	 65359
-0.76,	 68104,	 66296
-0.75,	 68639,	 66263
-0.74,	 68630,	 65971
-0.73,	 68896,	 66144
-0.72,	 69110,	 66045
-0.71,	 68892,	 66196
-0.70,	 68721,	 65838
-0.69,	 69318,	 66549
-0.68,	 69388,	 66137
-0.67,	 69732,	 66171
-0.66,	 69767,	 66155
-0.65,	 70067,	 66566
-0.64,	 70179,	 66661
-0.63,	 70311,	 66497
-0.62,	 70463,	 66855
-0.61,	 70078,	 66563
-0.60,	 70406,	 67152
-0.59,	 70968,	 66270
-0.58,	 70980,	 66455
-0.57,	 71046,	 66858
-0.56,	 71377,	 67087
-0.55,	 71426,	 66932
-0.54,	 71283,	 66935
-0.53,	 71850,	 66785
-0.52,	 71849,	 67156
-0.51,	 71571,	 67374
-0.50,	 72081,	 66888
-0.49,	 72141,	 66783
-0.48,	 72298,	 67065
-0.47,	 72462,	 67505
-0.46,	 72684,	 67697
-0.45,	 72718,	 67117
-0.44,	 72581,	 67174
-0.43,	 72631,	 66759
-0.42,	 73099,	 67289
-0.41,	 72819,	 66982
-0.40,	 73239,	 67793
-0.39,	 73243,	 67227
-0.38,	 73194,	 68392
-0.37,	 73534,	 67082
-0.36,	 73206,	 67206
-0.35,	 74011,	 67485
-0.34,	 73848,	 67759
-0.33,	 74035,	 67329
-0.32,	 73634,	 67759
-0.31,	 73969,	 67991
-0.30,	 73990,	 67915
-0.29,	 73896,	 67696
-0.28,	 73735,	 67274
-0.27,	 74176,	 67847
-0.26,	 74518,	 67438
-0.25,	 74149,	 67871
-0.24,	 74281,	 67605
-0.23,	 74104,	 67900
-0.22,	 74559,	 67813
-0.21,	 75026,	 67834
-0.20,	 75092,	 67817
-0.19,	 75036,	 67481
-0.18,	 74991,	 67802
-0.17,	 74739,	 67573
-0.16,	 75259,	 67825
-0.15,	 74923,	 68184
-0.14,	 74898,	 67998
-0.13,	 74928,	 67618
-0.12,	 76021,	 67594
-0.11,	 75031,	 68043
-0.10,	 75101,	 67632
-0.09,	 75504,	 67847
-0.08,	 74686,	 67598
-0.07,	 75355,	 67874
-0.06,	 75421,	 67390
-0.05,	 75619,	 67635
-0.04,	 74762,	 67848
-0.03,	 75429,	 67743
-0.02,	 75387,	 67750
-0.01,	 75517,	 67565
0.00,	 75301,	 71376
0.01,	 75900,	 68069
0.02,	 75345,	 67911
0.03,	 75361,	 67857
0.04,	 75435,	 67810
0.05,	 75365,	 68218
0.06,	 75268,	 68240
0.07,	 75322,	 68001
0.08,	 75221,	 67881
0.09,	 74865,	 68221
0.10,	 74990,	 67666
0.11,	 75405,	 67891
0.12,	 75814,	 67638
0.13,	 74570,	 67814
0.14,	 74858,	 67775
0.15,	 74730,	 67376
0.16,	 75000,	 67718
0.17,	 75047,	 67367
0.18,	 74878,	 68184
0.19,	 74780,	 67861
0.20,	 74822,	 67311
0.21,	 75107,	 67759
0.22,	 74832,	 68005
0.23,	 74391,	 67693
0.24,	 74268,	 67176
0.25,	 74483,	 67658
0.26,	 74200,	 67535
0.27,	 74378,	 67915
0.28,	 74309,	 67259
0.29,	 74203,	 67291
0.30,	 73565,	 66926
0.31,	 73936,	 67651
0.32,	 73306,	 67660
0.33,	 73799,	 67196
0.34,	 73719,	 67546
0.35,	 73646,	 67117
0.36,	 73247,	 67469
0.37,	 72913,	 67267
0.38,	 73351,	 67452
0.39,	 73131,	 67111
0.40,	 73346,	 67470
0.41,	 73007,	 67801
0.42,	 72683,	 67467
0.43,	 72654,	 67286
0.44,	 72757,	 67359
0.45,	 72572,	 67018
0.46,	 71992,	 66638
0.47,	 72380,	 67041
0.48,	 72350,	 66964
0.49,	 72554,	 67149
0.50,	 72010,	 67321
0.51,	 71938,	 66886
0.52,	 72041,	 66967
0.53,	 71506,	 67100
0.54,	 71358,	 67349
0.55,	 71345,	 66846
0.56,	 71271,	 66719
0.57,	 71300,	 67137
0.58,	 71110,	 66972
0.59,	 70966,	 66581
0.60,	 70602,	 66707
0.61,	 70748,	 66548
0.62,	 70639,	 66530
0.63,	 70159,	 66518
0.64,	 70160,	 66946
0.65,	 70139,	 66419
0.66,	 70011,	 66474
0.67,	 69521,	 66832
0.68,	 70268,	 66269
0.69,	 69127,	 66098
0.70,	 69441,	 66595
0.71,	 68509,	 66078
0.72,	 68902,	 66115
0.73,	 68843,	 66385
0.74,	 68796,	 66017
0.75,	 68813,	 66438
0.76,	 68713,	 65987
0.77,	 67824,	 66129
0.78,	 67887,	 65815
0.79,	 67999,	 65493
0.80,	 68012,	 65413
0.81,	 67774,	 65367
0.82,	 67344,	 65595
0.83,	 67560,	 65709
0.84,	 66902,	 65276
0.85,	 66833,	 65110
0.86,	 66633,	 65757
0.87,	 66073,	 65416
0.88,	 66562,	 65757
0.89,	 66331,	 65188
0.90,	 65685,	 65399
0.91,	 66017,	 64898
0.92,	 65758,	 64740
0.93,	 65483,	 64941
0.94,	 65031,	 64937
0.95,	 64933,	 64129
0.96,	 65070,	 64807
0.97,	 65305,	 64775
0.98,	 64511,	 64265
0.99,	 64567,	 64172
1.00,	 63935,	 64883
1.01,	 64308,	 64679
1.02,	 63773,	 64538
1.03,	 63594,	 64255
1.04,	 63893,	 64167
1.05,	 63205,	 63778
1.06,	 63283,	 64490
1.07,	 62782,	 63761
1.08,	 62735,	 63571
1.09,	 62603,	 63825
1.10,	 62657,	 63770
1.11,	 62347,	 63640
1.12,	 61751,	 63499
1.13,	 62205,	 63396
1.14,	 61416,	 63314
1.15,	 61330,	 62947
1.16,	 60911,	 62874
1.17,	 60833,	 63152
1.18,	 60570,	 62117
1.19,	 60263,	 62995
1.20,	 60586,	 62610
1.21,	 60303,	 62986
1.22,	 59895,	 62937
1.23,	 59807,	 62285
1.24,	 59612,	 62398
1.25,	 59458,	 62335
1.26,	 59098,	 61986
1.27,	 58998,	 61829
1.28,	 58614,	 61648
1.29,	 58256,	 61287
1.30,	 58460,	 61243
1.31,	 58122,	 61784
1.32,	 57798,	 61337
1.33,	 57493,	 61439
1.34,	 57363,	 61997
1.35,	 57526,	 61136
1.36,	 57467,	 61056
1.37,	 56258,	 60728
1.38,	 56829,	 61088
1.39,	 55701,	 60379
1.40,	 56213,	 60603
1.41,	 55938,	 60606
1.42,	 55687,	 60254
1.43,	 55605,	 60648
1.44,	 55076,	 60009
1.45,	 55083,	 59988
1.46,	 54743,	 59645
1.47,	 54341,	 59689
1.48,	 54309,	 59774
1.49,	 53812,	 59607
1.50,	 53971,	 59036
1.51,	 53540,	 59170
1.52,	 53455,	 59038
1.53,	 53099,	 58653
1.54,	 52656,	 58498
1.55,	 52594,	 58790
1.56,	 52314,	 58307
1.57,	 52012,	 58037
1.58,	 51859,	 57956
1.59,	 51540,	 58154
1.60,	 51063,	 57611
1.61,	 51202,	 57902
1.62,	 51044,	 58055
1.63,	 50939,	 57435
1.64,	 50436,	 57308
1.65,	 50218,	 56832
1.66,	 50086,	 57021
1.67,	 49853,	 56969
1.68,	 49502,	 56861
1.69,	 49227,	 56695
1.70,	 49224,	 56091
1.71,	 48905,	 56155
1.72,	 48149,	 55588
1.73,	 48222,	 55233
1.74,	 47744,	 55258
1.75,	 47429,	 55510
1.76,	 47351,	 55090
1.77,	 47000,	 54968
1.78,	 47328,	 54292
1.79,	 46882,	 54390
1.80,	 46516,	 54496
1.81,	 45981,	 54000
1.82,	 45894,	 53728
1.83,	 45851,	 53698
1.84,	 45517,	 53179
1.85,	 45681,	 53172
1.86,	 44894,	 52688
1.87,	 44720,	 53141
1.88,	 44012,	 52568
1.89,	 43911,	 52268
1.90,	 44015,	 52194
1.91,	 43930,	 51515
1.92,	 43405,	 51410
1.93,	 43220,	 51236
1.94,	 42077,	 50866
1.95,	 42715,	 50647
1.96,	 42003,	 50272
1.97,	 42017,	 49756
1.98,	 41603,	 49907
1.99,	 41013,	 49278
2.00,	 40781,	 49059
2.01,	 40672,	 48675
2.02,	 40395,	 48209
2.03,	 40272,	 47746
2.04,	 39994,	 47405
2.05,	 39588,	 47340
2.06,	 39718,	 47190
2.07,	 38962,	 46673
2.08,	 39065,	 45862
2.09,	 38436,	 46146
2.10,	 38254,	 45033
2.11,	 38354,	 44972
2.12,	 37929,	 44176
2.13,	 37442,	 44027
2.14,	 37223,	 44004
2.15,	 37043,	 43482
2.16,	 37006,	 43290
2.17,	 36919,	 42733
2.18,	 36412,	 42604
2.19,	 36453,	 41815
2.20,	 36080,	 42221
2.21,	 35577,	 41072
2.22,	 35119,	 40705
2.23,	 34672,	 40615
2.24,	 34894,	 40080
2.25,	 34719,	 39546
2.26,	 34339,	 39274
2.27,	 34124,	 38993
2.28,	 33750,	 38532
2.29,	 33208,	 38173
2.30,	 33659,	 38094
2.31,	 32750,	 37644
2.32,	 32760,	 37126
2.33,	 32656,	 37002
2.34,	 32402,	 36469
2.35,	 32189,	 36043
2.36,	 31917,	 35268
2.37,	 31346,	 35198
2.38,	 31444,	 34998
2.39,	 30942,	 34327
2.40,	 30769,	 34250
2.41,	 30759,	 33770
2.42,	 30697,	 33333
2.43,	 30560,	 33075
2.44,	 29667,	 32629
2.45,	 29385,	 32112
2.46,	 29497,	 32135
2.47,	 29547,	 31499
2.48,	 28797,	 31518
2.49,	 28710,	 30631
2.50,	 28940,	 30399
2.51,	 28299,	 29957
2.52,	 28147,	 29729
2.53,	 27648,	 29318
2.54,	 27653,	 28584
2.55,	 27243,	 28601
2.56,	 27114,	 27953
2.57,	 27071,	 27588
2.58,	 27130,	 27810
2.59,	 26451,	 27109
2.60,	 26421,	 26765
2.61,	 26185,	 26398
2.62,	 26074,	 25936
2.63,	 25661,	 25503
2.64,	 25387,	 25453
2.65,	 25336,	 24685
2.66,	 25303,	 24686
2.67,	 25116,	 24036
2.68,	 24563,	 23614
2.69,	 24582,	 23207
2.70,	 24459,	 23004
2.71,	 24132,	 22514
2.72,	 23995,	 22063
2.73,	 24131,	 21849
2.74,	 23538,	 21708
2.75,	 23368,	 21188
2.76,	 23125,	 20625
2.77,	 22910,	 20115
2.78,	 22700,	 19717
2.79,	 22484,	 19573
2.80,	 22357,	 19026
2.81,	 22120,	 18838
2.82,	 22086,	 18526
2.83,	 21478,	 18192
2.84,	 21625,	 17616
2.85,	 21337,	 17377
2.86,	 21053,	 17030
2.87,	 20859,	 16972
2.88,	 20816,	 16532
2.89,	 20488,	 16196
2.90,	 20303,	 15699
2.91,	 20145,	 15685
2.92,	 20163,	 15370
2.93,	 19873,	 15009
2.94,	 19718,	 14939
2.95,	 19839,	 14862
2.96,	 19508,	 14454
2.97,	 19140,	 14341
2.98,	 18835,	 14139
2.99,	 18755,	 14013
3.00,	 18648,	 13568
3.01,	 18289,	 13481
3.02,	 18342,	 13524
3.03,	 17629,	 13369
3.04,	 18018,	 13139
3.05,	 17606,	 13144
3.06,	 17561,	 12943
3.07,	 17275,	 13027
3.08,	 16875,	 12676
3.09,	 16958,	 12489
3.10,	 16930,	 12463
3.11,	 16356,	 12263
3.12,	 16544,	 12142
3.13,	 16233,	 11946
3.14,	 16089,	 11957
3.15,	 16097,	 11807
3.16,	 15860,	 11514
3.17,	 15591,	 11582
3.18,	 15369,	 11305
3.19,	 15583,	 11390
3.20,	 14923,	 11060
3.21,	 15251,	 10905
3.22,	 14869,	 11136
3.23,	 14657,	 10592
3.24,	 14517,	 10840
3.25,	 14469,	 10514
3.26,	 14174,	 10507
3.27,	 13956,	 10465
3.28,	 13694,	 10377
3.29,	 13911,	 10000
3.30,	 13634,	 10240
3.31,	 13466,	 10085
3.32,	 13378,	 9858
3.33,	 13011,	 9766
3.34,	 12963,	 9597
3.35,	 12842,	 9449
3.36,	 12777,	 9568
3.37,	 12687,	 9593
3.38,	 12540,	 9231
3.39,	 12262,	 9158
3.40,	 12008,	 9092
3.41,	 12157,	 9073
3.42,	 11870,	 8984
3.43,	 11632,	 8835
3.44,	 11492,	 8720
3.45,	 11524,	 8627
3.46,	 11224,	 8638
3.47,	 11222,	 8512
3.48,	 11153,	 8358
3.49,	 10989,	 8398
3.50,	 10739,	 8326
3.51,	 10534,	 8118
3.52,	 10473,	 8193
3.53,	 10498,	 7988
3.54,	 10316,	 7819
3.55,	 10130,	 7717
3.56,	 9915,	 7715
3.57,	 9905,	 7714
3.58,	 9657,	 7508
3.59,	 9525,	 7502
3.60,	 9531,	 7534
3.61,	 9426,	 7416
3.62,	 9227,	 7290
3.63,	 9110,	 7133
3.64,	 8982,	 7210
3.65,	 8932,	 7212
3.66,	 8784,	 7104
3.67,	 8714,	 7060
3.68,	 8577,	 6924
3.69,	 8177,	 6751
3.70,	 8210,	 6848
