score,log2_sf_pred,log2_sf_real,metakey,metaval
164.2,-36.626,-33.862,,
164.561,-36.773,-33.948,,
164.947,-36.929,-34.039,,
165.231,-37.045,-34.104,,
165.599,-37.195,-34.171,,
165.94,-37.334,-34.242,,
166.296,-37.48,-34.316,,
166.698,-37.644,-34.395,,
167.158,-37.834,-34.477,,
167.567,-38.002,-34.565,,
168.043,-38.198,-34.659,,
168.475,-38.378,-34.759,,
169.016,-38.602,-34.867,,
169.662,-38.872,-34.983,,
170.407,-39.183,-35.11,,
171.141,-39.492,-35.248,,
172.192,-39.935,-35.402,,
173.195,-40.361,-35.574,,
174.459,-40.901,-35.769,,
176.025,-41.576,-35.994,,
178.182,-42.514,-36.262,,
180.219,-43.411,-36.591,,
183.193,-44.738,-37.017,,
188.401,-47.111,-37.625,,
194.953,-50.189,-38.696,,
195.233,-50.323,-38.715,,
195.317,-50.363,-38.733,,
195.718,-50.555,-38.752,,
195.753,-50.572,-38.771,,
195.774,-50.582,-38.791,,
195.836,-50.611,-38.81,,
195.889,-50.637,-38.83,,
195.94,-50.661,-38.85,,
196.197,-50.785,-38.871,,
196.216,-50.794,-38.891,,
196.296,-50.832,-38.913,,
197.996,-51.653,-38.934,,
198.288,-51.795,-38.956,,
198.367,-51.833,-38.978,,
198.728,-52.008,-39.0,,
198.814,-52.05,-39.023,,
199.184,-52.23,-39.046,,
199.232,-52.254,-39.069,,
199.302,-52.288,-39.093,,
200.295,-52.774,-39.117,,
200.864,-53.053,-39.142,,
201.004,-53.122,-39.167,,
201.055,-53.147,-39.193,,
201.258,-53.247,-39.219,,
201.382,-53.308,-39.245,,
201.757,-53.493,-39.272,,
202.064,-53.645,-39.3,,
202.096,-53.66,-39.328,,
202.11,-53.667,-39.356,,
202.224,-53.724,-39.385,,
202.396,-53.809,-39.415,,
202.416,-53.819,-39.445,,
203.803,-54.508,-39.476,,
203.978,-54.595,-39.508,,
204.578,-54.895,-39.541,,
205.054,-55.133,-39.574,,
205.198,-55.206,-39.608,,
205.47,-55.342,-39.642,,
205.84,-55.528,-39.678,,
206.124,-55.671,-39.715,,
206.3,-55.76,-39.752,,
206.799,-56.012,-39.791,,
206.816,-56.021,-39.83,,
206.911,-56.069,-39.871,,
207.01,-56.119,-39.913,,
207.035,-56.132,-39.956,,
207.35,-56.291,-40.0,,
207.606,-56.421,-40.046,,
208.566,-56.91,-40.093,,
208.763,-57.01,-40.142,,
209.644,-57.461,-40.193,,
209.874,-57.578,-40.245,,
210.167,-57.729,-40.3,,
210.444,-57.871,-40.356,,
211.938,-58.643,-40.415,,
212.572,-58.972,-40.476,,
214.14,-59.789,-40.541,,
214.222,-59.832,-40.608,,
215.059,-60.271,-40.678,,
215.067,-60.275,-40.752,,
215.645,-60.579,-40.83,,
216.241,-60.893,-40.913,,
216.627,-61.098,-41.0,,
216.684,-61.127,-41.093,,
216.759,-61.167,-41.193,,
220.713,-63.279,-41.3,,
221.676,-63.799,-41.415,,
225.588,-65.935,-41.541,,
225.907,-66.11,-41.678,,
228.093,-67.321,-41.83,,
228.937,-67.792,-42.0,,
229.666,-68.199,-42.193,,
231.036,-68.969,-42.415,,
235.339,-71.416,-42.678,,
236.011,-71.802,-43.0,,
240.903,-74.646,-43.415,,
283.853,-102.065,-44.0,,
