-2.19,	 37777,	 36586
-2.18,	 37967,	 36921
-2.17,	 38179,	 37127
-2.16,	 38642,	 36947
-2.15,	 38125,	 37314
-2.14,	 38266,	 37314
-2.13,	 38887,	 37765
-2.12,	 38770,	 38042
-2.11,	 39287,	 38035
-2.10,	 39079,	 38124
-2.09,	 39412,	 38460
-2.08,	 39921,	 38282
-2.07,	 39707,	 38908
-2.06,	 40181,	 38853
-2.05,	 40291,	 38602
-2.04,	 40219,	 39134
-2.03,	 40424,	 39368
-2.02,	 40730,	 39401
-2.01,	 41051,	 39369
-2.00,	 41652,	 40010
-1.99,	 41250,	 39877
-1.98,	 41265,	 40022
-1.97,	 41591,	 40170
-1.96,	 41799,	 40619
-1.95,	 42402,	 40711
-1.94,	 42141,	 41174
-1.93,	 42453,	 41162
-1.92,	 42705,	 41277
-1.91,	 42794,	 41380
-1.90,	 42812,	 41426
-1.89,	 43309,	 41828
-1.88,	 43929,	 41756
-1.87,	 43773,	 41787
-1.86,	 44125,	 42253
-1.85,	 44027,	 42385
-1.84,	 44189,	 42396
-1.83,	 44420,	 42750
-1.82,	 44552,	 43025
-1.81,	 45071,	 43178
-1.80,	 44828,	 43154
-1.79,	 45386,	 43435
-1.78,	 45053,	 43663
-1.77,	 45586,	 44013
-1.76,	 45882,	 43910
-1.75,	 46333,	 44313
-1.74,	 45947,	 44247
-1.73,	 46611,	 44690
-1.72,	 46280,	 44495
-1.71,	 46992,	 44819
-1.70,	 47271,	 45138
-1.69,	 46949,	 45390
-1.68,	 47618,	 45046
-1.67,	 47640,	 45321
-1.66,	 47640,	 45327
-1.65,	 47752,	 45493
-1.64,	 47966,	 46107
-1.63,	 48322,	 45864
-1.62,	 48580,	 46615
-1.61,	 48787,	 46211
-1.60,	 48818,	 46858
-1.59,	 49002,	 46136
-1.58,	 48995,	 46830
-1.57,	 48826,	 47047
-1.56,	 49155,	 46946
-1.55,	 49555,	 47379
-1.54,	 49824,	 47592
-1.53,	 50226,	 47748
-1.52,	 50372,	 47742
-1.51,	 50179,	 47901
-1.50,	 50304,	 48387
-1.49,	 50585,	 48432
-1.48,	 50861,	 48316
-1.47,	 50621,	 48735
-1.46,	 51384,	 48892
-1.45,	 50851,	 49623
-1.44,	 51825,	 49607
-1.43,	 51784,	 49469
-1.42,	 51830,	 49951
-1.41,	 52122,	 49411
-1.40,	 52208,	 49806
-1.39,	 52432,	 50177
-1.38,	 52376,	 50483
-1.37,	 52293,	 50499
-1.36,	 52777,	 50861
-1.35,	 52791,	 50827
-1.34,	 53288,	 51057
-1.33,	 53496,	 51512
-1.32,	 53376,	 51570
-1.31,	 54021,	 51482
-1.30,	 53756,	 51154
-1.29,	 54340,	 52670
-1.28,	 54333,	 52088
-1.27,	 54207,	 52473
-1.26,	 54680,	 52901
-1.25,	 54593,	 52836
-1.24,	 54899,	 52778
