score,log2_sf_pred,log2_sf_real,metakey,metaval
152,-5.854,-5.847,,
153,-5.904,-5.896,,
154,-5.954,-5.946,,
155,-6.004,-5.996,,
156,-6.055,-6.046,,
157,-6.106,-6.097,,
158,-6.157,-6.148,,
159,-6.208,-6.199,,
160,-6.259,-6.25,,
161,-6.311,-6.302,,
162,-6.363,-6.354,,
163,-6.415,-6.406,,
164,-6.468,-6.458,,
165,-6.521,-6.51,,
166,-6.574,-6.563,,
167,-6.627,-6.616,,
168,-6.68,-6.67,,
169,-6.734,-6.723,,
170,-6.788,-6.777,,
171,-6.842,-6.831,,
172,-6.897,-6.885,,
173,-6.952,-6.94,,
174,-7.007,-6.995,,
175,-7.062,-7.05,,
176,-7.117,-7.105,,
177,-7.173,-7.161,,
178,-7.229,-7.216,,
179,-7.286,-7.272,,
180,-7.342,-7.329,,
181,-7.399,-7.385,,
182,-7.456,-7.442,,
183,-7.513,-7.499,,
184,-7.571,-7.556,,
185,-7.629,-7.614,,
186,-7.687,-7.672,,
187,-7.745,-7.73,,
188,-7.804,-7.788,,
189,-7.862,-7.847,,
190,-7.922,-7.906,,
191,-7.981,-7.965,,
192,-8.04,-8.024,,
193,-8.1,-8.084,,
194,-8.16,-8.144,,
195,-8.221,-8.204,,
196,-8.281,-8.264,,
197,-8.342,-8.325,,
198,-8.403,-8.385,,
199,-8.465,-8.447,,
200,-8.527,-8.508,,
201,-8.588,-8.57,,
202,-8.651,-8.631,,
203,-8.713,-8.694,,
204,-8.776,-8.756,,
205,-8.839,-8.819,,
206,-8.902,-8.881,,
207,-8.965,-8.945,,
208,-9.029,-9.008,,
209,-9.093,-9.072,,
210,-9.157,-9.136,,
211,-9.222,-9.2,,
212,-9.286,-9.264,,
213,-9.351,-9.329,,
214,-9.417,-9.394,,
215,-9.482,-9.459,,
216,-9.548,-9.524,,
217,-9.614,-9.59,,
218,-9.68,-9.656,,
219,-9.747,-9.722,,
220,-9.814,-9.789,,
221,-9.881,-9.855,,
222,-9.948,-9.922,,
223,-10.016,-9.99,,
224,-10.084,-10.057,,
225,-10.152,-10.125,,
226,-10.22,-10.193,,
227,-10.289,-10.261,,
228,-10.358,-10.33,,
229,-10.427,-10.398,,
230,-10.496,-10.467,,
231,-10.566,-10.537,,
232,-10.636,-10.606,,
233,-10.706,-10.676,,
234,-10.777,-10.746,,
235,-10.847,-10.817,,
236,-10.918,-10.887,,
237,-10.99,-10.958,,
238,-11.061,-11.029,,
239,-11.133,-11.1,,
240,-11.205,-11.172,,
241,-11.277,-11.244,,
242,-11.35,-11.316,,
243,-11.423,-11.388,,
244,-11.496,-11.461,,
245,-11.569,-11.534,,
246,-11.643,-11.607,,
247,-11.717,-11.681,,
248,-11.791,-11.754,,
249,-11.865,-11.828,,
250,-11.94,-11.902,,
251,-12.015,-11.977,,
252,-12.09,-12.052,,
253,-12.165,-12.127,,
254,-12.241,-12.202,,
255,-12.317,-12.277,,
256,-12.393,-12.353,,
257,-12.47,-12.429,,
258,-12.546,-12.505,,
259,-12.623,-12.582,,
260,-12.701,-12.659,,
261,-12.778,-12.736,,
262,-12.856,-12.813,,
263,-12.934,-12.891,,
264,-13.013,-12.968,,
265,-13.091,-13.047,,
266,-13.17,-13.125,,
267,-13.249,-13.204,,
268,-13.329,-13.282,,
269,-13.408,-13.362,,
270,-13.488,-13.441,,
271,-13.568,-13.521,,
272,-13.649,-13.601,,
273,-13.73,-13.681,,
274,-13.811,-13.761,,
275,-13.892,-13.842,,
276,-13.973,-13.923,,
277,-14.055,-14.004,,
278,-14.137,-14.086,,
279,-14.22,-14.167,,
280,-14.302,-14.249,,
281,-14.385,-14.332,,
282,-14.468,-14.414,,
283,-14.552,-14.497,,
284,-14.635,-14.58,,
285,-14.719,-14.663,,
286,-14.803,-14.747,,
287,-14.888,-14.831,,
288,-14.972,-14.915,,
289,-15.057,-14.999,,
290,-15.143,-15.084,,
291,-15.228,-15.169,,
292,-15.314,-15.254,,
293,-15.4,-15.339,,
294,-15.486,-15.425,,
295,-15.573,-15.511,,
296,-15.66,-15.597,,
297,-15.747,-15.683,,
298,-15.834,-15.77,,
299,-15.922,-15.857,,
300,-16.01,-15.944,,
301,-16.098,-16.032,,
302,-16.186,-16.119,,
303,-16.275,-16.208,,
304,-16.364,-16.296,,
305,-16.453,-16.384,,
306,-16.543,-16.473,,
307,-16.632,-16.562,,
308,-16.722,-16.652,,
309,-16.813,-16.741,,
310,-16.903,-16.831,,
311,-16.994,-16.921,,
312,-17.085,-17.011,,
313,-17.177,-17.102,,
314,-17.268,-17.193,,
315,-17.36,-17.284,,
316,-17.452,-17.376,,
317,-17.545,-17.467,,
318,-17.638,-17.559,,
319,-17.731,-17.652,,
320,-17.824,-17.744,,
321,-17.917,-17.837,,
322,-18.011,-17.93,,
323,-18.105,-18.023,,
324,-18.199,-18.117,,
325,-18.294,-18.21,,
326,-18.389,-18.304,,
327,-18.484,-18.399,,
328,-18.579,-18.493,,
329,-18.675,-18.588,,
330,-18.771,-18.683,,
331,-18.867,-18.779,,
332,-18.964,-18.874,,
333,-19.06,-18.97,,
334,-19.157,-19.066,,
335,-19.255,-19.163,,
336,-19.352,-19.259,,
337,-19.45,-19.356,,
338,-19.548,-19.453,,
339,-19.647,-19.551,,
340,-19.745,-19.649,,
341,-19.844,-19.747,,
342,-19.943,-19.845,,
343,-20.043,-19.943,,
344,-20.142,-20.042,,
345,-20.242,-20.141,,
346,-20.342,-20.24,,
347,-20.443,-20.34,,
348,-20.544,-20.44,,
349,-20.645,-20.54,,
350,-20.746,-20.64,,
351,-20.848,-20.741,,
352,-20.95,-20.842,,
353,-21.052,-20.943,,
354,-21.154,-21.044,,
355,-21.257,-21.146,,
356,-21.36,-21.248,,
357,-21.463,-21.35,,
358,-21.566,-21.453,,
359,-21.67,-21.555,,
360,-21.774,-21.658,,
361,-21.878,-21.762,,
362,-21.983,-21.865,,
363,-22.088,-21.969,,
364,-22.193,-22.073,,
365,-22.298,-22.177,,
366,-22.404,-22.282,,
367,-22.51,-22.387,,
368,-22.616,-22.492,,
369,-22.722,-22.597,,
370,-22.829,-22.702,,
371,-22.936,-22.808,,
372,-23.043,-22.914,,
373,-23.151,-23.02,,
374,-23.258,-23.127,,
375,-23.366,-23.234,,
376,-23.475,-23.341,,
377,-23.583,-23.449,,
378,-23.692,-23.556,,
379,-23.801,-23.664,,
380,-23.911,-23.772,,
381,-24.02,-23.881,,
382,-24.13,-23.99,,
383,-24.241,-24.098,,
384,-24.351,-24.207,,
385,-24.462,-24.317,,
386,-24.573,-24.427,,
387,-24.684,-24.537,,
388,-24.796,-24.648,,
389,-24.908,-24.759,,
390,-25.02,-24.869,,
391,-25.132,-24.98,,
392,-25.245,-25.092,,
393,-25.358,-25.204,,
394,-25.471,-25.316,,
395,-25.584,-25.428,,
396,-25.698,-25.54,,
397,-25.812,-25.653,,
398,-25.926,-25.766,,
399,-26.041,-25.879,,
400,-26.156,-25.993,,
401,-26.271,-26.107,,
402,-26.386,-26.22,,
403,-26.502,-26.334,,
404,-26.618,-26.448,,
405,-26.734,-26.563,,
406,-26.85,-26.679,,
407,-26.967,-26.794,,
408,-27.084,-26.909,,
409,-27.201,-27.025,,
410,-27.319,-27.14,,
411,-27.437,-27.256,,
412,-27.555,-27.373,,
413,-27.673,-27.49,,
414,-27.792,-27.607,,
415,-27.911,-27.726,,
416,-28.03,-27.845,,
417,-28.149,-27.963,,
418,-28.269,-28.082,,
419,-28.389,-28.2,,
420,-28.509,-28.318,,
421,-28.63,-28.437,,
422,-28.751,-28.556,,
423,-28.872,-28.676,,
424,-28.993,-28.793,,
425,-29.115,-28.913,,
426,-29.236,-29.031,,
427,-29.359,-29.148,,
428,-29.481,-29.271,,
429,-29.604,-29.39,,
430,-29.727,-29.513,,
431,-29.85,-29.633,,
432,-29.974,-29.756,,
433,-30.097,-29.878,,
434,-30.221,-29.998,,
435,-30.346,-30.116,,
436,-30.47,-30.239,,
437,-30.595,-30.36,,
438,-30.72,-30.478,,
439,-30.846,-30.599,,
440,-30.971,-30.723,,
441,-31.097,-30.844,,
442,-31.224,-30.968,,
443,-31.35,-31.092,,
444,-31.477,-31.216,,
445,-31.604,-31.332,,
446,-31.731,-31.449,,
447,-31.859,-31.57,,
448,-31.987,-31.681,,
449,-32.115,-31.802,,
450,-32.243,-31.924,,
451,-32.372,-32.044,,
452,-32.501,-32.165,,
453,-32.63,-32.292,,
454,-32.76,-32.41,,
455,-32.89,-32.527,,
456,-33.02,-32.649,,
457,-33.15,-32.768,,
458,-33.281,-32.893,,
459,-33.412,-33.012,,
460,-33.543,-33.133,,
461,-33.674,-33.25,,
462,-33.806,-33.369,,
463,-33.938,-33.502,,
464,-34.07,-33.623,,
465,-34.203,-33.74,,
466,-34.335,-33.867,,
467,-34.468,-33.98,,
468,-34.602,-34.098,,
469,-34.735,-34.212,,
470,-34.869,-34.323,,
471,-35.003,-34.441,,
472,-35.138,-34.561,,
473,-35.272,-34.702,,
474,-35.407,-34.815,,
475,-35.543,-34.914,,
476,-35.678,-35.023,,
477,-35.814,-35.14,,
478,-35.95,-35.257,,
479,-36.086,-35.369,,
480,-36.223,-35.469,,
481,-36.36,-35.58,,
481.895,-36.483,-35.683,,
481.895,-36.483,-35.685,,
481.901,-36.484,-35.687,,
481.903,-36.484,-35.689,,
481.922,-36.486,-35.692,,
481.948,-36.49,-35.694,,
482.007,-36.498,-35.696,,
482.016,-36.499,-35.699,,
482.02,-36.5,-35.701,,
482.036,-36.502,-35.703,,
482.065,-36.506,-35.705,,
482.082,-36.508,-35.708,,
482.124,-36.514,-35.71,,
482.146,-36.517,-35.712,,
482.148,-36.517,-35.715,,
482.183,-36.522,-35.717,,
482.184,-36.522,-35.719,,
482.191,-36.523,-35.722,,
482.202,-36.525,-35.724,,
482.22,-36.527,-35.726,,
482.229,-36.529,-35.729,,
482.246,-36.531,-35.731,,
482.247,-36.531,-35.733,,
482.258,-36.533,-35.736,,
482.309,-36.54,-35.738,,
482.368,-36.548,-35.74,,
482.418,-36.554,-35.743,,
482.431,-36.556,-35.745,,
482.433,-36.557,-35.747,,
482.455,-36.56,-35.75,,
482.474,-36.562,-35.752,,
482.531,-36.57,-35.754,,
482.531,-36.57,-35.757,,
482.604,-36.58,-35.759,,
482.637,-36.585,-35.762,,
482.638,-36.585,-35.764,,
482.652,-36.587,-35.766,,
482.695,-36.593,-35.769,,
482.696,-36.593,-35.771,,
482.723,-36.596,-35.774,,
482.732,-36.598,-35.776,,
482.747,-36.6,-35.778,,
482.756,-36.601,-35.781,,
482.79,-36.606,-35.783,,
482.81,-36.608,-35.786,,
482.82,-36.61,-35.788,,
482.838,-36.612,-35.791,,
482.857,-36.615,-35.793,,
482.863,-36.616,-35.795,,
482.917,-36.623,-35.798,,
482.982,-36.632,-35.8,,
482.992,-36.633,-35.803,,
483.03,-36.639,-35.805,,
483.036,-36.64,-35.808,,
483.066,-36.644,-35.81,,
483.125,-36.652,-35.813,,
483.211,-36.664,-35.815,,
483.271,-36.672,-35.818,,
483.287,-36.674,-35.82,,
483.324,-36.679,-35.823,,
483.333,-36.68,-35.825,,
483.377,-36.686,-35.828,,
483.397,-36.689,-35.83,,
483.426,-36.693,-35.833,,
483.428,-36.693,-35.835,,
483.428,-36.693,-35.838,,
483.47,-36.699,-35.84,,
483.481,-36.701,-35.843,,
483.564,-36.712,-35.845,,
483.644,-36.723,-35.848,,
483.646,-36.723,-35.85,,
483.696,-36.73,-35.853,,
483.713,-36.733,-35.855,,
483.72,-36.734,-35.858,,
483.752,-36.738,-35.86,,
483.767,-36.74,-35.863,,
483.769,-36.74,-35.866,,
483.811,-36.746,-35.868,,
483.817,-36.747,-35.871,,
483.834,-36.749,-35.873,,
483.839,-36.75,-35.876,,
483.846,-36.751,-35.878,,
483.859,-36.753,-35.881,,
483.935,-36.763,-35.884,,
483.955,-36.766,-35.886,,
483.967,-36.768,-35.889,,
483.973,-36.769,-35.891,,
483.981,-36.77,-35.894,,
483.983,-36.77,-35.897,,
483.984,-36.77,-35.899,,
484.004,-36.773,-35.902,,
484.023,-36.775,-35.905,,
484.048,-36.779,-35.907,,
484.051,-36.779,-35.91,,
484.072,-36.782,-35.913,,
484.103,-36.786,-35.915,,
484.112,-36.788,-35.918,,
484.13,-36.79,-35.921,,
484.219,-36.802,-35.923,,
484.231,-36.804,-35.926,,
484.301,-36.814,-35.929,,
484.316,-36.816,-35.931,,
484.324,-36.817,-35.934,,
484.33,-36.818,-35.937,,
484.348,-36.82,-35.939,,
484.349,-36.82,-35.942,,
484.392,-36.826,-35.945,,
484.402,-36.828,-35.947,,
484.46,-36.836,-35.95,,
484.504,-36.842,-35.953,,
484.506,-36.842,-35.956,,
484.521,-36.844,-35.958,,
484.55,-36.848,-35.961,,
484.625,-36.858,-35.964,,
484.684,-36.867,-35.967,,
484.732,-36.873,-35.969,,
484.773,-36.879,-35.972,,
484.851,-36.89,-35.975,,
484.853,-36.89,-35.978,,
484.886,-36.895,-35.98,,
484.888,-36.895,-35.983,,
484.946,-36.903,-35.986,,
484.958,-36.904,-35.989,,
484.996,-36.91,-35.992,,
485.008,-36.911,-35.994,,
485.114,-36.926,-35.997,,
485.135,-36.929,-36.0,,
485.14,-36.93,-36.003,,
485.161,-36.932,-36.006,,
485.164,-36.933,-36.008,,
485.183,-36.935,-36.011,,
485.196,-36.937,-36.014,,
485.239,-36.943,-36.017,,
485.32,-36.954,-36.02,,
485.364,-36.96,-36.023,,
485.421,-36.968,-36.026,,
485.476,-36.976,-36.028,,
485.524,-36.983,-36.031,,
485.527,-36.983,-36.034,,
485.532,-36.984,-36.037,,
485.538,-36.985,-36.04,,
485.559,-36.988,-36.043,,
485.562,-36.988,-36.046,,
485.623,-36.996,-36.049,,
485.625,-36.997,-36.052,,
485.63,-36.997,-36.055,,
485.65,-37.0,-36.057,,
485.657,-37.001,-36.06,,
485.695,-37.006,-36.063,,
485.715,-37.009,-36.066,,
485.766,-37.016,-36.069,,
485.773,-37.017,-36.072,,
485.793,-37.02,-36.075,,
485.825,-37.024,-36.078,,
485.841,-37.027,-36.081,,
485.848,-37.027,-36.084,,
485.883,-37.032,-36.087,,
485.901,-37.035,-36.09,,
485.923,-37.038,-36.093,,
485.931,-37.039,-36.096,,
485.941,-37.04,-36.099,,
485.968,-37.044,-36.102,,
485.969,-37.044,-36.105,,
485.976,-37.045,-36.108,,
486.001,-37.049,-36.111,,
486.012,-37.05,-36.114,,
486.027,-37.052,-36.117,,
486.056,-37.056,-36.12,,
486.129,-37.066,-36.123,,
486.138,-37.068,-36.127,,
486.16,-37.071,-36.13,,
486.222,-37.079,-36.133,,
486.264,-37.085,-36.136,,
486.276,-37.087,-36.139,,
486.341,-37.096,-36.142,,
486.372,-37.1,-36.145,,
486.387,-37.102,-36.148,,
486.397,-37.103,-36.151,,
486.419,-37.106,-36.155,,
486.439,-37.109,-36.158,,
486.539,-37.123,-36.161,,
486.597,-37.131,-36.164,,
486.618,-37.134,-36.167,,
486.618,-37.134,-36.17,,
486.671,-37.141,-36.173,,
486.751,-37.152,-36.177,,
486.785,-37.157,-36.18,,
486.797,-37.159,-36.183,,
486.801,-37.159,-36.186,,
486.808,-37.16,-36.189,,
486.835,-37.164,-36.193,,
486.841,-37.165,-36.196,,
486.875,-37.17,-36.199,,
486.891,-37.172,-36.202,,
486.895,-37.173,-36.206,,
486.902,-37.173,-36.209,,
486.91,-37.175,-36.212,,
486.919,-37.176,-36.215,,
486.934,-37.178,-36.219,,
486.935,-37.178,-36.222,,
487.109,-37.202,-36.225,,
487.118,-37.203,-36.229,,
487.133,-37.205,-36.232,,
487.137,-37.206,-36.235,,
487.143,-37.207,-36.238,,
487.181,-37.212,-36.242,,
487.186,-37.213,-36.245,,
487.196,-37.214,-36.248,,
487.237,-37.22,-36.252,,
487.253,-37.222,-36.255,,
487.292,-37.227,-36.259,,
487.299,-37.229,-36.262,,
487.319,-37.231,-36.265,,
487.377,-37.239,-36.269,,
487.403,-37.243,-36.272,,
487.449,-37.249,-36.275,,
487.451,-37.25,-36.279,,
487.462,-37.251,-36.282,,
487.467,-37.252,-36.286,,
487.518,-37.259,-36.289,,
487.519,-37.259,-36.293,,
487.583,-37.268,-36.296,,
487.589,-37.269,-36.3,,
487.685,-37.282,-36.303,,
487.695,-37.283,-36.307,,
487.696,-37.284,-36.31,,
487.777,-37.295,-36.313,,
487.81,-37.299,-36.317,,
487.815,-37.3,-36.321,,
487.815,-37.3,-36.324,,
487.821,-37.301,-36.328,,
487.849,-37.305,-36.331,,
487.908,-37.313,-36.335,,
487.91,-37.313,-36.338,,
487.929,-37.316,-36.342,,
488.069,-37.335,-36.345,,
488.085,-37.338,-36.349,,
488.104,-37.34,-36.353,,
488.108,-37.341,-36.356,,
488.204,-37.354,-36.36,,
488.225,-37.357,-36.363,,
488.295,-37.367,-36.367,,
488.387,-37.38,-36.371,,
488.394,-37.381,-36.374,,
488.445,-37.388,-36.378,,
488.529,-37.399,-36.382,,
488.532,-37.4,-36.385,,
488.542,-37.401,-36.389,,
488.543,-37.401,-36.393,,
488.543,-37.401,-36.396,,
488.565,-37.404,-36.4,,
488.566,-37.405,-36.404,,
488.601,-37.409,-36.408,,
488.651,-37.416,-36.411,,
488.656,-37.417,-36.415,,
488.689,-37.422,-36.419,,
488.728,-37.427,-36.423,,
488.769,-37.433,-36.426,,
488.785,-37.435,-36.43,,
489.061,-37.473,-36.434,,
489.074,-37.475,-36.438,,
489.08,-37.476,-36.442,,
489.087,-37.477,-36.445,,
489.142,-37.485,-36.449,,
489.18,-37.49,-36.453,,
489.292,-37.506,-36.457,,
489.336,-37.512,-36.461,,
489.36,-37.515,-36.465,,
489.371,-37.517,-36.469,,
489.395,-37.52,-36.473,,
489.419,-37.523,-36.476,,
489.434,-37.525,-36.48,,
489.442,-37.526,-36.484,,
489.446,-37.527,-36.488,,
489.452,-37.528,-36.492,,
489.474,-37.531,-36.496,,
489.544,-37.541,-36.5,,
489.608,-37.55,-36.504,,
489.704,-37.563,-36.508,,
489.792,-37.575,-36.512,,
489.804,-37.577,-36.516,,
489.811,-37.578,-36.52,,
489.826,-37.58,-36.524,,
489.877,-37.587,-36.528,,
490.011,-37.606,-36.532,,
490.026,-37.608,-36.536,,
490.186,-37.63,-36.541,,
490.193,-37.631,-36.545,,
490.208,-37.633,-36.549,,
490.214,-37.634,-36.553,,
490.24,-37.638,-36.557,,
490.29,-37.645,-36.561,,
490.301,-37.646,-36.565,,
490.362,-37.655,-36.57,,
490.443,-37.666,-36.574,,
490.584,-37.686,-36.578,,
490.701,-37.702,-36.582,,
490.703,-37.702,-36.586,,
490.726,-37.706,-36.591,,
490.734,-37.707,-36.595,,
490.768,-37.711,-36.599,,
490.804,-37.716,-36.603,,
490.83,-37.72,-36.608,,
490.875,-37.726,-36.612,,
490.889,-37.728,-36.616,,
490.902,-37.73,-36.621,,
490.924,-37.733,-36.625,,
491.149,-37.765,-36.629,,
491.157,-37.766,-36.634,,
491.17,-37.768,-36.638,,
491.22,-37.775,-36.642,,
491.234,-37.777,-36.647,,
491.327,-37.79,-36.651,,
491.329,-37.79,-36.656,,
491.422,-37.803,-36.66,,
491.564,-37.823,-36.665,,
491.565,-37.823,-36.669,,
491.566,-37.823,-36.674,,
491.573,-37.824,-36.678,,
491.627,-37.832,-36.683,,
491.925,-37.873,-36.687,,
491.933,-37.874,-36.692,,
491.958,-37.878,-36.696,,
492.032,-37.888,-36.701,,
492.191,-37.91,-36.705,,
492.234,-37.917,-36.71,,
492.236,-37.917,-36.715,,
492.257,-37.92,-36.719,,
492.277,-37.923,-36.724,,
492.386,-37.938,-36.729,,
492.44,-37.945,-36.733,,
492.548,-37.961,-36.738,,
492.616,-37.97,-36.743,,
492.685,-37.98,-36.747,,
492.697,-37.981,-36.752,,
492.75,-37.989,-36.757,,
492.759,-37.99,-36.762,,
492.788,-37.994,-36.766,,
492.809,-37.997,-36.771,,
492.84,-38.001,-36.776,,
492.892,-38.009,-36.781,,
493.023,-38.027,-36.786,,
493.04,-38.03,-36.791,,
493.074,-38.034,-36.795,,
493.101,-38.038,-36.8,,
493.152,-38.045,-36.805,,
493.288,-38.064,-36.81,,
493.562,-38.103,-36.815,,
493.634,-38.113,-36.82,,
493.639,-38.114,-36.825,,
493.653,-38.116,-36.83,,
493.675,-38.119,-36.835,,
493.783,-38.134,-36.84,,
493.835,-38.141,-36.845,,
493.926,-38.154,-36.85,,
493.948,-38.157,-36.855,,
494.101,-38.179,-36.86,,
494.215,-38.195,-36.866,,
494.236,-38.198,-36.871,,
494.239,-38.198,-36.876,,
494.24,-38.198,-36.881,,
494.241,-38.198,-36.886,,
494.306,-38.207,-36.891,,
494.313,-38.208,-36.897,,
494.388,-38.219,-36.902,,
494.438,-38.226,-36.907,,
494.48,-38.232,-36.913,,
494.554,-38.242,-36.918,,
494.588,-38.247,-36.923,,
494.63,-38.253,-36.929,,
494.69,-38.261,-36.934,,
494.741,-38.269,-36.939,,
494.788,-38.275,-36.945,,
494.902,-38.291,-36.95,,
494.993,-38.304,-36.956,,
495.02,-38.308,-36.961,,
495.087,-38.317,-36.967,,
495.109,-38.32,-36.972,,
495.136,-38.324,-36.978,,
495.139,-38.325,-36.983,,
495.238,-38.339,-36.989,,
495.544,-38.382,-36.994,,
495.617,-38.392,-37.0,,
495.712,-38.405,-37.006,,
495.781,-38.415,-37.011,,
495.809,-38.419,-37.017,,
495.813,-38.42,-37.023,,
496.034,-38.451,-37.028,,
496.068,-38.456,-37.034,,
496.124,-38.464,-37.04,,
496.571,-38.527,-37.046,,
496.689,-38.543,-37.052,,
496.754,-38.553,-37.057,,
496.76,-38.553,-37.063,,
496.773,-38.555,-37.069,,
496.836,-38.564,-37.075,,
497.005,-38.588,-37.081,,
497.042,-38.593,-37.087,,
497.099,-38.601,-37.093,,
497.145,-38.608,-37.099,,
497.181,-38.613,-37.105,,
497.184,-38.613,-37.111,,
497.235,-38.621,-37.117,,
497.242,-38.622,-37.123,,
497.315,-38.632,-37.13,,
497.391,-38.643,-37.136,,
497.435,-38.649,-37.142,,
497.513,-38.66,-37.148,,
497.638,-38.678,-37.155,,
497.766,-38.696,-37.161,,
498.007,-38.73,-37.167,,
498.031,-38.733,-37.173,,
498.043,-38.735,-37.18,,
498.068,-38.739,-37.186,,
498.174,-38.754,-37.193,,
498.185,-38.755,-37.199,,
498.31,-38.773,-37.206,,
498.349,-38.778,-37.212,,
498.373,-38.782,-37.219,,
498.383,-38.783,-37.225,,
498.391,-38.784,-37.232,,
498.422,-38.789,-37.238,,
498.438,-38.791,-37.245,,
498.507,-38.801,-37.252,,
498.576,-38.811,-37.259,,
498.589,-38.812,-37.265,,
498.859,-38.851,-37.272,,
498.962,-38.865,-37.279,,
498.996,-38.87,-37.286,,
499.02,-38.873,-37.293,,
499.084,-38.883,-37.3,,
499.171,-38.895,-37.307,,
499.186,-38.897,-37.313,,
499.198,-38.899,-37.321,,
499.266,-38.909,-37.328,,
499.28,-38.91,-37.335,,
499.375,-38.924,-37.342,,
499.429,-38.932,-37.349,,
499.446,-38.934,-37.356,,
499.469,-38.937,-37.363,,
499.655,-38.964,-37.371,,
499.696,-38.97,-37.378,,
499.725,-38.974,-37.385,,
499.761,-38.979,-37.393,,
499.778,-38.981,-37.4,,
