score,log2_sf_pred,log2_sf_real,metakey,metaval
991,-19.445,-19.416,,
992,-19.478,-19.45,,
993,-19.512,-19.483,,
994,-19.545,-19.516,,
995,-19.578,-19.549,,
996,-19.612,-19.583,,
997,-19.645,-19.616,,
998,-19.679,-19.65,,
999,-19.712,-19.683,,
1000,-19.746,-19.716,,
1001,-19.78,-19.75,,
1002,-19.813,-19.783,,
1003,-19.847,-19.817,,
1004,-19.88,-19.851,,
1005,-19.914,-19.884,,
1006,-19.948,-19.918,,
1007,-19.982,-19.952,,
1008,-20.016,-19.985,,
1009,-20.049,-20.019,,
1010,-20.083,-20.053,,
1011,-20.117,-20.087,,
1012,-20.151,-20.121,,
1013,-20.185,-20.154,,
1014,-20.219,-20.188,,
1015,-20.253,-20.222,,
1016,-20.287,-20.256,,
1017,-20.321,-20.29,,
1018,-20.355,-20.324,,
1019,-20.389,-20.358,,
1020,-20.424,-20.392,,
1021,-20.458,-20.426,,
1022,-20.492,-20.461,,
1023,-20.526,-20.495,,
1024,-20.561,-20.529,,
1025,-20.595,-20.563,,
1026,-20.629,-20.597,,
1027,-20.664,-20.632,,
1028,-20.698,-20.666,,
1029,-20.733,-20.7,,
1030,-20.767,-20.735,,
1031,-20.802,-20.769,,
1032,-20.836,-20.804,,
1033,-20.871,-20.838,,
1034,-20.906,-20.873,,
1035,-20.94,-20.907,,
1036,-20.975,-20.942,,
1037,-21.01,-20.977,,
1038,-21.044,-21.011,,
1039,-21.079,-21.046,,
1040,-21.114,-21.081,,
1041,-21.149,-21.115,,
1042,-21.184,-21.15,,
1043,-21.218,-21.185,,
1044,-21.253,-21.22,,
1045,-21.288,-21.255,,
1046,-21.323,-21.29,,
1047,-21.358,-21.325,,
1048,-21.393,-21.359,,
1049,-21.429,-21.395,,
1050,-21.464,-21.43,,
1051,-21.499,-21.465,,
1052,-21.534,-21.5,,
1053,-21.569,-21.535,,
1054,-21.604,-21.57,,
1055,-21.64,-21.605,,
1056,-21.675,-21.64,,
1057,-21.71,-21.676,,
1058,-21.746,-21.711,,
1059,-21.781,-21.746,,
1060,-21.817,-21.782,,
1061,-21.852,-21.817,,
1062,-21.888,-21.852,,
1063,-21.923,-21.888,,
1064,-21.959,-21.923,,
1065,-21.994,-21.959,,
1066,-22.03,-21.994,,
1067,-22.065,-22.03,,
1068,-22.101,-22.066,,
1069,-22.137,-22.101,,
1070,-22.173,-22.137,,
1071,-22.208,-22.172,,
1072,-22.244,-22.208,,
1073,-22.28,-22.244,,
1074,-22.316,-22.28,,
1075,-22.352,-22.315,,
1076,-22.388,-22.351,,
1077,-22.424,-22.387,,
1078,-22.46,-22.423,,
1079,-22.496,-22.459,,
1080,-22.532,-22.495,,
1081,-22.568,-22.531,,
1082,-22.604,-22.567,,
1083,-22.64,-22.603,,
1084,-22.676,-22.639,,
1085,-22.712,-22.675,,
1086,-22.749,-22.711,,
1087,-22.785,-22.747,,
1088,-22.821,-22.784,,
1089,-22.858,-22.82,,
1090,-22.894,-22.856,,
1091,-22.93,-22.893,,
1092,-22.967,-22.929,,
1093,-23.003,-22.965,,
1094,-23.04,-23.002,,
1095,-23.076,-23.038,,
1096,-23.113,-23.074,,
1097,-23.149,-23.111,,
1098,-23.186,-23.147,,
1099,-23.223,-23.184,,
1100,-23.259,-23.221,,
1101,-23.296,-23.257,,
1102,-23.333,-23.294,,
1103,-23.37,-23.331,,
1104,-23.406,-23.367,,
1105,-23.443,-23.404,,
1106,-23.48,-23.441,,
1107,-23.517,-23.478,,
1108,-23.554,-23.514,,
1109,-23.591,-23.551,,
1110,-23.628,-23.588,,
1111,-23.665,-23.625,,
1112,-23.702,-23.662,,
1113,-23.739,-23.699,,
1114,-23.776,-23.736,,
1115,-23.813,-23.773,,
1116,-23.85,-23.81,,
1117,-23.888,-23.847,,
1118,-23.925,-23.884,,
1119,-23.962,-23.921,,
1120,-23.999,-23.958,,
1121,-24.037,-23.996,,
1122,-24.074,-24.033,,
1123,-24.112,-24.07,,
1124,-24.149,-24.107,,
1125,-24.186,-24.145,,
1126,-24.224,-24.182,,
1127,-24.261,-24.22,,
1128,-24.299,-24.257,,
1129,-24.337,-24.294,,
1130,-24.374,-24.332,,
1131,-24.412,-24.369,,
1132,-24.45,-24.407,,
1133,-24.487,-24.445,,
1134,-24.525,-24.482,,
1135,-24.563,-24.52,,
1136,-24.601,-24.557,,
1137,-24.638,-24.595,,
1138,-24.676,-24.633,,
1139,-24.714,-24.671,,
1140,-24.752,-24.709,,
1141,-24.79,-24.746,,
1142,-24.828,-24.784,,
1143,-24.866,-24.822,,
1144,-24.904,-24.86,,
1145,-24.942,-24.898,,
1146,-24.98,-24.936,,
1147,-25.018,-24.974,,
1148,-25.057,-25.012,,
1149,-25.095,-25.05,,
1150,-25.133,-25.088,,
1151,-25.171,-25.127,,
1152,-25.21,-25.165,,
1153,-25.248,-25.203,,
1154,-25.286,-25.241,,
1155,-25.325,-25.279,,
1156,-25.363,-25.318,,
1157,-25.402,-25.356,,
1158,-25.44,-25.394,,
1159,-25.479,-25.433,,
1160,-25.517,-25.471,,
1161,-25.556,-25.51,,
1162,-25.594,-25.548,,
1163,-25.633,-25.587,,
1164,-25.672,-25.625,,
1165,-25.711,-25.664,,
1166,-25.749,-25.702,,
1167,-25.788,-25.741,,
1168,-25.827,-25.78,,
1169,-25.866,-25.819,,
1170,-25.905,-25.858,,
1171,-25.943,-25.896,,
1172,-25.982,-25.935,,
1173,-26.021,-25.974,,
1174,-26.06,-26.013,,
1175,-26.099,-26.052,,
1176,-26.138,-26.091,,
1177,-26.178,-26.13,,
1178,-26.217,-26.169,,
1179,-26.256,-26.208,,
1180,-26.295,-26.247,,
1181,-26.334,-26.286,,
1182,-26.373,-26.325,,
1183,-26.413,-26.364,,
1184,-26.452,-26.404,,
1185,-26.491,-26.443,,
1186,-26.531,-26.482,,
1187,-26.57,-26.521,,
1188,-26.61,-26.56,,
1189,-26.649,-26.6,,
1190,-26.689,-26.639,,
1191,-26.728,-26.678,,
1192,-26.768,-26.717,,
1193,-26.807,-26.756,,
1194,-26.847,-26.796,,
1195,-26.886,-26.835,,
1196,-26.926,-26.875,,
1197,-26.966,-26.914,,
1198,-27.006,-26.954,,
1199,-27.045,-26.993,,
1200,-27.085,-27.033,,
1201,-27.125,-27.073,,
1202,-27.165,-27.112,,
1203,-27.205,-27.152,,
1204,-27.245,-27.192,,
1205,-27.285,-27.232,,
1206,-27.325,-27.271,,
1207,-27.365,-27.312,,
1208,-27.405,-27.352,,
1209,-27.445,-27.392,,
1210,-27.485,-27.431,,
1211,-27.525,-27.472,,
1212,-27.565,-27.512,,
1213,-27.606,-27.552,,
1214,-27.646,-27.592,,
1215,-27.686,-27.633,,
1216,-27.726,-27.673,,
1217,-27.767,-27.713,,
1218,-27.807,-27.753,,
1219,-27.848,-27.793,,
1220,-27.888,-27.833,,
1221,-27.929,-27.874,,
1222,-27.969,-27.915,,
1223,-28.01,-27.956,,
1224,-28.05,-27.996,,
1225,-28.091,-28.036,,
1226,-28.131,-28.076,,
1227,-28.172,-28.117,,
1228,-28.213,-28.157,,
1229,-28.253,-28.197,,
1230,-28.294,-28.238,,
1231,-28.335,-28.278,,
1232,-28.376,-28.318,,
1233,-28.417,-28.359,,
1234,-28.457,-28.399,,
1235,-28.498,-28.441,,
1236,-28.539,-28.481,,
1237,-28.58,-28.523,,
1238,-28.621,-28.564,,
1239,-28.662,-28.604,,
1240,-28.703,-28.645,,
1241,-28.745,-28.686,,
1242,-28.786,-28.727,,
1243,-28.827,-28.768,,
1244,-28.868,-28.81,,
1245,-28.909,-28.85,,
1246,-28.95,-28.891,,
1247,-28.992,-28.931,,
1248,-29.033,-28.972,,
1249,-29.074,-29.014,,
1250,-29.116,-29.055,,
1251,-29.157,-29.096,,
1252,-29.199,-29.138,,
1253,-29.24,-29.179,,
1254,-29.282,-29.22,,
1255,-29.323,-29.262,,
1256,-29.365,-29.304,,
1257,-29.406,-29.345,,
1258,-29.448,-29.387,,
1259,-29.49,-29.428,,
1260,-29.531,-29.469,,
1261,-29.573,-29.511,,
1262,-29.615,-29.552,,
1263,-29.657,-29.594,,
1264,-29.698,-29.636,,
1265,-29.74,-29.676,,
1266,-29.782,-29.718,,
1267,-29.824,-29.76,,
1268,-29.866,-29.802,,
1269,-29.908,-29.843,,
1270,-29.95,-29.885,,
1271,-29.992,-29.928,,
1272,-30.034,-29.969,,
1273,-30.076,-30.011,,
1274,-30.118,-30.053,,
1275,-30.161,-30.096,,
1276,-30.203,-30.14,,
1277,-30.245,-30.182,,
1278,-30.287,-30.226,,
1279,-30.33,-30.269,,
1280,-30.372,-30.312,,
1281,-30.414,-30.354,,
1282,-30.457,-30.396,,
1283,-30.499,-30.438,,
1284,-30.542,-30.48,,
1285,-30.584,-30.524,,
1286,-30.627,-30.566,,
1287,-30.669,-30.608,,
1288,-30.712,-30.65,,
1289,-30.754,-30.694,,
1290,-30.797,-30.738,,
1291,-30.84,-30.781,,
1292,-30.882,-30.822,,
1293,-30.925,-30.865,,
1294,-30.968,-30.906,,
1295,-31.011,-30.948,,
1296,-31.053,-30.993,,
1297,-31.096,-31.033,,
1298,-31.139,-31.076,,
1299,-31.182,-31.117,,
1300,-31.225,-31.161,,
1301,-31.268,-31.205,,
1302,-31.311,-31.247,,
1303,-31.354,-31.289,,
1304,-31.397,-31.333,,
1305,-31.44,-31.375,,
1306,-31.483,-31.416,,
1307,-31.527,-31.457,,
1308,-31.57,-31.498,,
1309,-31.613,-31.539,,
1310,-31.656,-31.584,,
1311,-31.7,-31.628,,
1312,-31.743,-31.671,,
1313,-31.786,-31.715,,
1314,-31.83,-31.758,,
1315,-31.873,-31.802,,
1316,-31.917,-31.845,,
1317,-31.96,-31.888,,
1318,-32.004,-31.932,,
1319,-32.047,-31.974,,
1320,-32.091,-32.018,,
1321,-32.134,-32.062,,
1322,-32.178,-32.106,,
1323,-32.222,-32.153,,
1324,-32.265,-32.197,,
1325,-32.309,-32.24,,
1326,-32.353,-32.282,,
1327,-32.397,-32.325,,
1328,-32.441,-32.368,,
1329,-32.484,-32.409,,
1330,-32.528,-32.454,,
1331,-32.572,-32.496,,
1332,-32.616,-32.54,,
1333,-32.66,-32.583,,
1334,-32.704,-32.626,,
1335,-32.748,-32.668,,
1336,-32.792,-32.708,,
1337,-32.837,-32.752,,
1338,-32.881,-32.797,,
1339,-32.925,-32.842,,
1340,-32.969,-32.884,,
1341,-33.013,-32.93,,
1342,-33.058,-32.972,,
1343,-33.102,-33.017,,
1344,-33.146,-33.061,,
1345,-33.191,-33.105,,
1346,-33.235,-33.151,,
1347,-33.279,-33.195,,
1348,-33.324,-33.238,,
1349,-33.368,-33.282,,
1350,-33.413,-33.323,,
1351,-33.458,-33.365,,
1352,-33.502,-33.41,,
1353,-33.547,-33.455,,
1354,-33.591,-33.496,,
1355,-33.636,-33.537,,
1356,-33.681,-33.58,,
1357,-33.726,-33.626,,
1358,-33.77,-33.672,,
1359,-33.815,-33.718,,
1360,-33.86,-33.76,,
1361,-33.905,-33.806,,
1362,-33.95,-33.846,,
1363,-33.995,-33.892,,
1364,-34.04,-33.936,,
1365,-34.085,-33.978,,
1366,-34.13,-34.026,,
1367,-34.175,-34.074,,
1368,-34.22,-34.118,,
1369,-34.265,-34.164,,
1370,-34.31,-34.212,,
1371,-34.355,-34.26,,
1372,-34.401,-34.306,,
1373,-34.446,-34.35,,
1374,-34.491,-34.403,,
1375,-34.537,-34.451,,
1376,-34.582,-34.498,,
1377,-34.627,-34.542,,
1378,-34.673,-34.588,,
1379,-34.718,-34.627,,
1380,-34.764,-34.673,,
1381,-34.809,-34.714,,
1382,-34.855,-34.757,,
1383,-34.9,-34.803,,
1384,-34.946,-34.846,,
1385,-34.991,-34.891,,
1386,-35.037,-34.936,,
1387,-35.083,-34.988,,
1388,-35.129,-35.037,,
1389,-35.174,-35.082,,
1390,-35.22,-35.127,,
1391,-35.266,-35.17,,
1392,-35.312,-35.212,,
1393,-35.358,-35.261,,
1394,-35.404,-35.31,,
1395,-35.45,-35.357,,
1396,-35.496,-35.409,,
1397,-35.542,-35.454,,
1398,-35.588,-35.493,,
1399,-35.634,-35.535,,
1400,-35.68,-35.575,,
1401,-35.726,-35.623,,
1402,-35.772,-35.668,,
1403,-35.818,-35.707,,
1404,-35.865,-35.754,,
1405,-35.911,-35.812,,
1406,-35.957,-35.851,,
1407,-36.003,-35.904,,
1408,-36.05,-35.957,,
1409,-36.096,-36.007,,
1410,-36.143,-36.057,,
1411,-36.189,-36.098,,
1412,-36.236,-36.148,,
1413,-36.282,-36.199,,
1414,-36.329,-36.251,,
1415,-36.375,-36.297,,
1416,-36.422,-36.328,,
1417,-36.468,-36.375,,
1418,-36.515,-36.416,,
1419,-36.562,-36.453,,
1420,-36.609,-36.502,,
1421,-36.655,-36.562,,
1422,-36.702,-36.61,,
1423,-36.749,-36.668,,
1424,-36.796,-36.716,,
1425,-36.843,-36.757,,
1426,-36.89,-36.792,,
1427,-36.937,-36.844,,
1428,-36.984,-36.897,,
1429,-37.031,-36.927,,
1430,-37.078,-36.971,,
1431,-37.125,-37.018,,
1432,-37.172,-37.06,,
1433,-37.219,-37.116,,
1434,-37.266,-37.159,,
1435,-37.314,-37.197,,
1436,-37.361,-37.243,,
1437,-37.408,-37.291,,
1438,-37.455,-37.345,,
1439,-37.503,-37.385,,
1440,-37.55,-37.434,,
1441,-37.597,-37.48,,
1442,-37.645,-37.52,,
1443,-37.692,-37.574,,
1444,-37.74,-37.629,,
1445,-37.787,-37.678,,
1446,-37.835,-37.729,,
1447,-37.883,-37.762,,
1448,-37.93,-37.813,,
1449,-37.978,-37.858,,
1450,-38.026,-37.921,,
1451,-38.073,-37.953,,
1452,-38.121,-38.0,,
1453,-38.169,-38.026,,
1454,-38.217,-38.066,,
1455,-38.264,-38.099,,
1456,-38.312,-38.148,,
1457,-38.36,-38.186,,
1458,-38.408,-38.238,,
1459,-38.456,-38.259,,
1459.598,-38.485,-38.289,,
1459.737,-38.492,-38.293,,
1459.792,-38.494,-38.296,,
1459.82,-38.496,-38.3,,
1459.837,-38.496,-38.303,,
1459.867,-38.498,-38.307,,
1459.868,-38.498,-38.31,,
1460.032,-38.506,-38.313,,
1460.092,-38.509,-38.317,,
1460.367,-38.522,-38.321,,
1460.825,-38.544,-38.324,,
1460.963,-38.55,-38.328,,
1461.175,-38.561,-38.331,,
1461.364,-38.57,-38.335,,
1461.501,-38.576,-38.338,,
1461.534,-38.578,-38.342,,
1461.572,-38.58,-38.345,,
1461.733,-38.587,-38.349,,
1461.758,-38.589,-38.353,,
1461.825,-38.592,-38.356,,
1461.844,-38.593,-38.36,,
1461.896,-38.595,-38.363,,
1461.903,-38.596,-38.367,,
1461.987,-38.6,-38.371,,
1462.034,-38.602,-38.374,,
1462.089,-38.605,-38.378,,
1462.091,-38.605,-38.382,,
1462.149,-38.607,-38.385,,
1462.158,-38.608,-38.389,,
1462.293,-38.614,-38.393,,
1462.55,-38.627,-38.396,,
1462.581,-38.628,-38.4,,
1462.709,-38.634,-38.404,,
1462.766,-38.637,-38.408,,
1462.848,-38.641,-38.411,,
1463.018,-38.649,-38.415,,
1463.127,-38.655,-38.419,,
1463.332,-38.664,-38.423,,
1463.631,-38.679,-38.426,,
1463.637,-38.679,-38.43,,
1463.811,-38.687,-38.434,,
1463.844,-38.689,-38.438,,
1463.851,-38.689,-38.442,,
1463.871,-38.69,-38.445,,
1463.875,-38.691,-38.449,,
1463.901,-38.692,-38.453,,
1463.945,-38.694,-38.457,,
1463.96,-38.695,-38.461,,
1464.201,-38.706,-38.465,,
1464.367,-38.714,-38.469,,
1464.454,-38.718,-38.473,,
1464.668,-38.729,-38.476,,
1464.801,-38.735,-38.48,,
1464.827,-38.736,-38.484,,
1464.853,-38.738,-38.488,,
1464.94,-38.742,-38.492,,
1465.141,-38.752,-38.496,,
1465.187,-38.754,-38.5,,
1465.41,-38.764,-38.504,,
1465.545,-38.771,-38.508,,
1465.583,-38.773,-38.512,,
1465.586,-38.773,-38.516,,
1465.63,-38.775,-38.52,,
1465.752,-38.781,-38.524,,
1465.821,-38.784,-38.528,,
1466.036,-38.795,-38.532,,
1466.142,-38.8,-38.536,,
1466.278,-38.806,-38.541,,
1466.689,-38.826,-38.545,,
1467.026,-38.842,-38.549,,
1467.15,-38.848,-38.553,,
1467.368,-38.859,-38.557,,
1467.413,-38.861,-38.561,,
1467.657,-38.873,-38.565,,
1467.686,-38.874,-38.57,,
1467.837,-38.882,-38.574,,
1467.952,-38.887,-38.578,,
1468.333,-38.906,-38.582,,
1468.471,-38.912,-38.586,,
1468.482,-38.913,-38.591,,
1468.56,-38.916,-38.595,,
1468.84,-38.93,-38.599,,
1468.934,-38.935,-38.603,,
1469.149,-38.945,-38.608,,
1469.154,-38.945,-38.612,,
1469.286,-38.951,-38.616,,
1469.452,-38.96,-38.621,,
1469.505,-38.962,-38.625,,
1469.53,-38.963,-38.629,,
1469.588,-38.966,-38.634,,
1469.679,-38.971,-38.638,,
1469.69,-38.971,-38.642,,
1469.941,-38.983,-38.647,,
1470.123,-38.992,-38.651,,
1470.423,-39.006,-38.656,,
1470.499,-39.01,-38.66,,
1470.647,-39.017,-38.665,,
1470.751,-39.022,-38.669,,
1470.757,-39.023,-38.674,,
1470.875,-39.028,-38.678,,
1470.887,-39.029,-38.683,,
1471.076,-39.038,-38.687,,
1471.175,-39.043,-38.692,,
1471.19,-39.044,-38.696,,
1471.199,-39.044,-38.701,,
1471.205,-39.044,-38.705,,
1471.286,-39.048,-38.71,,
1471.614,-39.064,-38.715,,
1471.652,-39.066,-38.719,,
1471.826,-39.074,-38.724,,
1472.008,-39.083,-38.729,,
1472.054,-39.085,-38.733,,
1472.106,-39.088,-38.738,,
1472.25,-39.095,-38.743,,
1472.539,-39.109,-38.747,,
1472.656,-39.115,-38.752,,
1472.739,-39.119,-38.757,,
1472.846,-39.124,-38.762,,
1472.917,-39.127,-38.766,,
1473.089,-39.135,-38.771,,
1473.092,-39.136,-38.776,,
1473.248,-39.143,-38.781,,
1473.414,-39.151,-38.786,,
1473.436,-39.152,-38.791,,
1473.453,-39.153,-38.795,,
1473.493,-39.155,-38.8,,
1473.712,-39.166,-38.805,,
1473.742,-39.167,-38.81,,
1473.777,-39.169,-38.815,,
1473.82,-39.171,-38.82,,
1473.911,-39.175,-38.825,,
1474.029,-39.181,-38.83,,
1474.116,-39.185,-38.835,,
1474.117,-39.185,-38.84,,
1474.291,-39.194,-38.845,,
1474.326,-39.195,-38.85,,
1474.468,-39.202,-38.855,,
1474.581,-39.208,-38.86,,
1474.75,-39.216,-38.866,,
1474.857,-39.221,-38.871,,
1475.102,-39.233,-38.876,,
1475.131,-39.234,-38.881,,
1475.384,-39.247,-38.886,,
1475.644,-39.259,-38.891,,
1475.697,-39.262,-38.897,,
1475.922,-39.273,-38.902,,
1476.24,-39.288,-38.907,,
1476.268,-39.29,-38.913,,
1476.374,-39.295,-38.918,,
1476.592,-39.305,-38.923,,
1476.639,-39.308,-38.929,,
1476.778,-39.314,-38.934,,
1477.093,-39.33,-38.939,,
1477.113,-39.331,-38.945,,
1477.176,-39.334,-38.95,,
1477.317,-39.341,-38.956,,
1477.373,-39.343,-38.961,,
1477.377,-39.343,-38.967,,
1477.407,-39.345,-38.972,,
1477.451,-39.347,-38.978,,
1477.475,-39.348,-38.983,,
1477.49,-39.349,-38.989,,
1477.983,-39.373,-38.994,,
1478.034,-39.375,-39.0,,
1478.038,-39.376,-39.006,,
1478.214,-39.384,-39.011,,
1478.465,-39.396,-39.017,,
1478.828,-39.414,-39.023,,
1478.83,-39.414,-39.028,,
1478.883,-39.417,-39.034,,
1478.952,-39.42,-39.04,,
1479.056,-39.425,-39.046,,
1479.306,-39.437,-39.052,,
1479.374,-39.441,-39.057,,
1479.522,-39.448,-39.063,,
1479.862,-39.464,-39.069,,
1479.885,-39.465,-39.075,,
1480.001,-39.471,-39.081,,
1480.175,-39.48,-39.087,,
1480.402,-39.491,-39.093,,
1480.419,-39.491,-39.099,,
1480.509,-39.496,-39.105,,
1480.888,-39.514,-39.111,,
1481.092,-39.524,-39.117,,
1481.15,-39.527,-39.123,,
1481.254,-39.532,-39.13,,
1481.271,-39.533,-39.136,,
1481.283,-39.533,-39.142,,
1481.304,-39.534,-39.148,,
1481.345,-39.536,-39.155,,
1481.698,-39.554,-39.161,,
1482.022,-39.569,-39.167,,
1482.062,-39.571,-39.173,,
1482.435,-39.59,-39.18,,
1482.463,-39.591,-39.186,,
1482.632,-39.599,-39.193,,
1482.748,-39.605,-39.199,,
1483.13,-39.623,-39.206,,
1483.28,-39.631,-39.212,,
1483.518,-39.642,-39.219,,
1483.925,-39.662,-39.225,,
1483.943,-39.663,-39.232,,
1484.111,-39.671,-39.238,,
1484.178,-39.675,-39.245,,
1484.299,-39.68,-39.252,,
1484.365,-39.684,-39.259,,
1484.423,-39.687,-39.265,,
1484.563,-39.693,-39.272,,
1484.689,-39.699,-39.279,,
1484.82,-39.706,-39.286,,
1484.932,-39.711,-39.293,,
1484.988,-39.714,-39.3,,
1485.607,-39.744,-39.307,,
1485.811,-39.754,-39.313,,
1485.916,-39.759,-39.321,,
1485.968,-39.762,-39.328,,
1486.178,-39.772,-39.335,,
1486.297,-39.778,-39.342,,
1486.33,-39.78,-39.349,,
1486.406,-39.783,-39.356,,
1486.804,-39.803,-39.363,,
1487.049,-39.815,-39.371,,
1487.066,-39.816,-39.378,,
1487.347,-39.829,-39.385,,
1487.739,-39.848,-39.393,,
1487.765,-39.85,-39.4,,
1487.828,-39.853,-39.408,,
1487.977,-39.86,-39.415,,
1488.103,-39.866,-39.423,,
1488.123,-39.867,-39.43,,
1488.196,-39.871,-39.438,,
1488.228,-39.872,-39.445,,
1488.795,-39.9,-39.453,,
1488.904,-39.905,-39.461,,
1489.917,-39.955,-39.469,,
1490.019,-39.96,-39.476,,
1490.333,-39.975,-39.484,,
1490.493,-39.983,-39.492,,
1490.675,-39.992,-39.5,,
1490.848,-40.001,-39.508,,
1491.655,-40.04,-39.516,,
1491.894,-40.052,-39.524,,
1492.457,-40.08,-39.532,,
1492.621,-40.088,-39.541,,
1492.653,-40.089,-39.549,,
1493.37,-40.124,-39.557,,
1493.503,-40.131,-39.565,,
1493.579,-40.135,-39.574,,
1493.742,-40.143,-39.582,,
1493.792,-40.145,-39.591,,
1493.977,-40.154,-39.599,,
1494.396,-40.175,-39.608,,
1494.43,-40.176,-39.616,,
1494.519,-40.181,-39.625,,
1494.602,-40.185,-39.634,,
1494.793,-40.194,-39.642,,
1494.8,-40.195,-39.651,,
1495.586,-40.233,-39.66,,
1495.912,-40.249,-39.669,,
1496.005,-40.254,-39.678,,
1496.215,-40.264,-39.687,,
1496.448,-40.276,-39.696,,
1496.896,-40.298,-39.705,,
1497.254,-40.315,-39.715,,
1497.722,-40.338,-39.724,,
1497.945,-40.349,-39.733,,
1498.144,-40.359,-39.743,,
1498.612,-40.382,-39.752,,
1499.05,-40.404,-39.762,,
1499.108,-40.406,-39.771,,
1499.448,-40.423,-39.781,,
1500.436,-40.472,-39.791,,
1500.685,-40.484,-39.8,,
1500.704,-40.485,-39.81,,
1500.725,-40.486,-39.82,,
1500.801,-40.49,-39.83,,
1501.324,-40.516,-39.84,,
1501.614,-40.53,-39.85,,
1502.029,-40.551,-39.86,,
1502.069,-40.552,-39.871,,
1502.11,-40.554,-39.881,,
1502.175,-40.558,-39.891,,
1502.268,-40.562,-39.902,,
1502.527,-40.575,-39.913,,
1502.617,-40.58,-39.923,,
1503.343,-40.615,-39.934,,
1503.403,-40.618,-39.945,,
1503.613,-40.629,-39.956,,
1503.813,-40.639,-39.967,,
1503.974,-40.647,-39.978,,
1504.003,-40.648,-39.989,,
1506.0,-40.747,-40.0,,
1506.17,-40.755,-40.011,,
1506.242,-40.759,-40.023,,
1507.142,-40.803,-40.034,,
1507.854,-40.838,-40.046,,
1507.981,-40.845,-40.057,,
1508.14,-40.853,-40.069,,
1508.306,-40.861,-40.081,,
1508.428,-40.867,-40.093,,
1508.508,-40.871,-40.105,,
1509.241,-40.907,-40.117,,
1509.523,-40.921,-40.13,,
1510.532,-40.971,-40.142,,
1510.659,-40.978,-40.155,,
1510.783,-40.984,-40.167,,
1511.351,-41.012,-40.18,,
1511.53,-41.021,-40.193,,
1511.776,-41.033,-40.206,,
1512.149,-41.052,-40.219,,
1512.264,-41.057,-40.232,,
1512.292,-41.059,-40.245,,
1512.717,-41.08,-40.259,,
1513.536,-41.12,-40.272,,
1513.536,-41.121,-40.286,,
1514.42,-41.164,-40.3,,
1514.811,-41.184,-40.313,,
1515.101,-41.198,-40.328,,
1515.113,-41.199,-40.342,,
1515.142,-41.2,-40.356,,
1515.189,-41.203,-40.371,,
1515.457,-41.216,-40.385,,
1515.964,-41.241,-40.4,,
1516.347,-41.26,-40.415,,
1516.759,-41.281,-40.43,,
1516.889,-41.287,-40.445,,
1516.991,-41.292,-40.461,,
1517.63,-41.324,-40.476,,
1518.023,-41.344,-40.492,,
1518.028,-41.344,-40.508,,
1518.894,-41.387,-40.524,,
1519.063,-41.396,-40.541,,
1519.276,-41.406,-40.557,,
1519.876,-41.436,-40.574,,
1520.261,-41.456,-40.591,,
1520.437,-41.464,-40.608,,
1520.923,-41.489,-40.625,,
1520.981,-41.492,-40.642,,
1521.756,-41.53,-40.66,,
1522.016,-41.543,-40.678,,
1522.221,-41.554,-40.696,,
1523.246,-41.605,-40.715,,
1524.183,-41.652,-40.733,, 
1524.682,-41.677,-40.752,,
1526.19,-41.752,-40.771,,
1526.278,-41.757,-40.791,,
1526.45,-41.765,-40.81,,
1526.694,-41.777,-40.83,,
1527.221,-41.804,-40.85,,
1527.663,-41.826,-40.871,,
1530.015,-41.944,-40.891,,
1530.167,-41.952,-40.913,,
1531.699,-42.029,-40.934,,
1533.132,-42.101,-40.956,,
1534.048,-42.147,-40.978,,
1534.505,-42.17,-41.0,,
1535.413,-42.216,-41.023,,
1536.728,-42.282,-41.046,,
1536.776,-42.284,-41.069,,
1537.205,-42.306,-41.093,,
1537.938,-42.343,-41.117,,
1538.202,-42.356,-41.142,,
1541.435,-42.52,-41.167,,
1542.34,-42.566,-41.193,,
1543.825,-42.641,-41.219,,
1544.479,-42.674,-41.245,,
1544.6,-42.68,-41.272,,
1546.195,-42.761,-41.3,,
1546.363,-42.77,-41.328,,
1547.903,-42.848,-41.356,,
1547.95,-42.85,-41.385,,
1548.139,-42.86,-41.415,,
1550.022,-42.956,-41.445,,
1550.432,-42.976,-41.476,,
1551.937,-43.053,-41.508,,
1553.554,-43.135,-41.541,,
1557.204,-43.322,-41.574,,
1559.378,-43.433,-41.608,,
1559.692,-43.449,-41.642,,
1560.13,-43.471,-41.678,,
1561.565,-43.545,-41.715,,
1561.603,-43.547,-41.752,,
1563.355,-43.637,-41.791,,
1565.381,-43.741,-41.83,,
1565.603,-43.752,-41.871,,
1571.074,-44.034,-41.913,,
1571.114,-44.036,-41.956,,
1575.469,-44.26,-42.0,,
1576.825,-44.331,-42.046,,
1577.688,-44.375,-42.093,,
1580.383,-44.515,-42.142,,
1593.502,-45.198,-42.193,,
1595.823,-45.319,-42.245,,
1596.578,-45.358,-42.3,,
1601.998,-45.643,-42.356,,
1603.107,-45.701,-42.415,,
1609.661,-46.046,-42.476,,
1613.773,-46.263,-42.541,,
1628.233,-47.031,-42.608,,
1632.1,-47.238,-42.678,,
1634.852,-47.385,-42.752,,
1650.761,-48.241,-42.83,,
1651.143,-48.262,-42.913,,
1659.243,-48.701,-43.0,,
1665.56,-49.045,-43.093,,
1691.44,-50.467,-43.193,,
1693.429,-50.577,-43.3,,
1696.518,-50.749,-43.415,,
