score,log2_sf_pred,log2_sf_real,metakey,metaval
257,-1.557,-1.557,,
258,-1.56,-1.56,,
259,-1.562,-1.562,,
260,-1.565,-1.565,,
261,-1.567,-1.567,,
262,-1.57,-1.57,,
263,-1.572,-1.572,,
264,-1.575,-1.575,,
265,-1.577,-1.578,,
266,-1.58,-1.58,,
267,-1.582,-1.583,,
268,-1.585,-1.585,,
269,-1.588,-1.588,,
270,-1.59,-1.59,,
271,-1.593,-1.593,,
272,-1.595,-1.595,,
273,-1.598,-1.598,,
274,-1.6,-1.6,,
275,-1.603,-1.603,,
276,-1.605,-1.605,,
277,-1.608,-1.608,,
278,-1.61,-1.611,,
279,-1.613,-1.613,,
280,-1.616,-1.616,,
281,-1.618,-1.618,,
282,-1.621,-1.621,,
283,-1.623,-1.623,,
284,-1.626,-1.626,,
285,-1.628,-1.628,,
286,-1.631,-1.631,,
287,-1.634,-1.634,,
288,-1.636,-1.636,,
289,-1.639,-1.639,,
290,-1.641,-1.641,,
291,-1.644,-1.644,,
292,-1.646,-1.647,,
293,-1.649,-1.649,,
294,-1.652,-1.652,,
295,-1.654,-1.654,,
296,-1.657,-1.657,,
297,-1.659,-1.66,,
298,-1.662,-1.662,,
299,-1.665,-1.665,,
300,-1.667,-1.667,,
301,-1.67,-1.67,,
302,-1.673,-1.673,,
303,-1.675,-1.675,,
304,-1.678,-1.678,,
305,-1.68,-1.681,,
306,-1.683,-1.683,,
307,-1.686,-1.686,,
308,-1.688,-1.688,,
309,-1.691,-1.691,,
310,-1.694,-1.694,,
311,-1.696,-1.696,,
312,-1.699,-1.699,,
313,-1.702,-1.702,,
314,-1.704,-1.704,,
315,-1.707,-1.707,,
316,-1.71,-1.71,,
317,-1.712,-1.712,,
318,-1.715,-1.715,,
319,-1.718,-1.718,,
320,-1.72,-1.72,,
321,-1.723,-1.723,,
322,-1.726,-1.726,,
323,-1.728,-1.728,,
324,-1.731,-1.731,,
325,-1.734,-1.734,,
326,-1.736,-1.736,,
327,-1.739,-1.739,,
328,-1.742,-1.742,,
329,-1.744,-1.744,,
330,-1.747,-1.747,,
331,-1.75,-1.75,,
332,-1.752,-1.753,,
333,-1.755,-1.755,,
334,-1.758,-1.758,,
335,-1.761,-1.761,,
336,-1.763,-1.763,,
337,-1.766,-1.766,,
338,-1.769,-1.769,,
339,-1.771,-1.771,,
340,-1.774,-1.774,,
341,-1.777,-1.777,,
342,-1.78,-1.78,,
343,-1.782,-1.782,,
344,-1.785,-1.785,,
345,-1.788,-1.788,,
346,-1.791,-1.791,,
347,-1.793,-1.793,,
348,-1.796,-1.796,,
349,-1.799,-1.799,,
350,-1.802,-1.802,,
351,-1.804,-1.804,,
352,-1.807,-1.807,,
353,-1.81,-1.81,,
354,-1.813,-1.813,,
355,-1.815,-1.815,,
356,-1.818,-1.818,,
357,-1.821,-1.821,,
358,-1.824,-1.824,,
359,-1.826,-1.826,,
360,-1.829,-1.829,,
361,-1.832,-1.832,,
362,-1.835,-1.835,,
363,-1.838,-1.838,,
364,-1.84,-1.84,,
365,-1.843,-1.843,,
366,-1.846,-1.846,,
367,-1.849,-1.849,,
368,-1.852,-1.852,,
369,-1.854,-1.854,,
370,-1.857,-1.857,,
371,-1.86,-1.86,,
372,-1.863,-1.863,,
373,-1.866,-1.866,,
374,-1.868,-1.868,,
375,-1.871,-1.871,,
376,-1.874,-1.874,,
377,-1.877,-1.877,,
378,-1.88,-1.88,,
379,-1.883,-1.883,,
380,-1.885,-1.885,,
381,-1.888,-1.888,,
382,-1.891,-1.891,,
383,-1.894,-1.894,,
384,-1.897,-1.897,,
385,-1.9,-1.9,,
386,-1.902,-1.903,,
387,-1.905,-1.905,,
388,-1.908,-1.908,,
389,-1.911,-1.911,,
390,-1.914,-1.914,,
391,-1.917,-1.917,,
392,-1.92,-1.92,,
393,-1.922,-1.923,,
394,-1.925,-1.925,,
395,-1.928,-1.928,,
396,-1.931,-1.931,,
397,-1.934,-1.934,,
398,-1.937,-1.937,,
399,-1.94,-1.94,,
400,-1.943,-1.943,,
401,-1.946,-1.946,,
402,-1.948,-1.949,,
403,-1.951,-1.951,,
404,-1.954,-1.954,,
405,-1.957,-1.957,,
406,-1.96,-1.96,,
407,-1.963,-1.963,,
408,-1.966,-1.966,,
409,-1.969,-1.969,,
410,-1.972,-1.972,,
411,-1.975,-1.975,,
412,-1.978,-1.978,,
413,-1.98,-1.981,,
414,-1.983,-1.983,,
415,-1.986,-1.986,,
416,-1.989,-1.989,,
417,-1.992,-1.992,,
418,-1.995,-1.995,,
419,-1.998,-1.998,,
420,-2.001,-2.001,,
421,-2.004,-2.004,,
422,-2.007,-2.007,,
423,-2.01,-2.01,,
424,-2.013,-2.013,,
425,-2.016,-2.016,,
426,-2.019,-2.019,,
427,-2.022,-2.022,,
428,-2.025,-2.025,,
429,-2.028,-2.028,,
430,-2.031,-2.031,,
431,-2.034,-2.034,,
432,-2.037,-2.037,,
433,-2.04,-2.04,,
434,-2.043,-2.043,,
435,-2.046,-2.046,,
436,-2.049,-2.049,,
437,-2.052,-2.052,,
438,-2.055,-2.055,,
439,-2.058,-2.058,,
440,-2.061,-2.061,,
441,-2.064,-2.064,,
442,-2.067,-2.067,,
443,-2.07,-2.07,,
444,-2.073,-2.073,,
445,-2.076,-2.076,,
446,-2.079,-2.079,,
447,-2.082,-2.082,,
448,-2.085,-2.085,,
449,-2.088,-2.088,,
450,-2.091,-2.091,,
451,-2.094,-2.094,,
452,-2.097,-2.097,,
453,-2.1,-2.1,,
454,-2.103,-2.103,,
455,-2.106,-2.106,,
456,-2.109,-2.109,,
457,-2.112,-2.112,,
458,-2.115,-2.115,,
459,-2.118,-2.118,,
460,-2.121,-2.121,,
461,-2.124,-2.124,,
462,-2.127,-2.127,,
463,-2.13,-2.131,,
464,-2.134,-2.134,,
465,-2.137,-2.137,,
466,-2.14,-2.14,,
467,-2.143,-2.143,,
468,-2.146,-2.146,,
469,-2.149,-2.149,,
470,-2.152,-2.152,,
471,-2.155,-2.155,,
472,-2.158,-2.158,,
473,-2.161,-2.161,,
474,-2.164,-2.164,,
475,-2.168,-2.168,,
476,-2.171,-2.171,,
477,-2.174,-2.174,,
478,-2.177,-2.177,,
479,-2.18,-2.18,,
480,-2.183,-2.183,,
481,-2.186,-2.186,,
482,-2.189,-2.189,,
483,-2.192,-2.193,,
484,-2.196,-2.196,,
485,-2.199,-2.199,,
486,-2.202,-2.202,,
487,-2.205,-2.205,,
488,-2.208,-2.208,,
489,-2.211,-2.211,,
490,-2.214,-2.214,,
491,-2.218,-2.218,,
492,-2.221,-2.221,,
493,-2.224,-2.224,,
494,-2.227,-2.227,,
495,-2.23,-2.23,,
496,-2.233,-2.233,,
497,-2.237,-2.237,,
498,-2.24,-2.24,,
499,-2.243,-2.243,,
500,-2.246,-2.246,,
501,-2.249,-2.249,,
502,-2.252,-2.252,,
503,-2.256,-2.256,,
504,-2.259,-2.259,,
505,-2.262,-2.262,,
506,-2.265,-2.265,,
507,-2.268,-2.268,,
508,-2.272,-2.272,,
509,-2.275,-2.275,,
510,-2.278,-2.278,,
511,-2.281,-2.281,,
512,-2.284,-2.284,,
513,-2.288,-2.288,,
514,-2.291,-2.291,,
515,-2.294,-2.294,,
516,-2.297,-2.297,,
517,-2.3,-2.301,,
518,-2.304,-2.304,,
519,-2.307,-2.307,,
520,-2.31,-2.31,,
521,-2.313,-2.313,,
522,-2.317,-2.317,,
523,-2.32,-2.32,,
524,-2.323,-2.323,,
525,-2.326,-2.326,,
526,-2.33,-2.33,,
527,-2.333,-2.333,,
528,-2.336,-2.336,,
529,-2.339,-2.339,,
530,-2.343,-2.343,,
531,-2.346,-2.346,,
532,-2.349,-2.349,,
533,-2.352,-2.353,,
534,-2.356,-2.356,,
535,-2.359,-2.359,,
536,-2.362,-2.362,,
537,-2.366,-2.366,,
538,-2.369,-2.369,,
539,-2.372,-2.372,,
540,-2.375,-2.376,,
541,-2.379,-2.379,,
542,-2.382,-2.382,,
543,-2.385,-2.385,,
544,-2.389,-2.389,,
545,-2.392,-2.392,,
546,-2.395,-2.395,,
547,-2.399,-2.399,,
548,-2.402,-2.402,,
549,-2.405,-2.405,,
550,-2.409,-2.409,,
551,-2.412,-2.412,,
552,-2.415,-2.415,,
553,-2.419,-2.419,,
554,-2.422,-2.422,,
555,-2.425,-2.425,,
556,-2.429,-2.429,,
557,-2.432,-2.432,,
558,-2.435,-2.435,,
559,-2.439,-2.439,,
560,-2.442,-2.442,,
561,-2.445,-2.445,,
562,-2.449,-2.449,,
563,-2.452,-2.452,,
564,-2.455,-2.455,,
565,-2.459,-2.459,,
566,-2.462,-2.462,,
567,-2.465,-2.466,,
568,-2.469,-2.469,,
569,-2.472,-2.472,,
570,-2.476,-2.476,,
571,-2.479,-2.479,,
572,-2.482,-2.482,,
573,-2.486,-2.486,,
574,-2.489,-2.489,,
575,-2.493,-2.493,,
576,-2.496,-2.496,,
577,-2.499,-2.499,,
578,-2.503,-2.503,,
579,-2.506,-2.506,,
580,-2.51,-2.51,,
581,-2.513,-2.513,,
582,-2.516,-2.516,,
583,-2.52,-2.52,,
584,-2.523,-2.523,,
585,-2.527,-2.527,,
586,-2.53,-2.53,,
587,-2.534,-2.534,,
588,-2.537,-2.537,,
589,-2.54,-2.54,,
590,-2.544,-2.544,,
591,-2.547,-2.547,,
592,-2.551,-2.551,,
593,-2.554,-2.554,,
594,-2.558,-2.558,,
595,-2.561,-2.561,,
596,-2.565,-2.565,,
597,-2.568,-2.568,,
598,-2.571,-2.571,,
599,-2.575,-2.575,,
600,-2.578,-2.578,,
601,-2.582,-2.582,,
602,-2.585,-2.585,,
603,-2.589,-2.589,,
604,-2.592,-2.592,,
605,-2.596,-2.596,,
606,-2.599,-2.599,,
607,-2.603,-2.603,,
608,-2.606,-2.606,,
609,-2.61,-2.61,,
610,-2.613,-2.613,,
611,-2.617,-2.617,,
612,-2.62,-2.62,,
613,-2.624,-2.624,,
614,-2.627,-2.627,,
615,-2.631,-2.631,,
616,-2.634,-2.634,,
617,-2.638,-2.638,,
618,-2.641,-2.641,,
619,-2.645,-2.645,,
620,-2.648,-2.648,,
621,-2.652,-2.652,,
622,-2.655,-2.655,,
623,-2.659,-2.659,,
624,-2.663,-2.663,,
625,-2.666,-2.666,,
626,-2.67,-2.67,,
627,-2.673,-2.673,,
628,-2.677,-2.677,,
629,-2.68,-2.68,,
630,-2.684,-2.684,,
631,-2.687,-2.687,,
632,-2.691,-2.691,,
633,-2.695,-2.695,,
634,-2.698,-2.698,,
635,-2.702,-2.702,,
636,-2.705,-2.705,,
637,-2.709,-2.709,,
638,-2.712,-2.712,,
639,-2.716,-2.716,,
640,-2.72,-2.72,,
641,-2.723,-2.723,,
642,-2.727,-2.727,,
643,-2.73,-2.73,,
644,-2.734,-2.734,,
645,-2.738,-2.738,,
646,-2.741,-2.741,,
647,-2.745,-2.745,,
648,-2.748,-2.748,,
649,-2.752,-2.752,,
650,-2.756,-2.756,,
651,-2.759,-2.759,,
652,-2.763,-2.763,,
653,-2.767,-2.767,,
654,-2.77,-2.77,,
655,-2.774,-2.774,,
656,-2.777,-2.777,,
657,-2.781,-2.781,,
658,-2.785,-2.785,,
659,-2.788,-2.788,,
660,-2.792,-2.792,,
661,-2.796,-2.796,,
662,-2.799,-2.799,,
663,-2.803,-2.803,,
664,-2.807,-2.807,,
665,-2.81,-2.81,,
666,-2.814,-2.814,,
667,-2.818,-2.818,,
668,-2.821,-2.821,,
669,-2.825,-2.825,,
670,-2.829,-2.829,,
671,-2.832,-2.832,,
672,-2.836,-2.836,,
673,-2.84,-2.84,,
674,-2.843,-2.843,,
675,-2.847,-2.847,,
676,-2.851,-2.851,,
677,-2.854,-2.854,,
678,-2.858,-2.858,,
679,-2.862,-2.862,,
680,-2.866,-2.866,,
681,-2.869,-2.869,,
682,-2.873,-2.873,,
683,-2.877,-2.877,,
684,-2.88,-2.88,,
685,-2.884,-2.884,,
686,-2.888,-2.888,,
687,-2.892,-2.892,,
688,-2.895,-2.895,,
689,-2.899,-2.899,,
690,-2.903,-2.903,,
691,-2.907,-2.907,,
692,-2.91,-2.91,,
693,-2.914,-2.914,,
694,-2.918,-2.918,,
695,-2.922,-2.922,,
696,-2.925,-2.925,,
697,-2.929,-2.929,,
698,-2.933,-2.933,,
699,-2.937,-2.937,,
700,-2.94,-2.94,,
701,-2.944,-2.944,,
702,-2.948,-2.948,,
703,-2.952,-2.952,,
704,-2.956,-2.955,,
705,-2.959,-2.959,,
706,-2.963,-2.963,,
707,-2.967,-2.967,,
708,-2.971,-2.971,,
709,-2.974,-2.974,,
710,-2.978,-2.978,,
711,-2.982,-2.982,,
712,-2.986,-2.986,,
713,-2.99,-2.99,,
714,-2.994,-2.993,,
715,-2.997,-2.997,,
716,-3.001,-3.001,,
717,-3.005,-3.005,,
718,-3.009,-3.009,,
719,-3.013,-3.013,,
720,-3.016,-3.016,,
721,-3.02,-3.02,,
722,-3.024,-3.024,,
723,-3.028,-3.028,,
724,-3.032,-3.032,,
725,-3.036,-3.036,,
726,-3.039,-3.039,,
727,-3.043,-3.043,,
728,-3.047,-3.047,,
729,-3.051,-3.051,,
730,-3.055,-3.055,,
731,-3.059,-3.059,,
732,-3.063,-3.063,,
733,-3.067,-3.066,,
734,-3.07,-3.07,,
735,-3.074,-3.074,,
736,-3.078,-3.078,,
737,-3.082,-3.082,,
738,-3.086,-3.086,,
739,-3.09,-3.09,,
740,-3.094,-3.094,,
741,-3.098,-3.098,,
742,-3.101,-3.101,,
743,-3.105,-3.105,,
744,-3.109,-3.109,,
745,-3.113,-3.113,,
746,-3.117,-3.117,,
747,-3.121,-3.121,,
748,-3.125,-3.125,,
749,-3.129,-3.129,,
750,-3.133,-3.133,,
751,-3.137,-3.137,,
752,-3.141,-3.141,,
753,-3.145,-3.144,,
754,-3.148,-3.148,,
755,-3.152,-3.152,,
756,-3.156,-3.156,,
757,-3.16,-3.16,,
758,-3.164,-3.164,,
759,-3.168,-3.168,,
760,-3.172,-3.172,,
761,-3.176,-3.176,,
762,-3.18,-3.18,,
763,-3.184,-3.184,,
764,-3.188,-3.188,,
765,-3.192,-3.192,,
766,-3.196,-3.196,,
767,-3.2,-3.2,,
768,-3.204,-3.204,,
769,-3.208,-3.208,,
770,-3.212,-3.212,,
771,-3.216,-3.216,,
772,-3.22,-3.22,,
773,-3.224,-3.224,,
774,-3.228,-3.228,,
775,-3.232,-3.232,,
776,-3.236,-3.236,,
777,-3.24,-3.24,,
778,-3.244,-3.244,,
779,-3.248,-3.248,,
780,-3.252,-3.252,,
781,-3.256,-3.256,,
782,-3.26,-3.26,,
783,-3.264,-3.264,,
784,-3.268,-3.268,,
785,-3.272,-3.272,,
786,-3.276,-3.276,,
787,-3.28,-3.28,,
788,-3.284,-3.284,,
789,-3.288,-3.288,,
790,-3.292,-3.292,,
791,-3.296,-3.296,,
792,-3.3,-3.3,,
793,-3.304,-3.304,,
794,-3.308,-3.308,,
795,-3.312,-3.312,,
796,-3.317,-3.316,,
797,-3.321,-3.32,,
798,-3.325,-3.325,,
799,-3.329,-3.329,,
800,-3.333,-3.333,,
801,-3.337,-3.337,,
802,-3.341,-3.341,,
803,-3.345,-3.345,,
804,-3.349,-3.349,,
805,-3.353,-3.353,,
806,-3.357,-3.357,,
807,-3.361,-3.361,,
808,-3.366,-3.365,,
809,-3.37,-3.37,,
810,-3.374,-3.374,,
811,-3.378,-3.378,,
812,-3.382,-3.382,,
813,-3.386,-3.386,,
814,-3.39,-3.39,,
815,-3.394,-3.394,,
816,-3.398,-3.398,,
817,-3.403,-3.402,,
818,-3.407,-3.407,,
819,-3.411,-3.411,,
820,-3.415,-3.415,,
821,-3.419,-3.419,,
822,-3.423,-3.423,,
823,-3.427,-3.427,,
824,-3.432,-3.431,,
825,-3.436,-3.436,,
826,-3.44,-3.44,,
827,-3.444,-3.444,,
828,-3.448,-3.448,,
829,-3.452,-3.452,,
830,-3.457,-3.456,,
831,-3.461,-3.461,,
832,-3.465,-3.465,,
833,-3.469,-3.469,,
834,-3.473,-3.473,,
835,-3.477,-3.477,,
836,-3.482,-3.481,,
837,-3.486,-3.486,,
838,-3.49,-3.49,,
839,-3.494,-3.494,,
840,-3.498,-3.498,,
841,-3.503,-3.502,,
842,-3.507,-3.507,,
843,-3.511,-3.511,,
844,-3.515,-3.515,,
845,-3.519,-3.519,,
846,-3.524,-3.524,,
847,-3.528,-3.528,,
848,-3.532,-3.532,,
849,-3.536,-3.536,,
850,-3.541,-3.54,,
851,-3.545,-3.545,,
852,-3.549,-3.549,,
853,-3.553,-3.553,,
854,-3.558,-3.557,,
855,-3.562,-3.562,,
856,-3.566,-3.566,,
857,-3.57,-3.57,,
858,-3.575,-3.574,,
859,-3.579,-3.579,,
860,-3.583,-3.583,,
861,-3.587,-3.587,,
862,-3.592,-3.591,,
863,-3.596,-3.596,,
864,-3.6,-3.6,,
865,-3.604,-3.604,,
866,-3.609,-3.609,,
867,-3.613,-3.613,,
868,-3.617,-3.617,,
869,-3.622,-3.621,,
870,-3.626,-3.626,,
871,-3.63,-3.63,,
872,-3.634,-3.634,,
873,-3.639,-3.639,,
874,-3.643,-3.643,,
875,-3.647,-3.647,,
876,-3.652,-3.652,,
877,-3.656,-3.656,,
878,-3.66,-3.66,,
879,-3.665,-3.665,,
880,-3.669,-3.669,,
881,-3.673,-3.673,,
882,-3.678,-3.677,,
883,-3.682,-3.682,,
884,-3.686,-3.686,,
885,-3.691,-3.691,,
886,-3.695,-3.695,,
887,-3.699,-3.699,,
888,-3.704,-3.704,,
889,-3.708,-3.708,,
890,-3.712,-3.712,,
891,-3.717,-3.717,,
892,-3.721,-3.721,,
893,-3.726,-3.725,,
894,-3.73,-3.73,,
895,-3.734,-3.734,,
896,-3.739,-3.738,,
897,-3.743,-3.743,,
898,-3.747,-3.747,,
899,-3.752,-3.752,,
900,-3.756,-3.756,,
901,-3.761,-3.76,,
902,-3.765,-3.765,,
903,-3.769,-3.769,,
904,-3.774,-3.774,,
905,-3.778,-3.778,,
906,-3.783,-3.782,,
907,-3.787,-3.787,,
908,-3.791,-3.791,,
909,-3.796,-3.796,,
910,-3.8,-3.8,,
911,-3.805,-3.804,,
912,-3.809,-3.809,,
913,-3.814,-3.813,,
914,-3.818,-3.818,,
915,-3.822,-3.822,,
916,-3.827,-3.827,,
917,-3.831,-3.831,,
918,-3.836,-3.836,,
919,-3.84,-3.84,,
920,-3.845,-3.844,,
921,-3.849,-3.849,,
922,-3.854,-3.853,,
923,-3.858,-3.858,,
924,-3.862,-3.862,,
925,-3.867,-3.867,,
926,-3.871,-3.871,,
927,-3.876,-3.876,,
928,-3.88,-3.88,,
929,-3.885,-3.885,,
930,-3.889,-3.889,,
931,-3.894,-3.894,,
932,-3.898,-3.898,,
933,-3.903,-3.903,,
934,-3.907,-3.907,,
935,-3.912,-3.912,,
936,-3.916,-3.916,,
937,-3.921,-3.921,,
938,-3.925,-3.925,,
939,-3.93,-3.93,,
940,-3.934,-3.934,,
941,-3.939,-3.939,,
942,-3.943,-3.943,,
943,-3.948,-3.948,,
944,-3.952,-3.952,,
945,-3.957,-3.957,,
946,-3.961,-3.961,,
947,-3.966,-3.966,,
948,-3.971,-3.97,,
949,-3.975,-3.975,,
950,-3.98,-3.979,,
951,-3.984,-3.984,,
952,-3.989,-3.989,,
953,-3.993,-3.993,,
954,-3.998,-3.998,,
955,-4.002,-4.002,,
956,-4.007,-4.007,,
957,-4.012,-4.011,,
958,-4.016,-4.016,,
959,-4.021,-4.02,,
960,-4.025,-4.025,,
961,-4.03,-4.03,,
962,-4.034,-4.034,,
963,-4.039,-4.039,,
964,-4.044,-4.043,,
965,-4.048,-4.048,,
966,-4.053,-4.053,,
967,-4.057,-4.057,,
968,-4.062,-4.062,,
969,-4.067,-4.066,,
970,-4.071,-4.071,,
971,-4.076,-4.076,,
972,-4.08,-4.08,,
973,-4.085,-4.085,,
974,-4.09,-4.089,,
975,-4.094,-4.094,,
976,-4.099,-4.099,,
977,-4.104,-4.103,,
978,-4.108,-4.108,,
979,-4.113,-4.113,,
980,-4.118,-4.117,,
981,-4.122,-4.122,,
982,-4.127,-4.127,,
983,-4.131,-4.131,,
984,-4.136,-4.136,,
985,-4.141,-4.141,,
986,-4.145,-4.145,,
987,-4.15,-4.15,,
988,-4.155,-4.155,,
989,-4.159,-4.159,,
990,-4.164,-4.164,,
