score,log2_sf_pred,log2_sf_real,metakey,metaval
991,-6.475,-6.474,,
992,-6.484,-6.483,,
993,-6.493,-6.491,,
994,-6.501,-6.5,,
995,-6.51,-6.509,,
996,-6.519,-6.517,,
997,-6.528,-6.526,,
998,-6.536,-6.535,,
999,-6.545,-6.544,,
1000,-6.554,-6.553,,
1001,-6.563,-6.561,,
1002,-6.572,-6.57,,
1003,-6.58,-6.579,,
1004,-6.589,-6.588,,
1005,-6.598,-6.597,,
1006,-6.607,-6.605,,
1007,-6.616,-6.614,,
1008,-6.624,-6.623,,
1009,-6.633,-6.632,,
1010,-6.642,-6.641,,
1011,-6.651,-6.65,,
1012,-6.66,-6.658,,
1013,-6.669,-6.667,,
1014,-6.678,-6.676,,
1015,-6.687,-6.685,,
1016,-6.695,-6.694,,
1017,-6.704,-6.703,,
1018,-6.713,-6.712,,
1019,-6.722,-6.721,,
1020,-6.731,-6.73,,
1021,-6.74,-6.738,,
1022,-6.749,-6.747,,
1023,-6.758,-6.756,,
1024,-6.767,-6.765,,
1025,-6.776,-6.774,,
1026,-6.785,-6.783,,
1027,-6.794,-6.792,,
1028,-6.803,-6.801,,
1029,-6.812,-6.81,,
1030,-6.821,-6.819,,
1031,-6.83,-6.828,,
1032,-6.839,-6.837,,
1033,-6.848,-6.846,,
1034,-6.857,-6.855,,
1035,-6.866,-6.864,,
1036,-6.875,-6.873,,
1037,-6.884,-6.882,,
1038,-6.893,-6.891,,
1039,-6.902,-6.9,,
1040,-6.911,-6.909,,
1041,-6.92,-6.918,,
1042,-6.929,-6.927,,
1043,-6.938,-6.936,,
1044,-6.947,-6.946,,
1045,-6.956,-6.955,,
1046,-6.965,-6.964,,
1047,-6.974,-6.973,,
1048,-6.984,-6.982,,
1049,-6.993,-6.991,,
1050,-7.002,-7.0,,
1051,-7.011,-7.009,,
1052,-7.02,-7.018,,
1053,-7.029,-7.028,,
1054,-7.038,-7.037,,
1055,-7.048,-7.046,,
1056,-7.057,-7.055,,
1057,-7.066,-7.064,,
1058,-7.075,-7.073,,
1059,-7.084,-7.083,,
1060,-7.094,-7.092,,
1061,-7.103,-7.101,,
1062,-7.112,-7.11,,
1063,-7.121,-7.119,,
1064,-7.13,-7.129,,
1065,-7.14,-7.138,,
1066,-7.149,-7.147,,
1067,-7.158,-7.156,,
1068,-7.167,-7.166,,
1069,-7.177,-7.175,,
1070,-7.186,-7.184,,
1071,-7.195,-7.193,,
1072,-7.204,-7.203,,
1073,-7.214,-7.212,,
1074,-7.223,-7.221,,
1075,-7.232,-7.23,,
1076,-7.242,-7.24,,
1077,-7.251,-7.249,,
1078,-7.26,-7.258,,
1079,-7.27,-7.268,,
1080,-7.279,-7.277,,
1081,-7.288,-7.286,,
1082,-7.298,-7.296,,
1083,-7.307,-7.305,,
1084,-7.316,-7.314,,
1085,-7.326,-7.324,,
1086,-7.335,-7.333,,
1087,-7.344,-7.343,,
1088,-7.354,-7.352,,
1089,-7.363,-7.361,,
1090,-7.373,-7.371,,
1091,-7.382,-7.38,,
1092,-7.391,-7.39,,
1093,-7.401,-7.399,,
1094,-7.41,-7.408,,
1095,-7.42,-7.418,,
1096,-7.429,-7.427,,
1097,-7.439,-7.437,,
1098,-7.448,-7.446,,
1099,-7.458,-7.456,,
1100,-7.467,-7.465,,
1101,-7.477,-7.475,,
1102,-7.486,-7.484,,
1103,-7.496,-7.494,,
1104,-7.505,-7.503,,
1105,-7.515,-7.513,,
1106,-7.524,-7.522,,
1107,-7.534,-7.532,,
1108,-7.543,-7.541,,
1109,-7.553,-7.551,,
1110,-7.562,-7.56,,
1111,-7.572,-7.57,,
1112,-7.581,-7.579,,
1113,-7.591,-7.589,,
1114,-7.6,-7.598,,
1115,-7.61,-7.608,,
1116,-7.62,-7.618,,
1117,-7.629,-7.627,,
1118,-7.639,-7.637,,
1119,-7.648,-7.646,,
1120,-7.658,-7.656,,
1121,-7.668,-7.666,,
1122,-7.677,-7.675,,
1123,-7.687,-7.685,,
1124,-7.697,-7.694,,
1125,-7.706,-7.704,,
1126,-7.716,-7.714,,
1127,-7.726,-7.723,,
1128,-7.735,-7.733,,
1129,-7.745,-7.743,,
1130,-7.755,-7.752,,
1131,-7.764,-7.762,,
1132,-7.774,-7.772,,
1133,-7.784,-7.782,,
1134,-7.793,-7.791,,
1135,-7.803,-7.801,,
1136,-7.813,-7.811,,
1137,-7.823,-7.82,,
1138,-7.832,-7.83,,
1139,-7.842,-7.84,,
1140,-7.852,-7.85,,
1141,-7.862,-7.859,,
1142,-7.871,-7.869,,
1143,-7.881,-7.879,,
1144,-7.891,-7.889,,
1145,-7.901,-7.898,,
1146,-7.91,-7.908,,
1147,-7.92,-7.918,,
1148,-7.93,-7.928,,
1149,-7.94,-7.938,,
1150,-7.95,-7.947,,
1151,-7.96,-7.957,,
1152,-7.969,-7.967,,
1153,-7.979,-7.977,,
1154,-7.989,-7.987,,
1155,-7.999,-7.997,,
1156,-8.009,-8.007,,
1157,-8.019,-8.016,,
1158,-8.029,-8.026,,
1159,-8.038,-8.036,,
1160,-8.048,-8.046,,
1161,-8.058,-8.056,,
1162,-8.068,-8.066,,
1163,-8.078,-8.076,,
1164,-8.088,-8.086,,
1165,-8.098,-8.096,,
1166,-8.108,-8.106,,
1167,-8.118,-8.115,,
1168,-8.128,-8.125,,
1169,-8.138,-8.135,,
1170,-8.148,-8.145,,
1171,-8.158,-8.155,,
1172,-8.168,-8.165,,
1173,-8.178,-8.175,,
1174,-8.188,-8.185,,
1175,-8.198,-8.195,,
1176,-8.208,-8.205,,
1177,-8.218,-8.215,,
1178,-8.228,-8.225,,
1179,-8.238,-8.235,,
1180,-8.248,-8.245,,
1181,-8.258,-8.255,,
1182,-8.268,-8.265,,
1183,-8.278,-8.275,,
1184,-8.288,-8.286,,
1185,-8.298,-8.296,,
1186,-8.308,-8.306,,
1187,-8.318,-8.316,,
1188,-8.328,-8.326,,
1189,-8.338,-8.336,,
1190,-8.349,-8.346,,
1191,-8.359,-8.356,,
1192,-8.369,-8.366,,
1193,-8.379,-8.376,,
1194,-8.389,-8.386,,
1195,-8.399,-8.397,,
1196,-8.409,-8.407,,
1197,-8.419,-8.417,,
1198,-8.43,-8.427,,
1199,-8.44,-8.437,,
1200,-8.45,-8.447,,
1201,-8.46,-8.458,,
1202,-8.47,-8.468,,
1203,-8.481,-8.478,,
1204,-8.491,-8.488,,
1205,-8.501,-8.498,,
1206,-8.511,-8.509,,
1207,-8.521,-8.519,,
1208,-8.532,-8.529,,
1209,-8.542,-8.539,,
1210,-8.552,-8.549,,
1211,-8.562,-8.56,,
1212,-8.573,-8.57,,
1213,-8.583,-8.58,,
1214,-8.593,-8.591,,
1215,-8.603,-8.601,,
1216,-8.614,-8.611,,
1217,-8.624,-8.621,,
1218,-8.634,-8.632,,
1219,-8.645,-8.642,,
1220,-8.655,-8.652,,
1221,-8.665,-8.663,,
1222,-8.676,-8.673,,
1223,-8.686,-8.683,,
1224,-8.696,-8.694,,
1225,-8.707,-8.704,,
1226,-8.717,-8.714,,
1227,-8.727,-8.725,,
1228,-8.738,-8.735,,
1229,-8.748,-8.745,,
1230,-8.759,-8.756,,
1231,-8.769,-8.766,,
1232,-8.779,-8.777,,
1233,-8.79,-8.787,,
1234,-8.8,-8.797,,
1235,-8.811,-8.808,,
1236,-8.821,-8.818,,
1237,-8.831,-8.829,,
1238,-8.842,-8.839,,
1239,-8.852,-8.85,,
1240,-8.863,-8.86,,
1241,-8.873,-8.87,,
1242,-8.884,-8.881,,
1243,-8.894,-8.891,,
1244,-8.905,-8.902,,
1245,-8.915,-8.912,,
1246,-8.926,-8.923,,
1247,-8.936,-8.933,,
1248,-8.947,-8.944,,
1249,-8.957,-8.954,,
1250,-8.968,-8.965,,
1251,-8.978,-8.975,,
1252,-8.989,-8.986,,
1253,-8.999,-8.996,,
1254,-9.01,-9.007,,
1255,-9.021,-9.018,,
1256,-9.031,-9.028,,
1257,-9.042,-9.039,,
1258,-9.052,-9.049,,
1259,-9.063,-9.06,,
1260,-9.073,-9.07,,
1261,-9.084,-9.081,,
1262,-9.095,-9.092,,
1263,-9.105,-9.102,,
1264,-9.116,-9.113,,
1265,-9.127,-9.124,,
1266,-9.137,-9.134,,
1267,-9.148,-9.145,,
1268,-9.159,-9.155,,
1269,-9.169,-9.166,,
1270,-9.18,-9.177,,
1271,-9.191,-9.187,,
1272,-9.201,-9.198,,
1273,-9.212,-9.209,,
1274,-9.223,-9.22,,
1275,-9.233,-9.23,,
1276,-9.244,-9.241,,
1277,-9.255,-9.252,,
1278,-9.266,-9.262,,
1279,-9.276,-9.273,,
1280,-9.287,-9.284,,
1281,-9.298,-9.295,,
1282,-9.309,-9.305,,
1283,-9.319,-9.316,,
1284,-9.33,-9.327,,
1285,-9.341,-9.338,,
1286,-9.352,-9.348,,
1287,-9.362,-9.359,,
1288,-9.373,-9.37,,
1289,-9.384,-9.381,,
1290,-9.395,-9.392,,
1291,-9.406,-9.402,,
1292,-9.416,-9.413,,
1293,-9.427,-9.424,,
1294,-9.438,-9.435,,
1295,-9.449,-9.446,,
1296,-9.46,-9.457,,
1297,-9.471,-9.467,,
1298,-9.482,-9.478,,
1299,-9.492,-9.489,,
1300,-9.503,-9.5,,
1301,-9.514,-9.511,,
1302,-9.525,-9.522,,
1303,-9.536,-9.533,,
1304,-9.547,-9.544,,
1305,-9.558,-9.555,,
1306,-9.569,-9.565,,
1307,-9.58,-9.576,,
1308,-9.591,-9.587,,
1309,-9.602,-9.598,,
1310,-9.613,-9.609,,
1311,-9.624,-9.62,,
1312,-9.635,-9.631,,
1313,-9.645,-9.642,,
1314,-9.656,-9.653,,
1315,-9.667,-9.664,,
1316,-9.678,-9.675,,
1317,-9.689,-9.686,,
1318,-9.7,-9.697,,
1319,-9.712,-9.708,,
1320,-9.723,-9.719,,
1321,-9.734,-9.73,,
1322,-9.745,-9.741,,
1323,-9.756,-9.752,,
1324,-9.767,-9.763,,
1325,-9.778,-9.774,,
1326,-9.789,-9.785,,
1327,-9.8,-9.796,,
1328,-9.811,-9.807,,
1329,-9.822,-9.819,,
1330,-9.833,-9.83,,
1331,-9.844,-9.841,,
1332,-9.855,-9.852,,
1333,-9.867,-9.863,,
1334,-9.878,-9.874,,
1335,-9.889,-9.885,,
1336,-9.9,-9.896,,
1337,-9.911,-9.907,,
1338,-9.922,-9.919,,
1339,-9.933,-9.93,,
1340,-9.945,-9.941,,
1341,-9.956,-9.952,,
1342,-9.967,-9.963,,
1343,-9.978,-9.974,,
1344,-9.989,-9.986,,
1345,-10.001,-9.997,,
1346,-10.012,-10.008,,
1347,-10.023,-10.019,,
1348,-10.034,-10.03,,
1349,-10.045,-10.042,,
1350,-10.057,-10.053,,
1351,-10.068,-10.064,,
1352,-10.079,-10.075,,
1353,-10.09,-10.087,,
1354,-10.102,-10.098,,
1355,-10.113,-10.109,,
1356,-10.124,-10.12,,
1357,-10.136,-10.132,,
1358,-10.147,-10.143,,
1359,-10.158,-10.154,,
1360,-10.169,-10.166,,
1361,-10.181,-10.177,,
1362,-10.192,-10.188,,
1363,-10.203,-10.2,,
1364,-10.215,-10.211,,
1365,-10.226,-10.222,,
1366,-10.237,-10.234,,
1367,-10.249,-10.245,,
1368,-10.26,-10.256,,
1369,-10.272,-10.268,,
1370,-10.283,-10.279,,
1371,-10.294,-10.29,,
1372,-10.306,-10.302,,
1373,-10.317,-10.313,,
1374,-10.329,-10.325,,
1375,-10.34,-10.336,,
1376,-10.351,-10.347,,
1377,-10.363,-10.359,,
1378,-10.374,-10.37,,
1379,-10.386,-10.382,,
1380,-10.397,-10.393,,
1381,-10.409,-10.405,,
1382,-10.42,-10.416,,
1383,-10.432,-10.428,,
1384,-10.443,-10.439,,
1385,-10.455,-10.451,,
1386,-10.466,-10.462,,
1387,-10.478,-10.474,,
1388,-10.489,-10.485,,
1389,-10.501,-10.497,,
1390,-10.512,-10.508,,
1391,-10.524,-10.52,,
1392,-10.535,-10.531,,
1393,-10.547,-10.543,,
1394,-10.558,-10.554,,
1395,-10.57,-10.566,,
1396,-10.581,-10.577,,
1397,-10.593,-10.589,,
1398,-10.605,-10.6,,
1399,-10.616,-10.612,,
1400,-10.628,-10.624,,
1401,-10.639,-10.635,,
1402,-10.651,-10.647,,
1403,-10.663,-10.658,,
1404,-10.674,-10.67,,
1405,-10.686,-10.682,,
1406,-10.698,-10.693,,
1407,-10.709,-10.705,,
1408,-10.721,-10.717,,
1409,-10.733,-10.728,,
1410,-10.744,-10.74,,
1411,-10.756,-10.752,,
1412,-10.768,-10.763,,
1413,-10.779,-10.775,,
1414,-10.791,-10.787,,
1415,-10.803,-10.798,,
1416,-10.814,-10.81,,
1417,-10.826,-10.822,,
1418,-10.838,-10.833,,
1419,-10.85,-10.845,,
1420,-10.861,-10.857,,
1421,-10.873,-10.869,,
1422,-10.885,-10.88,,
1423,-10.897,-10.892,,
1424,-10.908,-10.904,,
1425,-10.92,-10.916,,
1426,-10.932,-10.927,,
1427,-10.944,-10.939,,
1428,-10.955,-10.951,,
1429,-10.967,-10.963,,
1430,-10.979,-10.975,,
1431,-10.991,-10.986,,
1432,-11.003,-10.998,,
1433,-11.015,-11.01,,
1434,-11.026,-11.022,,
1435,-11.038,-11.034,,
1436,-11.05,-11.046,,
1437,-11.062,-11.057,,
1438,-11.074,-11.069,,
1439,-11.086,-11.081,,
1440,-11.098,-11.093,,
1441,-11.11,-11.105,,
1442,-11.121,-11.117,,
1443,-11.133,-11.129,,
1444,-11.145,-11.141,,
1445,-11.157,-11.153,,
1446,-11.169,-11.164,,
1447,-11.181,-11.176,,
1448,-11.193,-11.188,,
1449,-11.205,-11.2,,
1450,-11.217,-11.212,,
1451,-11.229,-11.224,,
1452,-11.241,-11.236,,
1453,-11.253,-11.248,,
1454,-11.265,-11.26,,
1455,-11.277,-11.272,,
1456,-11.289,-11.284,,
1457,-11.301,-11.296,,
1458,-11.313,-11.308,,
1459,-11.325,-11.32,,
1460,-11.337,-11.332,,
1461,-11.349,-11.344,,
1462,-11.361,-11.356,,
1463,-11.373,-11.368,,
1464,-11.385,-11.38,,
1465,-11.397,-11.392,,
1466,-11.409,-11.404,,
1467,-11.421,-11.416,,
1468,-11.433,-11.429,,
1469,-11.445,-11.441,,
1470,-11.458,-11.453,,
1471,-11.47,-11.465,,
1472,-11.482,-11.477,,
1473,-11.494,-11.489,,
1474,-11.506,-11.501,,
1475,-11.518,-11.513,,
1476,-11.53,-11.525,,
1477,-11.542,-11.538,,
1478,-11.555,-11.55,,
1479,-11.567,-11.562,,
1480,-11.579,-11.574,,
1481,-11.591,-11.586,,
1482,-11.603,-11.598,,
1483,-11.615,-11.611,,
1484,-11.628,-11.623,,
1485,-11.64,-11.635,,
1486,-11.652,-11.647,,
1487,-11.664,-11.659,,
1488,-11.677,-11.672,,
1489,-11.689,-11.684,,
1490,-11.701,-11.696,,
1491,-11.713,-11.708,,
1492,-11.726,-11.72,,
1493,-11.738,-11.733,,
1494,-11.75,-11.745,,
1495,-11.762,-11.757,,
1496,-11.775,-11.77,,
1497,-11.787,-11.782,,
1498,-11.799,-11.794,,
1499,-11.812,-11.806,,
1500,-11.824,-11.819,,
1501,-11.836,-11.831,,
1502,-11.849,-11.843,,
1503,-11.861,-11.856,,
1504,-11.873,-11.868,,
1505,-11.886,-11.88,,
1506,-11.898,-11.893,,
1507,-11.91,-11.905,,
1508,-11.923,-11.917,,
1509,-11.935,-11.93,,
1510,-11.947,-11.942,,
1511,-11.96,-11.955,,
1512,-11.972,-11.967,,
1513,-11.985,-11.979,,
1514,-11.997,-11.992,,
1515,-12.01,-12.004,,
1516,-12.022,-12.017,,
1517,-12.034,-12.029,,
1518,-12.047,-12.041,,
1519,-12.059,-12.054,,
1520,-12.072,-12.066,,
1521,-12.084,-12.079,,
1522,-12.097,-12.091,,
1523,-12.109,-12.104,,
1524,-12.122,-12.116,,
1525,-12.134,-12.129,,
1526,-12.147,-12.141,,
1527,-12.159,-12.154,,
1528,-12.172,-12.166,,
1529,-12.184,-12.179,,
1530,-12.197,-12.191,,
1531,-12.209,-12.204,,
1532,-12.222,-12.216,,
1533,-12.234,-12.229,,
1534,-12.247,-12.241,,
1535,-12.26,-12.254,,
1536,-12.272,-12.267,,
1537,-12.285,-12.279,,
1538,-12.297,-12.292,,
1539,-12.31,-12.304,,
1540,-12.322,-12.317,,
1541,-12.335,-12.33,,
1542,-12.348,-12.342,,
1543,-12.36,-12.355,,
1544,-12.373,-12.367,,
1545,-12.386,-12.38,,
1546,-12.398,-12.393,,
1547,-12.411,-12.405,,
1548,-12.424,-12.418,,
1549,-12.436,-12.431,,
1550,-12.449,-12.443,,
1551,-12.462,-12.456,,
1552,-12.474,-12.469,,
1553,-12.487,-12.481,,
1554,-12.5,-12.494,,
1555,-12.512,-12.507,,
1556,-12.525,-12.519,,
1557,-12.538,-12.532,,
1558,-12.551,-12.545,,
1559,-12.563,-12.558,,
1560,-12.576,-12.57,,
1561,-12.589,-12.583,,
1562,-12.602,-12.596,,
1563,-12.614,-12.609,,
1564,-12.627,-12.621,,
1565,-12.64,-12.634,,
1566,-12.653,-12.647,,
1567,-12.666,-12.66,,
1568,-12.678,-12.672,,
1569,-12.691,-12.685,,
1570,-12.704,-12.698,,
1571,-12.717,-12.711,,
1572,-12.73,-12.724,,
1573,-12.743,-12.737,,
1574,-12.755,-12.749,,
1575,-12.768,-12.762,,
1576,-12.781,-12.775,,
1577,-12.794,-12.788,,
1578,-12.807,-12.801,,
1579,-12.82,-12.814,,
1580,-12.833,-12.827,,
1581,-12.846,-12.839,,
1582,-12.858,-12.852,,
1583,-12.871,-12.865,,
1584,-12.884,-12.878,,
1585,-12.897,-12.891,,
1586,-12.91,-12.904,,
1587,-12.923,-12.917,,
1588,-12.936,-12.93,,
1589,-12.949,-12.943,,
1590,-12.962,-12.956,,
1591,-12.975,-12.969,,
1592,-12.988,-12.982,,
1593,-13.001,-12.995,,
1594,-13.014,-13.008,,
1595,-13.027,-13.021,,
1596,-13.04,-13.034,,
1597,-13.053,-13.047,,
1598,-13.066,-13.06,,
1599,-13.079,-13.073,,
1600,-13.092,-13.086,,
1601,-13.105,-13.099,,
1602,-13.118,-13.112,,
1603,-13.131,-13.125,,
1604,-13.144,-13.138,,
1605,-13.157,-13.151,,
1606,-13.17,-13.164,,
1607,-13.184,-13.177,,
1608,-13.197,-13.19,,
1609,-13.21,-13.203,,
1610,-13.223,-13.216,,
1611,-13.236,-13.23,,
1612,-13.249,-13.243,,
1613,-13.262,-13.256,,
1614,-13.275,-13.269,,
1615,-13.289,-13.282,,
1616,-13.302,-13.295,,
1617,-13.315,-13.308,,
1618,-13.328,-13.322,,
1619,-13.341,-13.335,,
1620,-13.354,-13.348,,
1621,-13.368,-13.361,,
1622,-13.381,-13.374,,
1623,-13.394,-13.387,,
1624,-13.407,-13.401,,
1625,-13.42,-13.414,,
1626,-13.434,-13.427,,
1627,-13.447,-13.44,,
1628,-13.46,-13.453,,
1629,-13.473,-13.467,,
1630,-13.487,-13.48,,
1631,-13.5,-13.493,,
1632,-13.513,-13.506,,
1633,-13.526,-13.52,,
1634,-13.54,-13.533,,
1635,-13.553,-13.546,,
1636,-13.566,-13.56,,
1637,-13.58,-13.573,,
1638,-13.593,-13.586,,
1639,-13.606,-13.599,,
1640,-13.62,-13.613,,
1641,-13.633,-13.626,,
1642,-13.646,-13.639,,
1643,-13.66,-13.653,,
1644,-13.673,-13.666,,
1645,-13.686,-13.68,,
1646,-13.7,-13.693,,
1647,-13.713,-13.706,,
1648,-13.726,-13.72,,
1649,-13.74,-13.733,,
1650,-13.753,-13.746,,
1651,-13.767,-13.76,,
1652,-13.78,-13.773,,
1653,-13.794,-13.787,,
1654,-13.807,-13.8,,
1655,-13.82,-13.813,,
1656,-13.834,-13.827,,
1657,-13.847,-13.84,,
1658,-13.861,-13.854,,
1659,-13.874,-13.867,,
1660,-13.888,-13.881,,
1661,-13.901,-13.894,,
1662,-13.915,-13.908,,
1663,-13.928,-13.921,,
1664,-13.942,-13.935,,
1665,-13.955,-13.948,,
1666,-13.969,-13.962,,
1667,-13.982,-13.975,,
1668,-13.996,-13.989,,
1669,-14.009,-14.002,,
1670,-14.023,-14.016,,
1671,-14.036,-14.029,,
1672,-14.05,-14.043,,
1673,-14.064,-14.056,,
1674,-14.077,-14.07,,
1675,-14.091,-14.083,,
1676,-14.104,-14.097,,
1677,-14.118,-14.111,,
1678,-14.131,-14.124,,
1679,-14.145,-14.138,,
1680,-14.159,-14.151,,
1681,-14.172,-14.165,,
1682,-14.186,-14.179,,
1683,-14.2,-14.192,,
1684,-14.213,-14.206,,
1685,-14.227,-14.22,,
1686,-14.241,-14.233,,
1687,-14.254,-14.247,,
1688,-14.268,-14.261,,
1689,-14.282,-14.274,,
1690,-14.295,-14.288,,
1691,-14.309,-14.302,,
1692,-14.323,-14.315,,
1693,-14.336,-14.329,,
1694,-14.35,-14.343,,
1695,-14.364,-14.356,,
1696,-14.378,-14.37,,
1697,-14.391,-14.384,,
1698,-14.405,-14.398,,
1699,-14.419,-14.411,,
1700,-14.433,-14.425,,
1701,-14.446,-14.439,,
1702,-14.46,-14.453,,
1703,-14.474,-14.466,,
1704,-14.488,-14.48,,
1705,-14.502,-14.494,,
1706,-14.515,-14.508,,
1707,-14.529,-14.522,,
1708,-14.543,-14.535,,
1709,-14.557,-14.549,,
1710,-14.571,-14.563,,
1711,-14.585,-14.577,,
1712,-14.598,-14.591,,
1713,-14.612,-14.605,,
1714,-14.626,-14.618,,
1715,-14.64,-14.632,,
1716,-14.654,-14.646,,
1717,-14.668,-14.66,,
1718,-14.682,-14.674,,
1719,-14.696,-14.688,,
1720,-14.71,-14.702,,
1721,-14.723,-14.716,,
1722,-14.737,-14.73,,
1723,-14.751,-14.743,,
1724,-14.765,-14.757,,
1725,-14.779,-14.771,,
1726,-14.793,-14.785,,
1727,-14.807,-14.799,,
1728,-14.821,-14.813,,
1729,-14.835,-14.827,,
1730,-14.849,-14.841,,
1731,-14.863,-14.855,,
1732,-14.877,-14.869,,
1733,-14.891,-14.883,,
1734,-14.905,-14.897,,
1735,-14.919,-14.911,,
1736,-14.933,-14.925,,
1737,-14.947,-14.939,,
1738,-14.961,-14.953,,
1739,-14.975,-14.967,,
1740,-14.989,-14.981,,
1741,-15.003,-14.995,,
1742,-15.017,-15.009,,
1743,-15.031,-15.023,,
1744,-15.046,-15.037,,
1745,-15.06,-15.051,,
1746,-15.074,-15.066,,
1747,-15.088,-15.08,,
1748,-15.102,-15.094,,
1749,-15.116,-15.108,,
1750,-15.13,-15.122,,
1751,-15.144,-15.136,,
1752,-15.159,-15.15,,
1753,-15.173,-15.164,,
1754,-15.187,-15.179,,
1755,-15.201,-15.193,,
1756,-15.215,-15.207,,
1757,-15.229,-15.221,,
1758,-15.244,-15.235,,
1759,-15.258,-15.249,,
1760,-15.272,-15.264,,
1761,-15.286,-15.278,,
1762,-15.3,-15.292,,
1763,-15.315,-15.306,,
1764,-15.329,-15.32,,
1765,-15.343,-15.335,,
1766,-15.357,-15.349,,
1767,-15.372,-15.363,,
1768,-15.386,-15.377,,
1769,-15.4,-15.392,,
1770,-15.414,-15.406,,
1771,-15.429,-15.42,,
1772,-15.443,-15.434,,
1773,-15.457,-15.449,,
1774,-15.472,-15.463,,
1775,-15.486,-15.477,,
1776,-15.5,-15.492,,
1777,-15.515,-15.506,,
1778,-15.529,-15.52,,
1779,-15.543,-15.535,,
1780,-15.558,-15.549,,
1781,-15.572,-15.563,,
1782,-15.586,-15.578,,
1783,-15.601,-15.592,,
1784,-15.615,-15.606,,
1785,-15.629,-15.621,,
1786,-15.644,-15.635,,
1787,-15.658,-15.649,,
1788,-15.673,-15.664,,
1789,-15.687,-15.678,,
1790,-15.701,-15.693,,
1791,-15.716,-15.707,,
1792,-15.73,-15.721,,
1793,-15.745,-15.736,,
1794,-15.759,-15.75,,
1795,-15.774,-15.765,,
1796,-15.788,-15.779,,
1797,-15.803,-15.794,,
1798,-15.817,-15.808,,
1799,-15.832,-15.823,,
1800,-15.846,-15.837,,
1801,-15.861,-15.852,,
1802,-15.875,-15.866,,
1803,-15.89,-15.881,,
1804,-15.904,-15.895,,
1805,-15.919,-15.91,,
1806,-15.933,-15.924,,
1807,-15.948,-15.939,,
1808,-15.962,-15.953,,
1809,-15.977,-15.968,,
1810,-15.991,-15.982,,
1811,-16.006,-15.997,,
1812,-16.021,-16.011,,
1813,-16.035,-16.026,,
1814,-16.05,-16.041,,
1815,-16.064,-16.055,,
1816,-16.079,-16.07,,
1817,-16.094,-16.084,,
1818,-16.108,-16.099,,
1819,-16.123,-16.114,,
1820,-16.138,-16.128,,
1821,-16.152,-16.143,,
1822,-16.167,-16.158,,
1823,-16.182,-16.172,,
1824,-16.196,-16.187,,
1825,-16.211,-16.201,,
1826,-16.226,-16.216,,
1827,-16.24,-16.231,,
1828,-16.255,-16.246,,
1829,-16.27,-16.26,,
1830,-16.284,-16.275,,
1831,-16.299,-16.29,,
1832,-16.314,-16.304,,
1833,-16.329,-16.319,,
1834,-16.343,-16.334,,
1835,-16.358,-16.349,,
1836,-16.373,-16.363,,
1837,-16.388,-16.378,,
1838,-16.402,-16.393,,
1839,-16.417,-16.408,,
1840,-16.432,-16.422,,
1841,-16.447,-16.437,,
1842,-16.462,-16.452,,
1843,-16.476,-16.467,,
1844,-16.491,-16.481,,
1845,-16.506,-16.496,,
1846,-16.521,-16.511,,
1847,-16.536,-16.526,,
1848,-16.55,-16.541,,
1849,-16.565,-16.556,,
1850,-16.58,-16.57,,
1851,-16.595,-16.585,,
1852,-16.61,-16.6,,
1853,-16.625,-16.615,,
1854,-16.64,-16.63,,
1855,-16.655,-16.645,,
1856,-16.67,-16.66,,
1857,-16.684,-16.675,,
1858,-16.699,-16.689,,
1859,-16.714,-16.704,,
1860,-16.729,-16.719,,
1861,-16.744,-16.734,,
1862,-16.759,-16.749,,
1863,-16.774,-16.764,,
1864,-16.789,-16.779,,
1865,-16.804,-16.794,,
1866,-16.819,-16.809,,
1867,-16.834,-16.824,,
1868,-16.849,-16.839,,
1869,-16.864,-16.854,,
1870,-16.879,-16.869,,
1871,-16.894,-16.884,,
1872,-16.909,-16.899,,
1873,-16.924,-16.914,,
1874,-16.939,-16.929,,
1875,-16.954,-16.944,,
1876,-16.969,-16.959,,
1877,-16.984,-16.974,,
1878,-16.999,-16.989,,
1879,-17.014,-17.004,,
1880,-17.029,-17.019,,
1881,-17.045,-17.034,,
1882,-17.06,-17.049,,
1883,-17.075,-17.064,,
1884,-17.09,-17.08,,
1885,-17.105,-17.095,,
1886,-17.12,-17.11,,
1887,-17.135,-17.125,,
1888,-17.15,-17.14,,
1889,-17.166,-17.155,,
1890,-17.181,-17.17,,
1891,-17.196,-17.185,,
1892,-17.211,-17.201,,
1893,-17.226,-17.216,,
1894,-17.241,-17.231,,
1895,-17.257,-17.246,,
1896,-17.272,-17.261,,
1897,-17.287,-17.276,,
1898,-17.302,-17.292,,
1899,-17.317,-17.307,,
1900,-17.333,-17.322,,
1901,-17.348,-17.337,,
1902,-17.363,-17.352,,
1903,-17.378,-17.368,,
1904,-17.394,-17.383,,
1905,-17.409,-17.398,,
1906,-17.424,-17.413,,
1907,-17.439,-17.429,,
1908,-17.455,-17.444,,
1909,-17.47,-17.459,,
1910,-17.485,-17.475,,
1911,-17.501,-17.49,,
1912,-17.516,-17.505,,
1913,-17.531,-17.52,,
1914,-17.547,-17.536,,
1915,-17.562,-17.551,,
1916,-17.577,-17.566,,
1917,-17.593,-17.582,,
1918,-17.608,-17.597,,
1919,-17.623,-17.612,,
1920,-17.639,-17.628,,
1921,-17.654,-17.643,,
1922,-17.67,-17.659,,
