-2.46, 	 20308, 	 0, 	 14026
-2.45, 	 20557, 	 0, 	 13917
-2.44, 	 20682, 	 0, 	 20049
-2.43, 	 21168, 	 0, 	 28260
-2.42, 	 21510, 	 0, 	 28294
-2.41, 	 21725, 	 0, 	 28246
-2.40, 	 21866, 	 0, 	 28735
-2.39, 	 22249, 	 0, 	 28529
-2.38, 	 22340, 	 0, 	 28632
-2.37, 	 22950, 	 0, 	 28693
-2.36, 	 23015, 	 0, 	 28700
-2.35, 	 23213, 	 0, 	 28809
-2.34, 	 23509, 	 0, 	 29143
-2.33, 	 23916, 	 0, 	 28791
-2.32, 	 23941, 	 0, 	 29125
-2.31, 	 24400, 	 0, 	 28997
-2.30, 	 24691, 	 0, 	 29467
-2.29, 	 25010, 	 0, 	 29240
-2.28, 	 25041, 	 0, 	 29226
-2.27, 	 25287, 	 0, 	 29488
-2.26, 	 25637, 	 0, 	 29376
-2.25, 	 25712, 	 0, 	 29332
-2.24, 	 26190, 	 0, 	 29566
-2.23, 	 26403, 	 0, 	 29874
-2.22, 	 26315, 	 0, 	 29774
-2.21, 	 26951, 	 0, 	 30030
-2.20, 	 26938, 	 0, 	 29744
-2.19, 	 27476, 	 0, 	 29993
-2.18, 	 27411, 	 0, 	 30136
-2.17, 	 28085, 	 0, 	 30128
-2.16, 	 28311, 	 0, 	 30145
-2.15, 	 28695, 	 0, 	 30168
-2.14, 	 28560, 	 0, 	 30295
-2.13, 	 28867, 	 0, 	 30312
-2.12, 	 28962, 	 0, 	 30305
-2.11, 	 29345, 	 0, 	 30587
-2.10, 	 29730, 	 0, 	 30977
-2.09, 	 29694, 	 0, 	 30963
-2.08, 	 30247, 	 0, 	 30792
-2.07, 	 30278, 	 0, 	 30807
-2.06, 	 30749, 	 0, 	 31096
-2.05, 	 31046, 	 0, 	 31172
-2.04, 	 31415, 	 0, 	 31278
-2.03, 	 31689, 	 0, 	 31394
-2.02, 	 32204, 	 0, 	 31331
-2.01, 	 32448, 	 0, 	 30895
-2.00, 	 32711, 	 0, 	 31779
-1.99, 	 32895, 	 0, 	 31690
-1.98, 	 32848, 	 0, 	 31631
-1.97, 	 33245, 	 0, 	 31878
-1.96, 	 33270, 	 0, 	 31873
-1.95, 	 33808, 	 0, 	 32023
-1.94, 	 33953, 	 0, 	 31809
-1.93, 	 34628, 	 0, 	 32060
-1.92, 	 34707, 	 0, 	 31851
-1.91, 	 35008, 	 0, 	 32294
-1.90, 	 35071, 	 0, 	 32566
-1.89, 	 35518, 	 0, 	 32274
-1.88, 	 35968, 	 0, 	 32710
-1.87, 	 36298, 	 0, 	 32743
-1.86, 	 36449, 	 0, 	 32819
-1.85, 	 36724, 	 0, 	 32905
-1.84, 	 37383, 	 0, 	 32717
-1.83, 	 37441, 	 0, 	 33433
-1.82, 	 37818, 	 0, 	 33508
-1.81, 	 38296, 	 0, 	 33089
-1.80, 	 38350, 	 0, 	 33558
-1.79, 	 38722, 	 0, 	 33694
-1.78, 	 39097, 	 0, 	 33775
-1.77, 	 39426, 	 0, 	 33789
-1.76, 	 39894, 	 0, 	 33866
-1.75, 	 40002, 	 0, 	 34598
-1.74, 	 40522, 	 0, 	 34308
-1.73, 	 40665, 	 0, 	 34326
-1.72, 	 41731, 	 0, 	 34623
-1.71, 	 41309, 	 0, 	 34627
-1.70, 	 41652, 	 0, 	 34386
-1.69, 	 42289, 	 0, 	 34632
-1.68, 	 42328, 	 0, 	 34864
-1.67, 	 43181, 	 0, 	 34678
-1.66, 	 43390, 	 0, 	 35198
-1.65, 	 43494, 	 0, 	 35284
-1.64, 	 43863, 	 0, 	 34983
-1.63, 	 44299, 	 0, 	 35548
-1.62, 	 44934, 	 0, 	 35772
-1.61, 	 45354, 	 0, 	 36286
-1.60, 	 45529, 	 0, 	 55080
-1.59, 	 45909, 	 0, 	 55301
-1.58, 	 46656, 	 0, 	 55358
-1.57, 	 46303, 	 0, 	 55271
-1.56, 	 47168, 	 0, 	 55742
-1.55, 	 47665, 	 0, 	 55823
-1.54, 	 47753, 	 0, 	 55786
-1.53, 	 48464, 	 0, 	 55587
-1.52, 	 48540, 	 0, 	 55991
-1.51, 	 48832, 	 0, 	 56842
-1.50, 	 49062, 	 62075, 	 56941
-1.49, 	 49557, 	 124165, 	 57368
-1.48, 	 50157, 	 124467, 	 57386
-1.47, 	 50620, 	 125696, 	 57515
-1.46, 	 51202, 	 126652, 	 58469
-1.45, 	 51883, 	 127648, 	 58132
-1.44, 	 52372, 	 128028, 	 58194
-1.43, 	 52676, 	 129676, 	 59130
-1.42, 	 53158, 	 130546, 	 59254
-1.41, 	 53879, 	 131584, 	 59816
-1.40, 	 53860, 	 132401, 	 59046
-1.39, 	 54613, 	 133408, 	 59762
-1.38, 	 55344, 	 134802, 	 60042
-1.37, 	 55729, 	 135575, 	 60594
-1.36, 	 55996, 	 137603, 	 61317
-1.35, 	 56580, 	 138473, 	 61011
-1.34, 	 57156, 	 139651, 	 61095
-1.33, 	 57312, 	 141273, 	 61534
-1.32, 	 58213, 	 141754, 	 62152
-1.31, 	 59160, 	 144068, 	 62391
-1.30, 	 59146, 	 145359, 	 62879
-1.29, 	 59409, 	 146294, 	 63386
-1.28, 	 60799, 	 147916, 	 63533
-1.27, 	 61097, 	 149347, 	 64126
-1.26, 	 62039, 	 150819, 	 63843
-1.25, 	 62560, 	 152441, 	 64769
-1.24, 	 62958, 	 155141, 	 65039
-1.23, 	 64007, 	 156689, 	 65413
-1.22, 	 64797, 	 158147, 	 65756
-1.21, 	 65520, 	 160432, 	 66104
-1.20, 	 65791, 	 163295, 	 66726
-1.19, 	 66948, 	 165730, 	 67465
-1.18, 	 67595, 	 167251, 	 67752
-1.17, 	 68089, 	 170533, 	 68441
-1.16, 	 69517, 	 172823, 	 68679
-1.15, 	 69840, 	 175536, 	 68774
-1.14, 	 70431, 	 178684, 	 70202
-1.13, 	 72082, 	 182237, 	 70573
-1.12, 	 72453, 	 185542, 	 71042
-1.11, 	 73292, 	 190396, 	 71689
-1.10, 	 74682, 	 194672, 	 72350
-1.09, 	 76041, 	 200234, 	 72682
-1.08, 	 77089, 	 204930, 	 74172
-1.07, 	 78468, 	 211213, 	 74994
-1.06, 	 80265, 	 218934, 	 76490
-1.05, 	 81379, 	 227298, 	 77443
-1.04, 	 83416, 	 238138, 	 78973
-1.03, 	 84559, 	 252171, 	 80904
-1.02, 	 86725, 	 272752, 	 83711
-1.01, 	 89926, 	 309272, 	 87541
-1.00, 	 95698, 	 391973, 	 101875
-0.99, 	 96951, 	 306906, 	 99149
-0.98, 	 97189, 	 269922, 	 95259
-0.97, 	 96524, 	 247694, 	 93427
-0.96, 	 97084, 	 232217, 	 92781
-0.95, 	 96702, 	 220298, 	 91607
-0.94, 	 97021, 	 209900, 	 91138
-0.93, 	 97273, 	 201666, 	 90639
-0.92, 	 96821, 	 195526, 	 90667
-0.91, 	 96927, 	 189159, 	 90182
-0.90, 	 96799, 	 182991, 	 89967
-0.89, 	 97167, 	 178184, 	 90343
-0.88, 	 96450, 	 173332, 	 90303
-0.87, 	 96806, 	 168715, 	 90195
-0.86, 	 97075, 	 166025, 	 90053
-0.85, 	 96983, 	 161366, 	 90702
-0.84, 	 96262, 	 158439, 	 91164
-0.83, 	 96831, 	 154207, 	 91008
-0.82, 	 96214, 	 151908, 	 92087
-0.81, 	 96831, 	 148945, 	 91928
-0.80, 	 96630, 	 146515, 	 92789
-0.79, 	 96284, 	 144014, 	 93273
-0.78, 	 96832, 	 141549, 	 94175
-0.77, 	 97073, 	 138913, 	 95891
-0.76, 	 96722, 	 136672, 	 97508
-0.75, 	 96788, 	 135152, 	 99882
-0.74, 	 96015, 	 132480, 	 107124
-0.73, 	 96477, 	 130696, 	 103996
-0.72, 	 96375, 	 128937, 	 99306
-0.71, 	 96273, 	 127194, 	 97446
-0.70, 	 96545, 	 125843, 	 96372
-0.69, 	 96004, 	 123823, 	 95773
-0.68, 	 96112, 	 122998, 	 94779
-0.67, 	 96647, 	 120848, 	 94093
-0.66, 	 96302, 	 119680, 	 93541
-0.65, 	 96267, 	 118198, 	 93832
-0.64, 	 96750, 	 116599, 	 93610
-0.63, 	 95850, 	 115290, 	 93093
-0.62, 	 95720, 	 114132, 	 93352
-0.61, 	 96450, 	 113338, 	 93165
-0.60, 	 96126, 	 112088, 	 93168
-0.59, 	 95949, 	 110889, 	 93186
-0.58, 	 95815, 	 108621, 	 93817
-0.57, 	 96377, 	 108399, 	 93533
-0.56, 	 95755, 	 107233, 	 93976
-0.55, 	 96697, 	 106411, 	 94218
-0.54, 	 96005, 	 104414, 	 94317
-0.53, 	 95969, 	 104423, 	 94615
-0.52, 	 96027, 	 103175, 	 95508
-0.51, 	 96075, 	 101668, 	 95709
-0.50, 	 96441, 	 101339, 	 96705
-0.49, 	 96071, 	 99598, 	 97521
-0.48, 	 96344, 	 99068, 	 97227
-0.47, 	 96215, 	 98543, 	 98036
-0.46, 	 96436, 	 97433, 	 100244
-0.45, 	 95733, 	 96570, 	 101399
-0.44, 	 96033, 	 96008, 	 102936
-0.43, 	 95552, 	 95119, 	 106637
-0.42, 	 95736, 	 94306, 	 114847
-0.41, 	 96078, 	 93528, 	 115770
-0.40, 	 95712, 	 93075, 	 106789
-0.39, 	 96242, 	 91931, 	 104059
-0.38, 	 96337, 	 91122, 	 101478
-0.37, 	 96049, 	 90297, 	 99686
-0.36, 	 96016, 	 89883, 	 98890
-0.35, 	 95851, 	 88751, 	 98245
-0.34, 	 95936, 	 87870, 	 97534
-0.33, 	 95994, 	 87498, 	 96887
-0.32, 	 96327, 	 87297, 	 95312
-0.31, 	 95596, 	 86558, 	 95881
-0.30, 	 95584, 	 85893, 	 95232
-0.29, 	 95974, 	 85248, 	 94352
-0.28, 	 95784, 	 84635, 	 93904
-0.27, 	 95907, 	 83749, 	 93968
-0.26, 	 95847, 	 83689, 	 93389
-0.25, 	 95947, 	 83102, 	 93509
-0.24, 	 95952, 	 82187, 	 93818
-0.23, 	 95431, 	 81769, 	 93305
-0.22, 	 95834, 	 81539, 	 93418
-0.21, 	 95509, 	 81012, 	 94024
-0.20, 	 95584, 	 80449, 	 93212
-0.19, 	 96377, 	 79734, 	 93669
-0.18, 	 95529, 	 78843, 	 93643
-0.17, 	 95434, 	 78539, 	 93529
-0.16, 	 95487, 	 78500, 	 93822
-0.15, 	 95776, 	 77736, 	 94948
-0.14, 	 95409, 	 77947, 	 94471
-0.13, 	 95650, 	 76793, 	 94583
-0.12, 	 95685, 	 76930, 	 95541
-0.11, 	 95628, 	 76282, 	 95971
-0.10, 	 95610, 	 75903, 	 96233
-0.09, 	 95302, 	 74900, 	 97025
-0.08, 	 95673, 	 74269, 	 97711
-0.07, 	 96260, 	 74417, 	 98549
-0.06, 	 95544, 	 73862, 	 100124
-0.05, 	 95834, 	 73093, 	 102339
-0.04, 	 95727, 	 73570, 	 106072
-0.03, 	 95574, 	 72776, 	 114805
-0.02, 	 95630, 	 71950, 	 107400
-0.01, 	 95699, 	 72034, 	 102393
,,,,0.00, 	 96264, 	 83878, 	 98029, ROUNDING  GLITCH
0.01, 	 95698, 	 71458, 	 98930
0.02, 	 95259, 	 70802, 	 97822
0.03, 	 95462, 	 70261, 	 96892
0.04, 	 96128, 	 70086, 	 95720
0.05, 	 95704, 	 69818, 	 95040
0.06, 	 96142, 	 69439, 	 94627
0.07, 	 95765, 	 69007, 	 94068
0.08, 	 95722, 	 68198, 	 93845
0.09, 	 95967, 	 67887, 	 92586
0.10, 	 95114, 	 67369, 	 93197
0.11, 	 95994, 	 67988, 	 92781
0.12, 	 96208, 	 67460, 	 92001
0.13, 	 95667, 	 66765, 	 91650
0.14, 	 95472, 	 65967, 	 92216
0.15, 	 95706, 	 66345, 	 91957
0.16, 	 96038, 	 66072, 	 91212
0.17, 	 95894, 	 65664, 	 91125
0.18, 	 95719, 	 65360, 	 91771
0.19, 	 95853, 	 65538, 	 90750
0.20, 	 95827, 	 64777, 	 90675
0.21, 	 95842, 	 64520, 	 90336
0.22, 	 95741, 	 64002, 	 90497
0.23, 	 95301, 	 63475, 	 90679
0.24, 	 96226, 	 63595, 	 90837
0.25, 	 95735, 	 63294, 	 90945
0.26, 	 95897, 	 63348, 	 91213
0.27, 	 95887, 	 62927, 	 91237
0.28, 	 95769, 	 62751, 	 91525
0.29, 	 96269, 	 61928, 	 91466
0.30, 	 96088, 	 61595, 	 91768
0.31, 	 95711, 	 61708, 	 91931
0.32, 	 95339, 	 60945, 	 93012
0.33, 	 96157, 	 60619, 	 92944
0.34, 	 95507, 	 60636, 	 92976
0.35, 	 95453, 	 60625, 	 93755
0.36, 	 95902, 	 60458, 	 94142
0.37, 	 95779, 	 60028, 	 95020
0.38, 	 96582, 	 59706, 	 95524
0.39, 	 96030, 	 59350, 	 96767
0.40, 	 96305, 	 59365, 	 98459
0.41, 	 96195, 	 58973, 	 101387
0.42, 	 95928, 	 58986, 	 105577
0.43, 	 95650, 	 58776, 	 109386
0.44, 	 95739, 	 58735, 	 101537
0.45, 	 96222, 	 58329, 	 98713
0.46, 	 95444, 	 57794, 	 97814
0.47, 	 96554, 	 58030, 	 96057
0.48, 	 95709, 	 57834, 	 95268
0.49, 	 96027, 	 57209, 	 94617
0.50, 	 96126, 	 56866, 	 93767
0.51, 	 96322, 	 56173, 	 93005
0.52, 	 95793, 	 56713, 	 93471
0.53, 	 96034, 	 56340, 	 93065
0.54, 	 97002, 	 55804, 	 92619
0.55, 	 96550, 	 55521, 	 92667
0.56, 	 96682, 	 55432, 	 92016
0.57, 	 95973, 	 55429, 	 92137
0.58, 	 96143, 	 55462, 	 91827
0.59, 	 96096, 	 55254, 	 92060
0.60, 	 96011, 	 54951, 	 91538
0.61, 	 96205, 	 54880, 	 91404
0.62, 	 96386, 	 54741, 	 91428
0.63, 	 96743, 	 54290, 	 92119
0.64, 	 96735, 	 53789, 	 91606
0.65, 	 97310, 	 53813, 	 91972
0.66, 	 95883, 	 53443, 	 92132
0.67, 	 96489, 	 53443, 	 92574
0.68, 	 96043, 	 53518, 	 93116
0.69, 	 96319, 	 53236, 	 92983
0.70, 	 96220, 	 53239, 	 93482
0.71, 	 96416, 	 52611, 	 94183
0.72, 	 96403, 	 52384, 	 94287
0.73, 	 96781, 	 52594, 	 95125
0.74, 	 96989, 	 52300, 	 96432
0.75, 	 96420, 	 51799, 	 96852
0.76, 	 96496, 	 51552, 	 97947
0.77, 	 96496, 	 52173, 	 98922
0.78, 	 96700, 	 51859, 	 100830
0.79, 	 97065, 	 51779, 	 102838
0.80, 	 96430, 	 51316, 	 105658
0.81, 	 96599, 	 50648, 	 110977
0.82, 	 96831, 	 50561, 	 121552
0.83, 	 96060, 	 50279, 	 110408
0.84, 	 97426, 	 50936, 	 106120
0.85, 	 96834, 	 50299, 	 103490
0.86, 	 97008, 	 50097, 	 102381
0.87, 	 96189, 	 50085, 	 100864
0.88, 	 96968, 	 49724, 	 99975
0.89, 	 96993, 	 49564, 	 100089
0.90, 	 97013, 	 49355, 	 100187
0.91, 	 96711, 	 49736, 	 99878
0.92, 	 97259, 	 49508, 	 102030
0.93, 	 96808, 	 49003, 	 108420
0.94, 	 97075, 	 49014, 	 102919
0.95, 	 96960, 	 48998, 	 98402
0.96, 	 96458, 	 48242, 	 95842
0.97, 	 96773, 	 48253, 	 93808
0.98, 	 96819, 	 48321, 	 92802
0.99, 	 97311, 	 47789, 	 91156
1.00, 	 95568, 	 48103, 	 89810
1.01, 	 90144, 	 47846, 	 89091
1.02, 	 86877, 	 47725, 	 87348
1.03, 	 84733, 	 47832, 	 86678
1.04, 	 83172, 	 47665, 	 85413
1.05, 	 81356, 	 47444, 	 84537
1.06, 	 79661, 	 47203, 	 84696
1.07, 	 78115, 	 47007, 	 83179
1.08, 	 77287, 	 46865, 	 82364
1.09, 	 75525, 	 46391, 	 82146
1.10, 	 74611, 	 46604, 	 81471
1.11, 	 73864, 	 46517, 	 80972
1.12, 	 72690, 	 46770, 	 80590
1.13, 	 71868, 	 45801, 	 79736
1.14, 	 70735, 	 46006, 	 79164
1.15, 	 69911, 	 45838, 	 79086
1.16, 	 69037, 	 45796, 	 77984
1.17, 	 68692, 	 46059, 	 77050
1.18, 	 67834, 	 45690, 	 77137
1.19, 	 66574, 	 45592, 	 70633
1.20, 	 65503, 	 45657, 	 54589
1.21, 	 65428, 	 45149, 	 54447
1.22, 	 64347, 	 45306, 	 54024
1.23, 	 63423, 	 45096, 	 53845
1.24, 	 62753, 	 44516, 	 53344
1.25, 	 62641, 	 44898, 	 53260
1.26, 	 61611, 	 44824, 	 52910
1.27, 	 61301, 	 44392, 	 52619
1.28, 	 60374, 	 44498, 	 51868
1.29, 	 60199, 	 44075, 	 52215
1.30, 	 59611, 	 44186, 	 51378
1.31, 	 58801, 	 44102, 	 51192
1.32, 	 58348, 	 44175, 	 51429
1.33, 	 57423, 	 43606, 	 50874
1.34, 	 57166, 	 43463, 	 50752
1.35, 	 56633, 	 43655, 	 50517
1.36, 	 56609, 	 43308, 	 50141
1.37, 	 55642, 	 43221, 	 50191
1.38, 	 55220, 	 43210, 	 49545
1.39, 	 54467, 	 42811, 	 49078
1.40, 	 54026, 	 42606, 	 49329
1.41, 	 53737, 	 42799, 	 49068
1.42, 	 53685, 	 42671, 	 48830
1.43, 	 52323, 	 42494, 	 48631
1.44, 	 51883, 	 42441, 	 48431
1.45, 	 52012, 	 42276, 	 48467
1.46, 	 51450, 	 42376, 	 47684
1.47, 	 50907, 	 41937, 	 48223
1.48, 	 50470, 	 41915, 	 47486
1.49, 	 49712, 	 41796, 	 47442
1.50, 	 49491, 	 41602, 	 47345
1.51, 	 49278, 	 41960, 	 46381
1.52, 	 48967, 	 41443, 	 47022
1.53, 	 48146, 	 41250, 	 46817
1.54, 	 47601, 	 41169, 	 46802
1.55, 	 47594, 	 41319, 	 46384
1.56, 	 47123, 	 41126, 	 46173
1.57, 	 46561, 	 41028, 	 45799
1.58, 	 46355, 	 41130, 	 45462
1.59, 	 45887, 	 40941, 	 45697
1.60, 	 45656, 	 40758, 	 45353
1.61, 	 45146, 	 40516, 	 45489
1.62, 	 44569, 	 40485, 	 45193
1.63, 	 44528, 	 40475, 	 45075
1.64, 	 43900, 	 40036, 	 44656
1.65, 	 43494, 	 40535, 	 44661
1.66, 	 42989, 	 40301, 	 44745
1.67, 	 42495, 	 40446, 	 44489
1.68, 	 42427, 	 40043, 	 43703
1.69, 	 42092, 	 39563, 	 44086
1.70, 	 42121, 	 40076, 	 44010
1.71, 	 41408, 	 40259, 	 43722
1.72, 	 41078, 	 39579, 	 43693
1.73, 	 40592, 	 39974, 	 43619
1.74, 	 40611, 	 39322, 	 43634
1.75, 	 39897, 	 38910, 	 42972
1.76, 	 40253, 	 39384, 	 42914
1.77, 	 39612, 	 39115, 	 42733
1.78, 	 38849, 	 39059, 	 42490
1.79, 	 38708, 	 39105, 	 42256
1.80, 	 38573, 	 39284, 	 42492
1.81, 	 38339, 	 38627, 	 41940
1.82, 	 37621, 	 38866, 	 41991
1.83, 	 37453, 	 38562, 	 42020
1.84, 	 37330, 	 38706, 	 42094
1.85, 	 36597, 	 38458, 	 41419
1.86, 	 36601, 	 38565, 	 41689
1.87, 	 36454, 	 38195, 	 41366
1.88, 	 35714, 	 38148, 	 40756
1.89, 	 35750, 	 38272, 	 40907
1.90, 	 35161, 	 38026, 	 40913
1.91, 	 35002, 	 38017, 	 41093
1.92, 	 34716, 	 38047, 	 40831
1.93, 	 34277, 	 37577, 	 40761
1.94, 	 33887, 	 37766, 	 40306
1.95, 	 33854, 	 37843, 	 40304
1.96, 	 33761, 	 37922, 	 40181
1.97, 	 33405, 	 37635, 	 40354
1.98, 	 32865, 	 37692, 	 39785
1.99, 	 32639, 	 37326, 	 39817
2.00, 	 32300, 	 37424, 	 39642
2.01, 	 32017, 	 37189, 	 39611
2.02, 	 31973, 	 37301, 	 39577
2.03, 	 31434, 	 36941, 	 39648
2.04, 	 31139, 	 36815, 	 39061
2.05, 	 30944, 	 36801, 	 27044
2.06, 	 30866, 	 36804, 	 23063
2.07, 	 30481, 	 36988, 	 23056
2.08, 	 30015, 	 36654, 	 23304
2.09, 	 30178, 	 36642, 	 22947
2.10, 	 29517, 	 36617, 	 22888
2.11, 	 29279, 	 36781, 	 22710
2.12, 	 29239, 	 36262, 	 22510
2.13, 	 28745, 	 36403, 	 22585
2.14, 	 28593, 	 36055, 	 22550
2.15, 	 28522, 	 35796, 	 22610
2.16, 	 28189, 	 36064, 	 22393
2.17, 	 28001, 	 36068, 	 22323
2.18, 	 28024, 	 35452, 	 22437
2.19, 	 27426, 	 35912, 	 22258
2.20, 	 27142, 	 35534, 	 22381
2.21, 	 26888, 	 35795, 	 22133
2.22, 	 26425, 	 35487, 	 22205
2.23, 	 26327, 	 35652, 	 22182
2.24, 	 26113, 	 35600, 	 22080
2.25, 	 25857, 	 35454, 	 21950
2.26, 	 25370, 	 35157, 	 22052
2.27, 	 25296, 	 34882, 	 22061
2.28, 	 25086, 	 35583, 	 21487
2.29, 	 24699, 	 35362, 	 21651
2.30, 	 24438, 	 34893, 	 21907
2.31, 	 23909, 	 35065, 	 21639
2.32, 	 24122, 	 34907, 	 21640
2.33, 	 23397, 	 34704, 	 21524
2.34, 	 23394, 	 34725, 	 21597
2.35, 	 23203, 	 34801, 	 21613
2.36, 	 22997, 	 34723, 	 21364
2.37, 	 22644, 	 34503, 	 21307
2.38, 	 22717, 	 34544, 	 21207
2.39, 	 22122, 	 34149, 	 21227
2.40, 	 22080, 	 34407, 	 21194
2.41, 	 21638, 	 34091, 	 21131
2.42, 	 21617, 	 33907, 	 21145
2.43, 	 21028, 	 33955, 	 20878
2.44, 	 21031, 	 33852, 	 20869
2.45, 	 20746, 	 33944, 	 21240
2.46, 	 20484, 	 33544, 	 21117
2.47, 	 20154, 	 34126, 	 20918
2.48, 	 19896, 	 33779, 	 20893
2.49, 	 20082, 	 33686, 	 20591
2.50, 	 19639, 	 33621, 	 20788
2.51, 	 19419, 	 33876, 	 20668
2.52, 	 18857, 	 33539, 	 20450
2.53, 	 18462, 	 33479, 	 20438
2.54, 	 18658, 	 33255, 	 20386
2.55, 	 18048, 	 33256, 	 20476
2.56, 	 18053, 	 32924, 	 20223
2.57, 	 17833, 	 33327, 	 20164
2.58, 	 17631, 	 33034, 	 20327
2.59, 	 17173, 	 33242, 	 20223
2.60, 	 16940, 	 33146, 	 20232
2.61, 	 16715, 	 32921, 	 20240
2.62, 	 16287, 	 32830, 	 20172
2.63, 	 16079, 	 32954, 	 19820
2.64, 	 15716, 	 32752, 	 20085
2.65, 	 15667, 	 32651, 	 20072
2.66, 	 15517, 	 32954, 	 19880
2.67, 	 15284, 	 32619, 	 19972
2.68, 	 14813, 	 32519, 	 19652
2.69, 	 14570, 	 32488, 	 19801
2.70, 	 14189, 	 32540, 	 19773
2.71, 	 14019, 	 31944, 	 19450
2.72, 	 13617, 	 32268, 	 19383
2.73, 	 13359, 	 32271, 	 19804
2.74, 	 13003, 	 32177, 	 17015
2.75, 	 12787, 	 32101, 	 6420
2.76, 	 12586, 	 31919, 	 6424
2.77, 	 12245, 	 32043, 	 6470
2.78, 	 11904, 	 31950, 	 6553
2.79, 	 11538, 	 31778, 	 6577
2.80, 	 11329, 	 31685, 	 6435
2.81, 	 11187, 	 31594, 	 6601
2.82, 	 10458, 	 32018, 	 6346
2.83, 	 10263, 	 31789, 	 6433
2.84, 	 10094, 	 31397, 	 6348
2.85, 	 9813, 	 31582, 	 6488
2.86, 	 9295, 	 31471, 	 6397
2.87, 	 9087, 	 31625, 	 6220
2.88, 	 8712, 	 31334, 	 6306
2.89, 	 8227, 	 31462, 	 6258
2.90, 	 7943, 	 30968, 	 6306
2.91, 	 7213, 	 30999, 	 6363
2.92, 	 6947, 	 31036, 	 6382
2.93, 	 6362, 	 31152, 	 6180
2.94, 	 5859, 	 31427, 	 6368
2.95, 	 5315, 	 31266, 	 6230
2.96, 	 4796, 	 31106, 	 6271
2.97, 	 4112, 	 31160, 	 6199
2.98, 	 3525, 	 31010, 	 6290
2.99, 	 2329, 	 31163, 	 6317
,,,,3.00, 	 576, 	 15454, 	 3166, ROUNDING GLITCH
